NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E1120200001201,太田市沢野行政センター,群馬県太田市高林西町882-5,1,,,,,,,,1,36.259156,139.365831,※埼玉県熊谷市指定
2,E1120200002201,太田市立南小学校,群馬県太田市高林東町1372,1,,,,,,,,1,36.255749,139.376412,※埼玉県熊谷市指定
3,E1120200003201,太田市立南中学校,群馬県太田市高林北町955-1,1,,,,,,,,1,36.262047,139.363575,※埼玉県熊谷市指定
4,E1110000001201,調公園,埼玉県さいたま市浦和区岸町3-17,1,1,,1,,,,,,35.8535135,139.6563437,
5,E1110000002201,県立浦和第一女子高等学校,埼玉県さいたま市浦和区岸町3-8-45,1,1,,1,,,,,1,35.85233178,139.6596311,
6,E1110000003201,高砂小学校,埼玉県さいたま市浦和区岸町4-1-29,1,1,,1,,,,,1,35.85622132,139.6565488,
7,E1110000005201,岸町小学校,埼玉県さいたま市浦和区岸町5-20-4,1,1,,1,,,,,1,35.8509016,139.6503664,
8,E1110000006201,駒場運動公園,埼玉県さいたま市浦和区駒場2-1,1,1,,1,,1,,,,35.87132309,139.6646219,
9,E1110000007201,駒場緑地,埼玉県さいたま市浦和区駒場2-4,1,1,,1,,,,,,35.87281551,139.6631002,
10,E1110000009201,浦和総合運動場,埼玉県さいたま市浦和区元町1,1,1,,1,,,,,,35.86935699,139.6577331,
11,E1110000010201,浦和高等学校,埼玉県さいたま市浦和区元町1-28-17,1,1,,1,,,,,1,35.87086589,139.6577852,
12,E1110000012201,上木崎小学校,埼玉県さいたま市浦和区上木崎3-4-3,1,1,,1,,,,,1,35.88756479,139.6423642,
13,E1110000013201,常盤公園,埼玉県さいたま市浦和区常盤1-8,1,1,,1,,,,,,35.86228945,139.6507041,
14,E1110000015201,埼玉大学教育学部附属小学校,埼玉県さいたま市浦和区常盤6-9-44,1,1,,1,,,,,1,35.86195854,139.6426657,
15,E1110000016201,仲町小学校,埼玉県さいたま市浦和区常盤8-18-4,1,1,,1,,,,,1,35.86375773,139.6409981,
16,E1110000017201,北浦和公園・浦和北公園,埼玉県さいたま市浦和区常盤9-30,1,1,,1,,1,,,,35.86999355,139.6436748,
17,E1110000019201,常盤小学校,埼玉県さいたま市浦和区常盤9-30-9,1,1,,1,,,,,1,35.86851714,139.6437644,
18,E1110000022201,常盤中学校,埼玉県さいたま市浦和区針ケ谷4-1-9,1,1,,1,,,,,1,35.87755851,139.6394375,
19,E1110000023201,常盤北小学校,埼玉県さいたま市浦和区針ケ谷4-2-12,1,1,,1,,,,,1,35.87933155,139.6390575,
20,E1110000024201,木崎中学校,埼玉県さいたま市浦和区瀬ケ崎2-17-1,1,1,,1,,,,,1,35.87941003,139.6614952,
21,E1110000026201,大原中学校,埼玉県さいたま市浦和区大原3-1-11,,1,,1,,,,,1,35.89360175,139.6481839,
22,E1110000025201,大原スポーツ広場一帯,埼玉県さいたま市浦和区大原３－１０３－３外,,1,,1,,1,,,,35.89625261211,139.64958938148,
23,E1110000028201,大東小学校,埼玉県さいたま市浦和区大東3-14-1,1,1,,1,,,,,1,35.88296812,139.6646029,
24,E1110000029201,北浦和小学校,埼玉県さいたま市浦和区北浦和2-18-3,1,1,,1,,,,,1,35.87692725,139.6487179,
25,E1110000031201,仲本小学校,埼玉県さいたま市浦和区本太2-12-31,1,1,,1,,,,,1,35.86136421,139.6611347,
26,E1110000033201,本太小学校,埼玉県さいたま市浦和区本太2-26-25,1,1,,1,,,,,1,35.86590514,139.6571269,
27,E1110000035201,県立浦和西高等学校,埼玉県さいたま市浦和区木崎3-1-1,1,1,,1,,,,,1,35.88906464,139.654331,
28,E1110000036201,本太中学校,埼玉県さいたま市浦和区領家1-4-15,1,1,,1,,,,,1,35.87322873,139.6590333,
29,E1110000038201,木崎小学校,埼玉県さいたま市浦和区領家4-19-4,1,1,,1,,,,,1,35.88265341,139.6524066,
30,E1110000040201,県立浦和高等学校,埼玉県さいたま市浦和区領家5-3-3,1,1,,1,,,,,1,35.87751165,139.6515565,
31,E1110000041201,針ヶ谷小学校,埼玉県さいたま市浦和区領家7-2-1,1,1,,1,,,,,1,35.88141973,139.6490494,
32,E1110000042201,西原中学校,埼玉県さいたま市岩槻区岩槻3750,1,1,,1,,,,,1,35.95572,139.681262,
33,E1110000043201,城北小学校,埼玉県さいたま市岩槻区岩槻6619,1,1,,1,,,,,1,35.961643,139.693811,
34,E1110000044201,和土小学校,埼玉県さいたま市岩槻区黒谷1353,1,1,,1,,,,,1,35.925493,139.720115,
35,E1110000047201,城南中学校,埼玉県さいたま市岩槻区笹久保577,1,1,,1,,,,,1,35.914327,139.726747,
36,E1110000048201,県立岩槻北陵高等学校,埼玉県さいたま市岩槻区慈恩寺117-2,,1,,1,,,,,1,35.978589,139.714105,
37,E1110000049201,慈恩寺小学校,埼玉県さいたま市岩槻区慈恩寺259,1,1,,1,,,,,1,35.981235,139.707862,
38,E1110000051201,上里小学校,埼玉県さいたま市岩槻区上里2-2,1,1,,1,,,,,1,35.96522,139.705138,
39,E1110000052201,県立岩槻高等学校,埼玉県さいたま市岩槻区城南1-3-38,1,1,,1,,,,,1,35.941866,139.703221,
40,E1110000053201,柏陽中学校,埼玉県さいたま市岩槻区真福寺454,1,1,,1,,,,,1,35.935499,139.703318,
41,E1110000054201,東岩槻小学校,埼玉県さいたま市岩槻区諏訪2-6-1,1,1,,1,,,,,1,35.969758,139.709141,
42,E1110000055201,岩槻諏訪公園,埼玉県さいたま市岩槻区諏訪4-4,,1,,1,,,,,,35.968941,139.70541,
43,E1110000056201,西原小学校,埼玉県さいたま市岩槻区西原6-25,1,1,,1,,,,,1,35.953079,139.683756,
44,E1110000057201,岩槻文化公園,埼玉県さいたま市岩槻区村国229,,1,,1,,1,,,1,35.945148,139.720324,
45,E1110000058201,県立岩槻商業高等学校,埼玉県さいたま市岩槻区太田1-4-1,1,1,,1,,,,,1,35.950149,139.705861,
46,E1110000060201,岩槻城址公園,埼玉県さいたま市岩槻区太田3-4,,1,,1,,1,,,,35.950409,139.710066,
47,E1110000062201,北部工業団地記念公園,埼玉県さいたま市岩槻区大字古ケ場1-2-1,,1,,1,,,,,,35.97789,139.691883,
48,E1110000063201,和土住宅公園,埼玉県さいたま市岩槻区大字黒谷636-1,,1,,1,,,,,,35.925632,139.72687,
49,E1110000064201,慈恩寺親水公園,埼玉県さいたま市岩槻区大字小溝459-1,,1,,1,,,,,,35.979614,139.716193,
50,E1110000065201,川通公園,埼玉県さいたま市岩槻区大字長宮825-5,,1,,1,,,,,,35.951087,139.72928,
51,E1110000066201,開智学園,埼玉県さいたま市岩槻区大字徳力186,,1,,1,,,,,,35.972484,139.714916,
52,E1110000067201,川通小学校,埼玉県さいたま市岩槻区大野島422-1,1,1,,1,,,,,1,35.941492,139.731208,
53,E1110000068201,岩槻中学校,埼玉県さいたま市岩槻区仲町1-14-35,1,1,,1,,,,,1,35.948748,139.702819,
54,E1110000069201,太田小学校,埼玉県さいたま市岩槻区仲町1-17-3,1,1,,1,,,,,1,35.947568,139.70424,
55,E1110000070201,川通中学校,埼玉県さいたま市岩槻区長宮435,1,1,,1,,,,,1,35.94754,139.732163,
56,E1110000072201,徳力小学校,埼玉県さいたま市岩槻区徳力136-4,,1,,1,,,,,1,35.973648,139.716479,
57,E1110000073201,城南小学校,埼玉県さいたま市岩槻区南下新井1191-1,1,1,,1,,,,,1,35.93506,139.712829,
58,E1110000074201,南平野公園,埼玉県さいたま市岩槻区南平野2-26,,1,,1,,,,,,35.955435,139.717756,
59,E1110000075201,柏崎小学校,埼玉県さいたま市岩槻区柏崎762,1,1,,1,,,,,1,35.933207,139.701237,
60,E1110000076201,新和小学校,埼玉県さいたま市岩槻区尾ケ崎1252,1,1,,1,,,,,1,35.910348,139.732834,
61,E1110000077201,桜山中学校,埼玉県さいたま市岩槻区表慈恩寺684-1,1,,,1,,,,,1,35.972163,139.711389,
62,E1110000078201,河合小学校,埼玉県さいたま市岩槻区平林寺351,1,1,,1,,,,,1,35.966804,139.671786,
63,E1110000080201,城北中学校,埼玉県さいたま市岩槻区本宿392-1,1,1,,1,,,,,1,35.964904,139.688707,
64,E1110000083201,岩槻小学校,埼玉県さいたま市岩槻区本町5-6-45,1,1,,1,,,,,1,35.952976,139.699267,
65,E1110000084201,慈恩寺中学校,埼玉県さいたま市岩槻区裏慈恩寺505,1,1,,1,,,,,1,35.98489,139.704794,
66,E1110000086201,春岡小学校,埼玉県さいたま市見沼区春岡2-29-1,1,1,,1,,,,,1,35.9491445,139.662004,
67,E1110000087201,春岡中央公園,埼玉県さいたま市見沼区春岡3-42-1,1,1,,1,,,,,,35.94763705,139.6588957,
68,E1110000088201,春野小学校,埼玉県さいたま市見沼区春野1-10-1,,1,,1,,,,,1,35.95675704,139.6681575,
69,E1110000089201,アーバンみらい公園,埼玉県さいたま市見沼区春野1-1634-3,,1,,1,,,,,,35.957361,139.666153,
70,E1110000090201,春野中学校,埼玉県さいたま市見沼区春野2-2-1,,1,,1,,,,,1,35.95622027,139.6628018,
71,E1110000092201,観音寺下公園,埼玉県さいたま市見沼区深作2-7,1,1,,1,,,,,,35.9522298,139.6681731,
72,E1110000093201,鎌倉公園,埼玉県さいたま市見沼区大字御蔵1393-1,1,1,,1,,,,,,35.90444496,139.6653579,
73,E1110000094201,片柳中学校,埼玉県さいたま市見沼区大字御蔵551,1,1,,1,,,,,1,35.90657256,139.6738105,
74,E1110000095201,春里中学校,埼玉県さいたま市見沼区大字小深作268-19,1,1,,1,,,,,1,35.9407308,139.6644338,
75,E1110000096201,芝浦工業大学,埼玉県さいたま市見沼区大字深作307,1,1,,1,,,,,,35.95206282,139.6554057,
76,E1110000097201,七里総合公園,埼玉県さいたま市見沼区大字大谷,,1,,1,,1,,,,35.92357581,139.680279,
77,E1110000098201,大谷中学校,埼玉県さいたま市見沼区大字大谷1634-2,1,1,,1,,,,,1,35.925058349241,139.66694291283,
78,E1110000099201,大谷小学校,埼玉県さいたま市見沼区大字大谷18,1,1,,1,,,,,1,35.92121742,139.6653124,
79,E1110000100201,東宮下小学校,埼玉県さいたま市見沼区大字東宮下215-1,,1,,1,,,,,1,35.92567207,139.6781631,
80,E1110000101201,七里小学校,埼玉県さいたま市見沼区大字東宮下312,1,1,,1,,,,,1,35.92912765,139.676467,
81,E1110000102201,片柳小学校,埼玉県さいたま市見沼区大字東新井244-1,1,1,,1,,,,,1,35.91052918,139.6708863,
82,E1110000103201,海老沼小学校,埼玉県さいたま市見沼区大字東新井710-5,1,1,,1,,,,,1,35.90808202,139.6603744,
83,E1110000104201,大宮八幡中学校,埼玉県さいたま市見沼区大字南中丸357,1,1,,1,,,,,1,35.9188606,139.6533183,
84,E1110000105201,県立大宮東高等学校,埼玉県さいたま市見沼区大字膝子567,,1,,1,,,,,1,35.92731008,139.6855143,
85,E1110000106201,蓮沼小学校,埼玉県さいたま市見沼区大字蓮沼1070,1,1,,1,,,,,1,35.93445159,139.6618005,
86,E1110000107201,県立大宮商業高等学校,埼玉県さいたま市見沼区大和田町1-356,1,1,,1,,,,,1,35.927306778905,139.64452333492,
87,E1110000109201,大砂土東小学校,埼玉県さいたま市見沼区大和田町2-998,1,1,,1,,,,,1,35.937108706728,139.64684406005,
88,E1110000110201,島小学校,埼玉県さいたま市見沼区島町533-2,1,1,,1,,,,,1,35.94661717,139.6523328,
89,E1110000111201,七里中学校,埼玉県さいたま市見沼区東宮下1-1-1,1,1,,1,,,,,1,35.92740586,139.680578,
90,E1110000114201,大砂土中学校,埼玉県さいたま市見沼区東大宮1-100-1,1,1,,1,,,,,1,35.93758505,139.6447338,
91,E1110000115201,堀の内公園,埼玉県さいたま市見沼区東大宮2-15,1,1,,1,,,,,,35.94614,139.636928,
92,E1110000116201,見沼小学校,埼玉県さいたま市見沼区東大宮2-45,1,1,,1,,,,,1,35.94837636,139.6324507,
93,E1110000117201,東大宮中央公園,埼玉県さいたま市見沼区東大宮5-42-1,1,1,,1,,,,,,35.94935325,139.6445412,
94,E1110000118201,藁田島公園,埼玉県さいたま市見沼区東大宮6-42,1,1,,1,,,,,,35.9516791,139.6503508,
95,E1110000119201,砂中央公園,埼玉県さいたま市見沼区東大宮7-42,1,1,,1,,,,,,35.94032004,139.6466382,
96,E1110000120201,堀崎公園,埼玉県さいたま市見沼区堀崎町12-1,1,1,,1,,,,,,35.9362341,139.653336,
97,E1110000121201,栄和小学校,埼玉県さいたま市桜区栄和1-7-1,1,1,,1,,,,,1,35.86134982,139.617705,
98,E1110000122201,埼玉大学,埼玉県さいたま市桜区下大久保255,1,1,,1,,,,,1,35.862708694875,139.60759516369,
99,E1110000123201,大久保小学校,埼玉県さいたま市桜区五関21,1,1,,1,,,,,1,35.87177954,139.5983116,
100,E1110000124201,大久保中学校,埼玉県さいたま市桜区五関282,1,1,,1,,,,,1,35.8671074,139.5972418,
101,E1110000125201,県立浦和北高等学校,埼玉県さいたま市桜区五関595,,1,,1,,,,,1,35.8671685,139.5940802,
102,E1110000127201,上大久保中学校,埼玉県さいたま市桜区上大久保861-1,1,1,,1,,,,,1,35.87240698,139.6158848,
103,E1110000128201,新開小学校,埼玉県さいたま市桜区新開2-18-1,1,1,,1,,,,,1,35.85054607,139.6181095,
104,E1110000129201,神田小学校,埼玉県さいたま市桜区神田541-1,1,1,,1,,,,,1,35.87481733,139.6074564,
105,E1110000131201,県立浦和工業高等学校,埼玉県さいたま市桜区西堀5-1-1,1,1,,1,,,,,1,35.85348538,139.6256194,
106,E1110000132201,土合小学校,埼玉県さいたま市桜区西堀7-21-1,1,1,,1,,,,,1,35.85752615,139.6270213,
107,E1110000133201,西堀高沼公園,埼玉県さいたま市桜区西堀8-2019-2,,1,,1,,,,,,35.8586182,139.635181,
108,E1110000135201,大久保東小学校,埼玉県さいたま市桜区大久保領家331,1,1,,1,,,,,1,35.87109676,139.603238,
109,E1110000136201,千貫樋水郷公園,埼玉県さいたま市桜区大字五関字中島地内,,1,,1,,,,,,35.863416198581,139.59702845187,
110,E1110000137201,荒川総合運動公園通り,埼玉県さいたま市桜区大字在家137,,1,,1,,,,,,35.87772282791,139.59387176091,
111,E1110000138201,荒川総合運動公園,埼玉県さいたま市桜区大字在家591,,1,,1,,1,,,,35.87470676,139.58199,
112,E1110000139201,荒川彩湖公園,埼玉県さいたま市桜区大字田島3513-1,,1,,1,,1,,,,35.837097911614,139.61999252908,
113,E1110000140201,桜草公園,埼玉県さいたま市桜区大字田島3542-1,,1,,1,,1,,,,35.837150096927,139.61334063751,
114,E1110000141201,中島小学校,埼玉県さいたま市桜区中島1-28-1,1,1,,1,,,,,1,35.86519038,139.6240491,
115,E1110000142201,土合中学校,埼玉県さいたま市桜区町谷1-19-1,1,1,,1,,,,,1,35.86061721,139.6231086,
