NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E4351400001111,岡原小学校体育館,熊本県あさぎり町岡原北1313,,,,32.237951,130.933561,
2,E4351400002112,もみじ館（予備：岡原保健センター）,熊本県あさぎり町岡原北904,,,,32.239590193854,130.93188707796,
3,E4351400003121,ふれあい福祉センター,熊本県あさぎり町岡原北929,,,,32.240124,130.929311,
4,E4351400004111,上総合運動公園体育館（予備：武道場）,熊本県あさぎり町上東128-2,,,,32.221566156341,130.90970751655,
5,E4351400009111,南稜高校体育館,熊本県あさぎり町上北310,,,,32.232361,130.895509,
6,E4351400011111,深田高山総合運動公園体育館（予備：定住促進センター）,熊本県あさぎり町深田東1404,,,,32.250474,130.877483,
7,E4351400013111,深田小学校体育館,熊本県あさぎり町深田東787,,,,32.24468,130.875254,
8,E4351400014111,須恵文化ホール（予備：研修室・会議室）,熊本県あさぎり町須恵1227,,,,32.266571,130.900365,
9,E4351400015111,須恵小学校体育館,熊本県あさぎり町須恵1230,,,,32.265961,130.900509,
10,E4351400018111,免田小学校体育館,熊本県あさぎり町免田東1719,,,,32.235215,130.896114,
11,E4351400019111,免田地区体育館（予備：武道場）,熊本県あさぎり町免田東1774,,,,32.234893,130.898965,
12,E4343300055111,（旧）長陽西部小学校体育館,熊本県阿蘇郡南阿蘇村河陽4964,,,,32.886209,130.993893,
13,E4321400001111,荻の草公民館,熊本県阿蘇市一の宮町荻の草438,1,,,33.029646,131.15126,
14,E4321400002111,一の宮農業構造改善センター,熊本県阿蘇市一の宮町宮地1288,1,,,32.937754,131.125423,
15,E4321400003111,一の宮中学校体育館,熊本県阿蘇市一の宮町宮地1669-2,1,,,32.950866,131.123373,
16,E4321400004111,一の宮小学校体育館,熊本県阿蘇市一の宮町宮地1680,1,,,32.94940452,131.1219811,
17,E4321400005111,一の宮体育館,熊本県阿蘇市一の宮町宮地2318-1,1,,,32.939126,131.115569,
18,E4321400006111,阿蘇中央高校阿蘇清峰校舎体育館,熊本県阿蘇市一の宮町宮地4131,1,,,32.953143,131.099924,
19,E4321400009111,国立阿蘇青少年交流の家,熊本県阿蘇市一の宮町宮地6029-1,1,,,32.976041,131.051049,
20,E4321400010111,坂梨体育館,熊本県阿蘇市一の宮町坂梨3028,1,,,32.93691,131.131149,
21,E4321400011111,坂梨公民館,熊本県阿蘇市一の宮町坂梨846-1,1,,,32.937261026129,131.13769478043,
22,E4321400012111,中通体育館,熊本県阿蘇市一の宮町中通1521,1,,,32.964277,131.11159,
23,E4321400013111,中通公民館,熊本県阿蘇市一の宮町中通1646-4,1,,,32.96379,131.113299,
24,E4321400014111,古城体育館,熊本県阿蘇市一の宮町中通2177,1,,,32.970176,131.128874,
25,E4321400015111,永草公民館,熊本県阿蘇市永草2685,1,,,32.937479,131.024988,
26,E4321400016111,乙姫体育館,熊本県阿蘇市乙姫1612,1,,,32.94018,131.040974,
27,E4321400052111,阿蘇郡市医師会,熊本県阿蘇市黒川1178,1,,,32.9300953,131.0801711,
28,E4321400021111,今町公民館,熊本県阿蘇市今町52-1,1,,,32.97024,131.072075,
29,E4321400022111,鷲の石公民館,熊本県阿蘇市山田1632-3,1,,,32.973881,131.100525,
30,E4321400023111,旧ＪＡ阿蘇尾ケ石支所,熊本県阿蘇市狩尾1456-1,1,,,32.94604859,131.009005,
31,E4321400024111,狩尾１区公民館,熊本県阿蘇市狩尾503-4,1,,,32.95665748,131.0354716,
32,E4321400025111,尾ケ石東部体育館,熊本県阿蘇市狩尾675,1,,,32.952255,131.019001,
33,E4321400026111,狩尾２区公民館,熊本県阿蘇市狩尾682-5,1,,,32.951618,131.019441,
34,E4321400027111,山田体育館,熊本県阿蘇市小野田567-2,1,,,32.96996,131.089168,
35,E4321400030111,旧深葉分校（校舎）,熊本県阿蘇市西湯浦1464-87,1,,,33.007824,130.975973,
36,E4321400031111,赤水公民館,熊本県阿蘇市赤水920-16,1,,,32.917735,130.995528,
37,E4321400032111,跡ケ瀬公民館,熊本県阿蘇市跡ケ瀬165-4,1,,,32.933975,131.005212,
38,E4321400033111,阿蘇西小学校体育館,熊本県阿蘇市的石1494,1,,,32.927342,131.001526,
39,E4321400036111,阿蘇体育館（武道場含む）,熊本県阿蘇市内牧267,1,,,32.976753,131.039857,
40,E4321400037111,阿蘇中学校体育館,熊本県阿蘇市内牧609,1,,,32.968051,131.037404,
41,E4321400038111,農村環境改善センター,熊本県阿蘇市内牧976-2,1,,,32.970303,131.0427,
42,E4321400041111,道の駅「波野」神楽苑,熊本県阿蘇市波野大字小地野1602,1,,,32.959886,131.19726,
43,E4321400042111,やすらぎ交流館,熊本県阿蘇市波野大字小地野663-1,1,,,32.956444,131.218939,
44,E4321400043111,郷土芸能伝承館,熊本県阿蘇市波野大字波野1502-4,1,,,32.916142,131.179846,
45,E4321400044111,波野保健福祉センター,熊本県阿蘇市波野大字波野2703,1,,,32.933314,131.231057,
46,E4321400045111,波野体育館,熊本県阿蘇市波野大字波野2709-1,1,,,32.932915,131.230583,
47,E4321400046111,波野小学校体育館,熊本県阿蘇市波野大字波野3742-1,1,,,32.940383,131.201136,
48,E4321400047111,波野中学校体育館,熊本県阿蘇市波野大字波野3748,1,,,32.940328,131.200703,
49,E4321400048111,農村婦人の家,熊本県阿蘇市波野大字波野872-5,1,,,32.90827271,131.1794436,
50,E4321400049111,阿蘇市コミュニティセンター,熊本県阿蘇市役犬原324-1,1,,,32.949991,131.095238,
51,E4348200001111,下井牟田地区ふれあいセンター,熊本県芦北町井牟田1234,1,,,32.395117,130.521914,
52,E4348200002111,上田浦地区社会教育センター,熊本県芦北町井牟田1800,1,,,32.391487,130.517623,
53,E4348200003111,上井牟田地区ふれあいセンター,熊本県芦北町井牟田601-1,1,,,32.399131,130.526693,
54,E4348200004111,海浦地区公民館,熊本県芦北町海浦1196-1,1,,,32.329791,130.484948,
55,E4348200005111,旧芦北幼稚園,熊本県芦北町海浦1315,1,,,32.32714947,130.4820727,
56,E4348200006111,小田浦福祉センター,熊本県芦北町小田浦1610-25,1,,,32.347271,130.502273,
57,E4348200007111,小田浦地区生涯学習センター（校舎）,熊本県芦北町小田浦3339,1,,,32.346903,130.500402,
58,E4348200008111,宮浦地区ふれあいセンター,熊本県芦北町小田浦781-2,1,,,32.350015,130.506166,
59,E4348200009111,女島活力推進センターゆめもやい,熊本県芦北町大字770-14,1,,,32.287126,130.475644,
60,E4348200011111,県立芦北高等学校,熊本県芦北町大字乙千屋20-2,1,,,32.307254,130.50707,
61,E4348200012111,芦北町地域資源活用総合交流促進施設,熊本県芦北町大字花岡1705-1,1,,,32.301085,130.50037,
62,E4348200012112,芦北町民総合センター,熊本県芦北町大字花岡1705-1,1,,,32.301695,130.500471,
63,E4348200013111,佐敷中学校（校舎、体育館）,熊本県芦北町大字花岡496-2,1,,,32.299272,130.505829,
64,E4348200014111,丸米地区生涯学習センター（体育館）,熊本県芦北町大字丸山305-2,1,,,32.249376,130.529868,
65,E4348200015111,吉尾体育館,熊本県芦北町大字吉尾51,1,,,32.33231422,130.5950857,
66,E4348200016111,吉尾出張所,熊本県芦北町大字吉尾523-2,1,,,32.32875228,130.5844427,
67,E4348200017111,旧計石小学校（校舎、体育館）,熊本県芦北町大字計石2963,1,,,32.301672,130.478385,
68,E4348200018111,古石地区生涯学習センターみどりの里,熊本県芦北町大字古石391-2,1,,,32.216296,130.509641,
69,E4348200020111,大野小学校（校舎、体育館）,熊本県芦北町大字市野瀬1119,1,,,32.264091,130.56462,
70,E4348200022111,大岩公民館,熊本県芦北町大字大岩4495,1,,,32.34695565,130.5799428,
71,E4348200023111,内野小学校（校舎、体育館）,熊本県芦北町大字大川内602,1,,,32.245805,130.513912,
72,E4348200024111,大尼田地区生涯学習センター（校舎、体育館）,熊本県芦北町大字大尼田1645,1,,,32.32188183,130.5510918,
73,E4348200025111,大野地区構造改善センター,熊本県芦北町大字大野51-8,1,,,32.26041312,130.5632351,
74,E4348200026111,県立あしきた青少年の家,熊本県芦北町大字鶴木山,1,,,32.3196482,130.4694811,
75,E4348200028111,町立公民館大野分館,熊本県芦北町大字天月1344-2,1,,,32.291067,130.582952,
76,E4348200031111,湯浦小学校（校舎、体育館）,熊本県芦北町大字湯浦1396,1,,,32.269579,130.498556,
77,E4348200032111,きずなの里,熊本県芦北町大字湯浦1439-1,1,,,32.271827,130.499615,
78,E4348200033111,芦北町多目的研修センター,熊本県芦北町大字湯浦208,1,,,32.272686,130.500458,
79,E4348200034111,芦北福祉センター,熊本県芦北町大字湯浦213,1,,,32.272692,130.500707,
80,E4348200035111,湯浦中学校（校舎、体育館）,熊本県芦北町大字湯浦369,1,,,32.267707,130.501752,
81,E4348200036111,佐敷小学校（校舎、体育館）,熊本県芦北町大字道川内31,1,,,32.307397,130.501704,
82,E4348200038111,内野福祉センター,熊本県芦北町大字豊岡55-1,1,,,32.26279296,130.5124837,
83,E4348200039111,田浦中学校（校舎、体育館）,熊本県芦北町田浦760,1,,,32.361948,130.513446,
84,E4348200040111,田浦小学校（校舎、体育館）,熊本県芦北町田浦840,1,,,32.361835,130.511988,
85,E4348200042111,芦北町地域活性化センター,熊本県芦北町田浦町653,1,,,32.36421696,130.5087039,
86,E4321300001111,宇城市立青海小学校体育館,熊本県宇城市三角町郡浦88,1,,,32.6235740397574,130.529011538301,
87,E4321300002111,宇城市農村環境改善センター,熊本県宇城市三角町戸馳2861,1,,,32.6010281,130.494036,
