NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E3850600236201,一本松山村開発センター（一本松公民館）,愛媛県愛南町一本松3520,1,1,1,,,1,,,1,32.963179630113,132.64746937302,
2,E3850600238201,町道弓立越田線ー高台,愛媛県愛南町越田296,,,,1,1,,,,,32.94814628582,132.53854086903,
3,E3850600239201,猿鳴集会所,愛媛県愛南町猿鳴160-2,,,,1,1,,,,,32.972326047635,132.48552102579,
4,E3850600007201,県道ー町道矢呂線分岐付近,愛媛県愛南町猿鳴54-3,,,,1,1,,,,,32.974573411352,132.4887892233,
5,E3850600241201,秋葉神社付近,愛媛県愛南町下久家128,,,,1,1,,,,,32.938488344112,132.50922292129,
6,E3850600009201,家串東,愛媛県愛南町家串1114,,,,1,1,,,,,33.047520435058,132.47183613595,
7,E3850600010201,家串小学校上畑,愛媛県愛南町家串1209-3,,,,1,1,,,,,33.045416022285,132.47127287206,
8,E3850600243201,廃フロート処理施設,愛媛県愛南町家串153-2,,,,1,1,,,,,33.051493,132.464436,
9,E3850600012201,県道高台（農道入口付近）,愛媛県愛南町家串333,,,,1,1,,,,,33.05045213997,132.4682795268,
10,E3850600013201,農道中腹,愛媛県愛南町家串681-1,,,,1,1,,,,,33.051355894198,132.47118506157,
11,E3850600014201,荒神さま,愛媛県愛南町家串793,,,,1,1,,,,,33.0508253408,132.47153572855,
12,E3850600015201,家串公民館,愛媛県愛南町家串907-2,1,1,1,,,1,,,,33.049230736923,132.47098711459,
13,E3850600016201,寺上,愛媛県愛南町家串944,,,,1,1,,,,,33.050042966155,132.47144989787,
14,E3850600018201,県道高茂岬方面高台,愛媛県愛南町外泊44,,,,1,1,,,,,32.939267,132.476136,
15,E3850600017201,外泊川右岸高台畑,愛媛県愛南町外泊441,,,,1,1,,,,,32.936250081786,132.47851409054,
16,E3850600019201,県道宿毛城辺線蓮乗寺方面広場,愛媛県愛南町垣内238,,,,1,1,,,,,32.949142055544,132.59840346396,
17,E3850600020201,垣内東,愛媛県愛南町垣内372,,,,1,1,,,,,32.948862957693,132.60505534233,
18,E3850600021201,町道敦盛柿ノ浦線敦盛側高台,愛媛県愛南町柿ノ浦125,,,,1,1,,,,,32.935593441962,132.58856658325,
19,E3850600022202,西海ふれあい公園,愛媛県愛南町樫月212-1,,,,1,1,,,,1,32.95135275162,132.51790310318,
20,E3850600022201,西海保健福祉センター,愛媛県愛南町樫月212-1,1,1,1,,,1,,,1,32.9521269991,132.51724864418,
21,E3850600023201,町道樫月小浦線ー樫月奥谷線接点付近,愛媛県愛南町樫月85-2,,,,1,1,,,,,32.951090573067,132.51977189619,
22,E3850600024201,東海公民館上墓地,愛媛県愛南町岩水113,,,,1,1,,,,,32.944316307,132.604138969,
23,E3850600025201,東海公民館,愛媛県愛南町岩水114,1,1,1,,,1,,,1,32.944683025197,132.60368618651,
24,E3850600026201,岩水寺上,愛媛県愛南町岩水1255,,,,1,1,,,,,32.942574842503,132.60412768843,
25,E3850600027201,岩水オガタマの木,愛媛県愛南町岩水1373,,,,1,1,,,,,32.942129152733,132.60309772017,
26,E3850600028201,県道岩水方面上墓地,愛媛県愛南町岩水1483-1,,,,1,1,,,,,32.943263631366,132.59727196219,
27,E3850600029201,県道敦盛方面ー高台,愛媛県愛南町岩水1484-3,,,,1,1,,,,,32.942547858308,132.59816030365,
28,E3850600030201,東海小学校前高台,愛媛県愛南町岩水45,,,,1,1,,,,,32.945601236277,132.60468056018,
29,E3850600032201,岩水テレビ塔登口付近,愛媛県愛南町岩水800-6,,,,1,1,,,,,32.9429799324,132.608544949,
30,E3850600033201,西海トンネルー久家口広場,愛媛県愛南町久家337-1,,,,1,1,,,,,32.941856382348,132.50320617845,
31,E3850600034201,和霊さま下道路,愛媛県愛南町久良1032,,,,1,1,,,,,32.947111823651,132.55054212632,
32,E3850600035201,墓場高台里道,愛媛県愛南町久良1300,,,,1,1,,,,,32.947683534465,132.5484231812,
33,E3850600036201,真浦高台里道,愛媛県愛南町久良1416,,,,1,1,,,,,32.946939792845,132.54703986246,
34,E3850600037201,日土峠道路,愛媛県愛南町久良164,,,,1,1,,,,,32.948650183511,132.56412013726,
35,E3850600038201,久良小学校,愛媛県愛南町久良2035,,,,1,1,,,,1,32.944181087804,132.5469362209,
36,E3850600040201,久良ふるさとセンター（久良公民館）,愛媛県愛南町久良2095,1,1,1,,,1,,,1,32.943033547126,132.54866864418,
37,E3850600041201,水谷県道ー高台,愛媛県愛南町久良2283,,,,1,1,,,,,32.941509566763,132.5488556918,
38,E3850600042201,日土墓上道路,愛媛県愛南町久良262,,,,1,1,,,,,32.947803609851,132.56164943342,
39,E3850600043201,高良ダム根元,愛媛県愛南町久良2681,,,,1,1,,,,,32.939697254838,132.54771507802,
40,E3850600044201,小屋ノ浦春日神社境内,愛媛県愛南町久良2868,,,,1,1,,,,,32.938112526931,132.54973173249,
41,E3850600045201,広谷高台里道,愛媛県愛南町久良3369,,,,1,1,,,,,32.937487167162,132.55040068584,
42,E3850600046201,網代墓地,愛媛県愛南町久良3667,,,,1,1,,,,,32.938666278913,132.55303658069,
43,E3850600047201,コモズラ墓場里道,愛媛県愛南町久良3708,,,,1,1,,,,,32.938553726229,132.55391098084,
44,E3850600048201,コモズラ山の神様,愛媛県愛南町久良3829-1,,,,1,1,,,,,32.93767130822,132.55423284591,
45,E3850600049201,鹿ノ谷墓地下,愛媛県愛南町久良3960,,,,1,1,,,,,32.936275629105,132.55591727318,
46,E3850600050201,小屋ノ浦墓場里道,愛媛県愛南町久良630-3,,,,1,1,,,,,32.948275234955,132.55662144534,
47,E3850600051201,小屋ノ浦竜王先道路,愛媛県愛南町久良719-6,,,,1,1,,,,,32.945014994068,132.55524127489,
48,E3850600052201,元駐在所,愛媛県愛南町久良848,,,,1,1,,,,,32.94851295546,132.55175504644,
49,E3850600053201,町道弓立大滝線ー高台,愛媛県愛南町弓立126,,,,1,1,,,,,32.949655366582,132.53033199046,
50,E3850600054201,走下県道高台,愛媛県愛南町魚神山1158,,,,1,1,,,,,33.055479926592,132.41409785147,
51,E3850600055201,魚神山小学校上ー県道,愛媛県愛南町魚神山152-2,,,,1,1,,,,,33.046712054128,132.40715105139,
52,E3850600056201,船越運河バス停,愛媛県愛南町魚神山1656,,,,1,1,,,,,33.052569362681,132.43241487292,
53,E3850600057201,西泊お堂,愛媛県愛南町魚神山431,,,,1,1,,,,,33.053871685114,132.40688207775,
54,E3850600058201,魚神山公民館分館,愛媛県愛南町魚神山569,1,1,1,,,1,,,1,33.055374545986,132.40727703707,
55,E3850600059201,金毘羅神社,愛媛県愛南町魚神山685,,,,1,1,,,,,33.055816681427,132.40748215779,
56,E3850600060201,町道古月線高台,愛媛県愛南町古月121,,,,1,1,,,,,32.947287388782,132.57223583282,
57,E3850600061201,古月東神社,愛媛県愛南町古月195,,,,1,1,,,,,32.947568237328,132.57500349888,
58,E3850600063201,御荘農村研修センター（菊川公民館）,愛媛県愛南町御荘菊川1159-1,1,1,1,,,1,,,1,32.990793638859,132.5186191936,
59,E3850600065201,外室手バス停付近,愛媛県愛南町御荘菊川17,,,,1,1,,,,,33.0054517246,132.50720440771,
60,E3850600064201,八百坂峠バス停（宿毛方面行）付近,愛媛県愛南町御荘菊川1745,,,,1,1,,,,,32.9810080771,132.52612494439,
61,E3850600066201,町道浜銭坪線ー高台,愛媛県愛南町御荘菊川2533-2,,,,1,1,,,,,32.978865401692,132.51510194203,
62,E3850600067201,厳島神社境内,愛媛県愛南町御荘菊川3394,,,,1,1,,,,,32.988221551531,132.51927974309,
63,E3850600069201,長月小学校体育館（長月公民館）,愛媛県愛南町御荘長月913-1,1,1,1,,,1,,,1,32.978585662,132.583132537,
64,E3850600070201,町道長洲寺線終点,愛媛県愛南町御荘長洲1046,,,,1,1,,,,,32.982059722111,132.54456335103,
65,E3850600071201,笹子谷峠付近,愛媛県愛南町御荘長洲271,,,,1,1,,,,,32.972167428347,132.54850487738,
66,E3850600072201,国道ー町道平山線分岐付近,愛媛県愛南町御荘平山121,,,,1,1,,,,,32.980621485857,132.52863565121,
67,E3850600073201,国道長洲側山頂付近,愛媛県愛南町御荘平山1787,,,,1,1,,,,,32.972378093966,132.53994913572,
68,E3850600074201,延命寺上ー農道分岐付近,愛媛県愛南町御荘平山559-2,,,,1,1,,,,,32.970322898582,132.53696021224,
69,E3850600075201,（財）正光会御荘病院駐車場,愛媛県愛南町御荘平山831-2,,,,1,1,,,,,32.974860017176,132.53410711045,
70,E3850600076201,来迎寺境内,愛媛県愛南町御荘平城1056,,,,1,1,,,,,32.9666523259,132.554488058,
71,E3850600077201,秋葉権現さま,愛媛県愛南町御荘平城1144,,,,1,1,,,,,32.967596651613,132.5567193996,
72,E3850600078201,テンガンジ高台,愛媛県愛南町御荘平城1405,,,,1,1,,,,,32.967326613332,132.55980930439,
73,E3850600080201,光霊苑跡駐車場,愛媛県愛南町御荘平城2409,,,,1,1,,,,,32.966509742507,132.56334445589,
74,E3850600081201,大山祗神社（山の神様）,愛媛県愛南町御荘平城241,,,,1,1,,,,,32.96880912106,132.54640696447,
75,E3850600082201,御荘霊苑駐車場,愛媛県愛南町御荘平城2579-1,,,,1,1,,,,,32.969696171083,132.56451658122,
