NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E3421400001201,クリスタルアージョ,広島県安芸高田市吉田町吉田761,1,1,,1,,1,1,,1,34.666469,132.703675,
2,E3421400002201,旧郷野小学校体育館,広島県安芸高田市吉田町桂234,1,1,,1,,1,1,,1,34.63014,132.648326,
3,E3421400003201,郷野地区コミュニティ集会所,広島県安芸高田市吉田町桂279-3,1,1,,1,,1,1,,1,34.629344,132.6491065,
4,E3421400004201,道の駅「三矢の里あきたかた」,広島県安芸高田市吉田町山手1059-1,1,1,,1,,1,1,,1,34.64861458,132.674314,
5,E3421400005201,愛郷小学校,広島県安芸高田市吉田町山手1165-3,1,1,,1,,1,1,,1,34.648161,132.671671,
6,E3421400006201,可愛振興センター,広島県安芸高田市吉田町山手1392-2,1,1,,1,,1,1,,1,34.650032,132.667618,
7,E3421400007201,吉田運動公園,広島県安芸高田市吉田町相合555-1,1,1,,1,,1,1,,1,34.669791,132.690027,
8,E3421400008201,丹比西コミュニティ集会所,広島県安芸高田市吉田町多治比1691-1,1,1,,1,,1,1,,1,34.682029,132.657097,
9,E3421400009201,吉田生活改善センター,広島県安芸高田市吉田町多治比613-1,1,1,,1,,1,1,,1,34.677645,132.682868,
10,E3421400010201,向原戸島地区生活改善センター,広島県安芸高田市向原町戸島1016-1,1,1,,1,,1,1,,1,34.631867,132.722417,
11,E3421400011201,向原坂地区生活改善センター,広島県安芸高田市向原町坂1984-7,1,1,,1,,1,1,,1,34.609275,132.736261,
12,E3421400012201,向原生涯学習センターみらい,広島県安芸高田市向原町坂333,1,1,,1,,1,1,,1,34.611054,132.719417,
13,E3421400014201,向原運動広場,広島県安芸高田市向原町長田4680,1,1,,1,,1,1,,,34.603257,132.718684,
14,E3421400015201,上長田地区多目的集会所,広島県安芸高田市向原町長田4733,1,1,,1,,1,1,,1,34.604301,132.718059,
15,E3421400016201,向原保垣地区生活改善センター,広島県安芸高田市向原町保垣942-3,1,1,,1,,1,1,,1,34.580064,132.71646,
16,E3421400017201,小原中央集会所,広島県安芸高田市甲田町下小原3472-7,1,1,,1,,1,1,,1,34.6637273,132.742787,
17,E3421400018201,甲田中学校,広島県安芸高田市甲田町高田原1250,1,1,,1,,1,1,,1,34.69286,132.757406,
18,E3421400019201,甲田文化センターミューズ,広島県安芸高田市甲田町高田原1446-3,1,1,,1,,1,1,,1,34.695403,132.758553,
19,E3421400020201,甲田人権福祉センター,広島県安芸高田市甲田町高田原1458,1,1,,1,,1,1,,1,34.695692,132.758432,
20,E3421400021201,羽佐竹コミュニティホーム,広島県安芸高田市高宮町羽佐竹646-1,1,1,,1,,1,1,,1,34.773389,132.696797,
21,E3421400022201,来原コミュニティセンター,広島県安芸高田市高宮町原田2267-1,1,1,,1,,1,1,,1,34.745433,132.697574,
22,E3421400023201,旧来原小学校体育館,広島県安芸高田市高宮町原田3375,1,1,,1,,1,1,,1,34.746825,132.697346,
23,E3421400024201,高宮Ｂ＆Ｇ海洋センター,広島県安芸高田市高宮町佐々部38-7,1,1,,1,,1,1,,1,34.763311,132.709249,
24,E3421400025201,高宮小学校,広島県安芸高田市高宮町佐々部915-1,1,1,,1,,1,1,,1,34.766074,132.718089,
25,E3421400026201,高宮田園パラッツォ,広島県安芸高田市高宮町佐々部957,1,1,,1,,1,1,,1,34.766523,132.721217,
26,E3421400027201,高宮ハーモニー広場,広島県安芸高田市高宮町佐々部983-2,1,1,,1,,1,1,,1,34.767089,132.719094,
27,E3421400028201,川根小学校,広島県安芸高田市高宮町川根1920,1,1,,1,,1,1,,1,34.825201,132.673371,
28,E3421400029201,船木ゆめ広場,広島県安芸高田市高宮町船木2334,1,1,,1,,1,1,,1,34.784656,132.76099,
29,E3421400030201,房後ふれあいセンター,広島県安芸高田市高宮町房後257,1,1,,1,,1,1,,1,34.757066,132.723792,
30,E3421400031201,来女木公民館,広島県安芸高田市高宮町来女木1796,1,1,,1,,1,1,,1,34.759454,132.681434,
