NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E4022500007201,るり色ふるさと館,福岡県うきは市吉井町983-1,,1,,1,,1,1,,1,33.3458560712927,130.756573710562,
2,E4022500009201,江南コミュニティセンター,福岡県うきは市吉井町新治1063-1,,1,,1,,1,1,,1,33.352974251656,130.74347252513,
3,E4022500011201,うきは市役所,福岡県うきは市吉井町新治316,,1,,1,,1,1,,1,33.347418,130.755021,
4,E4022500014201,千年コミュニティセンター,福岡県うきは市吉井町千年245-1,,1,,1,,1,1,,1,33.347963849232,130.76949471164,
5,E4022500024201,福富コミュニティセンター,福岡県うきは市吉井町福益1609-1,,1,,1,,1,1,,1,33.332103581029,130.75371324233,
6,E4022500033201,青少幼年教化センター,福岡県うきは市浮羽町高見669-3,,1,,1,,1,1,,1,33.350602253243,130.81056582209,
7,E4022500037201,山春コミュニティセンター,福岡県うきは市浮羽町山北783-69,1,1,,1,,1,1,,1,33.341069,130.826168,
8,E4022500038201,小塩コミュニティセンター,福岡県うきは市浮羽町小塩2548-1,1,,,1,,1,1,,1,33.312190730976,130.83986181944,
9,E4022500041201,新川コミュニティセンター,福岡県うきは市浮羽町新川2515,1,1,,1,,1,1,,1,33.294300355227,130.80620102579,
10,E4022500046201,うきは市民ホール,福岡県うきは市浮羽町朝田561-1,,1,,1,,1,1,,1,33.332497,130.791146,
11,E4022500047201,御幸コミュニティセンター,福岡県うきは市浮羽町朝田562-11,,1,,1,,1,1,,1,33.333121891902,130.7914242826,
12,E4022500048201,うきは市民センター,福岡県うきは市浮羽町朝田582-1,,1,,1,,1,1,,1,33.332466288821,130.79318625396,
13,E4022500049201,田篭コミュニティセンター,福岡県うきは市浮羽町田篭1151-1,1,1,,1,,1,1,,1,33.271871089612,130.84177883069,
14,E4022500054201,尼ヶ瀬区公民館,福岡県うきは市浮羽町妹川2422-7,1,1,,1,,1,1,,1,33.309675,130.765741,
15,E4062500002201,みやこ町豊津運動公園陸上競技場,福岡県みやこ町国分1205,1,1,,1,,1,,,,33.6831663196514,130.977646579191,
16,E4062500003201,豊津Ｂ＆Ｇ海洋センター体育館,福岡県みやこ町国分636,1,1,,1,,1,,,1,33.683964,130.979111,
