NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E2820700001201,池田市立北豊島中学校,大阪府池田市豊島北1-1-1,1,1,1,1,,1,,,1,34.80781336,135.4316658,
2,E2822900001201,御津小学校　屋内運動場,兵庫県たつの市御津町釜屋206,,1,,1,1,,,,1,34.784931344824,134.55636562782,
3,E2822900002201,御津公民館　文化ホール,兵庫県たつの市御津町苅屋356-1,,1,,1,1,,,,1,34.785463417007,134.56025789301,
4,E2822900003201,御津体育館　屋内運動場,兵庫県たつの市御津町黒崎1730,,1,,,1,,,,1,34.774897112687,134.55062258191,
5,E2822900004201,旧室津小学校　屋内運動場,兵庫県たつの市御津町室津145-1,1,1,,1,1,,,,1,34.765163655088,134.50348422146,
6,E2822900006201,御津やすらぎ福祉会館　大ホール外,兵庫県たつの市御津町朝臣38-1,,1,,1,1,,,,1,34.789724922159,134.56545215958,
7,E2822900007201,御津中学校　屋内運動場,兵庫県たつの市御津町朝臣414,1,,,1,1,,,,1,34.788560930296,134.54769363126,
8,E2822900009201,新宮中学校　屋内運動場,兵庫県たつの市新宮町宮内426,1,,,1,1,,,,1,34.930759949206,134.54622323157,
9,E2848100001201,播磨高原東中学校,兵庫県たつの市新宮町光都2-4-1,1,1,,1,,1,,,1,34.938351571876,134.44747628299,
10,E2822900011201,播磨高原東中学校　屋内運動場,兵庫県たつの市新宮町光都2-4-1,1,1,,1,1,,,,1,34.937705566734,134.44719489527,
11,E2848100002201,播磨高原東小学校,兵庫県たつの市新宮町光都2-6-1,1,1,,1,,1,,,1,34.938536270116,134.4447726163,
12,E2822900012201,播磨高原東小学校　屋内運動場,兵庫県たつの市新宮町光都2-6-1,1,1,,1,1,,,,1,34.938152214668,134.44513560903,
13,E2822900013201,香島小学校　屋内運動場,兵庫県たつの市新宮町香山1160,,1,,1,1,,,,1,34.948306069936,134.54702866708,
14,E2822900014201,香島コミュニティセンター　大ホール外,兵庫県たつの市新宮町香山1241,,1,,1,1,,,,1,34.9452457907,134.54650354912,
15,E2822900015201,龍野北高等学校　屋内運動場,兵庫県たつの市新宮町芝田125-2,,1,,1,1,,,,1,34.916138065145,134.54382987161,
16,E2822900016201,国民宿舎志んぐ荘　大ホール外,兵庫県たつの市新宮町新宮1093,1,,,1,1,,,,1,34.915608373843,134.5540104549,
17,E2822900017201,新宮小学校　屋内運動場,兵庫県たつの市新宮町新宮437,,1,,1,1,,,,1,34.924909892065,134.54868976105,
18,E2822900020201,西栗栖コミュニティセンター　大ホール外,兵庫県たつの市新宮町鍛冶屋105-1,,1,,1,1,,,,1,34.957623569464,134.46723773006,
19,E2822900021201,西栗栖小学校　屋内運動場,兵庫県たつの市新宮町鍛冶屋252,,1,,1,1,,,,1,34.957235181914,134.46550727789,
20,E2822900022201,越部コミュニティセンター　大ホール外,兵庫県たつの市新宮町中野庄125-3,,1,,1,1,,,,1,34.899112617488,134.54322881564,
21,E2822900023201,越部小学校　屋内運動場,兵庫県たつの市新宮町中野庄197,,1,,1,1,,,,1,34.897334721396,134.54568234389,
22,E2822900025201,東栗栖小学校　屋内運動場,兵庫県たつの市新宮町能地284,,1,,1,1,,,,1,34.9331524196149,134.519469121249,
23,E2822900026201,新宮ふれあい福祉会館　大ホール外,兵庫県たつの市新宮町平野111-1,,1,,1,1,,,,1,34.922650972242,134.53755498948,
24,E2822900029201,神岡コミュニティセンター　大ホール外,兵庫県たつの市神岡町横内304-1,,1,,,1,,,,1,34.88475869519,134.57545165758,
25,E2822900030201,神岡小学校　屋内運動場,兵庫県たつの市神岡町上横内51,,1,,1,1,,,,1,34.889905511446,134.57761460227,
26,E2822900031201,揖西西小学校　屋内運動場,兵庫県たつの市揖西町住吉142,1,,,1,1,,,,1,34.850823171245,134.50694319199,
27,E2822900033201,龍野西中学校　武道場,兵庫県たつの市揖西町小神30,,1,,1,1,,,,1,34.858372668348,134.53525889448,
28,E2822900033202,龍野西中学校　屋内運動場,兵庫県たつの市揖西町小神30,,1,,1,1,,,,1,34.858296369285,134.53691605257,
29,E2822900035201,揖西東小学校　屋内運動場,兵庫県たつの市揖西町清水新9,1,1,,1,1,,,,1,34.858466016654,134.52165391102,
30,E2822900036201,揖西コミュニティセンター　大ホール外,兵庫県たつの市揖西町竹万95-1,1,1,,,1,,,,1,34.850759573348,134.51217242702,
31,E2822900037201,河内コミュニティセンター　大ホール外,兵庫県たつの市揖保川町浦部186-2,,,,1,1,,,,1,34.809328903567,134.53233628526,
32,E2822900039201,神部小学校　屋内運動場,兵庫県たつの市揖保川町黍田434,1,,,1,1,,,,1,34.817610412651,134.51568641553,
33,E2822900040201,河内小学校　屋内運動場,兵庫県たつの市揖保川町金剛山604,1,,,1,1,,,,1,34.809559650359,134.53131789691,
34,E2822900041201,揖保川公民館　ホール外,兵庫県たつの市揖保川町山津屋19-1,1,1,,,1,,,,1,34.827912523932,134.52522488376,
35,E2822900042201,半田小学校　屋内運動場,兵庫県たつの市揖保川町新在家166-2,1,1,,1,1,,,,1,34.838758460578,134.53120989521,
36,E2822900043201,揖保川中学校　屋内運動場,兵庫県たつの市揖保川町正條471,,1,,1,1,,,,1,34.824046604631,134.52629973633,
37,E2822900047201,半田コミュニティセンター　大ホール外,兵庫県たつの市揖保川町野田97-1,1,1,,,1,,,,1,34.842244614766,134.53340338869,
38,E2822900048201,揖保コミュニティセンター　大ホール外,兵庫県たつの市揖保町栄327-3,,1,,,1,,,,1,34.827263219727,134.54612762472,
39,E2822900049201,総合隣保館　大ホール外,兵庫県たつの市揖保町松原14-4,,1,,,1,,,,1,34.825337087628,134.55268579995,
40,E2822900052201,揖保小学校　屋内運動場,兵庫県たつの市揖保町西構67,,1,,1,1,,,,1,34.829280321601,134.54680948239,
41,E2822900054201,誉田小学校　屋内運動場,兵庫県たつの市誉田町広山580-1,,1,,1,1,,,,1,34.844731776137,134.5645398464,
42,E2822900055201,誉田コミュニティセンター　大ホール外,兵庫県たつの市誉田町広山618-4,,1,,,1,,,,1,34.844906947232,134.561052199,
43,E2822900058201,誉隣保館　大ホール外,兵庫県たつの市誉田町誉84,1,1,,,1,,,,1,34.853237284097,134.56561076696,
44,E2822900059201,龍野小学校　屋内運動場,兵庫県たつの市龍野町上霞城86-2,,,,1,1,,,,1,34.867410859254,134.5436939727,
45,E2822900060201,小宅公民館　大ホール外,兵庫県たつの市龍野町中村269-14,,1,,,1,,,,1,34.859384526487,134.55667985653,
46,E2822900062201,龍野高等学校　屋内運動場,兵庫県たつの市龍野町日山554,,,,1,1,,,,1,34.862868819788,134.53849383305,
47,E2822900063201,龍野東中学校　武道場,兵庫県たつの市龍野町日飼100,,1,,1,1,,,,1,34.868729682317,134.55556556654,
48,E2822900063202,龍野東中学校　屋内運動場,兵庫県たつの市龍野町日飼100,,1,,1,1,,,,1,34.868844116349,134.55494329405,
49,E2822900064201,小宅小学校　屋内運動場,兵庫県たつの市龍野町日飼105,,1,,1,1,,,,1,34.865565962145,134.55470789503,
50,E2822900065201,龍野体育館　球戯場外,兵庫県たつの市龍野町富永1005-1,,1,,1,1,,,,1,34.857692137878,134.54348311432,
51,E2822900066201,旧龍野実業高等学校　屋内運動場,兵庫県たつの市龍野町北龍野268-1,,1,,,1,,,,1,34.876545186064,134.54551097344,
52,E2822900067201,中央公民館　大ホール外,兵庫県たつの市龍野町立町40,,,,1,1,,,,1,34.865949245143,134.54439697651,
53,E2820600002201,潮芦屋交流センター,兵庫県芦屋市海洋町7-1,1,1,1,1,1,,,,1,34.710884112909,135.31558664283,
54,E2820600005201,市立岩園小学校,兵庫県芦屋市岩園町23-41,1,1,1,1,1,,,,1,34.7434,135.3113,
55,E2820600008201,市民センター,兵庫県芦屋市業平町8-24,1,1,1,1,1,,,,1,34.732197557066,135.3028351343,
56,E2820600009201,芦屋市霊園,兵庫県芦屋市剣谷,1,,,1,1,1,,,,34.74978826387,135.3026531823,
57,E2820600010201,藤和ライブタウン芦屋呉川町ルミナンス,兵庫県芦屋市呉川町13-3,1,,,,1,,,,,34.724936509106,135.31190658591,
58,E2820600011201,保健福祉センター,兵庫県芦屋市呉川町14-9,1,1,1,1,1,,,,1,34.72445349162,135.31173565817,
59,E2820600012201,県営芦屋浜（高浜）団地１～３号棟,兵庫県芦屋市高浜町8-1,1,,,,1,,,,,34.72022924196,135.31737195688,
60,E2820600013201,市立山手中学校,兵庫県芦屋市三条町39-10,1,1,1,1,1,,,,1,34.739910355274,135.29294104812,
61,E2820600016201,市立山手小学校,兵庫県芦屋市山手町8-3,1,1,1,1,1,,,,1,34.740965817937,135.29998902183,
62,E2820600017201,市立若宮町住宅１号棟,兵庫県芦屋市若宮町2-18,1,,,,1,,,,,34.730933069654,135.31376957618,
63,E2820600018201,県営芦屋浜（若葉）団地　１～３号棟,兵庫県芦屋市若葉町7-1,1,,,,1,,,,,34.717572447277,135.31414751388,
64,E2820600021201,芦屋松浜ハイツ,兵庫県芦屋市松浜町5-15,1,,,,1,,,,,34.721662848278,135.30562137885,
65,E2820600022201,ロイヤル芦屋松浜,兵庫県芦屋市松浜町8-18,1,,,,1,,,,,34.7225,135.3085,
66,E2820600025201,市立打出浜小学校,兵庫県芦屋市新浜町8-2,1,1,1,1,1,,,,1,34.725591455615,135.32070557342,
67,E2820600027201,分庁舎,兵庫県芦屋市精道町8-20,1,,,,1,,,,,34.726308564872,135.30479475612,
68,E2820600028201,市立精道小学校,兵庫県芦屋市精道町8-25,1,1,1,1,1,,,,1,34.727305913814,135.3055895185,
69,E2820600029201,市役所東館,兵庫県芦屋市精道町8-28,1,,,,1,,,,,34.727186143181,135.30474366796,
70,E2820600030201,市立西山幼稚園,兵庫県芦屋市西山町22-15,1,1,1,1,1,,,,1,34.737945132191,135.29851083644,
71,E2820600033201,体育館・青少年センター,兵庫県芦屋市川西町15-3,1,,,,1,,,,1,34.727105549813,135.30093442394,
72,E2820600038201,市営大東町　１１番住宅,兵庫県芦屋市大東町11-7,1,,,,1,,,,,34.730251255541,135.32330004118,
73,E2820600039201,市営大東町　１４番住宅,兵庫県芦屋市大東町14-16,1,,,,1,,,,,34.727288857571,135.3226399768,
74,E2820600040201,市営大東町　１７番住宅３号棟,兵庫県芦屋市大東町17-3,1,,,,1,,,,,34.726796737905,135.32277524255,
