NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
60,E2022000091111,豊科高等学校,長野県安曇野市豊科2341,,,,36.29188289,137.9088074,
61,E2022000092111,豊科南小学校,長野県安曇野市豊科2723,,,,36.28503619,137.9125247,
62,E2022000094121,豊科南部認定こども園,長野県安曇野市豊科369-1,1,,,36.271265,137.913505,
63,E2022000189121,豊科老人福祉センター,長野県安曇野市豊科4030-1,,,,36.293412,137.909389,
64,E2022000099111,南安曇農業高等学校,長野県安曇野市豊科4537,,,,36.29404501,137.9053438,
65,E2022000100121,豊科認定こども園,長野県安曇野市豊科4553-15,1,,,36.295451,137.903816,
66,E2022000101111,豊科北中学校,長野県安曇野市豊科5558,,,,36.30762392,137.9048244,
67,E2022000102111,豊科交流学習センター　きぼう,長野県安曇野市豊科5609-3,1,,,36.30510811,137.9068035,
68,E2022000192121,介護老人保健施設　安曇野メディア,長野県安曇野市豊科5633-1,,,,36.30442,137.904602,
69,E2022000112121,アルプス認定こども園,長野県安曇野市豊科高家3259,1,,,36.291196,137.932349,
70,E2022000188111,ＡＮＣアリーナ,長野県安曇野市豊科高家4500-1,,,,36.27252,137.920344,
71,E2022000194121,老人保健施設あづみの里,長野県安曇野市豊科高家5285-11,,,,36.247468,137.915988,
72,E2022000119111,豊科東小学校,長野県安曇野市豊科田沢5626,,,,36.30260297,137.9383936,
73,E2022000123111,豊科北小学校,長野県安曇野市豊科南穂高2692,,,,36.31042324,137.9103687,
74,E2022000125121,南穂高認定こども園,長野県安曇野市豊科南穂高2856,1,,,36.308948,137.908806,
75,E2022000190121,特別養護老人ホーム豊岳荘,長野県安曇野市豊科南穂高817-1,,,,36.306625,137.911621,
76,E2022000200121,特別養護老人ホーム　常念荘,長野県安曇野市堀金烏川2048-2,,,,36.299841,137.87527,
77,E2022000134111,堀金中学校,長野県安曇野市堀金烏川2126-1,,,,36.2981108,137.8733181,
78,E2022000199121,堀金デイサービスセンター,長野県安曇野市堀金烏川2132-4,,,,36.299426,137.875905,
79,E2022000135121,堀金認定こども園,長野県安曇野市堀金烏川2280,1,,,36.297492,137.867766,
80,E2022000136111,堀金総合体育館,長野県安曇野市堀金烏川2662,,,,36.2945662,137.8777763,
81,E2022000139111,堀金小学校,長野県安曇野市堀金烏川3000,,,,36.2917528,137.8734058,
82,E2022000202121,特別養護老人ホーム　孝明舘,長野県安曇野市明科七貴3681,,,,36.364204,137.903763,
83,E2022000165111,明科中学校,長野県安曇野市明科中川手2666,,,,36.34711868,137.9267293,
84,E2022000166111,明南小学校,長野県安曇野市明科中川手2694,,,,36.34817415,137.9249144,
85,E2022000176111,明科公民館,長野県安曇野市明科中川手6824-1,,,,36.35670704,137.928804,
86,E2022000201121,明科総合福祉センター　あいりす,長野県安曇野市明科東川手606-2,,,,36.359988,137.932795,
87,E2022000182111,明北小学校,長野県安曇野市明科東川手823,,,,36.36531298,137.9330725,
88,E2020900002111,伊那西小学校,長野県伊那市ますみケ丘6949-2,1,,,35.84678478,137.9156765,
89,E2020900006111,伊那東小学校,長野県伊那市境1248-1,1,,,35.83534577,137.9660132,
90,E2020900010111,伊那中学校,長野県伊那市荒井4460,1,,,35.84003674,137.9483612,
91,E2020900026111,高遠小学校,長野県伊那市高遠町西高遠465,1,,,35.83688925,138.0507876,
92,E2020900035111,高遠北小学校,長野県伊那市高遠町長藤4410,1,,,35.87835925,138.0963056,
93,E2020900043111,高遠中学校,長野県伊那市高遠町東高遠232,1,,,35.83761793,138.0664485,
94,E2020900056111,伊那小学校,長野県伊那市山寺3221,1,,,35.84342291,137.9598716,
95,E2020900063111,手良小学校,長野県伊那市手良野口222,1,,,35.86443431,138.014002,
96,E2020900070111,西春近北小学校,長野県伊那市西春近191,1,,,35.82003699,137.9364604,
97,E2020900077111,西春近南小学校,長野県伊那市西春近7370,1,,,35.78181686,137.9426364,
98,E2020900090111,西箕輪小学校,長野県伊那市西箕輪3900-138,1,,,35.87720394,137.9243092,
99,E2020900095111,西箕輪中学校,長野県伊那市西箕輪6569-1,1,,,35.87558744,137.9244874,
100,E2020900102111,長谷中学校,長野県伊那市長谷溝口1080,1,,,35.79352621,138.082973,
101,E2020900106111,長谷小学校,長野県伊那市長谷溝口915,1,,,35.79361427,138.0859455,
102,E2020900124111,東春近小学校,長野県伊那市東春近2312,1,,,35.8087173,137.9585223,
103,E2020900125111,春富中学校,長野県伊那市東春近2408,1,,,35.80806057,137.9552795,
104,E2020900134111,東部中学校,長野県伊那市日影5749,1,,,35.8390591,137.9792229,
105,E2020900146111,美篶小学校,長野県伊那市美篶5350-1,1,,,35.84111387,138.0099436,
106,E2020900153111,新山小学校,長野県伊那市富県535-2,1,,,35.80616204,138.0334249,
107,E2020900156111,富県小学校,長野県伊那市富県7312,1,,,35.81286708,137.9931694,
108,E2020900163111,伊那北小学校,長野県伊那市野底8380-3,1,,,35.85761004,137.9883685,
109,E2060200079111,北野天満温泉,長野県栄村堺14655,,,,36.937501,138.574328,
110,E2060200073121,栄村高齢者総合福祉センター,長野県栄村大字北信3602,,,,36.988585,138.576251,
111,E2060200080111,栄中学校,長野県栄村北信3892,,,,36.989819,138.581851,
112,E2021500178111,町区公民館,長野県塩尻市塩尻町447,1,,,36.105167,137.976274,
113,E2021500003121,武居博明宅,長野県塩尻市塩尻町53,1,,,36.103186898302,137.97743860559,
114,E2021500003111,武居博明宅,長野県塩尻市塩尻町53,1,,,36.103186898302,137.97743860559,
115,E2021500004123,塩尻東支所,長野県塩尻市塩尻町648-1,1,,,36.101108,137.974976,
116,E2021500004111,塩尻東支所,長野県塩尻市塩尻町648-1,1,,,36.101108,137.974976,
117,E2021500006111,柿沢公民館,長野県塩尻市柿沢529,1,,,36.09928427,137.9890105,
118,E2021500007112,東山公民館,長野県塩尻市旧塩尻869-4,1,,,36.094103542914,138.01488361523,
119,E2021500010111,金井公民館,長野県塩尻市金井90,1,,,36.0988175,137.979611,
120,E2021500012111,吉田小学校　体育館,長野県塩尻市広丘吉田1097,1,,,36.16510698,137.9553971,
121,E2021500014111,信毎販売センターふれあいネット　村井広丘営業所,長野県塩尻市広丘吉田1150-11,1,,,36.1668084122,137.95759647062,
122,E2021500015111,吉田ひまわり保育園　遊戯室,長野県塩尻市広丘吉田1150-6,1,,,36.16686173,137.9572632,
123,E2021500017111,吉田東公民館,長野県塩尻市広丘吉田1157-2,1,,,36.16537678,137.9565385,
124,E2021500019111,吉田児童館,長野県塩尻市広丘吉田1568-3,1,,,36.16454365,137.958736,
125,E2021500021121,田川の郷,長野県塩尻市広丘吉田2219-1,1,,,36.15904975,137.9632508,
126,E2021500021111,田川の郷,長野県塩尻市広丘吉田2219-1,1,,,36.15904975,137.9632508,
127,E2021500022111,田川高校　大体育館,長野県塩尻市広丘吉田2645,1,,,36.16786684,137.965779,
128,E2020200001111,田川高等学校,長野県塩尻市広丘吉田2645,1,,,36.16789,137.966676,
129,E2021500022112,田川高校　小体育館,長野県塩尻市広丘吉田2645,1,,,36.16787104,137.9662153,
130,E2021500023111,吉田支所（吉田地区センター）,長野県塩尻市広丘吉田2901-3,1,,,36.163083,137.956824,
131,E2021500023121,吉田支所（吉田地区センター）,長野県塩尻市広丘吉田2901-3,1,,,36.163083,137.956824,
132,E2021500024112,吉田原保育園　遊戯室,長野県塩尻市広丘吉田3037,1,,,36.159314,137.947211,
133,E2021500024111,吉田児童館分館,長野県塩尻市広丘吉田3037,1,,,36.159270688776,137.94693741468,
134,E2021500027111,吉田西防災コミュニティセンター,長野県塩尻市広丘吉田440-3,1,,,36.164013207366,137.94620601239,
135,E2021500031111,吉田四区コミュニティーセンター,長野県塩尻市広丘吉田814-3,1,,,36.155589739746,137.94351935883,
136,E2021500032111,郷原区民会館,長野県塩尻市広丘郷原1085,1,,,36.127637532971,137.93661355768,
137,E2021500033111,広丘南保育園　遊戯室,長野県塩尻市広丘郷原1245-1,1,,,36.133853830111,137.93931493558,
138,E2021500034111,塩尻市総合体育館（ユメックスアリーナ）サブアリーナ,長野県塩尻市広丘郷原1657-2,1,,,36.12437468,137.9441673,
139,E2021500034112,塩尻市総合体育館（ユメックスアリーナ）メインアリーナ,長野県塩尻市広丘郷原1657-2,1,,,36.124457,137.9445448,
140,E2043200131121,特別養護老人ホーム桔梗荘,長野県塩尻市広丘郷原1683-1,,,避難所での生活が困難な要配慮者,36.126515,137.944369,
141,E2020200264121,特別養護老人ホーム桔梗荘,長野県塩尻市広丘郷原1683-1,,,,36.126527,137.944538,"（広域）高齢者福祉施設
"
142,E2021500036111,堅石公民館,長野県塩尻市広丘堅石1268-3,1,,,36.13924,137.93786,
143,E2021500037111,ふれあいセンター広丘,長野県塩尻市広丘堅石2150-1,1,,,36.134954602894,137.94977187846,
144,E2021500037121,ふれあいセンター広丘,長野県塩尻市広丘堅石2150-1,1,,,36.134954602894,137.94977187846,
145,E2021500039111,広陵中学校　体育館,長野県塩尻市広丘堅石457-1,1,,,36.133976755127,137.94494738651,
146,E2021500041111,堅石区民センター,長野県塩尻市広丘堅石599-2,1,,,36.141057027044,137.94402024233,
147,E2021500042111,広丘小学校　体育館,長野県塩尻市広丘原新田116,1,,,36.153494295787,137.94592456711,
148,E2021500043111,原新田公民館,長野県塩尻市広丘原新田244,1,,,36.1502433,137.945082,
149,E2021500044111,広丘西保育園　遊戯室,長野県塩尻市広丘原新田279-5,1,,,36.15274828,137.9427034,
150,E2021500045111,広丘体育館,長野県塩尻市広丘原新田291-1,1,,,36.152941904899,137.9461741795,
151,E2021500046111,広丘児童館,長野県塩尻市広丘原新田291-2,1,,,36.152829218672,137.94583940478,
152,E2021500049111,桔梗小学校　体育館,長野県塩尻市広丘高出1486-193,1,,,36.12256462,137.9527334,
153,E2021500053112,高出支所（高出公民館）,長野県塩尻市広丘高出1819-1,1,,,36.129019,137.960372,
154,E2021500053121,高出支所（高出公民館）,長野県塩尻市広丘高出1819-1,1,,,36.129019,137.960339,
155,E2021500053111,高出区民体育館,長野県塩尻市広丘高出1819-1,1,,,36.12916874,137.9604833,
156,E2021500054111,高出保育園　遊戯室,長野県塩尻市広丘高出1949-1,1,,,36.13119937,137.959362,
157,E2021500055111,塩尻児童館,長野県塩尻市広丘高出2073-5,1,,,36.123418971759,137.95382374233,
158,E2021500055112,日の出保育園　遊戯室,長野県塩尻市広丘高出2073-5,1,,,36.123614470788,137.95420403135,
159,E2021500057111,高出第二公民館,長野県塩尻市広丘高出2114-8,1,,,36.12437473,137.9540564,
160,E2021500058111,塩尻志学館高校　小体育館,長野県塩尻市広丘高出4-4,1,,,36.12084987,137.9552905,
161,E2021500058112,塩尻志学館高校　大体育館,長野県塩尻市広丘高出4-4,1,,,36.12153494,137.9548206,
162,E2021500059111,丘中学校　体育館,長野県塩尻市広丘野村1302,1,,,36.14658836,137.9643543,
163,E2021500060111,野村公民館,長野県塩尻市広丘野村1788-357,1,,,36.14430894,137.9624341,
164,E2021500061121,老人福祉センターのむら,長野県塩尻市広丘野村1788-364,1,,,36.14467092,137.96202034048,
165,E2021500061111,老人福祉センターのむら,長野県塩尻市広丘野村1788-364,1,,,36.14467092,137.96202034048,
166,E2021500062111,広丘野村保育園　遊戯室,長野県塩尻市広丘野村1788-80,1,,,36.1439399,137.962868,
167,E2021500064121,広丘支所（北部交流センター）,長野県塩尻市広丘野村2069-1,1,,,36.149458805741,137.94867848545,
168,E2021500064111,広丘支所（北部交流センター）,長野県塩尻市広丘野村2069-1,1,,,36.149458805741,137.94867848545,
169,E2021500065111,野村第二公民館,長野県塩尻市広丘野村836-2,1,,,36.149466,137.957591,
170,E2021500066111,桟敷介護予防交流施設,長野県塩尻市桟敷324,1,,,36.115254000663,137.96698555093,
171,E2021500068111,すがのの郷,長野県塩尻市宗賀1298-514,1,,,36.11169001,137.931076,
172,E2021500068121,すがのの郷,長野県塩尻市宗賀1298-514,1,,,36.11169001,137.931076,
173,E2021500069111,塩尻西部中学校　体育館,長野県塩尻市宗賀1461-2,1,,,36.103873288058,137.92624258651,
174,E2021500070111,床尾構造改善センター,長野県塩尻市宗賀2041,1,,,36.09426462,137.9304144,
175,E2021500072111,宗賀中央保育園　遊戯室,長野県塩尻市宗賀2411-1,1,,,36.08891532,137.920606,
176,E2021500073111,宗賀小学校　体育館,長野県塩尻市宗賀2646,1,,,36.089775699606,137.91987106931,
177,E2021500073113,宗賀児童館,長野県塩尻市宗賀2646,1,,,36.089138,137.919739,
178,E2021500074111,宗賀支所（林業センター）,長野県塩尻市宗賀2658-1,1,,,36.090561,137.920975,
179,E2021500075111,宗賀農林漁業体験実習館（洗馬公民館）,長野県塩尻市宗賀2746-3,1,,,36.08772782,137.9163081,
180,E2021500077111,牧野公民館,長野県塩尻市宗賀3847-1,1,,,36.08019869,137.9107514,
181,E2021500078111,本山介護予防交流施設,長野県塩尻市宗賀4992,1,,,36.060704146398,137.90169252232,
182,E2021500082111,平出公民館,長野県塩尻市宗賀600-1,1,,,36.10251,137.946203,
183,E2021500083111,日出塩公民館,長野県塩尻市宗賀6143-1,1,,,36.04946601,137.8942775,
184,E2021500084111,桔梗ヶ原公民館,長野県塩尻市宗賀71-591,1,,,36.113392,137.938014,
185,E2021500088111,上西条公民館,長野県塩尻市上西条661-17,1,,,36.0919609,137.9774691,
186,E2021500091111,元町公民館,長野県塩尻市洗馬2187-12,1,,,36.10638244,137.9143882,
187,E2021500092111,芦ノ田転作促進研修センター,長野県塩尻市洗馬2493-1,1,,,36.11336652,137.9102339,
188,E2021500093111,洗馬小学校　体育館,長野県塩尻市洗馬2524,1,,,36.11381799,137.9135765,
189,E2021500094111,妙義保育園　遊戯室,長野県塩尻市洗馬2535-1,1,,,36.115069749778,137.91396500531,
190,E2021500095121,洗馬支所（洗馬農村環境改善センター）,長野県塩尻市洗馬2550-2,1,,,36.113759142544,137.91255777151,
191,E2021500095111,洗馬支所（洗馬農村環境改善センター）,長野県塩尻市洗馬2550-2,1,,,36.113759142544,137.91255777151,
192,E2021500096112,洗馬児童館,長野県塩尻市洗馬2713-1,1,,,36.115272432412,137.91714819795,
193,E2021500096121,ふれあいセンター洗馬,長野県塩尻市洗馬2713-1,1,,,36.115536778691,137.91710528261,
194,E2021500096111,ふれあいセンター洗馬,長野県塩尻市洗馬2713-1,1,,,36.115536778691,137.91710528261,
195,E2021500097111,太田公民館,長野県塩尻市洗馬361,1,,,36.11136509795,137.92531746324,
196,E2021500100111,上小曽部転作促進センター,長野県塩尻市洗馬3857-1,1,,,36.09850904,137.8898073,
197,E2021500101111,下小曽部集落センター,長野県塩尻市洗馬5131-1,1,,,36.11749748,137.8965703,
198,E2021500103111,岩垂公民館,長野県塩尻市洗馬5722-1,1,,,36.12480301,137.9162837,
199,E2021500104111,太田集会所,長野県塩尻市洗馬656,1,,,36.10910500168,137.92207771164,
200,E2021500105111,上組生産振興センター,長野県塩尻市洗馬752,1,,,36.09913426,137.9154365,
201,E2021500180111,下西条公民館,長野県塩尻市大字下西条91,1,,,36.101085,137.96639,
202,E2021500182111,片丘児童館,長野県塩尻市大字片丘5071,,,,36.144182,137.978733,
203,E2021500181111,塩尻東児童館,長野県塩尻市大字堀ノ内293-1,1,,,36.106884,137.972342,
204,E2021500108111,塩尻中学校　体育館,長野県塩尻市大小屋61,1,,,36.105084552414,137.96732254233,
205,E2021500109111,工業会館,長野県塩尻市大門1010-1,1,,,36.120332496371,137.94980476442,
206,E2021500110111,塩尻トレーニングプラザ,長野県塩尻市大門一番町1-1,1,,,36.11056036,137.9516981,
207,E2021500114111,大門七区第一公民館,長野県塩尻市大門桔梗ケ原76-4,1,,,36.117778367076,137.94558102209,
208,E2021500115111,大門七区第二公民館,長野県塩尻市大門桔梗町13-7,1,,,36.118318465456,137.95048635093,
209,E2021500116111,大門児童館,長野県塩尻市大門五番町4-21,1,,,36.115824945349,137.95764515092,
210,E2021500117111,塩尻西小学校　体育館,長野県塩尻市大門五番町4-55,1,,,36.114385818012,137.95783310674,
211,E2021500119111,大門三番町・四番町介護予防交流施設,長野県塩尻市大門三番町12-2,1,,,36.109389514976,137.95822838191,
212,E2021500120111,大門保育園　遊戯室,長野県塩尻市大門四番町7-13,1,,,36.10904232,137.9600129,
213,E2021500121121,レザンホール,長野県塩尻市大門七番町4-8,1,,,36.116145842956,137.95323625397,
214,E2021500121111,レザンホール,長野県塩尻市大門七番町4-8,1,,,36.116145842956,137.95323625397,
215,E2021500122111,信毎販売センターふれいあいネット　塩尻営業所,長野県塩尻市大門泉町13-5,1,,,36.118953550273,137.95772757976,
216,E2021500124111,信毎販売センターふれあいネット　中南信本店,長野県塩尻市大門泉町7-7,1,,,36.11848814,137.9576212,
217,E2021500125111,大門田川町公民館,長野県塩尻市大門田川町150-258,1,,,36.10589552,137.9616984,
218,E2021500126111,大門二番町公民館,長野県塩尻市大門二番町6-1,1,,,36.107738666876,137.9574748605,
219,E2021500127111,グレイスフル塩尻,長野県塩尻市大門八番町9-10,1,,,36.113263,137.948648,
220,E2021500129111,大門地区センター（大門公民館）,長野県塩尻市大門六番町3-10,1,,,36.113720390614,137.95576597802,
221,E2021500130111,市立体育館,長野県塩尻市大門六番町5-2,1,,,36.116178168704,137.95508643373,
222,E2021500131111,中西条構造改善センター,長野県塩尻市中西条37,1,,,36.09821826,137.9684804,
223,E2021500132111,みずほ保育園　遊戯室,長野県塩尻市長畝260,1,,,36.112370761157,137.97045296413,
224,E2021500133111,長畝公民館,長野県塩尻市長畝68-2,1,,,36.11236222,137.9753037,
225,E2021500134111,長畝農業構造改善センター,長野県塩尻市長畝69-1,1,,,36.112366891141,137.97472022024,
226,E2021500135111,旧楢川中学校　体育館,長野県塩尻市奈良井1037-3,1,,,35.974049653896,137.8215332553,
227,E2021500136111,奈良井公民館,長野県塩尻市奈良井342-7,1,,,35.964320526432,137.80978641121,
228,E2021500138111,南熊井中挟集落センター,長野県塩尻市片丘10264,1,,,36.123712776913,137.96927044232,
229,E2021500139111,中挟公会所,長野県塩尻市片丘11197-1,1,,,36.11874231,137.9679417,
230,E2021500140111,南内田コミュニティーセンター,長野県塩尻市片丘4753-4,1,,,36.1479998992,137.98395153593,
231,E2021500141121,片丘支所（多目的研修センター）,長野県塩尻市片丘4758-7,1,,,36.145033,137.976843,
232,E2021500141111,片丘支所（多目的研修センター）,長野県塩尻市片丘4758-7,1,,,36.145033,137.976843,
233,E2021500142111,片丘保育園　遊戯室,長野県塩尻市片丘4933,1,,,36.147544839377,137.98267065952,
234,E2021500144111,内田原公民館,長野県塩尻市片丘5010-131,1,,,36.143064831927,137.97468762884,
235,E2021500147111,片丘農業者トレーニングセンター,長野県塩尻市片丘5378-3,1,,,36.145457747379,137.97867413069,
236,E2021500177111,長野県林業総合センター　大研修室,長野県塩尻市片丘5739,1,,,36.143666,137.993118,
237,E2021500148111,長野県総合教育センター　講堂,長野県塩尻市片丘6342-4,1,,,36.149074911183,137.99623351504,
238,E2021500150111,北熊井区公民館,長野県塩尻市片丘8783-1,1,,,36.135014184698,137.97798232925,
239,E2021500151122,塩尻東保育園　遊戯室,長野県塩尻市峰原173-1,1,,,36.09561612,137.9815729,
240,E2021500151112,ふれあいセンター東部,長野県塩尻市峰原173-1,1,,,36.09559087,137.9811496,
241,E2021500152111,峰原公民館,長野県塩尻市峰原173-2,1,,,36.095733854855,137.98057585767,
242,E2021500153111,両小野中学校　体育館,長野県塩尻市北小野13389,1,,,36.05491595,137.9669644,
243,E2021500154111,宮前公民館（北小野転作促進センター）,長野県塩尻市北小野155-1,1,,,36.05435189,137.9678048,
244,E2021500156111,北小野保育園　遊戯室,長野県塩尻市北小野2894-1,1,,,36.05453678,137.9650702,
245,E2021500158111,勝弦公民館,長野県塩尻市北小野4508-1,1,,,36.07236535,138.0011038,
246,E2021500160111,北小野支所（北小野地区センター）,長野県塩尻市北小野48,1,,,36.05192,137.969072,
247,E2021500160121,北小野支所（北小野地区センター）,長野県塩尻市北小野48,1,,,36.05192,137.969072,
248,E2021500161111,上田公民館,長野県塩尻市北小野779-1,1,,,36.05428034,137.9738756,
249,E2021500162111,堀ノ内公民館,長野県塩尻市堀ノ内98-5,1,,,36.108792681646,137.9692144941,
250,E2021500163112,楢川支所,長野県塩尻市木曽平沢1451-138,1,,,35.974197,137.824369,
251,E2021500163113,楢川屋内運動場,長野県塩尻市木曽平沢1451-138,1,,,35.97380952,137.8249455,
252,E2021500163121,楢川保健センター,長野県塩尻市木曽平沢1451-138,1,,,35.97414859,137.824308,
253,E2021500164111,楢川保育園　遊戯室,長野県塩尻市木曽平沢1490,1,,,35.974838,137.82562,
254,E2021500168111,平沢旭町コミュニティー消防センター,長野県塩尻市木曽平沢2433-9,1,,,35.981735678252,137.83122837749,
255,E2021500169111,信州リハビリテーション専門学校　アリーナ,長野県塩尻市贄川1216,1,,,36.01293274,137.8585755,
256,E2021500171111,桃岡コミュニティー消防センター,長野県塩尻市贄川2246,1,,,35.99935181,137.8532379,
257,E2021500172111,贄川北部多目的集会所,長野県塩尻市贄川640-4,1,,,36.02355336,137.8691008,
258,E2042900006111,牧尾ふるさとの家,長野県王滝村1036-9,,,,35.809383,137.588814,
259,E2042900007111,中越区公民館,長野県王滝村2453,,,,35.806868,137.555169,
260,E2042900001111,王滝小中学校体育館,長野県王滝村2753,1,,,35.807712,137.553517,
261,E2042900004111,王滝村公民館,長野県王滝村2758‐1,,,,35.80866,137.55371,
262,E2042900002111,王滝村保育所,長野県王滝村2823,1,,,35.807512,137.552798,
263,E2042900014121,王滝村保健福祉センター,長野県王滝村2830-1,,,高齢者、乳児、障がい者,35.807856,137.552176,
264,E2042900009111,御嶽山岳歴史文化会館,長野県王滝村3152-18,,,,35.826391,137.552792,
265,E2042900008111,東区公民館,長野県王滝村3325-3,,,,35.813589,137.554568,
266,E2042900010111,下条区公民館,長野県王滝村3517,,,,35.809826,137.551805,
