NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
105,E2022000078201,富田振興センター,長野県安曇野市穂高有明4375-1,,1,,1,,,,,,36.344209,137.858064,
106,E2022000079201,立足地区公民館,長野県安曇野市穂高有明5418-1,,1,,1,,,,,,36.378549,137.862967,
107,E2022000080201,有明運動場,長野県安曇野市穂高有明6003-1,,1,,1,,,,,,36.382233,137.854781,
108,E2022000081201,古厩地区公民館,長野県安曇野市穂高有明6334,1,1,,1,,,,,,36.371205,137.860834,
109,E2022000082201,有明高原寮,長野県安曇野市穂高有明7299,1,,,1,,,,,,36.379495507854,137.82243755455,
110,E2022000083201,宮城地区公民館,長野県安曇野市穂高有明7299-20,1,1,,1,,,,,,36.380342,137.823462,
111,E2022000084201,橋爪地区公民館,長野県安曇野市穂高有明7562-1,,1,,,,,,,,36.351529,137.871534,
112,E2022000085201,豊里地区公民館,長野県安曇野市穂高有明8594,1,,,1,,,,,,36.345668,137.845409,
113,E2022000087201,有明あおぞら認定こども園,長野県安曇野市穂高有明9511,,1,,1,,,,,1,36.350377,137.86663,
114,E2022000090201,本村区コミュニティセンター,長野県安曇野市豊科1908-1,,1,,1,,,,,,36.291635,137.901138,
115,E2022000093201,吉野コミュニティセンター,長野県安曇野市豊科3302-1,1,1,,1,,,,,,36.292008,137.915348,洪水：条件付き指定２階以上の場所
116,E2022000094201,豊科南部認定こども園,長野県安曇野市豊科369-1,,1,,1,,,,,1,36.271265,137.913505,
117,E2022000095201,上鳥羽地域農業推進拠点施設　（上鳥羽地区公民館）,長野県安曇野市豊科381-1,,1,,1,,,,,,36.270735,137.913252,
118,E2022000096201,豊科公民館,長野県安曇野市豊科4289-1,1,1,,1,,,,,,36.299328630777,137.9073679692,洪水：条件付き指定２階以上の場所
119,E2022000097201,成相コミュニティセンター,長野県安曇野市豊科4365-3,1,1,,1,,,,,,36.297124,137.908007,洪水：条件付き指定２階以上の場所
120,E2022000098201,豊科中央公園,長野県安曇野市豊科4425-1,,1,,1,,,,,,36.293632,137.90875,
121,E2022000100201,豊科認定こども園,長野県安曇野市豊科4553-15,1,1,,1,,,,,1,36.295548091383,137.90397303523,洪水：条件付き指定２階以上の場所
122,E2022000102201,豊科近代美術館,長野県安曇野市豊科5609-3,1,1,,1,,,,,1,36.305457,137.906356,洪水：条件付き指定２階以上の場所
123,E2022000103201,新田地区公民館,長野県安曇野市豊科5942-8,,1,,1,,,,,,36.303201,137.902168,
124,E2022000104201,下鳥羽公民館,長野県安曇野市豊科980-1,,1,,1,,,,,,36.278850844982,137.91174581013,
125,E2022000105201,光農業生活改善センター　（光地区公民館）,長野県安曇野市豊科光1471-1,1,1,,1,,,,,,36.318692,137.928566,
126,E2022000106201,桜坂地区公民館,長野県安曇野市豊科光1816-1,1,,,1,,,,,,36.316562,137.933521,
127,E2022000107201,たつみ原地区公民館,長野県安曇野市豊科高家1137-224,,1,,1,,,,,,36.263256,137.928578,
128,E2022000108201,たつみ原公園,長野県安曇野市豊科高家1137-87,,1,,1,,,,,,36.262117,137.929509,
129,E2022000109201,たつみ認定こども園,長野県安曇野市豊科高家151-1,,1,,1,,,,,,36.258156,137.921268,
130,E2022000110201,熊倉地区公民館,長野県安曇野市豊科高家2047,1,1,,1,,,,,,36.287,137.933859,
131,E2022000111201,中曽根地区公民館,長野県安曇野市豊科高家2754,,1,,1,,,,,,36.285592,137.924281,
132,E2022000112201,アルプス認定こども園,長野県安曇野市豊科高家3259,,1,,1,,,,,1,36.291413,137.932569,
133,E2022000113201,アルプス地区公民館,長野県安曇野市豊科高家3770-93,,1,,1,,,,,,36.296741,137.93198,
134,E2022000114201,飯田地区公民館,長野県安曇野市豊科高家414-1,,1,,1,,,,,,36.26668,137.925401,
135,E2022000115201,真々部地区公民館,長野県安曇野市豊科高家5735-2,1,1,,1,,,,,,36.260822,137.913866,
136,E2022000116201,下飯田地区公民館,長野県安曇野市豊科高家747-1,,1,,1,,,,,,36.272644,137.926465,
137,E2022000117201,小瀬幅農業生活改善センター（小瀬幅地区公民館）,長野県安曇野市豊科田沢4917-11,1,1,,1,,,,,,36.307628,137.939608,
138,E2022000118201,田沢地区公民館,長野県安曇野市豊科田沢5140-3,1,1,,1,,,,,,36.299965,137.940097,
139,E2022000120201,徳治郎地区公民館,長野県安曇野市豊科田沢6517-4,,1,,1,,,,,,36.308962,137.927227,
140,E2022000122201,湯多里山の神駐車場,長野県安曇野市豊科田沢7994,1,,,1,,,,,,36.303647,137.956991,
141,E2022000124201,踏入コミュニティセンター,長野県安曇野市豊科南穂高2737-1,,1,,1,,,,,,36.31007,137.912089,
142,E2022000125201,南穂高認定こども園,長野県安曇野市豊科南穂高2856,,1,,1,,,,,1,36.308948,137.908806,
143,E2022000126201,新屋地区公民館,長野県安曇野市豊科南穂高3075,,1,,1,,,,,,36.306045,137.908012,
144,E2022000127201,細萱地区公民館,長野県安曇野市豊科南穂高3757-11,,1,,1,,,,,,36.312291,137.895649,
145,E2022000128201,殿村地区公民館,長野県安曇野市豊科南穂高4452-3,,1,,1,,,,,,36.318491,137.902018,
146,E2022000129201,重柳地区公民館,長野県安曇野市豊科南穂高5178,,1,,1,,,,,,36.32208,137.906521,
147,E2022000130201,寺所地区公民館,長野県安曇野市豊科南穂高657-1,,1,,1,,,,,,36.303871,137.917625,
148,E2022000131201,倉田公園,長野県安曇野市堀金烏川1267-1,1,1,,1,,,,,,36.302981,137.859093,
149,E2022000132201,倉田構造改善センター,長野県安曇野市堀金烏川1746-6,1,1,,1,,,,,,36.302903,137.85961,
150,E2022000133201,上堀公民館,長野県安曇野市堀金烏川2120-4,1,1,,1,,,,,,36.297695,137.871467,
151,E2022000135201,堀金認定こども園,長野県安曇野市堀金烏川2280,1,1,,1,,,,,1,36.297701,137.867826,
152,E2022000137201,堀金公民館,長野県安曇野市堀金烏川2750-1,1,1,,1,,,,,,36.294654635383,137.8761921471,洪水：条件付き指定２階以上の場所
153,E2022000138201,岩原地区公民館,長野県安曇野市堀金烏川283-1,1,1,,,,,,,,36.305928,137.847447,
154,E2022000140201,岩原公園,長野県安曇野市堀金烏川341,1,1,,1,,,,,,36.305664,137.847206,
155,E2022000141201,中堀地区公民館,長野県安曇野市堀金烏川3592-3,,1,,1,,,,,,36.288551,137.888029,
156,E2022000142201,中堀公園,長野県安曇野市堀金烏川3633,,1,,1,,,,,,36.288795,137.888625,
157,E2022000143201,下堀公園,長野県安曇野市堀金烏川4730-1,1,1,,1,,,,,,36.305161,137.880359,
158,E2022000144201,下堀地区公民館,長野県安曇野市堀金烏川4792,1,1,,1,,,,,,36.303264,137.882272,
159,E2022000145201,扇町公園,長野県安曇野市堀金烏川5270-1,1,1,,1,,,,,,36.306471001524,137.86806907796,
160,E2022000146201,扇町地区公民館,長野県安曇野市堀金烏川5270-2,1,1,,1,,,,,,36.306704441959,137.86813881538,
161,E2022000147201,田尻公園,長野県安曇野市堀金三田1058-1,1,1,,1,,,,,,36.288387,137.868404,
162,E2022000148201,田尻地区公民館,長野県安曇野市堀金三田1059-1,1,1,,1,,,,,,36.28806,137.867874,
163,E2022000149201,田多井農村公園,長野県安曇野市堀金三田2041-1,1,,,1,,,,,,36.288211,137.85352,
164,E2022000150201,田多井地区公民館,長野県安曇野市堀金三田2395,1,,,1,,,,,,36.286379,137.852927,
165,E2022000151201,小田多井交流センター,長野県安曇野市堀金三田601,1,1,,1,,,,,,36.277322,137.871471,
166,E2022000152201,小田多井公園,長野県安曇野市堀金三田610,1,1,,1,,,,,,36.278014,137.8703,
167,E2022000153201,北村集会場,長野県安曇野市明科光243-1,1,,,1,,,,,,36.329874,137.929162,
168,E2022000154201,矢ノ沢地区公民館,長野県安曇野市明科光2861-2,1,1,,,,,,,,36.338964,137.953971,
169,E2022000155201,天神原農業生活改善施設,長野県安曇野市明科光3610-5,1,,,1,,,,,,36.332878,137.924994,
170,E2022000156201,中条集会センター,長野県安曇野市明科光607-4,1,1,,1,,,,,,36.325712,137.929168,
171,E2022000157201,荻原農村都市交流センター,長野県安曇野市明科七貴10760-1,1,,,1,,,,,,36.373068,137.920007,
172,E2022000158201,上押野営農センター,長野県安曇野市明科七貴4117,1,,,1,,,,,,36.35959,137.903033,
173,E2022000159201,下押野集会センター,長野県安曇野市明科七貴5818-1,,,,1,,,,,,36.35245,137.916417,
174,E2022000160201,塩川原農業研修センター,長野県安曇野市明科七貴7266-1,1,1,,1,,,,,,36.36656,137.923921,
175,E2022000161201,明科農村広場,長野県安曇野市明科七貴7980,1,1,,1,,,,,,36.368748,137.918393,
176,E2022000162201,宮本地区公民館,長野県安曇野市明科中川手1166-15,1,1,,1,,,,,,36.337784,137.926626,
177,E2022000163201,中耕地地区公民館,長野県安曇野市明科中川手1663-2,1,,,1,,,,,,36.342161,137.924154,
178,E2022000164201,町地区公民館,長野県安曇野市明科中川手2535-1,1,1,,,,,,,,36.346583,137.922343,
179,E2022000167201,明科南認定こども園,長野県安曇野市明科中川手2924-2,,1,,1,,,,,,36.34973971772,137.92276865604,
180,E2022000168201,龍門渕公園多目的広場,長野県安曇野市明科中川手2934,,1,,1,,,,,,36.355075,137.925305,
181,E2022000169201,明科体育館,長野県安曇野市明科中川手3167-1,1,,,1,,,,,,36.348274,137.926234,
182,E2022000170201,上手上郷集会所,長野県安曇野市明科中川手3543-12,1,1,,1,,,,,,36.352974,137.929534,
183,E2022000171201,龍門渕公園運動広場,長野県安曇野市明科中川手4357,,1,,1,,,,,,36.35724,137.926549,
184,E2022000172201,あやめ公園,長野県安曇野市明科中川手4376-1,,1,,1,,,,,,36.358202,137.926902,
185,E2022000173201,清水地区公民館,長野県安曇野市明科中川手5772-1,1,,,,,,,,,36.34238,137.944115,
186,E2022000174201,大足地区コミュニティ集会施設,長野県安曇野市明科中川手6673,1,,,1,,,,,,36.350458,137.94658,
187,E2022000175201,明科子どもと大人の交流学習施設　ひまわり,長野県安曇野市明科中川手6814-1,,1,,1,,,,,,36.355699,137.928796,
188,E2022000177201,明科高等学校,長野県安曇野市明科東川手100,,1,,1,,,,,,36.3607,137.927465,
189,E2022000179201,山中農業研修センター,長野県安曇野市明科東川手12843-11,1,,,1,,,,,,36.369028,137.943527,
190,E2022000180201,上生野地区公民館,長野県安曇野市明科東川手13874-1,,1,,1,,,,,,36.377784,137.926364,
191,E2022000181201,潮農業生活改善施設,長野県安曇野市明科東川手639-3,,1,,1,,,,,,36.360624,137.932936,
192,E2022000183201,明科北認定こども園,長野県安曇野市明科東川手872-1,,,,1,,,,,,36.366358,137.933136,
193,E2022000184201,小泉農業研修センター,長野県安曇野市明科南陸郷2622-2,1,1,,1,,,,,,36.397369,137.924365,
194,E2022000185201,中村農業生活改善センター,長野県安曇野市明科南陸郷601-1,1,1,,1,,,,,,36.385477,137.923864,
195,E2020900001201,ますみヶ丘公民館,長野県伊那市ますみケ丘1101-7,1,1,,1,,,,,,35.844242,137.918574,
196,E2020900002201,伊那西小学校　体育館,長野県伊那市ますみケ丘6949-2,1,1,,1,,,,,1,35.8467,137.915019,
197,E2020900002202,伊那西小学校　校庭,長野県伊那市ますみケ丘6949-2,1,1,,1,,,,,1,35.846226,137.914284,
198,E2020900003201,横山集会施設,長野県伊那市横山9327-3,1,,,1,,,,,,35.849902,137.893471,
199,E2020900004201,下新田公民館,長野県伊那市下新田3139,,1,,1,,,,,,35.829039,137.957749,
200,E2020900005201,境公民館,長野県伊那市境1195,,1,,1,,,,,,35.835414,137.970726,
201,E2020900006201,伊那東小学校　体育館,長野県伊那市境1248-1,1,1,,1,,,,,1,35.834706,137.966614,
202,E2020900006202,伊那東小学校　校庭,長野県伊那市境1248-1,1,1,,1,,,,,1,35.835548,137.966512,
203,E2020900007201,狐島第１公民館,長野県伊那市狐島4201-1,,1,,1,,,,,,35.83459,137.962034,
204,E2020900008201,御園地域交流センター,長野県伊那市御園506-1,1,1,,1,,,,,,35.854503,137.966092,
205,E2020900009201,市営中央駐車場,長野県伊那市荒井3418-1,,1,,1,,,,,,35.838089,137.960652,
206,E2020900010203,伊那中学校　校庭,長野県伊那市荒井4460,1,1,,1,,,,,1,35.84089,137.949282,
207,E2020900010202,伊那中学校　第１体育館,長野県伊那市荒井4460,1,1,,1,,,,,1,35.840133,137.949159,
208,E2020900010201,伊那中学校　第２体育館,長野県伊那市荒井4460,1,1,,1,,,,,1,35.840937,137.948418,
209,E2020900011201,富士塚スポーツ公園運動場,長野県伊那市荒井4558-1,1,1,,1,,,,,,35.842359,137.939417,
210,E2020900012201,内の萱公民館,長野県伊那市荒井内の萱7194-1,1,,,1,,,,,,35.834717,137.884496,
211,E2020900013201,下山田集会施設,長野県伊那市高遠町下山田930,1,1,,1,,,,,,35.828816,138.04196,
212,E2020900014201,荊口多目的集会施設,長野県伊那市高遠町荊口510-1,1,1,,1,,,,,,35.862069,138.116299,
213,E2020900015202,三義生活改善センター,長野県伊那市高遠町山室2018,1,,,,,,,,,35.846099,138.10142,
214,E2020900015201,三義地域交流拠点施設,長野県伊那市高遠町山室2018,1,,,1,,,,,,35.846315,138.101559,
215,E2020900016201,勝間集会施設,長野県伊那市高遠町勝間1130,1,,,,,,,,,35.821504,138.06882,
216,E2020900017201,原勝間いきいき交流施設,長野県伊那市高遠町勝間1300-1,1,,,1,,,,,,35.818065,138.074274,
217,E2020900018201,ほりでいドーム,長野県伊那市高遠町勝間176-1,1,,,1,,,,,,35.826445,138.062747,
218,E2020900019201,小原交流センター,長野県伊那市高遠町小原696,1,1,,1,,,,,,35.830323,138.052516,
219,E2020900020201,引持生活改善センター,長野県伊那市高遠町上山田1535-1,1,1,,1,,,,,,35.818587,138.036462,
220,E2020900021201,三栄集会施設,長野県伊那市高遠町上山田1693-1,1,,,1,,,,,,35.823049,138.037434,
221,E2020900022201,芝平集会施設,長野県伊那市高遠町上山田2198-1,1,1,,,,,,,,35.827631,138.033636,
222,E2020900023201,上山田いきいき交流施設,長野県伊那市高遠町上山田397-1,1,1,,1,,,,,,35.823892,138.034761,
223,E2020900024201,高遠町総合福祉センター,長野県伊那市高遠町西高遠1644,1,1,,1,,,,,,35.836153,138.057394,
224,E2020900025201,高遠町文化体育館,長野県伊那市高遠町西高遠350-1,1,,,1,,,,,,35.836913,138.054036,
225,E2020900026202,高遠小学校　校庭,長野県伊那市高遠町西高遠465,1,,,1,,,,,1,35.835776,138.051796,
226,E2020900026201,高遠小学校　体育館,長野県伊那市高遠町西高遠465,1,1,,1,,,,,1,35.837622,138.050683,
227,E2020900027202,高遠町文化センター駐車場,長野県伊那市高遠町西高遠810-1,1,1,,1,,,,,,35.838194,138.058185,
228,E2020900027201,高遠町文化センター,長野県伊那市高遠町西高遠810-1,1,1,,1,,,,,,35.838763,138.05856,
229,E2020900028201,越道いきいき交流施設,長野県伊那市高遠町町上山田882-1,1,1,,1,,,,,,35.819798,138.026007,
230,E2020900029201,新栗生活改善センター,長野県伊那市高遠町長藤1406-3,1,,,1,,,,,,35.856491,138.082081,
231,E2020900030201,高遠町老人福祉センター,長野県伊那市高遠町長藤1770-1,1,,,1,,,,,,35.862735,138.089242,
232,E2020900031201,板山多目的集会施設,長野県伊那市高遠町長藤1862-1,1,1,,1,,,,,,35.858783,138.087649,
233,E2020900032201,野笹多目的集会施設,長野県伊那市高遠町長藤2285-2,1,,,1,,,,,,35.864016,138.089313,
