NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E4134600002201,中原庁舎,佐賀県みやき町大字原古賀1043,1,,,1,,,1,,,33.345163,130.440427,
2,E4134600003201,みやき町立中原小学校,佐賀県みやき町大字原古賀1363,1,,,1,,,1,,1,33.350334,130.439778,
3,E4134600019201,養基会館,佐賀県みやき町大字原古賀226-1,1,,1,1,,,1,,1,33.343419,130.443294,
4,E4134600004201,佐賀県立三養基高校,佐賀県みやき町大字原古賀300,1,,,1,,,1,,1,33.342582,130.443364,
5,E4134600012201,みやき町立北茂安中学校,佐賀県みやき町大字東尾4435,1,,,1,,,1,,1,33.335263,130.458779,
6,E4134600017201,みやき町立中原中学校,佐賀県みやき町大字簑原1475,1,,,1,,,1,,1,33.348031,130.447766,
7,E4120500002201,東黒川運動広場,佐賀県伊万里市黒川町畑川内2053-4,1,1,1,1,1,1,1,1,,33.338531,129.901397,
8,E4120500003201,青嶺中学校グラウンド,佐賀県伊万里市黒川町福田66,1,1,1,1,1,1,1,1,1,33.35283,129.855092,
9,E4120500005201,山代中学校グラウンド,佐賀県伊万里市山代町久原3080-1,1,1,1,1,1,1,1,1,1,33.31522281,129.8084047,
10,E4120500007201,山代西小学校グラウンド,佐賀県伊万里市山代町西分4475-1,1,1,1,1,1,1,1,1,1,33.32351267,129.7851165,
11,E4120500008201,伊万里湾大橋球技場グラウンド,佐賀県伊万里市山代町楠久津145-25,1,1,,1,1,1,1,1,,33.299349933727,129.82470960043,
12,E4120500009201,浦ノ崎運動広場,佐賀県伊万里市山代町立岩390-1,1,1,1,1,1,1,1,1,,33.33353355,129.7926656,
13,E4120500010201,松浦運動広場,佐賀県伊万里市松浦町山形5490,1,1,1,1,1,1,1,1,,33.267278,129.943223,
14,E4120500012201,東陵中学校グラウンド,佐賀県伊万里市松浦町提川200,1,1,1,1,1,1,1,1,1,33.285051,129.964666,
15,E4120500013201,松浦小学校グラウンド,佐賀県伊万里市松浦町桃川4430-2,1,1,1,1,1,1,1,1,1,33.268185,129.947768,
16,E4120500015201,牧島小学校グラウンド,佐賀県伊万里市瀬戸町216-1,1,1,,1,1,1,1,1,,33.300292,129.857877,
17,E4120500016201,大川小学校グラウンド,佐賀県伊万里市大川町大川野2050-1,1,1,1,1,1,1,1,1,1,33.302718,129.971187,
18,E4120500018201,大川内小学校グラウンド,佐賀県伊万里市大川内町甲3280-1,1,1,1,1,1,1,1,1,1,33.257979,129.901747,
19,E4120500020201,大坪小学校グラウンド,佐賀県伊万里市大坪町甲2501-3,1,1,1,1,1,1,1,1,1,33.276554,129.887939,
20,E4120500023201,旧滝野小中学校グラウンド,佐賀県伊万里市東山代町滝川内3149,1,1,1,1,1,1,1,1,,33.279752,129.781918,
21,E4120500024201,国見中学校グラウンド,佐賀県伊万里市東山代町長浜1750,1,1,1,1,1,1,1,1,1,33.267393,129.850956,
22,E4120500026201,東山代小学校グラウンド,佐賀県伊万里市東山代町里70-1,1,1,,1,1,1,1,1,1,33.284751,129.836741,
23,E4120500029201,旧南波多中学校グラウンド,佐賀県伊万里市南波多町井手野2900,1,1,1,1,1,1,1,1,,33.318107522463,129.92783517263,
24,E4120500032201,国見台公園,佐賀県伊万里市二里町大里甲2153-1,1,1,1,1,1,1,1,1,1,33.267272,129.869903,
25,E4120500034201,波多津小学校駐車場,佐賀県伊万里市波多津町筒井11,1,1,1,1,1,1,1,1,1,33.379685,129.891881,
26,E4120500035201,啓成中学校グラウンド,佐賀県伊万里市木須町131,1,1,1,1,1,1,1,1,1,33.2848,129.874877,
27,E4120500039201,立花小学校グラウンド,佐賀県伊万里市立花町1901-1,1,1,1,1,1,1,1,1,1,33.259497,129.883592,
28,E4120500041201,伊万里小学校グラウンド,佐賀県伊万里市脇田町1419-1,1,1,1,1,1,1,1,1,1,33.282324,129.878899,「高潮」で浸水しないが孤立する
29,E4134100001201,若基小学校,佐賀県基山町けやき台2-2,1,1,,1,,1,1,,1,33.430957,130.528922,
30,E4134100002201,第２区公民館,佐賀県基山町大字園部2339-1,1,1,,1,,1,1,,,33.417719,130.505799,
31,E4134100003201,基山町多世代交流センター憩の家,佐賀県基山町大字宮浦1026-1,1,1,,1,,1,1,,1,33.4222034284626,130.520908584653,
32,E4134100004201,基山小学校,佐賀県基山町大字宮浦41,1,1,,1,,1,1,,1,33.421063,130.526624,
33,E4134100005202,基山町総合体育館,佐賀県基山町大字宮浦666,1,1,,1,,1,1,,1,33.427922,130.52408,
34,E4134100005203,基山町民会館,佐賀県基山町大字宮浦666,1,1,,1,,1,1,,1,33.427052,130.524245,
35,E4134100005201,基山町保健センター,佐賀県基山町大字宮浦666,1,1,,1,,1,1,,1,33.426621,130.522859,
36,E4134100006201,基山町合宿所,佐賀県基山町大字宮浦695-6,1,1,,1,,1,1,,1,33.4285876377715,130.522576888197,
37,E4134100007201,基山っ子みらい館,佐賀県基山町大字宮浦759-1,1,1,,1,,1,1,,1,33.4269810816912,130.521399797149,
38,E4134100008201,基山中学校,佐賀県基山町大字宮浦941,1,1,,1,,1,1,,1,33.421613,130.524753,
39,E4134100009201,第７区公民館,佐賀県基山町大字長野570-8,,1,,1,,1,,,,33.407388,130.53463,
40,E4120900001201,久間小学校,佐賀県嬉野市塩田町大字久間乙1885,1,1,,1,1,,1,,1,33.14786,130.059964,
41,E4120900002201,久間地区地域コミュニティセンター,佐賀県嬉野市塩田町大字久間乙1920-1,1,1,,1,1,,1,,1,33.146382759325,130.05844150966,
42,E4120900004201,五町田研修センター,佐賀県嬉野市塩田町大字五町田甲3082-2,1,1,,,1,,1,,1,33.122537186803,130.06340673792,
43,E4120900005201,嬉野市コミュニティセンター（楠風館）,佐賀県嬉野市塩田町大字五町田甲3136-1,1,1,,1,1,,1,,1,33.12541595,130.064449,
44,E4120900006201,五町田小学校,佐賀県嬉野市塩田町大字五町田甲3717,1,1,,1,1,,1,,1,33.11631149,130.0629396,
45,E4120900007201,嬉野市社会文化会館,佐賀県嬉野市塩田町大字五町田甲628-4,,1,,1,1,,,,1,33.13019563,130.0616395,
46,E4120900008201,大草野研修センター,佐賀県嬉野市塩田町大字大草野丙2011-1,1,1,,1,1,,1,,1,33.13068416,130.0070977,
47,E4120900009201,五町田小学校谷所分校,佐賀県嬉野市塩田町大字谷所乙684-1,,1,,1,1,,,,1,33.100122,130.057182,
48,E4120900010201,佐賀県立嬉野高等学校（塩田校舎）,佐賀県嬉野市塩田町大字馬場下甲1418,1,1,,1,1,,1,,1,33.12969048,130.056763,
49,E4120900011201,嬉野市塩田保健センター,佐賀県嬉野市塩田町大字馬場下甲1709-1,,1,,1,1,,,,1,33.12787592,130.0591673,
50,E4120900012201,塩田中学校,佐賀県嬉野市塩田町大字馬場下甲1801,,1,,1,1,,,,1,33.12875827,130.0608762,
51,E4120900013201,嬉野市中央公民館,佐賀県嬉野市塩田町大字馬場下甲1967-1,1,1,,,1,,1,,1,33.12835712,130.0597012,
52,E4120900014201,嬉野市ふれあいセンター,佐賀県嬉野市塩田町大字馬場下甲2543-9,,,,1,1,,,,1,33.12718408,130.0466843,
53,E4120900015201,塩田小学校,佐賀県嬉野市塩田町大字馬場下甲3817,1,,,1,1,,1,,1,33.12686405,130.0448663,
54,E4120900016201,嬉野市文化センター,佐賀県嬉野市嬉野町大字下宿乙1298,1,1,,1,1,,1,,1,33.10153354,129.9865604,
55,E4120900017201,うれしの市民センター,佐賀県嬉野市嬉野町大字下宿乙1515,1,1,,1,1,,1,,1,33.100495826037,129.98470929981,
56,E4120900017202,嬉野市中央体育館,佐賀県嬉野市嬉野町大字下宿乙1515,1,1,,1,1,,1,,1,33.100361010493,129.98421577337,
57,E4120900018201,嬉野小学校,佐賀県嬉野市嬉野町大字下宿乙1647,1,1,,1,1,,1,,1,33.1026187,129.9820334,
58,E4120900019201,嬉野中学校,佐賀県嬉野市嬉野町大字下宿甲2786-1,1,1,,1,1,,1,,1,33.10906,129.986194,
59,E4120900020201,佐賀県立嬉野高等学校（嬉野校舎）,佐賀県嬉野市嬉野町大字下宿甲700,1,1,,1,1,,1,,1,33.108312295217,129.99655158579,
60,E4120900021201,みゆきドーム,佐賀県嬉野市嬉野町大字下宿字一本松甲2834,1,1,,1,1,,1,,,33.11090445,129.9849847,
61,E4120900021202,みゆき球場,佐賀県嬉野市嬉野町大字下宿字一本松甲2834,,,,1,1,,,,,33.111054522391,129.98044757081,
62,E4120900021203,みゆき球場室内,佐賀県嬉野市嬉野町大字下宿字一本松甲2834,1,1,,1,1,,1,,,33.111868257537,129.98026131668,
63,E4120900021204,みゆきクラブハウス,佐賀県嬉野市嬉野町大字下宿字一本松甲2834,1,1,,1,1,,1,,,33.1098575,129.9775013,
64,E4120900021205,みゆき記念館,佐賀県嬉野市嬉野町大字下宿字一本松甲2834,1,1,,1,1,,1,,,33.11020471,129.9842791,
65,E4120900022201,嬉野市嬉野老人福祉センター,佐賀県嬉野市嬉野町大字下宿丙2390-2,1,1,,1,1,,1,,1,33.098241,129.980874,
66,E4120900023201,大草野小学校,佐賀県嬉野市嬉野町大字下野丙80,1,1,,1,1,,1,,1,33.126357,130.002214,
67,E4120900024201,轟小学校,佐賀県嬉野市嬉野町大字岩屋川内乙2597,1,1,,1,1,,1,,1,33.08538926,129.9785571,
68,E4120900025201,大野原小・中学校,佐賀県嬉野市嬉野町大字岩屋川内丙720-1,1,1,,1,1,,1,,1,33.037584,130.000403,
69,E4120900026201,嬉野市吉田公民館,佐賀県嬉野市嬉野町大字吉田丙2770-5,1,1,,1,1,,1,,1,33.0797291,130.0212366,
70,E4120900027201,吉田小学校,佐賀県嬉野市嬉野町大字吉田丙2997-1,1,1,,1,1,,1,,1,33.08056864,130.0195734,
71,E4120900028201,吉田中学校,佐賀県嬉野市嬉野町大字吉田丙3016,1,1,,1,1,,1,,1,33.080245,130.017343,
72,E4120900029201,不動ふれあい体育館,佐賀県嬉野市嬉野町大字不動山甲1326,1,,,1,1,,1,,1,33.077781,129.960518,
73,E4132700001201,東部緩衝緑地,佐賀県吉野ヶ里町吉田,,,,1,,,,,,33.339914667645,130.41501747559,
74,E4132700002201,吉野ヶ里公園駅コミュニティーホール,佐賀県吉野ヶ里町吉田252-1,,1,,1,,,,,1,33.325176768207,130.39899301509,
75,E4132700003201,三田川武道館,佐賀県吉野ヶ里町吉田283-2,1,1,,1,,,1,,1,33.32167,130.398342,
76,E4132700004201,三田川中学校,佐賀県吉野ヶ里町吉田303,1,1,,1,,,1,,1,33.320451477159,130.39819144048,
77,E4132700005201,中央公民館,佐賀県吉野ヶ里町吉田307,1,1,,1,,,1,,1,33.321167678483,130.39836275435,
78,E4132700008201,三田川児童館,佐賀県吉野ヶ里町吉田58-1,1,1,,1,,,1,,1,33.320344687379,130.39637517909,
79,E4132700009201,三田川小学校,佐賀県吉野ヶ里町吉田63-1,1,1,,1,,,1,,1,33.32215,130.396011,
80,E4132700009202,三田川小学校体育館,佐賀県吉野ヶ里町吉田63-1,1,1,,1,,,1,,1,33.32154672044,130.39568015161,
81,E4132700010201,吉野ヶ里保育園,佐賀県吉野ヶ里町吉田999,1,1,,1,,,1,,1,33.327011,130.400205,
82,E4132700011201,東脊振健康福祉センター　きらら館,佐賀県吉野ヶ里町三津775,1,1,,1,,,1,,1,33.35247,130.397829,
83,E4132700012202,東脊振農村環境改善センター,佐賀県吉野ヶ里町三津777,1,1,,,,,1,,1,33.3513479351032,130.397406023088,
84,E4132700012201,東脊振運動公園,佐賀県吉野ヶ里町三津777,,,,1,,,,,1,33.35101634204,130.39813558394,
