NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E3646800007111,つるぎの宿岩戸,徳島県つるぎ町一宇字赤松6-9,,,,33.9553342461,134.067891145,
2,E3646800011111,一宇中学校体育館,徳島県つるぎ町一宇字太刀之本7,,,,33.951541,134.062793,
3,E3646800024111,皆瀬小学校体育館,徳島県つるぎ町貞光字皆瀬川向1-1,,,,34.01804,134.068801,
4,E3646800026111,つるぎ町就業改善センター,徳島県つるぎ町貞光字宮下61,1,,,34.03834,134.062139,洪水：吉野川✕、貞光川2階以上へ避難
5,E3646800033111,太田小学校,徳島県つるぎ町貞光字太田西107,1,,,34.044587899413,134.08021588644,洪水：吉野川✕、貞光川2階以上へ避難
6,E3646800036111,貞光ゆうゆう館,徳島県つるぎ町貞光字大須賀11-1,1,,,34.0426284618,134.060012174,洪水：吉野川✕貞光川2階以上へ避難
7,E3646800039111,貞光中学校体育館,徳島県つるぎ町貞光字中須賀52,1,,,34.03751037949,134.06453197411,洪水：吉野川✕、貞光川2階以上へ避難
8,E3646800041121,特別養護老人ホームコンフォール貞光,徳島県つるぎ町貞光字中須賀78,,左記の者のうち、事前に町が特定し、環境調整を事前に行った者,高齢者,34.039753,134.065479,
9,E3646800043111,剣山木綿麻温泉,徳島県つるぎ町貞光字長瀬127-2,,,,34.000720964292,134.08441562023,
10,E3646800048111,つるぎ町農業構造改善センター,徳島県つるぎ町貞光字東浦1-3,,,,34.03698817,134.0640465,洪水：吉野川✕、貞光川2階以上へ避難
11,E3646800047111,西部テクノスクール体育館,徳島県つるぎ町貞光字東浦128-4,1,,,34.032188,134.063507,
12,E3646800052111,つるぎ高等学校体育館,徳島県つるぎ町貞光字馬出63-2,1,,,34.040525,134.057004,
13,E3646800056111,貞光小学校体育館,徳島県つるぎ町貞光字野口87,1,,,34.037098539701,134.0595116584,
14,E3646800058111,日浦小学校,徳島県つるぎ町半田字蔭名1292,1,,,34.025594750263,134.023263993,
15,E3646800061111,高清小学校体育館,徳島県つるぎ町半田字高清1398,1,,,34.001354,134.039459,
16,E3646800068121,半田地域福祉センターやすらぎ苑,徳島県つるぎ町半田字小野521,1,左記の者のうち、事前に町が特定し、環境調整を事前に行った者,高齢者、身体障害者、知的障害者、精神障害者、乳幼児、妊産婦,34.039029,134.029984,
17,E3646800068111,半田地域福祉センターやすらぎ苑,徳島県つるぎ町半田字小野521,1,,,34.039029,134.029984,
18,E3646800071121,特別養護老人ホームうらら荘,徳島県つるぎ町半田字松生150-1,1,左記の者のうち、事前に町が特定し、環境調整を事前に行った者,高齢者,34.041447,134.023129,
19,E3646800071111,特別養護老人ホームうらら荘,徳島県つるぎ町半田字松生150-1,1,,,34.041447,134.023129,
20,E3646800075111,つるぎ町スポーツセンター,徳島県つるぎ町半田字田井202,1,,,34.03078,134.030589,
21,E3646800077111,半田小学校体育館,徳島県つるぎ町半田字田井289,,,,34.03227653,134.0304136,
22,E3646800080111,八千代中学校,徳島県つるぎ町半田字日開野122,1,,,33.997661120014,134.028534942,
23,E3620400001111,伊島中学校　体育館,徳島県阿南市伊島町瀬戸3,1,,,33.8445443253374,134.80836337697,
24,E3620400003111,あすみが丘集会所,徳島県阿南市羽ノ浦町岩脇奥ノ谷6-214,,,,33.949401237982,134.61452609605,
25,E3620400004111,羽ノ浦西児童館,徳島県阿南市羽ノ浦町岩脇宮ノ下112,,,,33.9438600920381,134.60890627204,
26,E3620400005111,岩脇こどもセンター,徳島県阿南市羽ノ浦町岩脇神代地85-1,,,,33.949896313785,134.61853926031,
27,E3620400006111,岩脇福祉会館,徳島県阿南市羽ノ浦町岩脇町筋20-3,1,,,33.941667474585,134.61807434882,
28,E3620400007111,岩脇小学校　体育館,徳島県阿南市羽ノ浦町岩脇町筋87,1,,,33.942529565968,134.615897966804,
29,E3620400008111,羽ノ浦公民館,徳島県阿南市羽ノ浦町宮倉大木38-4,1,,,33.95357472,134.6222468,
30,E3620400155111,羽ノ浦スポーツセンター,徳島県阿南市羽ノ浦町宮倉沢田100,,,,33.95315,134.618437,
31,E3620400011111,阿南市勤労女性センター,徳島県阿南市羽ノ浦町春日野1-75,1,,,33.96092109,134.6168982,
32,E3620400012111,春日野体育館,徳島県阿南市羽ノ浦町春日野1-766,,,,33.96116318,134.6171438,
33,E3620400013111,羽ノ浦くるみ保育所,徳島県阿南市羽ノ浦町中庄なかれ24-1,,,,33.9564639506787,134.628984418563,
34,E3620400014111,浦川西集会所,徳島県阿南市羽ノ浦町中庄原ノ内7-5,,,,33.9612246643252,134.626379577407,
35,E3620400015111,羽ノ浦小学校　体育館,徳島県阿南市羽ノ浦町中庄原婦知1-1,1,,,33.9579525227229,134.627752648277,
36,E3620400015112,羽ノ浦小学校　体育室,徳島県阿南市羽ノ浦町中庄原婦知1-1,1,,,33.958071,134.627712,
37,E3620400016111,羽ノ浦老人福祉センター,徳島県阿南市羽ノ浦町中庄高田原56-2,,,,33.9533544925238,134.627964065791,
38,E3620400017111,富岡東高等学校　羽ノ浦校　体育館,徳島県阿南市羽ノ浦町中庄市50-1,1,,,33.95948154,134.6275026,
39,E3620400018111,阿南市情報文化センター,徳島県阿南市羽ノ浦町中庄上ナカレ16-3,1,,,33.9540914,134.6237539,
40,E3620400019111,横見老人ルーム,徳島県阿南市横見町願能地東52-2,,,,33.92422339,134.6605397,
41,E3620400020111,横見幼稚園,徳島県阿南市横見町上木戸49-1,,,,33.928932150477,134.656059826297,
42,E3620400021111,横見小学校　体育館,徳島県阿南市横見町前長岡67-2,1,,,33.9285189746337,134.655952361926,
43,E3620400022111,横見保育所,徳島県阿南市横見町長岡東50-1,,,,33.92997942,134.6607585,
44,E3620400023111,大野老人憩いの家,徳島県阿南市下大野町三条12-1,,,,33.93400814,134.5948376,
45,E3620400024111,大野幼稚園,徳島県阿南市下大野町三条15-5,,,,33.9343558633287,134.59507926225,
46,E3620400025111,大野小学校　体育館,徳島県阿南市下大野町三条5,1,,,33.9347840432709,134.595565784058,
47,E3620400026111,大野保育所,徳島県阿南市下大野町小野74-1,,,,33.93101673,134.5952645,
48,E3620400027111,加茂谷中学校　体育館,徳島県阿南市加茂町南不け1,1,,,33.9151440037687,134.550534087387,
49,E3620400028111,加茂谷総合センター,徳島県阿南市加茂町野上22-11,1,,,33.921175415291,134.55279487579,
50,E3620400029111,吉井小学校　体育館,徳島県阿南市吉井町原18-2,1,,,33.921804515912,134.559199828841,
51,E3620400030111,加茂谷幼稚園,徳島県阿南市吉井町原33,,,,33.9219214252577,134.558660391789,
52,E3620400031111,橘こどもセンター,徳島県阿南市橘町久保38-3,1,,,33.875216015565,134.64052949336,
