NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E0160900001111,林業総合センター,北海道えりも町字えりも岬２３６地先,1,,,41.93864599,143.2385033,
2,E0160900005111,歌別共同作業所,北海道えりも町字歌別244-3,1,,,41.98661122,143.1645708,
3,E0160900006111,歌別生活館,北海道えりも町字歌別252,1,,,41.99769458,143.1664153,
4,E0160900010111,上歌別生活館,北海道えりも町字歌別512-4,1,,,42.02288719,143.2019055,
5,E0160900012111,近浦団地高台プレハブ,北海道えりも町字近浦277-1,1,,,42.058008678719,143.07484145648,
6,E0160900013111,近浦多目的集会施設,北海道えりも町字近浦277-43,1,,,42.05949699,143.0725009,
7,E0160900015111,庶野共同作業所,北海道えりも町字庶野307-1,1,,,42.02909895,143.2870422,
8,E0160900018111,庶野保育所,北海道えりも町字庶野579-4,1,,,42.04435117,143.2938437,
9,E0160900019111,庶野生活館,北海道えりも町字庶野582-4,1,,,42.04356838,143.2938144,
10,E0160900021111,桜岡生活館,北海道えりも町字庶野807-2,1,,,42.02184847,143.2553424,
11,E0160900020111,美島共同作業所,北海道えりも町字庶野６７７－１地先,1,,,42.04916355,143.3028516,
12,E0160900023111,えりも中学校,北海道えりも町字新浜207-3,1,,,42.01051986,143.1542065,
13,E0160900024121,えりも高校,北海道えりも町字新浜208-2,1,,要配慮者,42.00788104,143.1589446,
14,E0160900024111,えりも高校,北海道えりも町字新浜208-2,1,,,42.00788104,143.1589446,
15,E0160900025111,えりも小学校,北海道えりも町字新浜242-1,1,,,42.01210465,143.1523548,
16,E0160900027111,大和共同作業所,北海道えりも町字大和138-1,1,,,42.0293943,143.1318698,
17,E0160900029111,西えりも生活館,北海道えりも町字大和624-3,1,,,42.02139951,143.1453305,
18,E0160900031111,笛舞小学校,北海道えりも町字笛舞478-1,1,,,42.04439616,143.1069704,
19,E0160900032111,笛舞ふれあい館,北海道えりも町字笛舞478-9,1,,,42.04326147,143.1074222,
20,E0160900035111,東洋生活館,北海道えりも町字東洋213-1,1,,,41.95621281,143.2082544,
21,E0160900037111,東洋第２生活館,北海道えりも町字東洋275-3,1,,,41.95005935,143.2196015,
22,E0160900039111,東洋共同作業所,北海道えりも町字東洋55-2021,1,,,41.969346837166,143.18434666746,
23,E0160900042111,福祉センター,北海道えりも町字本町357,1,,,42.01393551,143.1502963,
24,E0160900044111,目黒生活館,北海道えりも町字目黒138,1,,,42.12851643,143.3150124,
25,E0160900046111,第３体育館,北海道えりも町字目黒214-6,1,,,42.13021571,143.3138081,
26,E0160900049111,上目黒避難所,北海道えりも町字目黒41-1,1,,,42.121898804794,143.3147620648,
27,E0137100002111,瀬棚中学校体育館,北海道せたな町瀬棚区共和404-1,1,,,42.4500457327691,139.855782360448,
