NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E3130200001111,小田地区山村基幹集落センター,鳥取県岩美町大字院内290-1,,,,35.5296198094556,134.341311136437,
2,E3130200002111,小田地区社会体育施設運動場,鳥取県岩美町大字院内290-3,1,,,35.5298249945068,134.340780059053,
3,E3130200004112,岩美北小学校校庭,鳥取県岩美町大字浦富2128,,,,35.5871642833238,134.331296199151,
4,E3130200004111,岩美北小学校体育館,鳥取県岩美町大字浦富2128,,,,35.58766160813,134.331789725609,
5,E3130200006111,蒲生活性化施設,鳥取県岩美町大字蒲生1115-2,,,,35.52909547858,134.394278414252,
6,E3130200012112,岩美南小学校校庭,鳥取県岩美町大字新井419-2,,,,35.5629167955057,134.336037017091,
7,E3130200012111,岩美南小学校体育館,鳥取県岩美町大字新井419-2,,,,35.5625720519897,134.335741974105,
8,E3130200013111,岩美西小学校体育館,鳥取県岩美町大字大谷2343,,,,35.5786294680798,134.298531125569,
9,E3130200013112,岩美西小学校校庭,鳥取県岩美町大字大谷2343,,,,35.5787210905402,134.29938943246,
10,E3120400004111,第三中学校,鳥取県境港市外江町1372,1,,,35.52527238,133.2157101,
11,E3120400004112,第三中学校　教室等,鳥取県境港市外江町1372,1,,,35.52482869,133.2157328,
12,E3120400005111,外江公民館,鳥取県境港市外江町2062-1,1,,,35.53597792,133.2102037,
13,E3120400006111,外江小学校,鳥取県境港市外江町2105,1,,,35.53486568,133.2102643,
14,E3120400006112,外江小学校　教室等,鳥取県境港市外江町2105,1,,,35.53489623,133.2095133,
15,E3120400104111,幸神町会館集会室等部屋,鳥取県境港市幸神町1378-1,,,,35.507289,133.240451,
16,E3120400013112,地域子育て支援センター　保育室,鳥取県境港市幸神町952,1,,,35.50931999,133.2402588,
17,E3120400013111,地域子育て支援センター,鳥取県境港市幸神町952,1,,,35.50938113,133.240248,
18,E3120400091111,財ノ木町会館集会室等部屋,鳥取県境港市財ノ木町656-12,,,,35.503492,133.249239,
19,E3120400018111,中浜公民館,鳥取県境港市財ノ木町668,1,,,35.50555414,133.248484,
20,E3120400100111,三軒屋町会館集会室等部屋,鳥取県境港市三軒屋町4474-6,,,,35.509247,133.229584,
21,E3120400021111,幸神体育館,鳥取県境港市小篠津町19,,,,35.50352607,133.2443307,
22,E3120400023111,しらぎく会館,鳥取県境港市小篠津町450,,,,35.50876967,133.248857,
23,E3120400024112,なかはま保育園　保育室等,鳥取県境港市小篠津町820,1,,,35.50797877,133.2448345,
24,E3120400024111,なかはま保育園,鳥取県境港市小篠津町820,1,,,35.50804427,133.2448131,
25,E3120400101111,小篠津町会館集会室等部屋,鳥取県境港市小篠津町945-1,,,,35.507136,133.246967,
26,E3120400027112,第一中学校　教室等,鳥取県境港市上道町1840,1,,,35.54239923,133.2378429,
27,E3120400027111,第一中学校,鳥取県境港市上道町1840,1,,,35.54186725,133.2383137,
28,E3120400030111,境東地区学習等共用施設（なぎさ会館）,鳥取県境港市上道町1989-5,,,,35.54430813,133.2367497,
29,E3120400032111,境港市民交流センター１階（ホール等）,鳥取県境港市上道町3000,1,,,35.539151,133.231575,
30,E3120400034113,上道小学校　クラブハウス,鳥取県境港市上道町3026,1,,,35.53712356962,133.23493628637,
31,E3120400034112,上道小学校　教室等,鳥取県境港市上道町3026,1,,,35.53694023,133.2356015,
32,E3120400034111,上道小学校,鳥取県境港市上道町3026,1,,,35.53713085,133.2353512,
33,E3120400035111,境高等学校,鳥取県境港市上道町3030,1,,,35.53658401,133.2332837,
34,E3120400035112,境高等学校教室等部屋,鳥取県境港市上道町3030,1,,,35.536771716219,133.23396498109,
35,E3120400036111,上道公民館,鳥取県境港市上道町3186,1,,,35.53848496,133.2348077,
36,E3120400103111,新屋町会館集会室等部屋,鳥取県境港市新屋町725,,,,35.509934,133.244215,
37,E3120400042111,旧誠道小学校,鳥取県境港市誠道町2062,1,,,35.51792021,133.2366101,
38,E3120400042112,旧誠道小学校　教室等,鳥取県境港市誠道町2062,1,,,35.51816035512,133.2360736582,
39,E3120400044111,誠道公民館,鳥取県境港市誠道町220-3,1,,,35.51405362,133.2367388,
40,E3120400051111,境西地区学習等共用施設（しおさい会館）,鳥取県境港市大正町97-1,,,,35.54526271,133.2254464,
41,E3120400056111,第二中学校,鳥取県境港市竹内町2438,1,,,35.5211709,133.2313575,
42,E3120400056112,第二中学校　教室等,鳥取県境港市竹内町2438,1,,,35.52084763,133.2307697,
43,E3120400057112,余子小学校　教室等,鳥取県境港市竹内町3117,1,,,35.52541944,133.2398376,
44,E3120400057111,余子小学校,鳥取県境港市竹内町3117,1,,,35.52505707,133.2394996,
45,E3120400058111,余子公民館,鳥取県境港市竹内町393-2,1,,,35.52495248,133.2413781,
46,E3120400059111,老人福祉センター,鳥取県境港市竹内町40,,,,35.519742874731,133.24532187976,
47,E3120400060112,こども支援センター　会議室,鳥取県境港市竹内町550-2,1,,,35.51988967,133.2445099,
48,E3120400060111,こども支援センター,鳥取県境港市竹内町550-2,1,,,35.51998573,133.2444884,
49,E3120400061112,境港総合技術高等学校教室等,鳥取県境港市竹内町925,1,,,35.52655446,133.2390744,
50,E3120400061111,境港総合技術高等学校,鳥取県境港市竹内町925,1,,,35.52546737,133.2377601,
51,E3120400063112,あがりみち保育園　保育室等,鳥取県境港市中野町168,1,,,35.53527828,133.2399182,
52,E3120400063111,あがりみち保育園,鳥取県境港市中野町168,1,,,35.53536559,133.2399129,
53,E3120400064111,境港市体育館,鳥取県境港市中野町1900,1,,,35.531646,133.227313,
54,E3120400065111,第二市民体育館,鳥取県境港市中野町2035,,,,35.53241006,133.2268068,
55,E3120400066111,境港市文化ホール,鳥取県境港市中野町2050,1,,,35.53337195,133.2264648,
56,E3120400069111,わたり保育園,鳥取県境港市渡町1342-1,1,,,35.51801084,133.2124032,
57,E3120400069112,わたり保育園　保育室等,鳥取県境港市渡町1342-1,1,,,35.51791915,133.2124086,
58,E3120400070111,渡公民館,鳥取県境港市渡町1356-1,1,,,35.51831972,133.2140244,
59,E3120400073111,渡体育館,鳥取県境港市渡町1417-3,,,,35.51670533,133.2180206,
60,E3120400077112,渡小学校　教室等,鳥取県境港市渡町901,1,,,35.516776457876,133.21868714974,
61,E3120400077111,渡小学校,鳥取県境港市渡町901,1,,,35.51697439,133.2194363,
62,E3120400082112,中浜小学校　教室等,鳥取県境港市麦垣町432,1,,,35.50905134,133.2494376,
63,E3120400082111,中浜小学校,鳥取県境港市麦垣町432,1,,,35.50867343,133.2505905,
64,E3120400094111,麦垣町会館集会室等部屋,鳥取県境港市麦垣町6-1,,,,35.510119,133.250358,
65,E3120400087111,境公民館,鳥取県境港市湊町1,1,,,35.5434843,133.232129,
66,E3120400088112,境小学校　教室等,鳥取県境港市湊町27,1,,,35.5429339,133.2313496,
67,E3120400088111,境小学校,鳥取県境港市湊町27,1,,,35.54271857,133.2322366,
68,E3120400095111,夕日ヶ丘１丁目会館集会室等部屋,鳥取県境港市夕日ヶ丘1-78-4,,,,35.504356,133.22561,
69,E3137100003111,ＴＣＣ本局舎,鳥取県琴浦町逢束806,1,,,35.503273224602,133.70395308269,
70,E3137100007111,浦安小学校校舎・体育館,鳥取県琴浦町下伊勢504,,,,35.491079559538,133.69904063062,
71,E3137100010111,以西地区公民館,鳥取県琴浦町宮木207,1,,,35.465913,133.630785,
72,E3137100011111,旧以西小学校校舎・体育館,鳥取県琴浦町宮木239,,,,35.466123749556,133.63090704047,
73,E3137100012111,古布庄地区公民館,鳥取県琴浦町古長186-1,1,,,35.428719737348,133.66529715835,
74,E3137100013111,旧古布庄小学校校舎・体育館,鳥取県琴浦町古長217,,,,35.427879092792,133.66575520089,
75,E3137100017111,成美地区公民館,鳥取県琴浦町佐崎12-1,1,,,35.497796726826,133.62675286522,
76,E3137100018111,船上小学校校舎・体育館,鳥取県琴浦町佐崎16,,,,35.496962553726,133.62717128983,
77,E3137100030111,琴浦町役場分庁舎,鳥取県琴浦町赤碕1140-1,1,,,35.5152814258517,133.638231342259,
78,E3137100033111,赤碕ふれあい交流会館,鳥取県琴浦町赤碕1880-112,1,,,35.505957235845,133.63398874657,
79,E3137100034111,赤碕中学校校舎・体育館,鳥取県琴浦町赤碕1922,,,,35.515442498375,133.63061025713,
80,E3137100035111,農業者トレーニングセンター,鳥取県琴浦町赤碕1938-1,,,,35.516583662335,133.63228307244,
81,E3137100036111,赤碕小学校校舎・体育館,鳥取県琴浦町赤碕264,1,,,35.513111373779,133.64908263675,
82,E3137100039121,琴浦町社会福祉センター,鳥取県琴浦町大字浦安123-1,,,要配慮者,35.494358,133.693843,
83,E3137100046111,白鳳館,鳥取県琴浦町槻下2268-1,1,,,35.4823520220792,133.709864173115,
84,E3137100047111,平岩記念会館,鳥取県琴浦町田越485-1,,,,35.495505690209,133.68151437941,
85,E3137100048111,総合体育館,鳥取県琴浦町田越560,,,,35.496337923986,133.68087511923,
86,E3137100049111,東伯中学校校舎・体育館,鳥取県琴浦町徳万236,1,,,35.496377724129,133.69446048496,
87,E3137100050111,琴浦町生涯学習センター,鳥取県琴浦町徳万266-5,,,,35.499664042702,133.69426318367,
88,E3137100052111,琴浦町保健センター,鳥取県琴浦町徳万591-2,,,,35.4957607010811,133.693262110522,
89,E3137100057111,八橋小学校校舎・体育館,鳥取県琴浦町八橋705,1,,,35.501332639883,133.6757250565,
90,E3137100060111,旧安田小学校体育館,鳥取県琴浦町箆津318,,,,35.511935670611,133.61609970499,
