NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E0420300051201,市立第一中学校（校庭）,宮城県塩竈市みのが丘3-1,1,1,1,1,1,1,1,1,1,38.321129,141.015878,
2,E0420300001201,塩竈市役所（駐車場）,宮城県塩竈市旭町1-1,1,1,1,1,1,1,1,1,,38.314263192128,141.0225664418,
3,E0420300002201,鹽竈神社境内,宮城県塩竈市一森山１内,1,1,1,1,1,1,1,1,,38.318811655527,141.01578867233,
4,E0420300003201,寒風沢ステイ・ステーション（校庭）,宮城県塩竈市浦戸寒風沢字中月21,1,1,1,1,1,1,1,1,1,38.333940609006,141.11969346271,
5,E0420300004201,桂島ステイ・ステーション（校庭）,宮城県塩竈市浦戸桂島字台23,1,1,1,1,1,1,1,1,1,38.334843873617,141.0951146546,
6,E0420300005201,市立浦戸小中学校（校庭）,宮城県塩竈市浦戸野々島字馬越8,1,1,1,1,1,1,1,1,1,38.338843706402,141.11590644742,
7,E0420300059201,神明社境内,宮城県塩竈市浦戸野々島字朴島,1,1,1,1,1,1,1,1,,38.34982,141.1231,
8,E0420300007201,市立第三小学校（校庭）,宮城県塩竈市花立町15-1,1,1,1,1,1,1,1,1,1,38.308441730413,141.02059903437,
9,E0420300008201,イオンタウン塩釜（津波避難ビル（屋上駐車場））,宮城県塩竈市海岸通15-100,,,,,1,,,,,38.318673636634,141.02476417508,
10,E0420300010201,市立玉川小学校（校庭）,宮城県塩竈市玉川2-9-1,1,1,1,1,1,1,1,1,1,38.310335388084,141.00744114982,
11,E0420300011201,願成寺境内（駐車場）,宮城県塩竈市錦町3-5,1,1,1,1,1,1,1,1,,38.312425,141.020019,
12,E0420300014201,市立月見ヶ丘小学校（校庭）,宮城県塩竈市月見ケ丘2-1,1,1,1,1,1,1,1,1,1,38.318779252481,141.0039156405,
13,E0420300058201,月見ヶ丘スポーツ広場,宮城県塩竈市月見ヶ丘６番地内,1,1,1,1,1,1,1,1,,38.320852,141.001844,
14,E0420300017201,市立玉川中学校（校庭）,宮城県塩竈市権現堂19-1,1,1,1,1,1,1,1,1,1,38.320325482885,141.00409782373,
15,E0420300018201,マリンゲート塩釜（津波避難ビル（２～３階））,宮城県塩竈市港町1-4-1,,,,,1,,,,,38.319452957403,141.02982407412,
16,E0420300019201,塩竈倉庫（津波避難ビル（港町一号倉庫３階））,宮城県塩竈市港町1-7-30,,,,,1,,,,,38.318270077545,141.03214493379,
17,E0420300020201,パチンコタイガー塩釜店（津波避難ビル（立体駐車場２～４階））,宮城県塩竈市港町1-7-5,,,,,1,,,,,38.318856108285,141.03166138473,
18,E0420300021201,塩釜ガス体育館（駐車場）,宮城県塩竈市今宮町9-1,1,1,1,1,1,1,1,1,1,38.32866745149,141.01242153319,
19,E0420300023201,伊保石公園,宮城県塩竈市字伊保石95-1,1,1,1,1,1,1,1,1,,38.34006129508,141.01645588628,
20,E0420300024201,塩竈市温水プール（駐車場）,宮城県塩竈市字杉の入裏39-173,1,1,1,1,1,1,1,1,1,38.334507044413,141.04445618461,
21,E0420300025201,市立第二小学校（校庭）,宮城県塩竈市小松崎10-1,1,1,1,1,1,1,1,1,1,38.324538937402,141.02064116998,
22,E0420300026201,松陽台公園,宮城県塩竈市松陽台１－１８内,1,1,1,1,1,1,1,1,,38.33093587551,141.02500054586,
23,E0420300027201,宮城県仙台地方振興事務所水産漁港部（駐車場）,宮城県塩竈市新浜町１－９内,1,1,1,1,1,1,1,1,,38.324714291125,141.03751513792,
24,E0420300029201,市立杉の入小学校（校庭）,宮城県塩竈市杉の入1-19-1,1,1,1,1,1,1,1,1,1,38.330579395623,141.03497861552,
25,E0420300057201,清水沢公園,宮城県塩竈市清水沢　１丁目３７番地内,1,1,1,1,1,1,1,1,,38.32703,141.007885,
26,E0420300031201,市営清水沢住宅児童公園,宮城県塩竈市清水沢２－２３地内,1,1,1,1,1,1,1,1,,38.3290689882,141.006019188,
27,E0420300060201,青葉ヶ丘公園,宮城県塩竈市青葉ヶ丘３内,1,1,1,1,1,1,1,1,,38.335647137931,141.02980837869,
28,E0420300033201,東玉川公園,宮城県塩竈市石堂2,1,1,1,1,1,1,1,1,,38.311252111413,141.01174916105,
29,E0420300034201,千賀の台公園,宮城県塩竈市千賀の台２－６内,1,1,1,1,1,1,1,1,,38.337921156957,141.02099967132,
30,E0420300036201,市立第一小学校（校庭）,宮城県塩竈市泉ケ岡1-1,1,1,1,1,1,1,1,1,,38.315102839574,141.01579481653,
31,E0420300035201,宮城県塩釜高等学校（西キャンパス）（校庭）,宮城県塩竈市泉ケ岡10-1,1,1,1,1,1,1,1,1,,38.315234104778,141.0117639112,
32,E0420300038201,宮城県塩釜高等学校（東キャンパス）（校庭）,宮城県塩竈市泉ケ岡7-1,1,1,1,1,1,1,1,1,,38.31490158618,141.01478969776,
33,E0420300053201,大日向児童遊園,宮城県塩竈市大日向町　５番地内,1,1,1,1,1,1,1,1,,38.314505,140.999774,
34,E0420300041201,塩釜港湾合同庁舎（会議室（２階））,宮城県塩竈市貞山通3-4-1,1,1,1,1,1,1,1,1,1,38.314953096956,141.03583964923,
35,E0420300054201,梅の宮神社境内,宮城県塩竈市梅の宮15-35,1,1,1,1,1,1,1,1,,38.32878,141.017884,
36,E0420300055201,稲荷神社境内,宮城県塩竈市尾島町3-12,1,1,1,1,1,1,1,1,,38.316028,141.022903,
37,E0420300045201,ホテルグランドパレス塩釜（津波避難ビル（宴会場２～３階））,宮城県塩竈市尾島町3-5,,,,,1,,,,,38.31659805323,141.02232583428,
38,E0420300046201,市立第二中学校（校庭）,宮城県塩竈市楓町2-10-1,1,1,1,1,1,1,1,1,1,38.332356615078,141.03015380789,
39,E0420300056201,玉川公園,宮城県塩竈市母小沢町　１７番地内,1,1,1,1,1,1,1,1,,38.310464,140.999992,
40,E0444500001201,中新田交流センター,宮城県加美町下新田字松木3,,1,,1,,,1,1,,38.548817355329,140.87805399296,
41,E0444500002201,旧旭小学校,宮城県加美町宮崎字旭2-1-1,1,1,,1,,,1,1,1,38.628204,140.710128,
42,E0444500003201,認定こども園みやざき園（園庭）,宮城県加美町宮崎字屋敷1-6-2,1,1,,1,,,1,1,1,38.614472975804,140.76092483908,
43,E0444500003202,宮崎小学校,宮城県加美町宮崎字屋敷1-6-2,1,1,,1,,,1,1,1,38.614580195822,140.75958292978,
44,E0444500004201,宮崎公民館（駐車場）,宮城県加美町宮崎字屋敷7-45-1,1,1,,1,,,1,1,1,38.612079636403,140.75545828899,
45,E0444500005201,旭地区地域づくりセンター,宮城県加美町宮崎字小原44-1,1,1,,1,,,1,1,,38.629379593389,140.71249406587,
46,E0444500006201,陶芸の里スポーツ公園,宮城県加美町宮崎字新土手浦1,1,1,,1,,1,1,1,,38.613779831328,140.74825887214,
