NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
127,E3620400085202,津乃峰小学校　校舎　３階　（津波）,徳島県阿南市津乃峰町戎山129-37,,,,,1,,,,1,33.884386597739,134.65000486175,
128,E3620400085203,津乃峰小学校　校舎　２階以上（洪水・高潮）,徳島県阿南市津乃峰町戎山129-37,1,,1,,,,,,1,33.88440836,134.6499244,
129,E3620400085201,津乃峰小学校　体育館（土砂災害）,徳島県阿南市津乃峰町戎山129-37,,1,,,,,,,1,33.88465884,134.6495949,
130,E3620400086201,津乃峰町新浜地区　津波避難タワー,徳島県阿南市津乃峰町新浜18-5,1,,1,,1,,,,,33.88491715,134.6600612,
131,E3620400087201,津乃峰地区防災公園,徳島県阿南市津乃峰町西分213-1,1,,1,1,1,1,,,,33.88643609,134.6418693,
132,E3620400089202,津乃峰総合センター２階以上　（洪水・高潮）,徳島県阿南市津乃峰町長浜494,1,,1,,,,,,1,33.888771537114,134.65587835979,
133,E3620400089203,津乃峰総合センター　（土砂災害）,徳島県阿南市津乃峰町長浜494,,1,,,,,,,1,33.8887874,134.6559378,
134,E3620400089201,津乃峰総合センター　３階以上（津波）,徳島県阿南市津乃峰町長浜494,,,,,1,,,,1,33.888758177756,134.65581935119,
135,E3620400090202,蒲生田小学校　（休校中）校舎　（洪水・土砂災害・津波）,徳島県阿南市椿町蒲生田2,1,1,,,1,,,,1,33.83840628,134.7416199,
136,E3620400090203,蒲生田小学校　（休校中）グラウンド,徳島県阿南市椿町蒲生田2,,,,1,,1,,,1,33.83815193,134.7416888,
137,E3620400090201,蒲生田小学校　（休校中）２階以上　（高潮）,徳島県阿南市椿町蒲生田2,,,1,,,,,,1,33.838369301036,134.74156769091,
138,E3620400091201,椿町中学校体育館,徳島県阿南市椿町宮ケ谷23,1,,,,,,,,1,33.83430905,134.6816203,
139,E3620400091202,椿町中学校校舎２階以上,徳島県阿南市椿町宮ケ谷23,1,1,1,,,,,,1,33.83435361,134.6812287,
140,E3620400093203,椿小学校グラウンド,徳島県阿南市椿町黒田47,,,,,,1,,,1,33.82825398,134.6665166,
141,E3620400093201,椿小学校体育館,徳島県阿南市椿町黒田47,1,,1,,,,,,1,33.82882884,134.6661089,
142,E3620400093202,椿小学校校舎２階以上,徳島県阿南市椿町黒田47,,1,,,1,,,,1,33.82861049,134.6663914,
143,E3620400094201,かもだ岬温泉保養施設建物,徳島県阿南市椿町船瀬60-2,1,,1,,1,,,,1,33.83169907,134.7265085,
144,E3620400094202,かもだ岬温泉保養施設敷地,徳島県阿南市椿町船瀬60-2,1,,1,1,1,,,,1,33.83165005,134.7257735,
145,E3620400095201,椿会館２階,徳島県阿南市椿町浜14,1,1,1,,,,,,1,33.831247061589,134.67750730486,
146,E3620400096201,椿公民館椿泊分館２階,徳島県阿南市椿泊町出島9-2,1,1,1,,,,,,1,33.84292912,134.7104541,
147,E3620400097202,椿泊小学校グラウンド,徳島県阿南市椿泊町東127,1,,1,1,1,1,,,1,33.84509712,134.716214,
148,E3620400097201,椿泊小学校校舎２階,徳島県阿南市椿泊町東127,1,1,1,,,,,,1,33.84441033,134.7160475,
149,E3620400101201,那賀川スポーツセンター２階,徳島県阿南市那賀川町苅屋354-1,,,,,1,,,,1,33.948513,134.663068,
150,E3620400102202,那賀川中学校グラウンド,徳島県阿南市那賀川町苅屋370-1,,,,,,1,,,1,33.94912074,134.6625935,
151,E3620400102201,那賀川中学校校舎２階以上,徳島県阿南市那賀川町苅屋370-1,1,,1,,1,,,,1,33.94887155,134.6625721,
152,E3620400104201,工地地区命山津波避難施設,徳島県阿南市那賀川町工地592-1,1,,1,,1,,,,,33.955260528444,134.67308747611,
153,E3620400106201,黒地文化センター２階,徳島県阿南市那賀川町黒地712-1,,,,,1,,,,1,33.96315345,134.64107,
154,E3620400107201,那賀川公民館２階,徳島県阿南市那賀川町今津浦喜来31-1,1,,1,,1,,,,1,33.96212105,134.6514947,
155,E3620400109202,那賀川Ｂ＆Ｇ海洋センター敷地,徳島県阿南市那賀川町今津浦向新田20-5,,,,,,1,,,,33.96214284,134.6676987,
156,E3620400109201,那賀川Ｂ＆Ｇ海洋センター,徳島県阿南市那賀川町今津浦向新田20-5,1,,,,,,,,,33.96199156,134.667468,
157,E3620400110201,科学センター天文館２階以上,徳島県阿南市那賀川町上福井南川渕8-1,1,,1,,1,,,,1,33.94888432,134.6820391,
158,E3620400110202,科学センター体験館２階以上,徳島県阿南市那賀川町上福井南川渕8-1,1,,1,,1,,,,1,33.94907567,134.6815939,
159,E3620400111201,平島小学校校舎２階以上,徳島県阿南市那賀川町赤池131-2,1,,1,,1,,,,1,33.94353286,134.6627605,
160,E3620400112201,那賀川公民館平島分館２階,徳島県阿南市那賀川町赤池307-2,1,,1,,1,,,,1,33.94233574,134.6630127,
161,E3620400114201,　（株）レーザーシステム徳島事業所屋上,徳島県阿南市那賀川町中島414-1,,,,,1,,,,,33.94135958,134.6677075,
162,E3620400115201,中島緊急避難階段,徳島県阿南市那賀川町中島968-1,,,,,1,,,,,33.94236245889,134.67467688016,
163,E3620400116201,今津小学校校舎２階以上,徳島県阿南市那賀川町敷地238,1,,1,,1,,,,1,33.96383737,134.6461253,
164,E3620400117201,ゆたか野地区防災公園,徳島県阿南市那賀川町豊香野39,1,,1,1,1,,,,,33.96815629,134.6483303,
165,E3620400118201,阿南第二中学校南校舎２階以上,徳島県阿南市内原町竹ノ内口143-1,1,1,,,,,,,1,33.87680707,134.6282257,
166,E3620400118202,阿南第二中学校グラウンド,徳島県阿南市内原町竹ノ内口143-1,,,,1,1,1,,,1,33.87623254,134.6284403,
167,E3620400119201,楠根桜づつみ公園,徳島県阿南市楠根町新田175-3,,,,1,,,,,,33.93282479,134.5696618,
168,E3620400121201,徳島県南部総合県民局阿南庁舎３階以上,徳島県阿南市富岡町あ王谷46,1,,1,,1,,,,,33.91808065,134.6555096,
169,E3620400123201,阿南市役所低層部１階,徳島県阿南市富岡町トノ町12-3,,,,,1,,,,,33.92180451,134.6595721,
170,E3620400124201,牛岐城趾公園高台,徳島県阿南市富岡町トノ町24-3,1,,1,,1,,,,,33.92080575,134.6580723,
171,E3620400125201,阿南琴江寮・富岡保育所２階,徳島県阿南市富岡町トノ町96-1,,,,,1,,,,1,33.92062701,134.6560377,
172,E3620400127201,阿南社会福祉会館２階以上,徳島県阿南市富岡町今福寺40-17,1,,1,,1,,,,1,33.91858968,134.6622917,
173,E3620400129203,富岡西高等学校校舎　（津波）,徳島県阿南市富岡町小山18-3,,,,,1,,,,1,33.919437,134.650289,
174,E3620400129201,富岡西高等学校体育館,徳島県阿南市富岡町小山18-3,,1,,,1,,,,1,33.91939263,134.6493963,
175,E3620400129202,富岡西高等学校校舎２階以上　（洪水・高潮）,徳島県阿南市富岡町小山18-3,1,,1,,,,,,1,33.91904986,134.6500132,
176,E3620400129204,富岡西高等学校グラウンド,徳島県阿南市富岡町小山18-3,,,,1,,,,,1,33.91833168,134.6495965,
177,E3620400130201,桑野川防災ステーション,徳島県阿南市富岡町庄境7-1,,,,1,1,1,,,,33.91874666,134.6480515,
178,E3620400131202,阿南市文化会館,徳島県阿南市富岡町西池田135-1,1,,1,,1,,,,1,33.91564172,134.6560994,
179,E3620400131203,阿南市文化会館駐車場,徳島県阿南市富岡町西池田135-1,1,,1,1,1,1,,,1,33.9161136,134.6564266,
180,E3620400131201,富岡公民館,徳島県阿南市富岡町西池田135-1,1,1,1,,1,,,,1,33.91538352,134.6565661,
181,E3620400133201,阿南ひまわり会館２階以上　（津波・洪水・高潮）,徳島県阿南市富岡町北通33-1,1,,1,,1,,,,1,33.921448,134.662622,
182,E3620400133202,阿南ひまわり会館　（土砂災害）,徳島県阿南市富岡町北通33-1,,1,,,,,,,1,33.921369916285,134.66261657926,
183,E3620400134202,福井町総合センター敷地,徳島県阿南市福井町古津198-2,1,,1,1,1,,,,1,33.836905239543,134.62087435974,
184,E3620400134201,福井町総合センター建物２階,徳島県阿南市福井町古津198-2,1,1,1,,1,,,,1,33.836833904825,134.62117181058,
185,E3620400135202,福井保育所敷地,徳島県阿南市福井町高田117-3,1,,1,1,1,,,,1,33.83732659,134.6215988,
186,E3620400135201,福井保育所建物,徳島県阿南市福井町高田117-3,1,,1,,1,,,,1,33.83746026,134.6214164,
187,E3620400136202,福井中学校校舎　（土砂災害）,徳島県阿南市福井町大西141,,1,,,,,,,1,33.838650446663,134.62309728005,
188,E3620400136201,福井中学校校舎２階以上　（津波・洪水・高潮）,徳島県阿南市福井町大西141,1,,1,,1,,,,1,33.838654902397,134.62302754261,
189,E3620400136203,福井中学校グラウンド,徳島県阿南市福井町大西141,,,,1,,1,,,1,33.83904553,134.6231424,
190,E3620400137201,福井小学校東校舎２階,徳島県阿南市福井町大西192-1,1,,1,,,,,,1,33.83806972,134.622268,
191,E3620400137203,福井小学校敷地,徳島県阿南市福井町大西192-1,1,,1,1,1,1,,,1,33.83800508,134.6217636,
192,E3620400137202,福井小学校校舎・体育館,徳島県阿南市福井町大西192-1,,,,,1,,,,1,33.83821894694,134.62149000793,
193,E3620400138201,大西地区津波避難タワー,徳島県阿南市福井町大西78-5,1,,1,,1,,,,,33.84142285,134.6238597,
194,E3620400139201,福井教育集会所２階,徳島県阿南市福井町内歩128-3,1,,1,,,,,,,33.83364659,134.6230613,
195,E3620400140201,福井コミュニティハウス,徳島県阿南市福井町内歩66-1,1,,1,,1,,,,,33.831358196689,134.62344579815,
196,E3620400141202,福井南小学校　（休校中）敷地,徳島県阿南市福井町日の地122-1,,,,1,,1,,,1,33.79884721,134.5896814,
197,E3620400141201,福井南小学校　（休校中）体育館,徳島県阿南市福井町日の地122-1,,1,,,,,,,1,33.799120485809,134.59011086953,
198,E3620400143201,宝田小学校校舎２階以上,徳島県阿南市宝田町久保田124,1,,1,,,,,,1,33.92066331,134.6356578,
199,E3620400143202,宝田小学校グラウンド,徳島県阿南市宝田町久保田124,,,,1,,1,,,1,33.92020035,134.6358188,
200,E3620400144201,宝田公民館２階,徳島県阿南市宝田町久保田97-1,1,1,1,,,,,,1,33.92298171,134.6375443,
201,E3620400145203,阿南光高等学校宝田キャンパスグラウンド,徳島県阿南市宝田町今市中新開10-6,,,,1,,1,,,1,33.92466915,134.6404295,
