NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E1921300001111,甲州市消防団神金分団第８部詰所,山梨県甲州市塩山一之瀬高橋216,,,,35.805633225329,138.82744968863,
2,E1921300002111,塩山南児童センター,山梨県甲州市塩山下於曽1021-3,,,,35.701944,138.729594,
3,E1921300003111,塩山中学校体育館,山梨県甲州市塩山下於曽1039-1,,,,35.701538,138.729221,
4,E1921300004111,奥野田保育所,山梨県甲州市塩山熊野597,,,,35.692156,138.733556,
5,E1921300005111,奥野田小学校体育館,山梨県甲州市塩山熊野906,,,,35.690913,138.73064,
6,E1921300006111,奥野田公民館,山梨県甲州市塩山熊野964-1,,,,35.690957,138.730359,
7,E1921300007111,県立塩山高等学校体育館,山梨県甲州市塩山三日市場440-1,,,,35.719792,138.727608,
8,E1921300008111,松里中学校体育館,山梨県甲州市塩山小屋敷1,,,,35.72977,138.719096,
9,E1921300009111,松里公民館,山梨県甲州市塩山小屋敷1353,,,,35.726505,138.716534,
10,E1921300010111,松里小学校体育館,山梨県甲州市塩山小屋敷1378,,,,35.725741,138.716314,
11,E1921300011111,松里保育所,山梨県甲州市塩山小屋敷1403,,,,35.724329,138.717,
12,E1921300012111,塩山上粟生野体育館,山梨県甲州市塩山上粟生野133,,,,35.723163,138.751051,
13,E1921300013111,大藤小学校体育館,山梨県甲州市塩山上粟生野492-1,,,,35.719687,138.753892,
14,E1921300014111,井尻公民館,山梨県甲州市塩山上井尻1675,,,,35.714959,138.712574,
15,E1921300015111,井尻小学校体育館,山梨県甲州市塩山上井尻675,,,,35.714518,138.712459,
16,E1921300016111,市民文化会館,山梨県甲州市塩山上塩後240,,,,35.702744,138.720633,
17,E1921300017111,塩山西公民館,山梨県甲州市塩山上塩後339-1,,,,35.702183,138.719661,
18,E1921300018111,塩山南小学校体育館,山梨県甲州市塩山上於曽1017,,,,35.703268,138.72875,
19,E1921300020111,塩山東公民館,山梨県甲州市塩山上於曽1919-11,,,,35.703977,138.736843,
20,E1921300021121,塩山保健福祉センター,山梨県甲州市塩山上於曽977-5,,,要配慮者,35.703166342765,138.72706372024,
21,E1921300022111,市交流保養センター,山梨県甲州市塩山上小田原730-1,,,,35.734491,138.797166,
22,E1921300023111,神金小学校体育館,山梨県甲州市塩山上萩原1518-4,,,,35.726341,138.77212,
23,E1921300024111,神金公民館,山梨県甲州市塩山上萩原9,,,,35.725709,138.768622,
24,E1921300025111,塩山北児童センター,山梨県甲州市塩山千野3409-4,,,,35.712056,138.731281,
25,E1921300026111,塩山北小学校体育館,山梨県甲州市塩山千野3421,,,,35.711053,138.730792,
26,E1921300054111,県立産業技術短期大学校体育館,山梨県甲州市塩山千野3563,,,,35.711082,138.735088,
27,E1921300027111,塩山北公民館,山梨県甲州市塩山千野650,,,,35.7157,138.735007,
28,E1921300028111,玉宮小学校体育館,山梨県甲州市塩山竹森3015,,,,35.732936,138.744988,
29,E1921300029111,玉宮公民館,山梨県甲州市塩山竹森3381,,,,35.734493,138.744641,
30,E1921300030111,大藤公民館,山梨県甲州市塩山中萩原658-6,,,,35.719113,138.754176,
31,E1921300031111,祝小学校体育館,山梨県甲州市勝沼町下岩崎960,,,,35.657289,138.72246,
32,E1921300032111,東雲小学校体育館,山梨県甲州市勝沼町休息1560-1,,,,35.676095,138.718398,
