NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
32,E4120500013111,松浦小学校,佐賀県伊万里市松浦町桃川4430-2,1,,,33.268719,129.947774,
33,E4120500014111,伊万里コミュニティセンター,佐賀県伊万里市松島町350-4,,,,33.278087,129.876193,
34,E4120500016111,大川小学校,佐賀県伊万里市大川町大川野2050-1,1,,,33.302992,129.971252,
35,E4120500017111,大川体育館,佐賀県伊万里市大川町大川野3340-1,,,,33.304812,129.973594,
36,E4120500017112,大川コミュニティセンター,佐賀県伊万里市大川町大川野3340-1,,,,33.304961,129.972726,
37,E4120500018111,大川内小学校,佐賀県伊万里市大川内町甲3280-1,1,,,33.257546,129.902425,
38,E4120500019111,大川内コミュニティセンター,佐賀県伊万里市大川内町丙2410-1,,,,33.259709,129.895072,
39,E4120500020111,大坪小学校,佐賀県伊万里市大坪町甲2501-3,1,,,33.27708,129.88786,
40,E4120500021111,大坪コミュニティセンター,佐賀県伊万里市大坪町甲2863-1,,,,33.274619,129.886967,
41,E4120500022111,夢耕房たきの,佐賀県伊万里市東山代町川内野4518-1,,,,33.28516,129.773619,
42,E4120500024111,国見中学校,佐賀県伊万里市東山代町長浜1750,1,,,33.266385890414,129.85020055706,
43,E4120500025111,東山代コミュニティセンター,佐賀県伊万里市東山代町里105,,,,33.284877,129.835795,
44,E4120500026111,東山代小学校,佐賀県伊万里市東山代町里70-1,1,,,33.283742,129.837535,
45,E4120500027111,南波多コミュニティセンター,佐賀県伊万里市南波多町井手野2685-1,,,,33.312513,129.930767,
46,E4120500028111,南波多ミニスポーツ会館,佐賀県伊万里市南波多町井手野2896,,,,33.318173524378,129.92848715874,
47,E4120500030111,二里小学校,佐賀県伊万里市二里町大里乙284-1,,,,33.258644,129.855351,
48,E4120500031111,二里コミュニティセンター,佐賀県伊万里市二里町大里乙321-3,,,,33.256731,129.854731,
49,E4120500032111,国見台体育館,佐賀県伊万里市二里町大里甲2153-1,1,,,33.267587844188,129.870433424113,
50,E4120500033111,波多津コミュニティセンター,佐賀県伊万里市波多津町辻2989-5,,,,33.372189366903,129.87200324391,
51,E4120500034111,波多津小学校校舎,佐賀県伊万里市波多津町筒井11,1,,,33.379299,129.891721,
52,E4120500035111,啓成中学校,佐賀県伊万里市木須町131,1,,,33.285467,129.874265,
53,E4120500036111,牧島コミュニティセンター,佐賀県伊万里市木須町5832-2,,,,33.295962,129.855541,
54,E4120500037111,同和教育集会所,佐賀県伊万里市立花町1542-29,,,,33.265885,129.882761,
55,E4120500038111,立花コミュニティセンター,佐賀県伊万里市立花町1891-79,,,,33.258467,129.883103,
56,E4120500039111,立花小学校,佐賀県伊万里市立花町1901-1,1,,,33.259579,129.884629,
57,E4120500040111,伊万里中学校,佐賀県伊万里市立花町4063-1,,,,33.275722,129.883906,
58,E4120500041111,伊万里小学校,佐賀県伊万里市脇田町1419-1,1,,,33.282858,129.878764,
59,E4134100001111,若基小学校,佐賀県基山町けやき台2-2,1,,,33.430957,130.528922,
60,E4134100003111,基山町多世代交流センター憩の家,佐賀県基山町大字宮浦1026-1,1,,,33.4222034284626,130.520908584653,
61,E4134100003121,基山町多世代交流センター憩の家,佐賀県基山町大字宮浦1026-1,1,,要配慮者,33.4222034284626,130.520908584653,
62,E4134100004111,基山小学校,佐賀県基山町大字宮浦41,1,,,33.421063,130.526624,
63,E4134100005111,基山町保健センター,佐賀県基山町大字宮浦666,1,,,33.426621,130.522859,
64,E4134100005121,基山町保健センター,佐賀県基山町大字宮浦666,1,,要配慮者,33.426621,130.522859,
65,E4134100005113,基山町民会館,佐賀県基山町大字宮浦666,1,,,33.427052,130.524245,
66,E4134100005112,基山町総合体育館,佐賀県基山町大字宮浦666,1,,,33.427922,130.52408,
67,E4134100006111,基山町合宿所,佐賀県基山町大字宮浦695-6,1,,,33.4285876377715,130.522576888197,
68,E4134100006121,基山町合宿所,佐賀県基山町大字宮浦695-6,1,,要配慮者,33.4285876377715,130.522576888197,
69,E4134100007121,基山っ子みらい館,佐賀県基山町大字宮浦759-1,1,,要配慮者,33.4269810816912,130.521399797149,
70,E4134100007111,基山っ子みらい館,佐賀県基山町大字宮浦759-1,1,,,33.4269810816912,130.521399797149,
71,E4134100008111,基山中学校,佐賀県基山町大字宮浦941,1,,,33.421613,130.524753,
72,E4120900001111,久間小学校,佐賀県嬉野市塩田町大字久間乙1885,1,,,33.14786,130.059964,
73,E4120900002111,久間地区地域コミュニティセンター,佐賀県嬉野市塩田町大字久間乙1920-1,1,,,33.146382759325,130.05844150966,
74,E4120900003111,佐賀県立うれしの特別支援学校,佐賀県嬉野市塩田町大字五町田甲2877-1,,,,33.119302827384,130.06170439639,
75,E4120900003121,佐賀県立うれしの特別支援学校,佐賀県嬉野市塩田町大字五町田甲2877-1,,,,33.119302827384,130.06170439639,
76,E4120900004111,五町田研修センター,佐賀県嬉野市塩田町大字五町田甲3082-2,1,,,33.122537186803,130.06340673792,
77,E4120900005111,嬉野市コミュニティセンター（楠風館）,佐賀県嬉野市塩田町大字五町田甲3136-1,1,,,33.12541595,130.064449,
78,E4120900006111,五町田小学校,佐賀県嬉野市塩田町大字五町田甲3717,1,,,33.11631149,130.0629396,
79,E4120900007111,嬉野市社会文化会館,佐賀県嬉野市塩田町大字五町田甲628-4,1,,,33.13019563,130.0616395,
80,E4120900008111,大草野研修センター,佐賀県嬉野市塩田町大字大草野丙2011-1,1,,,33.13068416,130.0070977,
81,E4120900009111,五町田小学校谷所分校,佐賀県嬉野市塩田町大字谷所乙684-1,1,,,33.100122,130.057182,
82,E4120900010111,佐賀県立嬉野高等学校（塩田校舎）,佐賀県嬉野市塩田町大字馬場下甲1418,1,,,33.12969048,130.056763,
83,E4120900010121,佐賀県立塩田工業高等学校,佐賀県嬉野市塩田町大字馬場下甲1418,1,,,33.12969048,130.056763,
84,E4120900011111,嬉野市塩田保健センター,佐賀県嬉野市塩田町大字馬場下甲1709-1,1,,,33.12787592,130.0591673,
85,E4120900012111,塩田中学校,佐賀県嬉野市塩田町大字馬場下甲1801,1,,,33.12875827,130.0608762,
86,E4120900013111,嬉野市中央公民館,佐賀県嬉野市塩田町大字馬場下甲1967-1,1,,,33.12835712,130.0597012,
87,E4120900014111,嬉野市ふれあいセンター,佐賀県嬉野市塩田町大字馬場下甲2543-9,1,,,33.12718408,130.0466843,
88,E4120900015111,塩田小学校,佐賀県嬉野市塩田町大字馬場下甲3817,1,,,33.12686405,130.0448663,
89,E4120900016111,嬉野市文化センター,佐賀県嬉野市嬉野町大字下宿乙1298,1,,,33.10153354,129.9865604,
90,E4120900017112,嬉野市中央体育館,佐賀県嬉野市嬉野町大字下宿乙1515,1,,,33.100383479765,129.98420504453,
91,E4120900017111,うれしの市民センター,佐賀県嬉野市嬉野町大字下宿乙1515,1,,,33.100513801427,129.98469320656,
92,E4120900018111,嬉野小学校,佐賀県嬉野市嬉野町大字下宿乙1647,1,,,33.1026187,129.9820334,
93,E4120900019111,嬉野中学校,佐賀県嬉野市嬉野町大字下宿甲2786-1,1,,,33.10906,129.986194,
94,E4120900020121,佐賀県立嬉野高等学校,佐賀県嬉野市嬉野町大字下宿甲700,1,,,33.108312295217,129.99655158579,
95,E4120900020111,佐賀県立嬉野高等学校（嬉野校舎）,佐賀県嬉野市嬉野町大字下宿甲700,1,,,33.1083123,129.9965516,
96,E4120900022111,嬉野市嬉野老人福祉センター,佐賀県嬉野市嬉野町大字下宿丙2390-2,1,,,33.098241,129.980874,
97,E4120900022121,嬉野市嬉野老人福祉センター,佐賀県嬉野市嬉野町大字下宿丙2390-2,1,,要配慮者及びその家族,33.098241,129.980874,
98,E4120900023111,大草野小学校,佐賀県嬉野市嬉野町大字下野丙80,1,,,33.126357,130.002214,
99,E4120900024111,轟小学校,佐賀県嬉野市嬉野町大字岩屋川内乙2597,1,,,33.08538926,129.9785571,
100,E4120900025111,大野原小・中学校,佐賀県嬉野市嬉野町大字岩屋川内丙720-1,1,,,33.037584,130.000403,
101,E4120900026111,嬉野市吉田公民館,佐賀県嬉野市嬉野町大字吉田丙2770-5,1,,,33.0797291,130.0212366,
102,E4120900027111,吉田小学校,佐賀県嬉野市嬉野町大字吉田丙2997-1,1,,,33.08051040357,130.01961145514,
103,E4120900028111,吉田中学校,佐賀県嬉野市嬉野町大字吉田丙3016,1,,,33.080245,130.017343,
104,E4120900029111,不動ふれあい体育館,佐賀県嬉野市嬉野町大字不動山甲1326,1,,,33.077781,129.960518,
105,E4132700002111,吉野ヶ里公園駅コミュニティーホール,佐賀県吉野ヶ里町吉田252-1,1,,,33.325176768207,130.39899301509,
106,E4132700003111,三田川武道館,佐賀県吉野ヶ里町吉田283-2,1,,,33.32167,130.398342,
107,E4132700004111,三田川中学校,佐賀県吉野ヶ里町吉田303,1,,,33.320451477159,130.39819144048,
108,E4132700005111,中央公民館,佐賀県吉野ヶ里町吉田307,1,,,33.321167678483,130.39836275435,
109,E4132700008111,三田川児童館,佐賀県吉野ヶ里町吉田58-1,1,,,33.320344687379,130.39637517909,
110,E4132700009112,三田川小学校体育館,佐賀県吉野ヶ里町吉田63-1,1,,,33.32154672044,130.39568015161,
111,E4132700009111,三田川小学校,佐賀県吉野ヶ里町吉田63-1,1,,,33.32215,130.396011,
112,E4132700010111,吉野ヶ里保育園,佐賀県吉野ヶ里町吉田999,1,,,33.327011,130.400205,
113,E4132700011111,東脊振健康福祉センター　きらら館,佐賀県吉野ヶ里町三津775,1,,,33.35247,130.397829,
114,E4132700011121,東脊振健康福祉センター　きらら館,佐賀県吉野ヶ里町三津775,1,,,33.35247,130.397829,
115,E4132700012111,東脊振農村環境改善センター,佐賀県吉野ヶ里町三津777,1,,,33.3513479351032,130.397406023088,
116,E4132700013111,東脊振幼稚園,佐賀県吉野ヶ里町三津799,1,,,33.349943289366,130.39731093469,
117,E4132700014111,東脊振中学校,佐賀県吉野ヶ里町石動2709,1,,,33.350099471066,130.400749482,
118,E4132700014112,東脊振中学校体育館,佐賀県吉野ヶ里町石動2709,1,,,33.350428312566,130.40090101709,
119,E4132700022111,吉野ヶ里町文化体育館,佐賀県吉野ヶ里町石動2736,1,,,33.351367,130.400489,
120,E4132700015111,さざんか武道館,佐賀県吉野ヶ里町石動2757-4,1,,,33.351693,130.39926,
121,E4132700016111,東脊振小学校,佐賀県吉野ヶ里町石動2760-1,1,,,33.350229421219,130.3997087849,
122,E4132700016112,東脊振小学校体育館,佐賀県吉野ヶ里町石動2760-1,1,,,33.349525895662,130.39936814436,
123,E4132700018111,児童体育館,佐賀県吉野ヶ里町豆田1202,1,,,33.320314536341,130.3993748348,
124,E4132700019121,三田川健康福祉センター　ふれあい館,佐賀県吉野ヶ里町豆田1790,1,,,33.314259939784,130.39924065404,
125,E4132700019111,三田川健康福祉センター　ふれあい館,佐賀県吉野ヶ里町豆田1790,1,,,33.314259939784,130.39924065404,
126,E4138700002121,玄海町次世代エネルギーパークあすぴあ,佐賀県玄海町大字今村4560-1,,左記のうち、事前に町が特定した者,要配慮者,33.51332,129.844751,
127,E4138700004111,九州電力値賀寮体育館,佐賀県玄海町大字今村6316,1,,,33.502741,129.845266,
128,E4138700007121,産業会館,佐賀県玄海町大字諸浦338-1,1,左記のうち、事前に町が特定した者,要配慮者,33.472534,129.874261,
129,E4138700011111,唐津青翔高等学校,佐賀県玄海町大字新田1809-11,,,,33.465051,129.857627,
130,E4138700012121,玄海町町民会館,佐賀県玄海町大字新田1809-22,,左記のうち、事前に町が特定した者,要配慮者,33.467618,129.854344,
131,E4138700012111,玄海町社会体育館,佐賀県玄海町大字新田1809-22,,,,33.468103,129.85386,
132,E4138700014121,玄海海上温泉パレア,佐賀県玄海町大字石田1369-3,1,左記のうち、事前に町が特定した者,要配慮者,33.47158,129.849345,
133,E4138700026121,玄海町福祉施設,佐賀県玄海町大字平尾380-1,1,左記のうち、事前に町が特定した者,要配慮者,33.493726,129.851017,
134,E4138700027121,特別養護老人ホーム玄海園,佐賀県玄海町大字平尾432-8,,左記のうち、事前に町が特定した者,要配慮者,33.493689,129.850157,
135,E4138700028111,値賀第２コミュニティセンター,佐賀県玄海町大字平尾691,1,,,33.49637,129.846993,
136,E4138700029121,玄海町公民館値賀分館,佐賀県玄海町大字平尾846-2,1,左記のうち、事前に町が特定した者,要配慮者,33.495347,129.845411,
137,E4138700031111,牟形コミュニティセンター,佐賀県玄海町大字牟形1040-3,1,,,33.448702,129.858824,
138,E4142400001111,江北小学校体育館,佐賀県江北町大字山口1128,1,,,33.2150961531118,130.159270733454,
139,E4142400002111,江北町幼児教育センター,佐賀県江北町大字山口1153,1,,,33.215983,130.159401,
140,E4142400003111,江北町こどもセンター「うるる」,佐賀県江北町大字山口1201-1,1,,,33.214614,130.159818,
141,E4142400004112,ふれあい交流センター「ネイブル」,佐賀県江北町大字山口1334,1,,,33.217878,130.159506,
142,E4142400004121,江北町保健センター,佐賀県江北町大字山口1334,1,,,33.2175864433652,130.160089243172,
143,E4142400004111,江北町保健センター,佐賀県江北町大字山口1334,1,,,33.21794,130.159986,
144,E4142400005111,江北町役場、江北町公民館,佐賀県江北町大字山口1651-1,1,,,33.220502,130.157411,
145,E4142400006111,江北町老人福祉センター「別館」,佐賀県江北町大字山口2018-1,,,,33.216344396348,130.14955589737,
146,E4142400007112,Ｂ＆Ｇトレーニングセンター,佐賀県江北町大字山口2637-2,1,,,33.217422,130.149586,
147,E4142400009111,江北町老人福祉センター,佐賀県江北町大字山口2637-7,,,,33.2165812560452,130.149578165259,
148,E4142400009121,江北町老人福祉センター,佐賀県江北町大字山口2637-7,,,,33.2165812560452,130.149578165259,
149,E4142400010111,さわやかスポーツセンター,佐賀県江北町大字山口405-2,1,,,33.213784,130.16055,
150,E4142400011111,江北中学校体育館,佐賀県江北町大字山口412,1,,,33.2133707814668,130.159065004674,
151,E4120100001111,嘉瀬小学校,佐賀県佐賀市嘉瀬町十五12-1,1,,,33.240969,130.257802,
152,E4120100002111,嘉瀬公民館,佐賀県佐賀市嘉瀬町中原1690,1,,,33.241027,130.258947,
153,E4120100003111,金泉中学校,佐賀県佐賀市久保泉町上和泉2361-1,1,,,33.308287,130.314599,
154,E4120100004111,久保泉小学校,佐賀県佐賀市久保泉町川久保1357-1,1,,,33.320492,130.325253,
155,E4120100005111,久保泉公民館,佐賀県佐賀市久保泉町川久保1363-1,1,,,33.319331,130.325639,
156,E4120100006111,王子マテリア体育館,佐賀県佐賀市久保田町久保田1,1,,,33.254301,130.228269,
157,E4120100007111,小中一貫校思斉館小学部,佐賀県佐賀市久保田町新田1207,1,,,33.23393781,130.2381577,
158,E4120100008111,小中一貫校思斉館中学部,佐賀県佐賀市久保田町新田1217,1,,,33.23415676,130.2370488,
159,E4120100010111,久保田農村環境改善センター,佐賀県佐賀市久保田町新田3323-3,1,,,33.232569,130.237428,
160,E4120100112111,佐賀市立久保田公民館,佐賀県佐賀市久保田町大字新田3331-3,1,,,33.231912,130.238489,
161,E4120100011111,城東中学校,佐賀県佐賀市巨勢町牛島242,1,,,33.258121,130.31665,
162,E4120100012111,巨勢公民館,佐賀県佐賀市巨勢町高尾104-17,1,,,33.254656,130.329158,
163,E4120100013111,巨勢小学校,佐賀県佐賀市巨勢町高尾108,1,,,33.256733,130.327904,
164,E4120100015111,金立小学校,佐賀県佐賀市金立町千布2144-1,1,,,33.309343,130.30276,
165,E4120100016111,金立公民館,佐賀県佐賀市金立町千布2333-2,1,,,33.307206,130.303127,
166,E4120100114111,佐賀導水操作室,佐賀県佐賀市金立町千布巨勢川調整池内,1,,,33.294381,130.30609,
167,E4120100017111,城北中学校,佐賀県佐賀市高木瀬西3-1-50,1,,,33.282398,130.285127,
168,E4120100019111,高木瀬公民館,佐賀県佐賀市高木瀬東5-1-12,1,,,33.286501,130.290074,
169,E4120100020111,高木瀬小学校,佐賀県佐賀市高木瀬東5-6-12,1,,,33.286037,130.292436,
170,E4120100021111,循誘小学校,佐賀県佐賀市高木町15-30,1,,,33.256817,130.308053,
171,E4120100022111,三瀬勤労福祉センター,佐賀県佐賀市三瀬村三瀬2700-1,1,,,33.432463,130.279836,
172,E4120100023111,三瀬公民館,佐賀県佐賀市三瀬村三瀬2762-2,1,,,33.431801,130.278858,
173,E4120100024111,小中一貫校三瀬校,佐賀県佐賀市三瀬村三瀬2789,1,,,33.433112,130.276422,
174,E4120100025111,三瀬保健センター,佐賀県佐賀市三瀬村藤原3882-6,1,,,33.42101,130.275993,
175,E4120100026111,若楠小学校,佐賀県佐賀市若宮3-2-1,1,,,33.275807,130.286623,
176,E4120100027111,若楠公民館,佐賀県佐賀市若楠2-13-1,1,,,33.277386,130.287053,
177,E4120100028111,佐賀市産業振興会館,佐賀県佐賀市諸富町為重529-5,1,,,33.221771,130.353755,
178,E4120100029111,諸富南小学校,佐賀県佐賀市諸富町為重920-1,1,,,33.219059,130.34535,
179,E4120100118111,諸富町公民館,佐賀県佐賀市諸富町諸富津47-1,1,,,33.222471,130.355052,
180,E4120100030111,諸富文化体育館,佐賀県佐賀市諸富町諸富津52,1,,,33.221608,130.354552,
181,E4120100032111,諸富北小学校,佐賀県佐賀市諸富町大堂990,1,,,33.234604,130.356186,
182,E4120100033111,諸富中学校,佐賀県佐賀市諸富町徳富2058-3,1,,,33.224164,130.355357,
183,E4120100034111,昭栄中学校,佐賀県佐賀市昭栄町1-7,1,,,33.248822,130.28006,
184,E4120100035111,佐賀西高等学校,佐賀県佐賀市城内1-4-25,1,,,33.247132,130.298273,
185,E4120100106111,市村記念体育館,佐賀県佐賀市城内2-1-35,1,,,33.249489,130.30188,
186,E4120100036111,新栄小学校,佐賀県佐賀市新栄東2-6-34,1,,,33.255766,130.275151,
187,E4120100037111,佐賀少年刑務所,佐賀県佐賀市新生町2-1,1,,,33.252264957168,130.27871500865,
188,E4120100038111,神野公民館,佐賀県佐賀市神野西1-4-7,1,,,33.263317,130.28967,
189,E4120100039111,神野小学校,佐賀県佐賀市神野西2-4-8,1,,,33.264846,130.291511,
190,E4120100040111,佐賀商業高等学校,佐賀県佐賀市神野東4-12-40,1,,,33.271131,130.296652,
191,E4120100041111,勧興公民館,佐賀県佐賀市成章町1-8,1,,,33.256323,130.298203,
192,E4120100042111,勧興小学校,佐賀県佐賀市成章町3-16,1,,,33.256635,130.296936,
193,E4120100043111,成章中学校,佐賀県佐賀市成章町7-1,1,,,33.256517,130.294782,
194,E4120100044111,西与賀公民館,佐賀県佐賀市西与賀町厘外1405,1,,,33.230116,130.274353,
195,E4120100045111,西与賀小学校,佐賀県佐賀市西与賀町厘外1437,1,,,33.229337,130.273684,
196,E4120100046111,南川副公民館,佐賀県佐賀市川副町鹿江422-1,1,,,33.192357,130.321309,
197,E4120100047112,川副保健センター,佐賀県佐賀市川副町鹿江442,1,,,33.192764,130.321025,
198,E4120100047111,川副児童館,佐賀県佐賀市川副町鹿江442,1,,,33.192787,130.321373,
199,E4120100048111,南川副小学校,佐賀県佐賀市川副町鹿江674,1,,,33.190165,130.318873,
200,E4120100049112,スポーツパーク川副武道館,佐賀県佐賀市川副町鹿江700,1,,,33.192157,130.31845,
201,E4120100049111,スポーツパーク川副体育センター,佐賀県佐賀市川副町鹿江700,1,,,33.192705,130.318299,
202,E4120100050111,川副中学校,佐賀県佐賀市川副町鹿江710,1,,,33.195044,130.318515,
203,E4120100116112,西川副公民館,佐賀県佐賀市川副町西古賀968-11,1,,,33.207115,130.313894,
204,E4120100052111,西川副小学校,佐賀県佐賀市川副町西古賀979,1,,,33.207425,130.31161,
205,E4120100117111,中川副公民館,佐賀県佐賀市川副町早津江27-1,1,,,33.209228,130.339303,
206,E4120100054111,大詫間小学校,佐賀県佐賀市川副町大詫間496,1,,,33.179482,130.343092,
207,E4120100055111,大詫間公民館,佐賀県佐賀市川副町大詫間560-1,1,,,33.178596,130.343406,
208,E4120100056111,中川副小学校,佐賀県佐賀市川副町福富1316,1,,,33.209933,130.333407,
209,E4120100057111,循誘公民館,佐賀県佐賀市大財2-2-52,1,,,33.25714,130.306398,
210,E4120100058111,春日北公民館,佐賀県佐賀市大和町久池井1756-1,1,,,33.320512,130.286857,
211,E4120100059111,春日北小学校,佐賀県佐賀市大和町久池井1777-1,1,,,33.320448,130.285857,
212,E4120100060111,小中一貫校松梅校,佐賀県佐賀市大和町松瀬2090-1,1,,,33.366251,130.26125,
213,E4120100061111,松梅公民館,佐賀県佐賀市大和町松瀬2530-1,1,,,33.365146045625,130.25639936333,
214,E4120100063111,大和勤労者体育センター,佐賀県佐賀市大和町川上3294,1,,,33.310235,130.257518,
215,E4120100113111,川上公民館,佐賀県佐賀市大和町大字川上3203-1,1,,,33.311004,130.253944,
216,E4120100110111,大和支所,佐賀県佐賀市大和町大字尼寺1870,1,,,33.311787,130.277579,
217,E4120100064111,川上小学校,佐賀県佐賀市大和町東山田1807-1,1,,,33.305383,130.254431,
218,E4120100065111,大和中学校,佐賀県佐賀市大和町東山田3554-1,1,,,33.310499,130.267768,
219,E4120100066113,さが水ものがたり館,佐賀県佐賀市大和町尼寺,1,,,33.303043,130.274303,
220,E4120100067111,春日小学校,佐賀県佐賀市大和町尼寺1439,1,,,33.312175,130.282964,
221,E4120100068111,高志館高等学校,佐賀県佐賀市大和町尼寺1698,1,,,33.314241,130.277566,
222,E4120100069111,春日公民館,佐賀県佐賀市大和町尼寺1875,1,,,33.311136,130.277439,
223,E4120100070111,赤松小学校,佐賀県佐賀市中の館町1-39,1,,,33.242874,130.302501,
224,E4120100071111,赤松公民館,佐賀県佐賀市中の館町4-10,1,,,33.242099,130.304162,
225,E4120100072111,日新公民館,佐賀県佐賀市長瀬町1-20,1,,,33.249385,130.284568,
226,E4120100073111,日新小学校,佐賀県佐賀市長瀬町9-15,1,,,33.251556,130.282705,
227,E4120100074111,佐賀北高等学校,佐賀県佐賀市天祐2-6-1,1,,,33.257885,130.278922,
228,E4120100075111,東与賀中学校,佐賀県佐賀市東与賀町下古賀1127-1,1,,,33.209855,130.289202,
229,E4120100076111,東与賀保健福祉センター,佐賀県佐賀市東与賀町下古賀1193,1,,,33.208108,130.289039,
230,E4120100077111,東与賀文化ホール,佐賀県佐賀市東与賀町下古賀1228-3,1,,,33.207974,130.287727,
231,E4120100078111,東与賀農村環境改善センター,佐賀県佐賀市東与賀町田中425,1,,,33.20965,130.285765,
232,E4120100079111,東与賀小学校,佐賀県佐賀市東与賀町田中453,1,,,33.208844,130.286324,
233,E4120100080111,鍋島公民館,佐賀県佐賀市鍋島1-1-1,1,,,33.274968,130.26994,
234,E4120100081111,鍋島小学校,佐賀県佐賀市鍋島1-1-2,1,,,33.274353,130.270223,
235,E4120100082111,鍋島中学校,佐賀県佐賀市鍋島1-19-1,1,,,33.276492,130.26426,
236,E4120100083111,開成公民館,佐賀県佐賀市鍋島町森田27-4,1,,,33.268152,130.270522,
237,E4120100084111,開成小学校,佐賀県佐賀市鍋島町森田35-1,1,,,33.269515,130.269768,
238,E4120100085111,新栄公民館,佐賀県佐賀市鍋島町八戸1285-3,1,,,33.253910076125,130.27191504544,
239,E4120100086111,城南中学校,佐賀県佐賀市南佐賀1-20-1,1,,,33.238603,130.315549,
240,E4120100087111,佐賀東高等学校,佐賀県佐賀市南佐賀3-11-15,1,,,33.236002,130.320543,
241,E4120100088111,佐賀市文化会館,佐賀県佐賀市日の出1-21-10,1,,,33.277206,130.294981,
242,E4120100109111,ＳＡＧＡサンライズパーク（アリーナ）,佐賀県佐賀市日の出2-1-10,1,,,33.274996,130.292777,
243,E4120100089111,北山東部小学校,佐賀県佐賀市富士町古場1514-2,1,,,33.440771,130.24952,
244,E4120100090111,富士公民館,佐賀県佐賀市富士町古湯2624,1,,,33.373856,130.206078,
245,E4120100091111,小中一貫校富士校中学部,佐賀県佐賀市富士町古湯2735,1,,,33.375208,130.208134,
246,E4120100092111,小中一貫校富士校小学部,佐賀県佐賀市富士町小副川1339-3,1,,,33.364968294335,130.2358015396,
247,E4120100111111,富士支所,佐賀県佐賀市富士町大字古湯2685,1,,,33.373792,130.208432,
248,E4120100093111,小中一貫校北山校,佐賀県佐賀市富士町中原342-2,1,,,33.431042,130.201334,
249,E4120100094111,富士北部コミュニティセンター,佐賀県佐賀市富士町中原488-1,1,,,33.432436,130.202678,
