NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E2542500001201,愛知川公民館,滋賀県愛荘町愛知川13-2,1,1,,1,,1,1,,1,35.1710725895745,136.211753110464,
2,E2542500002201,愛知川保健センター,滋賀県愛荘町愛知川72,1,1,,1,,1,1,,1,35.1688023854384,136.212316084464,
3,E2542500003201,福祉センターラポール秦荘いきいきセンター,滋賀県愛荘町安孫子1216-1,1,1,,1,,1,1,,1,35.1725757639456,136.250676904457,
4,E2542500004201,秦荘中学校,滋賀県愛荘町安孫子730,1,1,,1,,1,,,1,35.1747939789019,136.245944270995,
5,E2542500005201,子育て支援センター　あいっ子,滋賀県愛荘町安孫子811-1,1,1,,1,,1,1,,1,35.1755449968744,136.245538652854,
6,E2542500006201,愛知川小学校,滋賀県愛荘町沓掛480,1,1,,1,,1,1,,1,35.1789947570748,136.210973207085,
7,E2542500007201,福祉センター愛の郷,滋賀県愛荘町市731,1,1,,1,,1,1,,1,35.1727751635124,136.21024979429,
8,E2542500008201,愛知中学校,滋賀県愛荘町市779,1,1,,1,,1,1,,1,35.1727813695071,136.212837490685,
9,E2542500009201,つくし保育園,滋賀県愛荘町川原680,1,1,,1,,1,1,,1,35.19026778,136.2026687,
10,E2542500010201,秦荘西小学校,滋賀県愛荘町島川1162,1,1,,1,,1,1,,1,35.1668217907244,136.230836882119,
11,E2542500011201,秦荘東小学校,滋賀県愛荘町東出25,1,1,,1,,1,1,,1,35.1774360402219,136.258887786365,
12,E2542500012201,愛知川東小学校,滋賀県愛荘町豊満573,1,1,,1,,1,1,,1,35.1656965257072,136.21191706876,
13,E2520800001201,栗東市立治田東小学校,滋賀県栗東市安養寺147,1,,,1,,,,,1,35.0159465070554,136.003235597685,
14,E2520800002201,栗東市総合福祉保健センター（なごやかセンター）・栗東市立治田東児童館,滋賀県栗東市安養寺190,1,1,,1,,,,,1,35.017607283324,136.004095135645,
15,E2520800003201,コミュニティセンター治田東,滋賀県栗東市安養寺205,1,1,,1,,,,,1,35.0176840699154,136.002923513451,
16,E2520800004201,学習支援センター,滋賀県栗東市安養寺3-1-1,1,1,,1,,,,,1,35.0216187588774,136.002313567381,
17,E2520800005201,栗東市立栗東中学校,滋賀県栗東市安養寺6-6-15,1,1,,1,,,,,1,35.0192797681762,135.995390859987,
18,E2520800006201,栗東市立治田東こども園,滋賀県栗東市安養寺6-7-12,1,1,,1,,,,,1,35.0198907009988,135.996374243078,
19,E2520800006202,栗東市立治田東こども園,滋賀県栗東市安養寺6-7-12,1,1,,1,,,,,1,35.0197917337643,135.995816285567,
20,E2520800011201,ＪＲＡ・トレセン厚生会館,滋賀県栗東市御園1028,1,1,,1,,,,,1,35.001029,136.014248,
21,E2520800011202,栗東市立金勝第２保育園,滋賀県栗東市御園1028,1,1,,1,,,,,1,35.002754,136.014217,
22,E2520800012201,栗東市立金勝小学校,滋賀県栗東市御園911-1,1,1,,1,,,,,1,34.996857,136.023605,
23,E2520800013201,コミュニティセンター金勝,滋賀県栗東市御園982,1,1,,1,,,,,1,34.996947,136.02252,
24,E2520800014201,栗東市立金勝児童館,滋賀県栗東市御園983,1,1,,1,,,,,1,34.99757,136.023162,
25,E2520800015201,荒張スポーツ広場,滋賀県栗東市荒張669,,,,1,,,,,1,34.9886056386819,136.022954924978,
26,E2520800016201,栗東市立葉山幼児園（保育園）,滋賀県栗東市高野289,,1,,1,,,,,1,35.0331692436195,136.01237547053,
27,E2520800016202,栗東市立葉山幼児園（幼稚園）,滋賀県栗東市高野289,1,1,,1,,,,,1,35.033033076254,136.01277780188,
28,E2520800017201,栗東市立葉山小学校,滋賀県栗東市高野310,1,1,,1,,,,,1,35.0329956847107,136.013927272697,
29,E2520800018201,栗東市立葉山児童館,滋賀県栗東市高野568-1,,1,,1,,,,,1,35.0353092280776,136.012825089987,
30,E2520800019201,コミュニティセンター葉山,滋賀県栗東市高野622-1,1,1,,1,,,,,1,35.0355195954289,136.013315521066,
31,E2520800021201,高野公園,滋賀県栗東市高野727,,,,1,,,,,1,35.0355563043174,136.019192191085,
32,E2520800022201,栗東市ひだまりの家,滋賀県栗東市十里399-3,1,1,,1,,,,,1,35.0470825498985,135.961908043245,
33,E2520800024201,栗東市立大宝西保育園,滋賀県栗東市十里400,1,1,,1,,,,,1,35.046803344207,135.961950862728,
34,E2520800025201,十里体育館,滋賀県栗東市十里405-1,1,1,,1,,,,,1,35.0464928280311,135.961077265801,
35,E2520800026201,野洲川体育館,滋賀県栗東市出庭2083,,1,,1,,,,,1,35.0475918283399,136.011710855525,
36,E2520800027201,栗東市やすらぎの家,滋賀県栗東市出庭700-1,1,1,,1,,,,,1,35.0365738877718,136.004100591761,
37,E2520800032201,治田西スポーツセンター,滋賀県栗東市小柿1-1-11,1,1,,1,,,,,1,35.0260882168744,135.978579148671,
38,E2520800029201,栗東市ゆうあいの家・治田西児童館,滋賀県栗東市小柿1-10-10,1,1,,1,,,,,1,35.0272357789693,135.977381012774,
39,E2520800031201,栗東市立治田西小学校,滋賀県栗東市小柿1-5-21,1,1,,1,,,,,1,35.025702146827,135.97474207334,
40,E2520800034201,コミュニティセンター治田西,滋賀県栗東市小柿5-1-8,1,1,,1,,,,,1,35.0251554769196,135.974905714818,
41,E2520800036201,栗東市立葉山東小学校,滋賀県栗東市小野320,1,1,,1,,,,,1,35.0230993560244,136.013686757206,
42,E2520800037201,滋賀県立国際情報高等学校,滋賀県栗東市小野36,1,1,,1,,,,,1,35.0176566433516,136.018409362369,
