NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E3720600001201,生涯学習館（屋外）,香川県さぬき市鴨庄1973-3,,,,1,1,1,,,,34.32863381,134.2113468,
2,E3720600001202,生涯学習館（屋内）,香川県さぬき市鴨庄1973-3,,1,,,,,,,,34.32834202712,134.21111457986,
3,E3720600002202,志度東体育館　（屋内）,香川県さぬき市鴨庄2550-39,1,1,1,,,,1,,1,34.322957731975,134.208511684,
4,E3720600002201,志度東体育館　（屋外）,香川県さぬき市鴨庄2550-39,,,1,1,1,1,,,1,34.32262986,134.2082649,
5,E3720600003201,志度総合運動公園,香川県さぬき市鴨庄4305-1,,,1,1,1,1,,,,34.32688837419,134.1931000107,
6,E3720600004201,日盛の里駐車場,香川県さぬき市鴨庄4481-2,,,1,1,1,1,,,,34.33505641,134.2217604,
7,E3720600005201,旧雇用促進住宅　鴨庄住宅駐車場,香川県さぬき市鴨庄4600-22,,,1,1,1,1,,,,34.33668476,134.1929073,
8,E3720600006202,志度構造改善センター（屋内）,香川県さぬき市鴨庄4610-45,1,1,1,,,,1,,1,34.32549716,134.1939386,
9,E3720600006201,志度構造改善センター（屋外）,香川県さぬき市鴨庄4610-45,,,1,1,1,1,,,1,34.32542396,134.1942645,
10,E3720600007202,志度公民館鴨部分館　（屋内）,香川県さぬき市鴨部1099,,1,,,,,,,,34.31153371,134.2176393,
11,E3720600007201,志度公民館鴨部分館　（屋外）,香川県さぬき市鴨部1099,,,,1,,1,,,,34.31164474,134.2177594,
12,E3720600008202,鴨部ふれあいプラザ　（屋内）,香川県さぬき市鴨部6090-1,1,1,,,,,1,,,34.31324031,134.2278904,
13,E3720600008201,鴨部ふれあいプラザ　（屋外）,香川県さぬき市鴨部6090-1,,,,1,,1,,,,34.31302539,134.2278447,
14,E3720600009201,旧神前小学校（屋外）,香川県さぬき市寒川町神前1615,,,,1,,1,,,1,34.28324917,134.2087062,
15,E3720600009202,旧神前小学校（屋内）,香川県さぬき市寒川町神前1615,1,1,,,,,1,,1,34.283819,134.208767,
