NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
74,E0720400362201,草野心平記念文学館駐車場,福島県いわき市小川町高萩字下タ道1-39,1,1,,1,,1,1,,,37.129316002078,140.83244758067,
75,E0720400450201,小川市民運動場,福島県いわき市小川町柴原字館下6,1,1,,1,,1,1,,,37.137560214686,140.87288068505,
76,E0720400052201,小川公民館広場,福島県いわき市小川町上小川字下广門44-2,,1,,1,,1,1,,1,37.128316130749,140.85633344945,
77,E0720400120201,小川中学校校庭,福島県いわき市小川町上平字竹ノ内63,,1,,1,,1,1,,1,37.128870147915,140.8574588442,
78,E0720400130201,小川小学校校庭,福島県いわき市小川町上平字田之尻4,1,1,,1,,1,1,,1,37.134420516378,140.86244885185,
79,E0720400123201,小玉小学校校庭,福島県いわき市小川町西小川字小玉2-1,,1,,1,,1,1,,1,37.122316609195,140.86229878655,
80,E0720400455201,小島第一公園,福島県いわき市小島町2-1-1,,1,,1,,1,1,,,37.050024497794,140.88226070553,
81,E0720400139201,那智神社,福島県いわき市小浜町渚287,,,,,1,,,,,36.914100591875,140.83647781502,
82,E0720400420201,津神社,福島県いわき市小浜町渚46,,,,,1,,,,,36.912492490217,140.83428736104,
83,E0720400409201,小浜公民館,福島県いわき市小浜町渚63,1,,1,,1,1,1,,,36.9127942527,140.833278754,
84,E0720400138201,汐見が丘小学校校庭,福島県いわき市小浜町西ノ作358,1,1,1,1,1,1,1,,1,36.922075663352,140.83035164963,
85,E0720400289201,小名浜市民会館広場,福島県いわき市小名浜愛宕上6-1,,1,1,1,,1,1,,,36.954324480249,140.89570833874,
86,E0720400143202,小名浜公民館広場,福島県いわき市小名浜愛宕上7-2,1,1,1,1,,1,1,,1,36.954006158804,140.89428447033,
87,E0720400162201,小名浜第二小学校校舎,福島県いわき市小名浜愛宕町3-2,,,,,1,,,,,36.952073352049,140.89595812386,
88,E0720400161201,岡小名公園,福島県いわき市小名浜岡小名2-5-1,1,1,,1,,1,1,,,36.96072161,140.90757985,
89,E0720400001201,小名浜第一中学校校庭,福島県いわき市小名浜岡小名字山田作9-1,1,1,1,1,1,1,1,,1,36.967628,140.897278,
90,E0720400147202,小名浜第一小学校校庭,福島県いわき市小名浜岡小名字台ノ上1-1,1,1,1,1,1,1,1,,1,36.963464113619,140.90149118652,
91,E0720400148201,小名浜第二中学校校庭,福島県いわき市小名浜岡小名字池袋11,1,1,1,1,1,1,1,,1,36.955441663833,140.91200756542,
92,E0720400244201,狩亦児童遊園,福島県いわき市小名浜下神白字狩亦82-2,,,,,1,,,,,36.950766626474,140.92780726687,
93,E0720400066201,御霊神社,福島県いわき市小名浜下神白字千速177,,,,,1,,,,,36.950214090044,140.92424191535,
94,E0720400488201,三崎公園,福島県いわき市小名浜下神白字大作93,1,1,1,1,1,1,1,,,36.937743,140.920248,
95,E0720400152202,県立小名浜海星高等学校校庭,福島県いわき市小名浜下神白字武城23,1,1,1,1,1,1,1,,1,36.946166320994,140.92195225567,
96,E0720400157201,高田公園,福島県いわき市小名浜花畑町44,,1,1,1,,1,,,,36.9572,140.90494,
97,E0720400459201,玉川中学校校庭,福島県いわき市小名浜玉川町西24,1,1,,1,,1,,,1,36.98265058544,140.88216318321,
98,E0720400175201,玉川中央公園,福島県いわき市小名浜玉川町南22,1,1,,1,,1,1,,,36.9839894,140.88486311,
99,E0720400166201,港ケ丘公園,福島県いわき市小名浜港ケ丘29,1,1,1,1,1,1,1,,,36.946457,140.916451,
100,E0720400435201,富ケ浦公園,福島県いわき市小名浜字観音作47,1,,1,,1,1,1,,,36.950322811198,140.91246974001,
101,E0720400144201,冷泉寺,福島県いわき市小名浜字古湊188,,,,,1,,,,,36.947700574557,140.9128399474,
102,E0720400240201,吹松公園,福島県いわき市小名浜字吹松16-19,,1,1,1,,1,,,,36.94203636,140.87439257836,
103,E0720400416201,イオンモールいわき小名浜,福島県いわき市小名浜字辰巳町79,,,,,1,,,,,36.946849685383,140.90370679114,
104,E0720400165202,小名浜第三小学校校庭,福島県いわき市小名浜住吉字搦町7-1,,1,,1,,1,,,1,36.977557,140.885227,
105,E0720400065201,小名浜東小学校校庭,福島県いわき市小名浜諏訪町37-1,1,1,1,1,1,1,,,1,36.95476033228,140.91094884728,
106,E0720400492201,小名浜第一ホテル,福島県いわき市小名浜西町1-4,,,,,1,,,,,36.950531,140.901413,
107,E0720400146201,小名浜西小学校校庭,福島県いわき市小名浜大原字小滝山3,1,1,1,1,1,1,1,,1,36.965726070964,140.8972525122,
108,E0720400173201,小名浜中央公園,福島県いわき市小名浜南君ケ塚町13,,1,1,1,,1,1,,,36.95657711,140.8996701,
109,E0720400493201,ホテルクラウンヒルズ小名浜,福島県いわき市小名浜蛭川南77-1,,,,,1,,,,,36.951452,140.902507,
110,E0720400245201,矢田川公園,福島県いわき市小名浜林城字日代鳥20,,1,,1,,1,1,,,36.97892771,140.89394177,
111,E0720400081201,沼部橋記念遊園,福島県いわき市沼部町金山下14-2,,1,,1,,1,1,,,36.9192039536,140.746960993,
112,E0720400153201,湘南台西公園,福島県いわき市湘南台1-1-37,1,1,1,1,,1,1,,,36.96125976,140.91137351,
113,E0720400199201,船尾保育園園庭,福島県いわき市常磐下船尾町村山5-1,,1,,1,,1,1,,,36.988658167805,140.87209447485,
114,E0720400113201,下湯長谷公園,福島県いわき市常磐下湯長谷町1-77,,1,,1,,1,,,,36.991618944094,140.85875853162,
115,E0720400180202,磐崎中学校校庭,福島県いわき市常磐下湯長谷町家中跡28-5,1,1,,1,,1,1,,1,36.989436915109,140.84458415741,
116,E0720400181201,磐崎小学校校庭,福島県いわき市常磐下湯長谷町勝善14-13,,1,,1,,1,1,,1,36.986526728535,140.85088236432,
117,E0720400257201,釜ノ前第一公園,福島県いわき市常磐上湯長谷町釜ノ前147-65,1,1,,1,,1,1,,,36.994232250378,140.83318678291,
118,E0720400259201,釜ノ前第二児童遊園,福島県いわき市常磐上湯長谷町釜ノ前161-163,1,1,,1,,1,1,,,36.99607934373,140.83311453304,
119,E0720400198201,五反田公園,福島県いわき市常磐上湯長谷町五反田206-1,1,1,,1,,1,1,,,36.998890647073,140.83962501188,
120,E0720400186201,県立いわき湯本高等学校校庭,福島県いわき市常磐上湯長谷町五反田55,1,1,,1,,1,1,,1,36.996725473631,140.84226845982,
121,E0720400320201,株式会社マルト釜の前店駐車場,福島県いわき市常磐上湯長谷町山ノ神前24-35,1,,,,,1,1,,,36.99937977379,140.83707672346,
122,E0720400463201,長倉小学校校庭,福島県いわき市常磐上湯長谷町上ノ台99-2,1,1,,1,,1,1,,1,37.002629355856,140.83820883147,
123,E0720400209201,上湯長谷公園,福島県いわき市常磐上湯長谷町湯台堂172-3,1,1,,1,,1,1,,,37.002492703902,140.83451451489,
124,E0720400464201,湯本第三小学校校庭,福島県いわき市常磐水野谷町竜ケ沢36,1,1,,1,,1,1,,1,37.007951090652,140.86355030318,
125,E0720400194201,湯本第一小学校校庭,福島県いわき市常磐湯本町栄田11-10,1,1,,1,,1,,,1,37.002454073115,140.84839311328,
126,E0720400208201,下浅貝公園,福島県いわき市常磐湯本町下浅貝69-26,1,1,,1,,1,1,,,37.008837008523,140.85486309621,
127,E0720400184201,いわき市石炭化石館広場,福島県いわき市常磐湯本町向田3-1,1,1,,1,,1,1,,,37.012643796361,140.84890264953,
128,E0720400187201,湯本第三中学校校庭,福島県いわき市常磐湯本町高倉3-3,1,,,,,1,1,,1,37.013511492959,140.83257112646,
129,E0720400318201,２１世紀の森公園,福島県いわき市常磐湯本町上浅貝110-33,1,1,,1,,1,1,,,37.017951204564,140.86074270705,
130,E0720400462201,湯本第一中学校校庭,福島県いわき市常磐湯本町吹谷11-1,1,,,,,1,,,1,37.005905220048,140.84346254257,
131,E0720400190201,湯本第二小学校校庭,福島県いわき市常磐湯本町日渡35,1,,,,,1,1,,1,37.018878084059,140.84329909936,
132,E0720400179201,常磐市民運動場,福島県いわき市常磐湯本町日渡92-1,1,1,,1,,1,1,,,37.020869159132,140.84163530927,
133,E0720400070201,藤原公園,福島県いわき市常磐藤原町一本木10-1,1,1,,1,,1,1,,,36.99591420063,140.81865300895,
134,E0720400200201,藤原小学校校庭,福島県いわき市常磐藤原町斑堂115-2,1,1,,1,,1,1,,1,37.001030006048,140.82269688039,
135,E0720400212202,植田中学校校庭,福島県いわき市植田町根小屋25-4,,1,1,1,1,1,1,,1,36.918768902477,140.78624952821,
136,E0720400213202,県立磐城農業高等学校校庭,福島県いわき市植田町小名田60,1,1,1,1,1,1,1,,1,36.926408994586,140.79043109206,
137,E0720400439201,小名田ちびっこ広場,福島県いわき市植田町西荒田61-1,,1,,1,,1,,,,36.924164,140.795715,
138,E0720400294201,植田第二公園,福島県いわき市植田町中央三丁目9-1,,1,1,1,,1,,,,36.92308937,140.7974535,
139,E0720400222201,植田中央公園,福島県いわき市植田町中央二丁目11-1,,1,1,1,,1,1,,,36.92078483,140.79938502,
140,E0720400044201,県立勿来工業高等学校校庭,福島県いわき市植田町堂ノ作10,1,1,1,1,1,1,,,1,36.928493691311,140.79247200046,
141,E0720400030201,植田公民館,福島県いわき市植田町南町1-2-2,,,,,1,,,,,36.914662174904,140.79816664758,
142,E0720400037201,植田八幡神社境内,福島県いわき市植田町八幡台2,1,1,,1,1,1,1,,,36.9188518242,140.795348498,
143,E0720400042201,後宿公園,福島県いわき市植田町本町1-12,,1,1,1,,1,1,,,36.91463147,140.79738567,
144,E0720400224202,植田東中学校校庭,福島県いわき市石塚町国分175-2,1,1,,1,,1,1,,1,36.92833584358,140.81534262286,
145,E0720400273201,根渡神社,福島県いわき市折戸字折戸82,,,,,1,,,,,36.96313913348,140.95185082467,
146,E0720400467201,桶売小・中学校校庭,福島県いわき市川前町下桶売字久保田96-2,1,1,,1,,1,1,,1,37.243481003732,140.72244797605,
147,E0720400443201,小白井集会所,福島県いわき市川前町小白井字大小屋36-1,1,1,,1,,1,1,,1,37.297024984177,140.71235259094,
148,E0720400231201,いわきの里鬼ケ城グラウンド,福島県いわき市川前町上桶売字小久田73-3,1,1,,1,,1,1,,1,37.271882892304,140.73211241995,
149,E0720400230201,川前公民館前庭,福島県いわき市川前町川前字椚立79,1,,,,,1,1,,1,37.205626709955,140.75749494509,
150,E0720400215201,川部中学校校庭,福島県いわき市川部町坂下18-1,1,1,,1,,1,1,,1,36.903511415976,140.72697992909,
151,E0720400465201,八幡神社境内,福島県いわき市川部町寺田72,1,1,,1,,1,1,,,36.913831948565,140.73106858044,
152,E0720400234201,川部小学校校庭,福島県いわき市川部町川原65-1,,,,,,1,1,,1,36.906196204286,140.73167443137,
153,E0720400242201,沖公園,福島県いわき市泉玉露7-9-1,,1,,1,,1,1,,,36.95571585,140.84489071,
154,E0720400426201,滝尻３号公園,福島県いわき市泉滝尻3-5-1,,1,1,1,1,1,1,,,36.9507894155,140.86095650707,
155,E0720400155201,泉公園,福島県いわき市泉町1-18-1,,1,,1,,1,,,,36.95344,140.85779,
156,E0720400251201,泉清水公園,福島県いわき市泉町5-16-5,,1,,1,,1,1,,,36.94750772,140.85674986,
157,E0720400149201,出羽神社,福島県いわき市泉町下川字神山前119,,,,,1,,,,,36.942521833336,140.85842173591,
158,E0720400002201,あすか製薬株式会社いわき工場,福島県いわき市泉町下川字大剣1,,,,,1,,,,,36.925295681722,140.84923803587,
159,E0720400239201,小名浜臨海工業団地東緑地,福島県いわき市泉町下川字大剣1-24,1,1,,1,,1,1,,,36.933449960377,140.86195969462,
160,E0720400064201,小名浜臨海工業団地大畑緑地,福島県いわき市泉町下川字大剣1-5,1,1,1,1,1,1,1,,,36.925998417,140.85512857,
161,E0720400142201,泉中学校校庭,福島県いわき市泉町玉露字吉野作42,1,1,,1,,1,1,,1,36.962310345691,140.85291637612,
162,E0720400248201,泉北小学校校庭,福島県いわき市泉町玉露字定田69,1,1,,1,,1,1,,1,36.96192580131,140.84669953175,
163,E0720400460201,早稲田公園,福島県いわき市泉町黒須野字早稲田235-102,1,1,,1,,1,1,,,36.93224999,140.82306222,
164,E0720400253202,泉小学校校庭,福島県いわき市泉町字小山48-2,1,1,,1,,1,1,,1,36.950356969707,140.84822900105,
165,E0720400188201,草木台一丁目公園,福島県いわき市草木台1-7,1,1,,1,,1,1,,,37.020173632879,140.86798384428,
166,E0720400201201,草木台二丁目公園,福島県いわき市草木台2-11,1,1,,1,,1,1,,,37.016999805973,140.86811259031,
167,E0720400020201,久之浜第二小学校校庭,福島県いわき市大久町大久字矢ノ目沢2-1,1,1,1,1,,1,1,,1,37.176321829728,140.95484842095,
168,E0720400262202,中央台東小学校校庭,福島県いわき市中央台高久2-24,1,1,,1,,1,1,,1,37.008300653952,140.92926408774,
169,E0720400469201,いわき光洋高等学校校庭,福島県いわき市中央台高久4-1,1,1,,1,,1,1,,1,37.017844221723,140.92732490916,
170,E0720400265202,中央台南小学校校庭,福島県いわき市中央台鹿島2-1-1,1,1,,1,,1,1,,1,37.002236757726,140.92216730332,
171,E0720400470201,中央台南中学校校庭,福島県いわき市中央台鹿島2-42-1,1,1,,1,,1,,,1,37.003025866273,140.92647623672,
172,E0720400267202,中央台北小学校校庭,福島県いわき市中央台飯野3-2-1,1,1,,1,,1,1,,1,37.016128409609,140.91099558751,
173,E0720400269202,中央台北中学校校庭,福島県いわき市中央台飯野5-2-1,1,1,,1,,1,1,,1,37.019400543401,140.91118860983,
174,E0720400221201,中岡第二公園,福島県いわき市中岡町3-2-1,,1,1,1,,1,1,,,36.92438006,140.78105118,
175,E0720400031201,中岡第一公園,福島県いわき市中岡町6-3-1,,1,1,1,1,1,,,,36.9199,140.78346,
176,E0720400150201,真福寺,福島県いわき市中之作字勝見ケ浦1-90,,,,,1,,,,,36.958398566101,140.94695986367,
177,E0720400003201,諏訪神社（中之作）,福島県いわき市中之作字植作21,,,,,1,,,,,36.961841132679,140.94843349289,
178,E0720400272201,中之作公園,福島県いわき市中之作字大畑1-2,,,,,1,,,,,36.96326257791,140.94704315558,
179,E0720400278202,貝泊集会施設駐車場,福島県いわき市田人町貝泊字久子ノ内57,1,,,,,1,1,,1,36.99159024259,140.61813561893,
180,E0720400475201,田人市民運動場,福島県いわき市田人町黒田字寺ノ下64,1,1,,1,,1,1,,,36.965718417311,140.70450761486,
181,E0720400281202,田人小学校校庭,福島県いわき市田人町黒田字中野18-1,1,1,,1,,1,1,,1,36.963800964519,140.70416152942,
182,E0720400228201,石住多目的集会所駐車場,福島県いわき市田人町石住字貝屋35,1,,,,,1,1,,1,37.033307448442,140.64074682846,
183,E0720400233201,旧田人第二小学校南大平分校校庭,福島県いわき市田人町南大平字坪内95-1,1,,,,,1,1,,,36.932504415338,140.68993375681,
184,E0720400287201,下平石児童遊園,福島県いわき市田人町旅人字下平石,1,1,,1,,1,1,,,36.953188090305,140.70351289644,
185,E0720400473201,田人ふれあい館第２駐車場,福島県いわき市田人町旅人字下平石191,1,1,,1,,1,1,,1,36.952670272173,140.70457198787,
186,E0720400288202,おふくろの宿駐車場,福島県いわき市田人町旅人字江尻71,1,1,,1,,1,1,,1,36.94109481644,140.66166737247,
187,E0720400171201,上釜戸運動広場,福島県いわき市渡辺町上釜戸字堤ノ内38-1,1,1,,1,,1,1,,,36.9784391609,140.801195866,
188,E0720400154201,渡辺小学校校庭,福島県いわき市渡辺町田部字岸17-1,,1,,1,,1,1,,1,36.958660186921,140.82922390117,
189,E0720400293201,植田小学校校庭,福島県いわき市東田町向山1,1,1,1,1,1,1,1,,1,36.923778041711,140.80448854951,
190,E0720400270201,東田墓園,福島県いわき市東田町菖蒲沢23-1,1,1,1,1,,1,1,,,36.92865508,140.81168058,
191,E0720400296202,内郷第二中学校校庭,福島県いわき市内郷宮町金坂114,1,1,,1,,1,1,,1,37.042902967923,140.84429894449,
192,E0720400316201,宮保育所所庭,福島県いわき市内郷宮町金坂152-1,1,1,,1,,1,1,,,37.040101084161,140.84583117813,
193,E0720400306201,天上田公園,福島県いわき市内郷御厩町2-59,,1,,1,,1,,,,37.047004293892,140.86927706283,
194,E0720400136201,長町公園,福島県いわき市内郷御厩町4-64,,1,,1,,1,,,,37.051713869038,140.87588602584,
195,E0720400305202,御厩保育所所庭,福島県いわき市内郷御厩町下宿99-1,1,1,,1,,1,1,,1,37.047629542099,140.87749254805,
196,E0720400090201,新町前公園,福島県いわき市内郷御台境町新町前11-9,,1,,1,,1,,,,37.054329697714,140.87997907681,
197,E0720400303201,高坂北公園,福島県いわき市内郷高坂町1-56,1,1,,1,,1,,,,37.04862279811,140.85670863842,
198,E0720400302201,高坂南公園,福島県いわき市内郷高坂町1-86-7,1,1,,1,,1,1,,,37.046198981659,140.85338173075,
199,E0720400307201,金坂公園,福島県いわき市内郷高坂町2-25,1,1,,1,,1,1,,,37.047266153237,140.84779533822,
200,E0720400477201,高坂小学校校庭,福島県いわき市内郷高坂町台35,1,1,,1,,1,1,,1,37.041399062134,140.85708228918,
201,E0720400297201,内郷第一中学校校庭,福島県いわき市内郷高坂町立野129-1,1,1,,1,,1,1,,1,37.042520041945,140.85135149597,
202,E0720400314201,高野小学校・内郷第三中学校校庭,福島県いわき市内郷高野町中倉82-3,1,1,,1,,1,1,,1,37.053747169186,140.79616906187,
203,E0720400309201,馬場児童公園,福島県いわき市内郷綴町川原田59,,1,,1,,1,,,,37.038229849398,140.85824805078,
204,E0720400476201,内町小学校校庭,福島県いわき市内郷内町水之出37,,,,,,1,1,,1,37.034810060645,140.8507004683,
205,E0720400310201,内町公園,福島県いわき市内郷内町磐堰106,1,1,,1,,1,1,,,37.036574430822,140.84697912306,
206,E0720400312201,旧白水小学校体育館前広場,福島県いわき市内郷白水町川平76-12,1,,,,,1,1,,1,37.02861240968,140.81732351905,
