NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E0160900002201,えりも岬小学校グラウンド,北海道えりも町字えりも岬239,1,1,1,1,,1,1,,,41.9373135,143.2400077,
2,E0160900002202,えりも岬小学校体育館,北海道えりも町字えりも岬239,1,1,1,,,1,1,,,41.9381223,143.2397521,
3,E0160900003201,えりも岬保育所,北海道えりも町字えりも岬54-1,1,1,1,,,1,1,,,41.935,143.24143,
4,E0160900001201,林業総合センター,北海道えりも町字えりも岬２３６地先,1,1,1,,1,1,1,,1,41.9386466,143.2384633,
5,E0160900004201,高橋宅前高台,北海道えりも町字歌別101-3,1,1,1,1,,1,1,,,41.994007,143.162772,
6,E0160900005201,歌別共同作業所,北海道えりも町字歌別244-3,1,,1,,1,1,1,,1,41.9865762,143.1645892,
7,E0160900006201,歌別生活館,北海道えりも町字歌別252,,1,1,,,1,1,,1,41.997664,143.166358,
8,E0160900007201,中央保育所避難路高台,北海道えりも町字歌別260-4,1,1,1,1,,1,1,,,41.998614,143.16596,
9,E0160900008201,清掃センター駐車場,北海道えりも町字歌別286-1,1,1,1,1,1,1,1,,,42.0015,143.1742,
10,E0160900009201,岩間板金作業所横,北海道えりも町字歌別42-7,1,1,1,1,,1,1,,,41.999375,143.161553,
11,E0160900010201,上歌別生活館,北海道えりも町字歌別512-4,1,1,1,,1,1,1,,1,42.0229242,143.2019449,
12,E0160900011201,近浦神社境内,北海道えりも町字近浦273,1,,1,1,,1,1,,,42.05734,143.07906,
13,E0160900012202,近浦高台プレハブ,北海道えりも町字近浦277-1,1,1,1,1,1,1,1,,1,42.057922,143.074709,
14,E0160900012201,近浦団地高台,北海道えりも町字近浦277-1,1,,1,1,1,1,1,,1,42.0589,143.0769,
15,E0160900013201,近浦多目的集会施設,北海道えりも町字近浦277-43,1,1,,,,1,1,,1,42.05956,143.0725597,
16,E0160900014201,とまべつ憩いの湯ちゃっぷ広場,北海道えりも町字庶野16,1,1,1,1,,1,1,,,41.992778,143.243698,
17,E0160900014202,とまべつ憩いの湯ちゃっぷ,北海道えりも町字庶野16,1,1,1,,,1,1,,,41.992977,143.243512,
18,E0160900015201,庶野共同作業所,北海道えりも町字庶野307-1,1,1,1,,,1,1,,1,42.0292241,143.2869536,
19,E0160900016201,吉田商店　ガソリンスタンド付近,北海道えりも町字庶野346,1,1,1,1,1,1,1,,,42.0359,143.2881,
20,E0160900017201,庶野さくら公園,北海道えりも町字庶野550,1,1,1,1,1,1,1,,,42.044286,143.292381,
21,E0160900018201,庶野保育所,北海道えりも町字庶野579-4,1,1,1,,1,1,1,,1,42.044383,143.293906,
22,E0160900019201,庶野生活館,北海道えりも町字庶野582-4,1,,,,,1,1,,1,42.0435915,143.2939354,
23,E0160900021201,桜岡生活館,北海道えりも町字庶野807-2,1,1,1,,1,1,1,,1,42.0217662,143.2552735,
24,E0160900020201,美島共同作業所,北海道えりも町字庶野６７７－１地先,1,1,1,,1,1,1,,1,42.04916,143.3027899,
25,E0160900022201,スポーツ公園,北海道えりも町字新浜207-1,1,1,1,1,,1,1,,,42.0068402,143.1569776,
26,E0160900023201,町民体育館,北海道えりも町字新浜207-3,1,1,1,,,1,1,,1,42.0109685,143.1535277,
27,E0160900023204,えりも中学校,北海道えりも町字新浜207-3,1,1,1,,1,1,1,,1,42.0104486,143.1541387,
28,E0160900023203,えりも中学校体育館,北海道えりも町字新浜207-3,1,1,1,,1,1,1,,1,42.0100486,143.1548887,
29,E0160900023202,えりも中学校グラウンド,北海道えりも町字新浜207-3,1,1,1,1,1,1,1,,1,42.0102441,143.1531333,
30,E0160900024201,えりも高校グラウンド,北海道えりも町字新浜208-2,1,1,1,1,1,1,1,,1,42.007116,143.159642,
31,E0160900024202,えりも高校体育館,北海道えりも町字新浜208-2,1,1,1,,1,1,1,,1,42.007966,143.15954,
32,E0160900024203,えりも高校,北海道えりも町字新浜208-2,1,1,1,,1,1,1,,1,42.0079,143.15898,
33,E0160900025203,えりも小学校,北海道えりも町字新浜242-1,1,1,1,,1,1,1,,1,42.0120128,143.1524499,
34,E0160900025201,えりも小学校グラウンド,北海道えりも町字新浜242-1,1,1,1,1,1,1,1,,1,42.0113106,143.1521222,
35,E0160900025202,えりも小学校体育館,北海道えりも町字新浜242-1,1,1,1,,1,1,1,,1,42.0114751,143.1530332,
36,E0160900026201,やまと苑駐車場,北海道えりも町字大和106-3,1,1,1,1,,1,1,,,42.032253,143.130419,
37,E0160900027201,大和共同作業所,北海道えりも町字大和138-1,1,1,1,,,1,1,,1,42.0293478,143.1318396,
38,E0160900028201,田中宅前付近,北海道えりも町字大和374,1,1,1,1,1,1,1,,,42.0385,143.1297,
39,E0160900029202,西えりも生活館,北海道えりも町字大和624-3,1,1,1,,,1,1,,1,42.0213181,143.1454,
40,E0160900029201,西えりも生活館横グラウンド,北海道えりも町字大和624-3,1,1,1,1,,1,1,,1,42.021462,143.14459,
41,E0160900030201,えりも町浄化センター付近,北海道えりも町字大和664-1,,,1,1,1,1,,,,42.0276,143.1486,
42,E0160900031203,笛舞小学校,北海道えりも町字笛舞478-1,1,1,1,,,1,1,,1,42.0443541,143.1069465,
43,E0160900031201,笛舞小学校グラウンド,北海道えりも町字笛舞478-1,1,1,1,1,,1,1,,1,42.0436208,143.1078298,
44,E0160900031202,笛舞小学校体育館,北海道えりも町字笛舞478-1,1,1,1,,,1,1,,1,42.044554,143.1064965,
45,E0160900032201,笛舞ふれあい館,北海道えりも町字笛舞478-9,1,1,1,,,1,1,,1,42.0433009,143.1073798,
46,E0160900033201,笛舞墓地,北海道えりも町字笛舞491,1,1,1,1,1,1,1,,,42.0463,143.107,
47,E0160900034201,菊地宅前,北海道えりも町字東洋108-51,1,1,1,1,1,1,1,,,41.958625,143.199325,
48,E0160900035201,東洋生活館,北海道えりも町字東洋213-1,1,1,1,,,1,1,,1,41.9561057,143.2082372,
49,E0160900036201,坂岸墓地,北海道えりも町字東洋249,1,1,1,1,1,1,1,,,41.9727,143.1824,
50,E0160900037201,東洋第２生活館,北海道えりも町字東洋275-3,1,1,1,,1,1,1,,1,41.9500668,143.2193366,
51,E0160900038202,襟裳岬風の館,北海道えりも町字東洋366-3,1,1,1,,1,1,1,,,41.9259194,143.2446635,
52,E0160900038201,えりも岬駐車場,北海道えりも町字東洋366-3,1,1,1,1,1,1,1,,,41.927389,143.243124,
53,E0160900039201,東洋共同作業所,北海道えりも町字東洋55-2021,1,1,1,,,1,1,,1,41.9691745,143.1844496,
54,E0160900040201,東洋墓地,北海道えりも町字東洋71-235,1,1,1,1,1,1,1,,,41.957,143.2137,
55,E0160900041201,えりも町役場前駐車場,北海道えりも町字本町206,1,,1,1,,1,1,,,42.015995,143.148576,
56,E0160900042201,福祉センター,北海道えりも町字本町357,1,1,1,,,1,1,,1,42.0138747,143.1502111,
57,E0160900043201,ふれあいの丘団地小公園,北海道えりも町字本町361-1,1,1,1,1,1,1,1,,,42.014786,143.151462,
58,E0160900044201,目黒生活館,北海道えりも町字目黒138,1,1,1,,,1,1,,1,42.1285865,143.3150118,
59,E0160900045201,神社裏高台,北海道えりも町字目黒214-1,1,1,1,1,1,1,1,,,42.1296,143.3147,
60,E0160900046201,第３体育館,北海道えりも町字目黒214-6,1,1,1,,,1,1,,1,42.130209,143.31384,
61,E0160900046202,旧目黒小学校グラウンド,北海道えりも町字目黒214-6,1,1,1,1,,1,1,,1,42.129726,143.313336,
62,E0160900047201,目黒墓地,北海道えりも町字目黒239-3,1,1,1,1,1,1,1,,,42.1326,143.3044,
63,E0160900048201,松本宅裏高台,北海道えりも町字目黒40-6,1,1,1,1,,1,1,,,42.121952,143.314843,
64,E0160900049201,上目黒避難所,北海道えりも町字目黒41-1,1,1,1,1,,1,1,,1,42.122062,143.314602,
65,E0137100001201,共和生活改善センター,北海道せたな町瀬棚区共和312,,1,1,1,1,1,,,,42.443167883968,139.86760628732,
66,E0137100002201,瀬棚中学校,北海道せたな町瀬棚区共和404-1,1,1,1,1,1,1,,,1,42.449578660819,139.85544976653,
67,E0137100003201,瀬棚ふれあいセンター,北海道せたな町瀬棚区共和590-4,1,,1,1,1,1,,,1,42.451742075074,139.86290143131,
68,E0137100004201,元浦地区避難所,北海道せたな町瀬棚区元浦105,1,,1,1,1,1,,,,42.474533060761,139.85041861332,
69,E0137100005201,元浦漁村センター,北海道せたな町瀬棚区元浦439,1,1,1,1,,1,,,,42.500892806272,139.84601442612,
70,E0137100006201,稲荷神社境内,北海道せたな町瀬棚区元浦446,1,,1,1,1,1,,,,42.501145926232,139.84715436494,
71,E0137100007201,瀬棚水産物保管作業所,北海道せたな町瀬棚区三本杉69,1,,1,1,,1,,,,42.45689774227,139.85011252033,
72,E0137100008201,旧馬場川小学校,北海道せたな町瀬棚区西大里310-4,1,1,1,1,1,1,,,1,42.481647815646,139.87338493439,
73,E0137100009201,白岩漁村センター,北海道せたな町瀬棚区島歌165-2,,,1,1,,1,,,,42.517246308764,139.84505818996,
74,E0137100010201,旧島歌小学校,北海道せたな町瀬棚区島歌193,,,1,1,,1,,,,42.517263395263,139.84734433717,
75,E0137100011201,吹込青年研修所,北海道せたな町瀬棚区島歌343,1,,1,1,,1,,,,42.528014955825,139.84762167974,
76,E0137100012201,島歌生活館,北海道せたな町瀬棚区島歌373,1,,1,1,,1,,,,42.537308802581,139.84182553087,
77,E0137100068201,厳嶋神社,北海道せたな町瀬棚区北島歌265-1,1,,1,1,,1,1,,,42.594765,139.827861,
78,E0137100069201,茂津多旅館,北海道せたな町瀬棚区北島歌267,1,,1,1,,1,1,,,42.595112,139.827163,
79,E0137100015201,北島歌青年研修所,北海道せたな町瀬棚区北島歌58,1,,1,1,1,1,,,,42.558300652851,139.83673939839,
80,E0137100016201,瀬棚小学校,北海道せたな町瀬棚区本町513-1,1,1,1,1,,1,,,1,42.454039078633,139.85304965416,
81,E0137100017203,せたな町Ｂ＆Ｇ海洋センター体育館,北海道せたな町瀬棚区本町559,1,,1,1,1,1,,,,42.455078450211,139.85726757277,
82,E0137100017201,三杉球場,北海道せたな町瀬棚区本町559,1,,1,1,1,1,,,,42.454334359829,139.85567970504,
83,E0137100017202,せたなスポーツ広場,北海道せたな町瀬棚区本町559,1,,1,1,1,1,,,,42.454837017599,139.85669894446,
84,E0137100018201,瀬棚町民センター,北海道せたな町瀬棚区本町638,1,1,1,1,1,1,,,,42.45272401575,139.85468538443,
85,E0137100019201,瀬棚老人と母と子の家,北海道せたな町瀬棚区本町767,1,1,1,1,1,1,,,,42.450407984875,139.85186066773,
86,E0137100020201,瀬棚総合福祉センターやすらぎ館,北海道せたな町瀬棚区本町948-7,1,1,1,1,1,1,,,1,42.448142308216,139.85214162513,
87,E0137100021201,花歌生活館,北海道せたな町大成区花歌168-2,1,,1,1,1,1,,,,42.22073491115,139.84799322171,
88,E0137100022201,せたな町貝取澗公営温泉浴場,北海道せたな町大成区貝取澗386-1,1,,1,1,1,1,,,1,42.18894559424,139.89864713123,
89,E0137100023201,丸山団地広場,北海道せたな町大成区久遠311-71,1,1,1,1,1,1,,,,42.223967677601,139.83824500901,
