NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E3550200001111,阿武町ふれあいセンター,山口県阿武町大字宇田2224,1,,,34.5665132826083,131.54642970042,
2,E3550200002121,阿武町地域交流・高齢者福祉複合施設ひだまりの里,山口県阿武町大字宇田2251,,,要配慮者,34.5677526765459,131.545318974193,
3,E3550200003111,阿武小中学校屋内運動場,山口県阿武町大字奈古2964-1,1,,,34.5052991866705,131.473534897945,
4,E3550200004111,山口県立萩高等学校奈古分校屋内運動場,山口県阿武町大字奈古2968-1,1,,,34.504187090359,131.473697626214,
5,E3550200005111,阿武町町民センター,山口県阿武町大字奈古3078-1,1,,,34.5059776465458,131.47529012271,
6,E3550200006111,阿武町体育センター,山口県阿武町大字奈古3193-1,1,,,34.5057838205167,131.4757639101,
7,E3550200007111,阿武町のうそんセンター,山口県阿武町大字福田下1365,1,,,34.5170594949054,131.597692613836,
8,E3550200008121,阿武町高齢者福祉施設清ヶ浜清光苑,山口県阿武町大字木与10037-3,,,要配慮者,34.5262721496238,131.497495187469,
9,E3550200009121,特別養護老人ホーム恵寿苑,山口県阿武町大字木与10039-5,,,要配慮者,34.5270941844155,131.497208191123,
10,E3520200001111,鵜の島ふれあいセンター,山口県宇部市鵜の島町7-6,1,,,33.96207269,131.2380178,
11,E3520200003111,俵田翁記念体育館,山口県宇部市恩田町4-1-1,1,,,33.946801034516,131.272248853639,
12,E3520200004111,常盤ふれあいセンター,山口県宇部市亀浦1-1-50,1,,,33.94453301,131.2884175,
13,E3520200007111,厚南市民センター,山口県宇部市厚南中央3-1-2,1,,,33.99414271,131.2178462,
14,E3520200008111,隣保館厚南会館（厚南ふれあいセンター）,山口県宇部市厚南北1-2-24,1,,,34.0007954390097,131.218850411339,
15,E3520200011111,黒石小学校,山口県宇部市黒石北3-2-35,1,,,33.98457818,131.2095459,
16,E3520200012111,黒石ふれあいセンター,山口県宇部市黒石北3-2-37-12,1,,,33.98413782,131.2077327,
17,E3520200013111,恩田小学校,山口県宇部市笹山町1-4-1,1,,,33.94220199,131.2626705,
18,E3520200015111,鵜ノ島小学校,山口県宇部市小松原町2-10-25,1,,,33.96361869,131.2397806,
19,E3520200016111,西岐波小学校,山口県宇部市床波3-4-10,1,,,33.9566991,131.3117462,
20,E3520200017111,西岐波中学校,山口県宇部市床波4-1-40,,,,33.958445024369,131.314245538808,
21,E3520200019111,西岐波ふれあいセンター,山口県宇部市床波6-5-23,1,,,33.95483777,131.3122927,
22,E3520200020111,見初ふれあいセンター,山口県宇部市昭和町1-3-6,1,,,33.9426816,131.2545116,
23,E3520200024111,神原ふれあいセンター,山口県宇部市松山町1-5-16,1,,,33.94715975,131.2538927,
24,E3520200025111,見初小学校,山口県宇部市松山町2-4-42,1,,,33.94293972,131.25574,
25,E3520200026111,岬ふれあいセンター・岬小学校,山口県宇部市松山町5-8-10,1,,,33.93544667,131.2595112,
26,E3520200027111,上宇部中学校,山口県宇部市沼2-4-8,1,,,33.96074913,131.2655032,
27,E3520200029111,藤山小学校,山口県宇部市上条4-4-1,1,,,33.97458188,131.2320633,
28,E3520200031111,常盤中学校,山口県宇部市上野中町3-40,1,,,33.95196724,131.2739502,
29,E3520200034111,神原小学校,山口県宇部市神原町1-1-1,1,,,33.95167894,131.2560463,
30,E3520200036111,西宇部ふれあいセンター,山口県宇部市西宇部北3-9-15,1,,,34.0052208,131.2203289,
31,E3520200038111,琴芝ふれあいセンター,山口県宇部市西梶返2-10-1,1,,,33.95286684,131.2632661,
32,E3520200039111,新川小学校,山口県宇部市西小串1-4-25,1,,,33.96311567,131.248251,
33,E3520200122111,楠総合センター,山口県宇部市船木442-11,1,,,34.045841,131.226843,
34,E3520200041111,恩田ふれあいセンター,山口県宇部市草江1-6-7,1,,,33.93949022,131.2717579,
35,E3520200046111,厚東川中学校,山口県宇部市大字吉見1184,1,,,34.04166792,131.2647709,
36,E3520200052111,原ふれあいセンター,山口県宇部市大字妻崎開作1990,1,,,33.97142332,131.2023057,
37,E3520200054111,西宇部小学校,山口県宇部市大字際波527-1,1,,,34.00956514,131.2317505,
38,E3520200056111,二俣瀬ふれあいセンター,山口県宇部市大字車地173,1,,,34.05660498,131.2917043,
39,E3520200057111,二俣瀬小学校,山口県宇部市大字車地36,1,,,34.05814944,131.2924239,
40,E3520200059111,桃山中学校,山口県宇部市大字小串671,1,,,33.97170059,131.2504696,
41,E3520200062111,小野ふれあいセンター,山口県宇部市大字小野8294-4,1,,,34.11658779,131.3203401,
42,E3520200063111,小野小学校,山口県宇部市大字小野8317-2,1,,,34.11554411,131.3204099,
43,E3520200067111,常盤小学校,山口県宇部市大字西岐波1337-12,1,,,33.94760359,131.2936156,
