NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E1720900001201,高松グラウンド・ゴルフ場,石川県かほく市ニツ屋マ1,,,1,1,1,,,,,36.7867721051,136.730863522,
2,E1720900002201,宇ノ気生涯学習センター,石川県かほく市宇野気ニ110-1,,1,1,1,1,,,,,36.720412993625,136.70655822513,
3,E1720900003201,宇ノ気小学校,石川県かほく市宇野気リ147,1,1,1,1,1,,,,1,36.719725956735,136.7040571081,
4,E1720900004201,宇野気公民館,石川県かほく市宇野気リ196,1,1,1,1,1,,,,,36.720754705027,136.703834336,
5,E1720900005201,宇ノ気スポーツセンター,石川県かほく市宇野気リ196-1,1,1,1,1,1,,,,,36.720574309643,136.70403551106,
6,E1720900006201,七塚中央公園,石川県かほく市遠塚ニ17-1,,,1,1,1,,,,,36.73543229,136.69732913,
7,E1720900007201,河北台中学校,石川県かほく市遠塚ロ47-1,1,1,1,1,1,,,,1,36.734793735371,136.70312420319,
8,E1720900008201,七塚生涯学習センター,石川県かほく市遠塚ロ57-6,1,1,1,1,1,,,,,36.735885913476,136.7000965552,
9,E1720900009201,よこやま研修館,石川県かほく市横山リ2-14,1,1,1,1,1,,,,,36.746709457419,136.71902850646,
10,E1720900010201,かほく市少年野球場,石川県かほく市下山田ル7,,,1,1,1,,,,,36.719186242409,136.72466974452,
11,E1720900011201,うのけ総合公園陸上競技場,石川県かほく市下山田ヲ85,,,1,1,1,,,,,36.7208526153,136.727895563,
12,E1720900012201,宇ノ気体育センター,石川県かほく市下山田丑39-1,1,1,1,1,1,,,,,36.718856563147,136.72392347117,
13,E1720900013201,大海交流センター,石川県かほく市夏栗い34,,1,1,1,1,,,,,36.778584434254,136.74915436946,
14,E1720900014201,大海小学校,石川県かほく市夏栗ロ10,1,1,1,1,1,,,,1,36.778579735518,136.74758318226,
15,E1720900015201,外日角小学校,石川県かほく市外日角ニ52,1,1,1,1,1,,,,1,36.723647846112,136.69186184096,
16,E1720900018201,高松産業文化センター,石川県かほく市高松ク42-1,1,1,1,1,1,,,,,36.769370895256,136.72145508386,
17,E1720900019201,たかまつまちかど交流館,石川県かほく市高松ツ56-1,1,1,1,1,1,,,,,36.771553539463,136.71700115736,
18,E1720900020201,高松老人福祉センター,石川県かほく市高松ヌ100,1,1,1,1,1,,,,,36.771355925314,136.73945223468,
