NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
29,E3034100030201,山崎児童館,和歌山県かつらぎ町大字山崎184,1,,,,,,1,,1,34.292488,135.534658,
30,E3034100066201,志賀地域交流センター（ふれあい）,和歌山県かつらぎ町大字志賀1347-3,1,,1,1,1,1,,1,1,34.22198,135.503413,
31,E3034100032201,寺尾集会所,和歌山県かつらぎ町大字寺尾207,1,,,,,,1,,1,34.284698,135.495775,
32,E3034100034201,新城農作業準備休養施設,和歌山県かつらぎ町大字新城879-1,1,,,1,,,1,,1,34.198583631853,135.50531693561,
33,E3034100035201,西渋田児童館,和歌山県かつらぎ町大字西渋田61-1,,1,,1,,1,,,1,34.27827,135.472165,
34,E3034100036201,西飯降集会所,和歌山県かつらぎ町大字西飯降291,1,1,,1,,,1,,1,34.3063008,135.5267444,
35,E3034100037201,大谷公民館,和歌山県かつらぎ町大字大谷288-5,1,1,,1,,,1,,1,34.2982986,135.4946107,
36,E3034100038201,大谷小学校,和歌山県かつらぎ町大字大谷338,1,1,,1,,,1,,1,34.300988,135.4942487,
37,E3034100039201,大谷地域交流センター,和歌山県かつらぎ町大字大谷868-1,,1,,1,,,1,,1,34.2941501,135.4896759,
38,E3034100041201,滝文化保存伝習施設,和歌山県かつらぎ町大字滝872-4,1,,,1,,1,1,,1,34.327992,135.4973201,
39,E3034100042201,広野高齢者活動促進施設,和歌山県かつらぎ町大字短野210-1,1,1,,1,,,1,,1,34.3166982,135.5218104,
40,E3034100043201,中飯降グラウンド,和歌山県かつらぎ町大字中飯降1344-3,1,1,,1,,,1,,,34.3100894,135.5385601,
41,E3034100044201,中飯降児童館,和歌山県かつらぎ町大字中飯降284-1,1,1,,1,,,1,,1,34.3054555,135.5319335,
42,E3034100045201,和歌山県農林大学校,和歌山県かつらぎ町大字中飯降422,1,1,,1,,,1,,1,34.3082385,135.5290128,
43,E3034100047201,かつらぎ町地域福祉センター,和歌山県かつらぎ町大字丁ノ町2338-2,,1,,1,,,1,,1,34.2955487,135.504271,
44,E3034100048201,かつらぎ総合文化会館,和歌山県かつらぎ町大字丁ノ町2454,,1,,1,,,1,,1,34.2949374,135.5049145,
45,E3034100068201,かつらぎ公園体育センター,和歌山県かつらぎ町大字丁ノ町2527,,1,1,1,1,1,,,1,34.295268,135.518528,
46,E3034100050201,丁ノ町地域交流センター,和歌山県かつらぎ町大字丁ノ町459-1,1,,,1,,1,1,,1,34.2996613,135.517533,
47,E3034100067201,丁ノ町第二集会所,和歌山県かつらぎ町大字丁ノ町65-2,,1,1,,1,1,,,1,34.300089,135.508385,
48,E3034100051201,渋田小学校,和歌山県かつらぎ町大字東渋田152,1,1,,1,,,1,,1,34.2771148,135.4757693,
49,E3034100052201,東渋田軽スポーツセンター,和歌山県かつらぎ町大字東渋田428-8,1,,,1,,,1,,1,34.278621,135.483218,
50,E3034100053201,見好公民館,和歌山県かつらぎ町大字東渋田50,,1,,,,,1,,1,34.279964,135.477452,
51,E3034100054201,河南グラウンド,和歌山県かつらぎ町大字東渋田626-3,,1,,1,,,1,,,34.284027,135.4904565,
52,E3034100055201,河南地域交流センター,和歌山県かつらぎ町大字東渋田667-1,1,,,1,,,1,,1,34.282349,135.493099,
53,E3034100056201,東谷ふるさとセンター,和歌山県かつらぎ町大字東谷1847,1,,,1,,,1,,1,34.3389235,135.4895331,
54,E3034100057201,背ノ山ふれあい会館,和歌山県かつらぎ町大字背ノ山390,1,1,,1,,,1,,1,34.282374,135.458194,
55,E3034100058201,萩原コミュニティセンター,和歌山県かつらぎ町大字萩原353-2,,1,,1,,,1,,1,34.289179,135.466264,
56,E3034100059201,西柏木会館,和歌山県かつらぎ町大字柏木305-1,1,1,,1,,,1,,1,34.3081981,135.4915965,
57,E3034100060201,平生活改善センター,和歌山県かつらぎ町大字平93,1,,,,,,1,,1,34.336927,135.478032,
58,E3034100061201,ゆうゆうコミュニテイホーム,和歌山県かつらぎ町大字妙寺146-2,,1,,1,,,1,,1,34.3006949,135.5279949,
59,E3034100062201,紀北農芸高校,和歌山県かつらぎ町大字妙寺1781,1,1,,1,,,1,,1,34.3095366,135.5292785,
60,E3034100063201,妙寺公民館,和歌山県かつらぎ町大字妙寺445-1,,1,,1,,,1,,1,34.297646819332,135.52091018874,
61,E3034100064201,妙寺中学校,和歌山県かつらぎ町大字妙寺581,1,1,,1,,,1,,1,34.3017296,135.5204024,
62,E3034100065201,妙寺小学校,和歌山県かつらぎ町大字妙寺857,1,,,1,,1,1,,1,34.3027836,135.5264409,
63,E3040600001201,町道見老津長井橋山手線東国道付近,和歌山県すさみ町見老津,,,,,1,,,,,33.51667121,135.5737371,
64,E3040600003201,見老津生活改善センター,和歌山県すさみ町見老津295,1,1,,,,,,,,33.5108622,135.5801865,
65,E3040600004201,常栄寺,和歌山県すさみ町見老津322,,,,,1,,,,,33.51081315,135.5808431,
66,E3040600005201,見老津避難所,和歌山県すさみ町見老津404,1,1,1,1,1,,,,1,33.509198,135.580163,
67,E3040600002201,観流坊,和歌山県すさみ町見老津２１６－１先,,,,,1,,,,,33.51144157,135.5796549,
68,E3040600002202,おんどの山,和歌山県すさみ町見老津２１６－１先,,,,,1,,,,,33.51284152,135.5799419,
69,E3040600002203,西平見,和歌山県すさみ町見老津２１６－１先,,,,,1,,,,,33.5123645,135.57849,
70,E3040600006203,町道小家の元線付近裏山,和歌山県すさみ町口和深,,,,,1,,,,,33.52940463,135.5182624,
71,E3040600006202,町道小家の元線支線付近裏山,和歌山県すさみ町口和深,,,,,1,,,,,33.52935768,135.5177554,
72,E3040600006201,下谷渡船付近裏山,和歌山県すさみ町口和深,,,,,1,,,,,33.52890287,135.5162252,
73,E3040600006207,口和深川東線１号橋南山辺,和歌山県すさみ町口和深,,,,,1,,,,,33.52686685,135.5185011,
74,E3040600006206,町道西浜和深川線（ＪＲ線路付近）,和歌山県すさみ町口和深,,,,,1,,,,,33.534329,135.514323,
75,E3040600006204,町道小家の元線支線付近裏畑,和歌山県すさみ町口和深,,,,,1,,,,,33.529702,135.5182489,
76,E3040600013201,口和深集会センター,和歌山県すさみ町口和深283-2,1,1,1,1,1,,,,1,33.5296693,135.5206672,
77,E3040600014201,谷口渡船裏山,和歌山県すさみ町口和深３６８－２西方,,,,,1,,,,,33.53077722,135.5151182,
78,E3040600015206,公営住宅江住団地西高台,和歌山県すさみ町江住,,,,,1,,,,,33.50964418,135.6027332,
79,E3040600015205,吉田組事務所東付近山,和歌山県すさみ町江住,,,,,1,,,,,33.51070423,135.6065365,
80,E3040600015204,吉田組プラント付近県道,和歌山県すさみ町江住,,,,,1,,,,,33.51421974,135.602583,
81,E3040600015203,ＪＲ江須之川橋梁北高台,和歌山県すさみ町江住,,,,,1,,,,,33.51056986,135.588647,
82,E3040600015202,ＪＲ江須之川橋梁西高台,和歌山県すさみ町江住,,,,,1,,,,,33.51009574,135.5887006,
83,E3040600015201,国道４２号線江須ノ川橋西側,和歌山県すさみ町江住,,,,,1,,,,,33.5081098,135.5897842,
84,E3040600015209,国道４２号線江須ノ川橋下東側付近山,和歌山県すさみ町江住,,,,,1,,,,,33.50857945,135.5911521,
85,E3040600015207,江須ノ川漁港事務所付近個人宅高台,和歌山県すさみ町江住,,,,,1,,,,,33.50707655,135.5942099,
86,E3040600015208,江須ノ川漁港北国道４２号線,和歌山県すさみ町江住,,,,,1,,,,,33.50752385,135.5939309,
87,E3040600039201,童謡公園,和歌山県すさみ町江住142,,,,,1,,,,1,33.50467008,135.5885343,
88,E3040600041201,江須之川生活改善センター,和歌山県すさみ町江住240,1,1,,,,,,,1,33.5076798,135.5908675,
89,E3040600042201,江住小学校（体育館）,和歌山県すさみ町江住670,1,1,1,1,1,,,,1,33.50722779,135.6005567,
90,E3040600042202,江住小学校（校舎）,和歌山県すさみ町江住670,1,1,,1,1,,,,1,33.50753642,135.601061,
91,E3040600044201,道の駅すさみ,和歌山県すさみ町江住808-1,1,1,,,1,,,,1,33.50550763,135.5997224,
92,E3040600152201,公営住宅江住団地北県道バイパス,和歌山県すさみ町江住（公営住宅江住団地北県道バイパス）,,,,,1,,,,,33.51117387,135.6021324,
93,E3040600149201,江須之川生活改善センター東国道４２号線１,和歌山県すさみ町江住（江須之川生活改善センター東国道４２号線１）,,,,,1,,,,,33.50596726,135.5891137,
94,E3040600150201,江須之川生活改善センター東国道４２号線２,和歌山県すさみ町江住（江須之川生活改善センター東国道４２号線２）,,,,,1,,,,,33.50820373,135.5912487,
95,E3040600153201,江須之川本谷線三号橋付近,和歌山県すさみ町江住（江須之川本谷線三号橋付近）,,,,,1,,,,,33.50935773,135.5900149,
96,E3040600142201,酒井渡船付近個人宅高台,和歌山県すさみ町江住（酒井渡船付近個人宅高台）,,,,,1,,,,,33.5072018,135.5950252,
97,E3040600143201,春日神社,和歌山県すさみ町江住（春日神社）,,,,,1,,,,,33.511055,135.603607,
98,E3040600145201,小倉酒店付近裏山,和歌山県すさみ町江住（小倉酒店付近裏山）,,,,,1,,,,,33.511509,135.605628,
99,E3040600146201,城の平,和歌山県すさみ町江住（城の平）,,,,,1,,,,,33.511934,135.605927,
100,E3040600144201,町営住宅小郷谷団地付近,和歌山県すさみ町江住（町営住宅小郷谷団地付近）,,,,,1,,,,,33.51374118,135.6057372,
101,E3040600147201,町道江住新平見線付近,和歌山県すさみ町江住（町道江住新平見線付近）,,,,,1,,,,,33.50980073,135.6093904,
102,E3040600148201,町道江須之川西津浦線東国道４２号線,和歌山県すさみ町江住（町道江須之川西津浦線東国道４２号線）,,,,,1,,,,,33.50783695,135.5964307,
103,E3040600141201,町道江須平線起点付近,和歌山県すさみ町江住（町道江須平線起点付近）,,,,,1,,,,,33.50638772,135.5993919,
104,E3040600151201,楠堂谷東側山,和歌山県すさみ町江住（楠堂谷東側山）,,,,,1,,,,,33.508386,135.595946,
105,E3040600154201,薬師さん北個人宅裏山,和歌山県すさみ町江住（薬師さん北個人宅裏山）,,,,,1,,,,,33.5134102,135.6041386,
106,E3040600038201,薬師さん,和歌山県すさみ町江住１２７４－３東方先,,,,,1,,,,,33.51289146,135.6045404,
107,E3040600045201,町道平線タイラ橋付近県道バイパス,和歌山県すさみ町江住９８９北方先,,,,,1,,,,,33.51341029,135.6021908,
108,E3040600047201,栗垣内集会所,和歌山県すさみ町佐本西栗垣内58,1,1,,1,,,,,,33.59114335,135.6097153,
109,E3040600048201,佐本中集会所,和歌山県すさみ町佐本中205-1,1,1,,,,,,,1,33.58993235,135.6252936,
110,E3040600049201,公民館佐本分館,和歌山県すさみ町佐本中228-2,,,,,1,,,,1,33.5892255,135.62467,
111,E3040600050202,旧佐本小学校（校舎）,和歌山県すさみ町佐本中86,,,,,1,,,,1,33.5911353,135.627483,
112,E3040600050201,旧佐本小学校（体育館）,和歌山県すさみ町佐本中86,,,,,1,,,,1,33.59085778,135.6270403,
113,E3040600051201,中野集会所,和歌山県すさみ町佐本中野113-2,1,,,,1,,,,1,33.60065535,135.6186766,
114,E3040600052201,追川集会所,和歌山県すさみ町佐本追川220,1,1,,1,,,,,1,33.58722702,135.6183631,
115,E3040600053201,ＪＲ堀切踏切付近裏山,和歌山県すさみ町周参見,,,,,1,,,,,33.56069503,135.4953597,
116,E3040600053202,ダンスパシフィックブルー（屋上）,和歌山県すさみ町周参見,,,,,1,,,,,33.551748,135.494659,
117,E3040600053208,町道小泊西線北個人宅裏山,和歌山県すさみ町周参見,,,,,1,,,,,33.5521834,135.4860793,
118,E3040600053209,石橋墓地横砂防堰堤付近,和歌山県すさみ町周参見,,,,,1,,,,,33.55176716,135.4992396,
119,E3040600053206,ＪＲ山崎踏切付近個人宅裏山３,和歌山県すさみ町周参見,1,1,,,,,,,,33.55406774,135.4935559,
120,E3040600053205,ＪＲ山崎踏切付近個人宅裏山２,和歌山県すさみ町周参見,,,,,1,,,,,33.55383528,135.4937812,
121,E3040600053204,関電すさみ変電所付近個人宅裏山,和歌山県すさみ町周参見,,,,,1,,,,,33.5567506,135.5014018,
122,E3040600053203,王子神社裏,和歌山県すさみ町周参見,,,,,1,,,,,33.553021,135.494678,
123,E3040600053207,小泊生活改善センター北個人宅裏山,和歌山県すさみ町周参見,,,,,1,,,,,33.55114621,135.4889868,
124,E3040600078201,堀切生活改善センター,和歌山県すさみ町周参見1682,1,1,,,,,,,1,33.5578532,135.4944889,
125,E3040600079201,きのくに林産加工場,和歌山県すさみ町周参見1704,,,,,1,,,,,33.56285857,135.4937665,
126,E3040600085201,平松観音堂,和歌山県すさみ町周参見2023,,,,,1,,,,,33.549757,135.491122,
127,E3040600086201,漁村センター,和歌山県すさみ町周参見2050-28,1,1,,1,1,,,,1,33.5493336,135.4924118,
128,E3040600089201,歴史民俗資料館,和歌山県すさみ町周参見2290,,,,,1,,,,1,33.5527658,135.4944732,
129,E3040600090201,平松津波避難タワー,和歌山県すさみ町周参見2305,,,,,1,,,,,33.551385,135.493249,
130,E3040600092201,県営住宅すさみ団地（四階）,和歌山県すさみ町周参見2338-2,,,,,1,,,,,33.554447,135.495578,
131,E3040600095201,農村活性化センター,和歌山県すさみ町周参見2820-1,1,1,,1,,,,,1,33.55674906,135.5101641,
132,E3040600096201,周参見保育所,和歌山県すさみ町周参見2871-1,1,1,1,1,1,,1,,,33.556546,135.511057,
133,E3040600097201,農林漁業者等健康増進施設,和歌山県すさみ町周参見3305-3,1,1,,1,,,,,1,33.555506663618,135.50370488123,
134,E3040600098201,神田愛育文化センター,和歌山県すさみ町周参見3502-2,1,1,,,,,,,1,33.5584415,135.5033467,
135,E3040600099201,金比羅宮,和歌山県すさみ町周参見3553,,,,,1,,,,,33.558274,135.501916,
136,E3040600100202,周参見中学校（校舎）,和歌山県すさみ町周参見3685,1,1,,,,,,,,33.55478588,135.4996843,
137,E3040600100201,周参見中学校　（体育館）,和歌山県すさみ町周参見3685,1,1,,,,,,,,33.55453098,135.5002738,
138,E3040600101201,田中集会センター,和歌山県すさみ町周参見3806-4,1,1,,,,,,,1,33.55388951,135.5001948,
139,E3040600103201,住民福祉会館,和歌山県すさみ町周参見3871-3,1,1,,,,,,,1,33.5522515,135.4979168,
140,E3040600105201,周参見小学校（体育館）,和歌山県すさみ町周参見4027,1,1,,,,,,,1,33.551381531451,135.49728193862,
141,E3040600105202,周参見小学校（校舎）,和歌山県すさみ町周参見4027,1,1,,,,,,,1,33.551139633381,135.49759391838,
142,E3040600107201,役場庁舎（屋上）,和歌山県すさみ町周参見4089,,,,,1,,,,,33.55014809,135.4966733,
143,E3040600108201,総合センター（津波の場合は屋上）,和歌山県すさみ町周参見4120-1,1,1,1,1,1,,,,1,33.54981278,135.4959974,
144,E3040600109201,地域福祉センター［※福祉避難所］,和歌山県すさみ町周参見4133,1,1,,,,,,,1,33.54988878,135.4956111,
145,E3040600111201,津波避難タワー,和歌山県すさみ町周参見4289-1,,,,,1,,,,,33.547424,135.495559,
146,E3040600112201,イブファーム,和歌山県すさみ町周参見4378-1,,,,,1,,,,,33.54488211,135.4949346,
147,E3040600114201,下地一集会所,和歌山県すさみ町周参見4449,1,1,,,,,,,1,33.54561559,135.4961207,
148,E3040600117201,小泊生活改善センター,和歌山県すさみ町周参見4596,1,1,,,,,,,1,33.5507464,135.4883131,
149,E3040600119201,すさみ町避難ビル,和歌山県すさみ町周参見4626-15,1,1,,1,1,,,,1,33.550666,135.49712418651,
150,E3040600121201,天理教紀周文教会,和歌山県すさみ町周参見5009-1,1,1,,,,,,,,33.556944,135.495983,
151,E3040600155201,曽根田橋西個人宅裏山,和歌山県すさみ町周参見（曽根田橋西個人宅裏山）,,,,,1,,,,,33.55134963,135.4900583,
152,E3040600161201,太間地集会所北個人宅裏山,和歌山県すさみ町周参見（太間地集会所北個人宅裏山）,,,,,1,,,,,33.55871025,135.4912291,
153,E3040600163201,大日山配水池西側１,和歌山県すさみ町周参見（大日山配水池西側１）,,,,,1,,,,,33.55475397,135.4939435,
154,E3040600164201,大日山配水池西側２,和歌山県すさみ町周参見（大日山配水池西側２）,,,,,1,,,,,33.55495514,135.493965,
155,E3040600165201,町道小泊中之谷線北個人宅裏山,和歌山県すさみ町周参見（町道小泊中之谷線北個人宅裏山）,,,,,1,,,,,33.5521834,135.4872487,
156,E3040600156201,町道曽根田線起点付近裏山,和歌山県すさみ町周参見（町道曽根田線起点付近裏山）,,,,,1,,,,,33.55224375,135.490466,
157,E3040600159201,町道太間地線太間地橋西個人宅裏山１,和歌山県すさみ町周参見（町道太間地線太間地橋西個人宅裏山１）,,,,,1,,,,,33.55469585,135.4900919,
158,E3040600160201,町道太間地線太間地橋西個人宅裏山２,和歌山県すさみ町周参見（町道太間地線太間地橋西個人宅裏山２）,,,,,1,,,,,33.55505349,135.4898129,
159,E3040600169201,町道太間地線堀切橋東個人宅裏山,和歌山県すさみ町周参見（町道太間地線堀切橋東個人宅裏山）,,,,,1,,,,,33.56100794,135.4954992,
160,E3040600162201,町道大阪火尻線支線付近個人宅裏山,和歌山県すさみ町周参見（町道大阪火尻線支線付近個人宅裏山）,,,,,1,,,,,33.55696683,135.495585,
161,E3040600166201,天理教紀周文教会北個人宅付近１,和歌山県すさみ町周参見（天理教紀周文教会北個人宅付近１）,,,,,1,,,,,33.55725293,135.496218,
162,E3040600167201,天理教紀周文教会北個人宅付近２,和歌山県すさみ町周参見（天理教紀周文教会北個人宅付近２）,,,,,1,,,,,33.55755691,135.4962609,
163,E3040600168201,藤原谷,和歌山県すさみ町周参見（藤原谷）,,,,,1,,,,,33.55174481,135.5027586,
164,E3040600080201,太間地集会所付近裏山,和歌山県すさみ町周参見１８３１先,,,,,1,,,,,33.55694,135.4901992,
165,E3040600081201,太間地観音堂付近裏山,和歌山県すさみ町周参見１９２１南方先,,,,,1,,,,,33.554017,135.490556,
166,E3040600082201,三助谷,和歌山県すさみ町周参見１９６１先,,,,,1,,,,,33.550349,135.49094,
167,E3040600083201,畑山,和歌山県すさみ町周参見１９８４先,,,,,1,,,,,33.550077,135.491342,
168,E3040600084201,天神参道,和歌山県すさみ町周参見２０２１北西,,,,,1,,,,,33.54954747,135.4905948,
169,E3040600087201,王子橋南,和歌山県すさみ町周参見２１００－３先,,,,,1,,,,,33.551679,135.493567,
170,E3040600088201,大日山,和歌山県すさみ町周参見２２８８－１北方先,,,,,1,,,,,33.55473,135.494498,
171,E3040600091201,王子橋北,和歌山県すさみ町周参見２３０８－１先,,,,,1,,,,,33.552609,135.495391,
172,E3040600093201,大日山配水池昇り道,和歌山県すさみ町周参見２３３８－２西方先,,,,,1,,,,,33.555846,135.495647,
173,E3040600094201,大阪殿,和歌山県すさみ町周参見２４００北方先,,,,,1,,,,,33.557966,135.496572,
174,E3040600104201,石橋墓地裏上段,和歌山県すさみ町周参見４００５－２先,,,,,1,,,,,33.55164869,135.4989231,
175,E3040600106201,背戸山,和歌山県すさみ町周参見４０７５先,,,,,1,,,,,33.54820623,135.4972145,
176,E3040600110201,万福寺裏山,和歌山県すさみ町周参見４２８０東方,,,,,1,,,,,33.54747301,135.4971233,
177,E3040600113201,観音谷の高台,和歌山県すさみ町周参見４４２３北東先,,,,,1,,,,,33.54743948,135.4982311,
178,E3040600115201,串の戸（旧君嶋石油前の山）,和歌山県すさみ町周参見４４９１－１西方先,,,,,1,,,,,33.54319206,135.4953544,
179,E3040600118201,小泊地蔵堂付近裏山,和歌山県すさみ町周参見４６１５先,,,,,1,,,,,33.551673,135.488354,
180,E3040600120201,中の谷,和歌山県すさみ町周参見４６７１北方先,,,,,1,,,,,33.553635,135.487475,
181,E3040600123201,小河内集会センター,和歌山県すさみ町小河内913-1,1,1,,,,,,,1,33.565836,135.57902,
182,E3040600124201,西野川会館,和歌山県すさみ町西野川,,,,,1,,,,1,33.60299039,135.627421,
183,E3040600125201,太間川上会館,和歌山県すさみ町太間川38,,,,,1,,,,1,33.59969295,135.5088271,
184,E3040600126201,大鎌集会所,和歌山県すさみ町大鎌237,1,1,,,,,,,1,33.55153178,135.6249513,
185,E3040600127201,大谷会館,和歌山県すさみ町大谷179-3,1,1,,1,,,,,1,33.57706884,135.6165875,
186,E3040600128201,町道里野椎平線ＪＲ下トンネル付近高台,和歌山県すさみ町里野,,,,,1,,,,,33.51212745,135.6253321,
187,E3040600128202,中山,和歌山県すさみ町里野,,,,,1,,,,,33.51140279,135.6275135,
188,E3040600128204,里野漁港北高台,和歌山県すさみ町里野,,,,,1,,,,,33.5037005,135.6252463,
189,E3040600128203,里野海水浴場南国道４２号線,和歌山県すさみ町里野,,,,,1,,,,,33.508555,135.633075,
190,E3040600132201,里野集会所,和歌山県すさみ町里野526,1,1,,1,1,,,,1,33.508786,135.6268143,
191,E3040600133201,正福寺駐車場付近,和歌山県すさみ町里野847,,,,,1,,,,,33.51375541,135.627315,
192,E3040600134201,和深川集会所,和歌山県すさみ町和深川383,1,1,,1,,,,,1,33.5351784,135.5354466,
193,E3039100001201,ミナベ化工㈱事務所,和歌山県みなべ町気佐藤173-1,,,,1,1,,,,,33.776012425982,135.32119452646,
194,E3039100002201,紀州農協アグリセンターみなべ,和歌山県みなべ町気佐藤321-6,,,,1,1,,,,,33.773701,135.320655,
195,E3039100003201,みなべ町津波避難センター,和歌山県みなべ町気佐藤72-1,1,1,1,1,1,,1,,1,33.770327511532,135.318432,
196,E3039100004201,南部川右岸防災ヘリポート（タブチ池跡地）,和歌山県みなべ町筋528,,,,1,1,,,,,33.787884,135.318231,
197,E3039100006201,道林寺,和歌山県みなべ町熊岡82,,,,1,1,,,,,33.780084,135.3374091,
198,E3039100005201,熊岡地区畑崎付近,和歌山県みなべ町熊岡４４８地先,,,,1,1,,,,,33.776768604696,135.336351459,
199,E3039100007201,鶴の湯温泉,和歌山県みなべ町熊瀬川47,1,1,1,,,,1,,1,33.835211,135.319961,
200,E3039100008201,高城公民館,和歌山県みなべ町広野9,1,1,1,,,,1,,1,33.8468251,135.3556716,
201,E3039100009201,高城高齢者センター,和歌山県みなべ町高野1404,1,1,1,,,,1,,1,33.8517727,135.3405665,
202,E3039100010201,堺地区日吉神社奥高台,和歌山県みなべ町堺383,,,,1,1,,,,,33.74857,135.332763,
203,E3039100012201,堺地区ほうじ,和歌山県みなべ町堺418-3,,,,1,1,,,,,33.746536,135.332554,
204,E3039100013201,堺地区灰屋付近,和歌山県みなべ町堺528,,,,1,1,,,,,33.745274,135.329855,
205,E3039100014201,もとや魚店周辺,和歌山県みなべ町堺540-2,,,,1,1,,,,,33.744426,135.329405,
206,E3039100016201,堺地区しんばし山,和歌山県みなべ町堺660,,,,1,1,,,,,33.74650508003,135.33733297092,
207,E3039100017201,常福寺裏山高台,和歌山県みなべ町堺73,,,,1,1,,,,,33.74863026662,135.33012093122,
208,E3039100011201,堺地区小川商店付近高台,和歌山県みなべ町堺４０－１外,,,,1,1,,,,,33.748499,135.328965,
209,E3039100015201,堺地区地蔵尊裏高台,和歌山県みなべ町堺６１８外,,,,1,1,,,,,33.745492,135.332253,
210,E3039100018201,山内地区岩井谷付近,和歌山県みなべ町山内1163,,,,1,1,,,,,33.773885845721,135.30879174471,
211,E3039100019201,紀州梅干館,和歌山県みなべ町山内1339,,,,1,1,,,,,33.772539,135.314076,
212,E3039100020201,紀州南部ロイヤルホテル駐車場,和歌山県みなべ町山内348,,,,1,1,,,,,33.768746,135.301104,
213,E3039100022201,片倉地区千里球場入口付近,和歌山県みなべ町山内78-2,,,,1,1,,,,,33.778882,135.290523,
214,E3039100024201,諏訪神社付近高台,和歌山県みなべ町山内891-2,,,,1,1,,,,,33.776965,135.313027,
215,E3039100021201,山内地区国道４２号峠付近,和歌山県みなべ町山内４４８－３地先,,,,1,1,,,,,33.776225,135.310592,
216,E3039100023201,新福寺裏高台（岡山）,和歌山県みなべ町山内７９０－２外,,,,1,1,,,,,33.778151,135.315291,
