NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E3320700001111,井原小学校,岡山県井原市井原町1113-1,1,,,34.60356,133.461771,
2,E3320700012111,稲倉小学校,岡山県井原市下稲木町888,1,,,34.56872,133.463593,
3,E3320700025111,高屋中学校,岡山県井原市高屋町2-9-1,1,,,34.5791999437447,133.430030027369,
4,E3320700038111,井原体育館,岡山県井原市上出部町1671-1,1,,,34.588463,133.462637,
5,E3320700039111,出部小学校,岡山県井原市上出部町235-1,1,,,34.593283,133.458953,
6,E3320700052111,西江原小学校,岡山県井原市西江原町567-1,1,,,34.600175,133.487536,
7,E3320700053111,青野小学校,岡山県井原市青野町2507-1,1,,,34.626437,133.470593,
8,E3320700059111,大江小学校,岡山県井原市大江町2886,1,,,34.570881,133.441911,
9,E3320700063111,荏原小学校,岡山県井原市東江原町2584,1,,,34.602217,133.512724,
10,E3320700086111,美星小学校,岡山県井原市美星町西水砂20,1,,,34.672232,133.532789,
11,E3320700113111,芳井小学校,岡山県井原市芳井町吉井4114-1,1,,,34.628449,133.432439,
12,E3320700133111,木之子小学校,岡山県井原市木之子町2946,1,,,34.590904,133.500451,
13,E3320700138111,県主小学校,岡山県井原市門田町649-1,1,,,34.570712,133.486765,
14,E3320700142111,野上小学校,岡山県井原市野上町3201,1,,,34.64194,133.499983,
15,E3310000001111,東公民館　乙多見分館,岡山県岡山市中区乙多見294,1,,,34.6788161111111,133.979488888889,
16,E3310000002111,岡山県立岡山城東高等学校,岡山県岡山市中区下110,1,,,34.680248,133.99948,
17,E3310000003111,富山中学校,岡山県岡山市中区海吉1462-5,1,,,34.66411,133.989859722222,
18,E3310000004111,操南コミュニティハウス,岡山県岡山市中区桑野291-8,1,,,34.6340686111111,133.974856666667,
19,E3310000005111,岡山ふれあいセンター,岡山県岡山市中区桑野715-2,1,,,34.618433,133.979322,
20,E3310000006111,宇野コミュニティハウス,岡山県岡山市中区原尾島1-9-1,1,,,34.6738366666667,133.948773888889,
21,E3310000006112,宇野小学校,岡山県岡山市中区原尾島1-9-1,1,,,34.6736211111111,133.948526944444,
22,E3310000007111,岡山県立岡山盲学校,岡山県岡山市中区原尾島4-16-53,1,,,34.6664,133.956478,
23,E3310000008111,岡山県立岡山朝日高等学校,岡山県岡山市中区古京町2-2-21,1,,,34.660481,133.943249,
24,E3310000009111,東山中学校,岡山県岡山市中区御幸町13-3,1,,,34.6528305555556,133.933505833333,
25,E3310000010111,東山公園集会所,岡山県岡山市中区御成町15-26,1,,,34.6573316666667,133.943524444444,
26,E3310000011111,幡多小学校,岡山県岡山市中区高屋254,1,,,34.6748638888889,133.966220277778,
27,E3310000012111,東公民館,岡山県岡山市中区高屋344-1,1,,,34.6742636111111,133.968928611111,
28,E3310000013111,旭竜コミュニティハウス,岡山県岡山市中区高島1-8-5,1,,,34.6861147222222,133.948840833333,
29,E3310000014111,操山公民館　三勲分館,岡山県岡山市中区国富1039-18,1,,,34.6692494444444,133.9394,
30,E3310000015111,操山中学校,岡山県岡山市中区国富3-11-1,1,,,34.6663058333333,133.950604444444,
31,E3310000016111,操山公民館,岡山県岡山市中区国富3-9-12,1,,,34.667782231428,133.94929811595,
32,E3310000017111,高島コミュニティハウス,岡山県岡山市中区国府市場117-1,1,,,34.6917780555556,133.962948333333,
