NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E1415000001201,上野原カントリークラブ駐車場,山梨県上野原市上野原6887,,1,,,,,,,,35.65962458,139.1182406,
2,E1440100001201,下之街道公民館,神奈川県愛川町角田1413,1,1,,1,,,1,,,35.529886516854,139.31280675408,
3,E1440100002201,峰公民館,神奈川県愛川町角田1929-2,1,1,,1,,,1,,,35.528931162796,139.30430283047,
4,E1440100003201,愛川中原中学校,神奈川県愛川町角田210,1,1,,1,,1,1,,1,35.528726269553,139.32575033481,
5,E1440100004201,ありんこ高峰作業所駐車場,神奈川県愛川町角田2191-2,,,,1,,,,,,35.529061626978,139.29797536944,
6,E1440100005201,戸倉公民館,神奈川県愛川町角田2259-2,,,,1,,,,,,35.528281818744,139.29967661437,
7,E1440100006201,角田児童館,神奈川県愛川町角田2469-1,1,1,,1,,,1,,,35.528937030159,139.30776296477,
8,E1440100008201,下箕輪公民館,神奈川県愛川町角田3088-4,1,1,,1,,,1,,,35.527926899498,139.31895870574,
9,E1440100009201,梅沢公民館,神奈川県愛川町角田332-7,1,1,,1,,,1,,,35.533320234506,139.3211810969,
10,E1440100010201,海底公民館,神奈川県愛川町角田4231,1,,,1,,,1,,,35.523818983772,139.29964136228,
11,E1440100011201,小沢児童館（児童遊園地含む）,神奈川県愛川町角田642-1,,1,,1,,,,,,35.536761109665,139.33283735148,
12,E1440100012201,上小沢公民館（児童遊園地含む）,神奈川県愛川町角田752-6,1,1,,1,,,1,,,35.534620638673,139.32690278183,
13,E1440100013201,金屋公民館,神奈川県愛川町三増1590-4,1,1,,1,,,1,,,35.544457155567,139.2984438748,
14,E1440100014201,中里公民館,神奈川県愛川町三増1661-6,1,1,,1,,,1,,,35.542344228526,139.30040023336,
15,E1440100015201,上三増公民館,神奈川県愛川町三増2060-5,1,,,1,,,1,,,35.548893682265,139.29550077347,
16,E1440100016201,下宿公民館,神奈川県愛川町三増50-4,1,1,,1,,,1,,,35.536170766858,139.30859278189,
17,E1440100017201,三増児童館（児童遊園地含む。）,神奈川県愛川町三増591,1,1,,1,,,1,,,35.539984346851,139.30364084933,
18,E1440100019201,高峰小学校,神奈川県愛川町三増767,1,1,,1,,1,1,,1,35.534805296564,139.31195997969,
19,E1440100018201,高峰保育園,神奈川県愛川町三増773,1,1,,1,,,1,,,35.534625996796,139.31332198486,
20,E1440100020201,神奈川県立愛川高等学校,神奈川県愛川町三増822-1,1,1,,1,,1,1,,1,35.531960376505,139.31753001871,
21,E1440100021201,新宿公民館,神奈川県愛川町三増860-19,1,1,,1,,,1,,,35.532700387804,139.31228332086,
22,E1440100022201,春日台保育園,神奈川県愛川町春日台2-11-3,1,1,,1,,,1,,,35.524857032392,139.32904351005,
23,E1440100023201,中津第二小学校,神奈川県愛川町春日台2-9-1,1,1,,1,,1,1,,1,35.524390588415,139.32961619099,
24,E1440100024201,春日台会館,神奈川県愛川町春日台3-6-18,1,1,,1,,,1,,,35.523986339711,139.33267637611,
25,E1440100025201,菅原小学校,神奈川県愛川町中津1103,1,1,,1,,1,1,,1,35.520918969842,139.33512667058,
26,E1440100026201,上熊坂東公民館,神奈川県愛川町中津1158-6,1,1,,1,,,1,,,35.520667706794,139.33375792666,
27,E1440100027201,愛川東中学校,神奈川県愛川町中津1400,1,1,,1,,1,1,,1,35.523410736358,139.32872659584,
28,E1440100028201,大塚児童館,神奈川県愛川町中津1855-3,1,1,,1,,,1,,,35.52883161212,139.33360848522,
29,E1440100029201,六倉児童館,神奈川県愛川町中津2273-3,1,1,,1,,,1,,,35.529497350962,139.34303677234,
30,E1440100031201,二井坂児童館,神奈川県愛川町中津3724-2,1,1,,1,,,1,,,35.509812366276,139.33543656118,
31,E1440100032201,上熊坂児童館,神奈川県愛川町中津386-1,1,1,,1,,,1,,,35.518563629213,139.32950627417,
32,E1440100033201,中津南保育園,神奈川県愛川町中津3893,1,1,,1,,,1,,,35.507426170227,139.33907314057,
33,E1440100034201,半縄公民館,神奈川県愛川町中津3903-1,1,1,,1,,,1,,,35.506473174875,139.33919211962,
34,E1440100035201,中津工業団地第１号公園,神奈川県愛川町中津4043,1,1,,1,,1,1,,1,35.522282130627,139.34206971892,
35,E1440100036201,桜台団地公民館,神奈川県愛川町中津4061-9,1,1,,1,,,1,,,35.508735450932,139.34442598932,
36,E1440100037201,楠公民館,神奈川県愛川町中津485-2,1,1,,1,,,1,,,35.515765256492,139.3311916717,
37,E1440100038201,熊坂児童館,神奈川県愛川町中津511,1,1,,1,,,1,,,35.514189406507,139.33142725242,
38,E1440100039201,坂本体育館（運動場含む）,神奈川県愛川町中津5177,,1,,1,,1,,,,35.500798691307,139.34162729588,
39,E1440100040201,坂本児童館,神奈川県愛川町中津5177-2,,1,,1,,,,,,35.501020587401,139.34181635089,
40,E1440100041201,中津保育園,神奈川県愛川町中津544,1,1,,1,,,1,,1,35.51214892536,139.33441109384,
