NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E4221000002201,芦辺小学校,長崎県壱岐市芦辺町芦辺浦546,1,,1,1,1,1,,,1,33.8032676938229,129.761643822986,
2,E4221000070201,壱岐市役所芦辺庁舎,長崎県壱岐市芦辺町芦辺浦562,1,,1,1,1,1,,,1,33.802125,129.762713,
3,E4221000003201,芦辺浦住民集会所,長崎県壱岐市芦辺町芦辺浦85-3,1,1,,1,,1,,,1,33.80254266,129.7578275,
4,E4221000004201,那賀幼稚園,長崎県壱岐市芦辺町住吉山信触1007,1,1,1,,1,1,,,,33.78742219,129.7190699,
5,E4221000005201,壱岐島開発総合センター,長崎県壱岐市芦辺町諸吉大石触197,1,1,,1,,1,,,1,33.80641944,129.7435608,
6,E4221000006201,芦辺保育所,長崎県壱岐市芦辺町諸吉大石触665,1,1,1,1,1,1,,,,33.80293033,129.7542536,
7,E4221000007201,八幡小学校,長崎県壱岐市芦辺町諸吉南触1565,1,1,,1,,1,,,1,33.7871748558191,129.783313597693,
8,E4221000008201,田河小学校,長崎県壱岐市芦辺町諸吉二亦触1659,1,1,1,1,,1,,,,33.78385266,129.753879,
9,E4221000009201,田河幼稚園,長崎県壱岐市芦辺町諸吉二亦触1670,1,1,1,,,1,,,,33.78350686,129.7546243,
10,E4221000010202,旧芦辺中学校体育館,長崎県壱岐市芦辺町諸吉二亦触1886,1,1,,1,,1,,,1,33.781983,129.759119,
11,E4221000011201,八幡保育所,長崎県壱岐市芦辺町諸吉本村触1300,1,1,,1,,1,,,,33.78587675,129.7886678,
12,E4221000012201,那賀小学校,長崎県壱岐市芦辺町中野郷西触174,1,1,1,1,1,1,,,,33.78793346,129.7196225,
13,E4221000013201,那賀地区公民館,長崎県壱岐市芦辺町中野郷西触362,1,1,1,1,1,1,,,1,33.79033728,129.7213388,
14,E4221000014201,芦辺中学校,長崎県壱岐市芦辺町中野郷西触400,1,1,1,1,1,1,,,,33.79139463,129.7207523,
15,E4221000016201,瀬戸小学校,長崎県壱岐市芦辺町箱崎大左右触315,1,1,1,1,,1,,,,33.8213570301692,129.756241111559,
16,E4221000017201,瀬戸幼稚園,長崎県壱岐市芦辺町箱崎大左右触920,1,,,1,,1,,,,33.81746268,129.7544946,
17,E4221000018201,箱崎地区公民館,長崎県壱岐市芦辺町箱崎大左右触924,1,1,,,,1,,,1,33.8172475,129.755205,
18,E4221000019201,芦辺町クオリティーライフセンターつばさ,長崎県壱岐市芦辺町箱崎中山触2548,1,1,,1,,1,,,1,33.80958185,129.7476853,
19,E4221000020201,箱崎僻地保健福祉館,長崎県壱岐市芦辺町箱崎釘ノ尾触1293,1,1,1,1,1,1,,,1,33.8254745250293,129.737914246771,
20,E4221000021201,箱崎幼稚園,長崎県壱岐市芦辺町箱崎釘ノ尾触652,1,1,1,1,1,1,,,1,33.8263215,129.7405067,
21,E4221000021202,箱崎小学校,長崎県壱岐市芦辺町箱崎釘ノ尾触652,1,1,1,1,1,1,,,1,33.82673865,129.740794,
22,E4221000023201,原島老人憩いの家,長崎県壱岐市郷ノ浦町原島487-2,1,1,1,,1,1,,,1,33.72308626,129.6488506,
23,E4221000025201,初山小学校,長崎県壱岐市郷ノ浦町初山西触807-1,1,1,1,1,1,1,,,,33.71896941,129.703185,
24,E4221000026201,初山地区公民館,長崎県壱岐市郷ノ浦町初山東触237-2,1,1,1,1,1,1,,,1,33.7187914,129.7043458,
25,E4221000027201,沼津小学校,長崎県壱岐市郷ノ浦町小牧東触184,1,1,1,1,1,1,,,1,33.7887866556668,129.672030691189,
26,E4221000028201,志原小学校,長崎県壱岐市郷ノ浦町大原触115,1,1,1,1,1,1,,,1,33.75380556,129.7207778,
27,E4221000029201,大島僻地保健福祉館,長崎県壱岐市郷ノ浦町大島607,1,1,1,,1,1,,,1,33.73912777,129.6377511,
28,E4221000030201,三島小学校,長崎県壱岐市郷ノ浦町大島815,1,1,1,1,1,1,,,1,33.7383330757402,129.634666839789,
29,E4221000032201,長島老人憩いの家,長崎県壱岐市郷ノ浦町長島672,1,1,1,,1,1,,,1,33.72819518,129.6344563,
30,E4221000033201,沼津地区公民館,長崎県壱岐市郷ノ浦町長峰本村触836-3,1,1,1,1,1,1,,,1,33.7918192,129.6733897,
31,E4221000034201,郷ノ浦町デイサービスセンター,長崎県壱岐市郷ノ浦町坪触3099,1,1,1,1,1,1,,,1,33.7323241502736,129.69685667825,
32,E4221000035201,大谷公園体育館,長崎県壱岐市郷ノ浦町田中触1223,1,1,1,1,1,1,,,1,33.7597444746102,129.695632437238,
33,E4221000036201,渡良小学校,長崎県壱岐市郷ノ浦町渡良東触365,1,1,1,1,1,1,,,1,33.7576150862879,129.663735650964,
34,E4221000067201,壱岐市渡良事務所,長崎県壱岐市郷ノ浦町渡良南触422-1,1,1,1,1,1,1,,,1,33.755903,129.661734,
35,E4221000037201,壱岐高等学校,長崎県壱岐市郷ノ浦町片原触88,1,1,1,1,1,1,,,1,33.7462657326704,129.692676646463,
36,E4221000038201,壱岐の島ホール,長崎県壱岐市郷ノ浦町本村触445,1,1,1,1,,1,,,1,33.7489845682943,129.687115434679,
37,E4221000039201,盈科小学校,長崎県壱岐市郷ノ浦町本村触589,1,1,1,1,1,1,,,,33.7499039902237,129.692775201441,
38,E4221000040201,郷ノ浦中学校,長崎県壱岐市郷ノ浦町本村触75,1,1,1,1,1,1,,,1,33.7512702011148,129.694701982219,
39,E4221000041201,柳田小学校,長崎県壱岐市郷ノ浦町柳田触885,1,1,1,1,,1,,,1,33.7664183862204,129.701412956592,
40,E4221000042201,勝本小学校,長崎県壱岐市勝本町坂本触262,1,1,1,1,1,1,,,,33.85114214,129.6904336,
41,E4221000043201,勝本地区公民館,長崎県壱岐市勝本町勝本浦211-3,1,1,,1,,1,,,1,33.85115876,129.6931979,
42,E4221000044201,西部地区老人憩いの家,長崎県壱岐市勝本町勝本浦389,1,1,,,,1,,,1,33.8536647,129.6904428,
43,E4221000045201,勝本町漁村センター,長崎県壱岐市勝本町勝本浦575-61,1,1,,,,1,,,1,33.85417723,129.694591,
44,E4221000047201,壱岐商業高等高校,長崎県壱岐市勝本町新城西触282,1,1,1,1,1,1,,,1,33.8323337452303,129.714045231794,
45,E4221000048202,壱岐市役所勝本庁舎,長崎県壱岐市勝本町西戸触182-5,1,,1,1,1,1,,,1,33.848797,129.692729,
46,E4221000049201,霞翠小学校,長崎県壱岐市勝本町西戸触550,1,1,1,1,1,1,,,,33.84435158,129.7008073,
47,E4221000050201,勝本町ふれあいセンターかざはや,長崎県壱岐市勝本町大久保触1736-2,1,1,1,1,1,1,,,1,33.8439394,129.6918469,
48,E4221000051201,勝本中学校,長崎県壱岐市勝本町仲触1846,1,1,1,1,1,1,,,,33.85087428,129.6977904,
49,E4221000052201,布気地区老人憩いの家,長崎県壱岐市勝本町百合畑触398,1,1,1,,1,1,,,1,33.80351709,129.6983131,
50,E4221000053201,湯本地区公民館,長崎県壱岐市勝本町布気触818-10,1,1,,,,1,,,1,33.8048256,129.6901383,
51,E4221000054201,新城地区老人憩いの家,長崎県壱岐市勝本町北触37,1,1,1,,1,1,,,1,33.83092618,129.714956,
52,E4221000055201,鯨伏小学校,長崎県壱岐市勝本町立石南触1137-10,1,1,,1,,1,,,1,33.80408577,129.689233,
53,E4221000057201,立石地区老人憩いの家,長崎県壱岐市勝本町立石南触583,1,1,1,,1,1,,,1,33.79941294,129.6847558,
54,E4221000058201,久喜地区住民センター,長崎県壱岐市石田町久喜触181,1,1,1,,,1,,,1,33.73880962,129.732845,
55,E4221000059201,石田小学校,長崎県壱岐市石田町石田西触1238,1,1,1,1,,1,,,,33.74797694,129.7564523,
56,E4221000060201,石田スポーツセンター,長崎県壱岐市石田町石田西触1264-4,1,1,1,1,,1,,,1,33.74726289,129.7552384,
57,E4221000061201,石田町総合福祉センター,長崎県壱岐市石田町石田西触1486-1,1,1,1,1,1,1,,,1,33.7451707369019,129.753176604449,
58,E4221000062201,石田中学校,長崎県壱岐市石田町石田西触1547,1,1,1,1,,1,,,1,33.74616229,129.7560468,
59,E4221000063201,石田農村環境改善センター,長崎県壱岐市石田町池田東触671-1,1,1,1,1,,1,,,1,33.74435702,129.7514751,
60,E4221000064201,筒城地区公民館,長崎県壱岐市石田町筒城西触157,1,1,1,,1,1,,,1,33.76081723,129.7733418,
61,E4221000065201,筒城小学校,長崎県壱岐市石田町筒城西触191,1,1,1,1,1,1,,,1,33.7591758826748,129.773153697186,
62,E4221000068201,筒城浜ふれあいセンター,長崎県壱岐市石田町筒城仲触1885,1,1,,1,,1,,,1,33.758848,129.789878,
63,E4221300001201,愛野運動公園,長崎県雲仙市愛野町乙1375,1,1,1,1,1,1,1,1,,32.81150556,130.1576083,
64,E4221300002201,愛野中学校,長崎県雲仙市愛野町乙1674,1,1,1,1,1,1,1,1,1,32.81218056,130.1536278,
65,E4221300004201,愛野体育館,長崎県雲仙市愛野町乙493-1,,1,1,1,1,1,1,1,1,32.81593333,130.1523083,
