NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E0921400060201,きぬの里２号公園,栃木県さくら市きぬの里1-18-10,1,1,,1,,1,,,,36.6623512359376,139.961513924958,
2,E0921400059202,きぬの里１号公園,栃木県さくら市きぬの里1-5,1,1,,1,,1,,,,36.6614518691185,139.958322096236,
3,E0921400061201,きぬの里４号公園,栃木県さくら市きぬの里2-8-7,1,1,,1,,1,,,,36.6600868417811,139.965838943556,
4,E0921400064201,きぬの里近隣公園,栃木県さくら市きぬの里3-19,1,1,,1,,1,,,,36.6587967392675,139.964244413714,
5,E0921400062201,きぬの里３号公園,栃木県さくら市きぬの里4-8-1,1,1,,1,,1,,,,36.6581804598356,139.958822284771,
6,E0921400063201,きぬの里５号公園,栃木県さくら市きぬの里5-10-7,1,1,,1,,1,,,,36.6548753788204,139.96307626827,
7,E0921400001201,氏家駅西近隣公園（風の丘公園）,栃木県さくら市卯の里1-8,,1,,1,,1,,,,36.6848548506774,139.957021185102,
8,E0921400002201,氏家駅西２号公園,栃木県さくら市卯の里2-25-3,,1,,1,,1,,,,36.6829363029369,139.95971006005,
9,E0921400003201,氏家駅西３号公園,栃木県さくら市卯の里4-53-6,,1,,1,,1,,,,36.6787051503729,139.959475377688,
10,E0921400004201,氏家駅西４号公園,栃木県さくら市卯の里5-62-3,,1,,1,,1,,,,36.6777261919319,139.962336752401,
11,E0921400005201,下河戸南多目的集会施設,栃木県さくら市下河戸328-2,1,1,,1,,1,,,1,36.759941,140.018847,
12,E0921400006201,葛城公民館,栃木県さくら市葛城1455-1,1,1,,1,,1,,,1,36.705836,140.038288,
13,E0921400017201,荒川水辺公園,栃木県さくら市喜連川,,1,,1,,1,,,,36.7143795137164,140.032503241013,
14,E0921400007201,松田多目的集会施設,栃木県さくら市喜連川2489-1,1,1,,1,,1,,,1,36.7376716686834,140.008779303127,
