NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
23,E0823000031121,社会福祉法人霞会　特別養護老人ホーム　ふるさと,茨城県かすみがうら市新治1811-6,,,避難行動要支援者のうち介護保険における要介護認定者で、要介護３・４・５の者とその家族。その他市が認める者。,36.140546564518,140.24847167325,
24,E0823000032111,わかぐり運動公園体育館,茨城県かすみがうら市新治1813-2,1,,,36.140501127436,140.24735531852,
25,E0823000034111,霞ヶ浦中学校,茨城県かすみがうら市深谷3398-2,1,,,36.089550985465,140.30565274664,
26,E0823000035111,霞ヶ浦南小学校,茨城県かすみがうら市深谷3660-1,,,,36.088415705674,140.31067219024,
27,E0823000038111,霞ヶ浦コミュニティセンター,茨城県かすみがうら市深谷3719-1,1,,,36.086726604079,140.31309342831,
28,E0823000040111,新治児童館,茨城県かすみがうら市西野寺51-1,1,,,36.170661724442,140.26020137578,
29,E0823000041111,旧新治小学校,茨城県かすみがうら市西野寺736,1,,,36.171041235723,140.25947004735,
30,E0823000053112,第１常陸野公園　千代田Ｂ＆Ｇ海洋センター体育館,茨城県かすみがうら市中佐谷1252-8,1,,,36.156726,140.220773,
31,E0823000043111,千代田コミュニティセンター,茨城県かすみがうら市中志筑2112,1,,,36.184427158254,140.23108368648,
32,E0823500002111,わかくさ幼稚園,茨城県つくばみらい市下島422,1,,,35.954600551646,140.05975356264,
33,E0823500003111,谷和原小学校,茨城県つくばみらい市加藤241,1,,,35.990203,140.011535,
34,E0823500005111,小絹中学校,茨城県つくばみらい市絹の台1-14-2,1,,,35.980339306558,139.97741281658,
35,E0823500006121,小絹児童館,茨城県つくばみらい市絹の台3-1-4,,,要配慮者,35.978360711,139.97979980625,
36,E0823500010121,保健福祉センター,茨城県つくばみらい市古川1015-1,,,要配慮者,35.994448931773,140.0116377217,
37,E0823500011121,谷和原公民館,茨城県つくばみらい市古川1025,,,要配慮者,35.993984451785,140.01212603486,
38,E0823500012111,谷和原中学校,茨城県つくばみらい市古川950,1,,,35.991604485293,140.01256976686,
39,E0823500013111,伊奈第１保育所,茨城県つくばみらい市山王新田1253,1,,,35.944591346864,140.07165743728,
40,E0823500014111,伊奈中学校,茨城県つくばみらい市市野深600,1,,,35.967776822324,140.03256351232,
41,E0823500018111,みらい平コミュニティセンター,茨城県つくばみらい市紫峰ヶ丘4-4-1,1,,,36.001590849252,140.04057955015,
42,E0823500021111,小絹コミュニティセンター,茨城県つくばみらい市小絹848,1,,,35.982611439474,139.98037145461,
43,E0823500022111,小絹小学校,茨城県つくばみらい市小絹858,1,,,35.981684484514,139.97957128371,
44,E0823500023111,小張小学校,茨城県つくばみらい市小張1661,1,,,35.982778686129,140.03905479226,
45,E0823500024112,総合運動公園　体育館,茨城県つくばみらい市小張1770,1,,,35.980033161722,140.04641113295,
46,E0823500024111,総合運動公園　研修道場,茨城県つくばみらい市小張1770,1,,,35.979603401165,140.04678664221,
47,E0823500025111,伊奈第２保育所,茨城県つくばみらい市小張4705,1,,,35.984467879171,140.04030868314,
48,E0823500026111,谷和原第２保育所,茨城県つくばみらい市上小目600,1,,,35.992159240239,140.00093194644,
49,E0823500026112,谷和原幼稚園,茨城県つくばみらい市上小目600,1,,,35.992115836859,140.00097486179,
50,E0823500027111,つくばみらい市総合教育支援センター,茨城県つくばみらい市上長沼1250,1,,,36.011860616289,140.01267337106,
51,E0823500028121,総合福祉施設きらくやまふれあいの丘　すこやか福祉館,茨城県つくばみらい市神生530,1,,要配慮者,35.96287301063,140.08898355386,
52,E0823500028111,総合福祉施設きらくやまふれあいの丘　世代ふれあいの館,茨城県つくばみらい市神生530,1,,,35.964291035436,140.08871824776,
53,E0823500029111,谷和原第１保育所,茨城県つくばみらい市仁左衛門新田641,1,,,36.017722427585,140.01983647853,
54,E0823500030121,茨城県立伊奈特別支援学校,茨城県つくばみらい市青古新田300,1,,要配慮者,35.972032657318,140.02028764326,
55,E0823500031111,すみれ幼稚園,茨城県つくばみらい市足高1313,1,,,35.951796049712,140.08802202837,
56,E0823500032111,谷井田コミュニティセンター,茨城県つくばみらい市谷井田1960,1,,,35.951288966501,140.04562405813,
57,E0823500033111,伊奈小学校,茨城県つくばみらい市谷井田2047,1,,,35.951572536858,140.04988587107,
58,E0822400001111,開智望小学校・開智望中等教育学校,茨城県つくばみらい市筒戸3400,1,,,35.966692,139.986639,
59,E0823500036111,伊奈東中学校,茨城県つくばみらい市南太田254,1,,,35.972916918069,140.05908177481,
60,E0823500037111,伊奈東小学校,茨城県つくばみらい市板橋2379,1,,,35.981991257161,140.05457561187,
61,E0823500038111,板橋コミュニティセンター,茨城県つくばみらい市板橋2675-1,1,,,35.981343677071,140.05881669266,
62,E0823500042111,富士見ヶ丘小学校,茨城県つくばみらい市富士見ヶ丘2-18-1,1,,,35.998050573899,140.03202748545,
63,E0823500046111,福岡小学校,茨城県つくばみらい市福岡971,1,,,36.027319230895,140.03119438465,
64,E0823500047111,茨城県立伊奈高等学校,茨城県つくばみらい市福田711,1,,,35.961458321335,140.04087064819,
65,E0823500048111,豊小学校,茨城県つくばみらい市豊体1692,1,,,35.966854287027,140.02369929191,
66,E0823500051111,陽光台小学校,茨城県つくばみらい市陽光台3-1,1,,,35.994624309753,140.04386186465,
67,E0822000021111,桜中学校,茨城県つくば市さくらの森32,,,,36.098502136003,140.12977102944,
68,E0822000001111,みどりの学園義務教育学校,茨城県つくば市みどりの中央12-1,,,,36.026403716741,140.05694539493,
69,E0822000002111,（株）鹿島アントラーズＦＣ　つくばアカデミーセンター,茨城県つくば市みどりの中央51-1,1,,,36.026048249788,140.06053874654,
70,E0822000125111,みどりの南中学校,茨城県つくば市みどりの南106-1,,,,36.011374,140.050719,
71,E0822000124111,みどりの南小学校,茨城県つくば市みどりの南106-3,,,,36.012107,140.052104,
72,E0822000003121,特別養護老人ホーム大地と大空,茨城県つくば市稲荷原1241-1,,,要配慮者,36.006875,140.114296,
73,E0822000005111,高山中学校,茨城県つくば市下河原崎503,,,,36.063179251792,140.04125837,
74,E0822000007121,特別養護老人ホームはなみずき,茨城県つくば市下原525-1,,,要配慮者,36.039867,140.13253,
75,E0822000008111,広岡交流センター,茨城県つくば市下広岡410-167,,,,36.065029470072,140.16735794085,
76,E0822000009111,学園の森義務教育学校,茨城県つくば市学園の森2-15-1,,,,36.096492467219,140.07761402798,
77,E0822000094121,特別養護老人ホーム新つくばホーム,茨城県つくば市学園の森3-29-2,,,要配慮者,36.094072,140.091064,
78,E0822000012111,葛城小学校,茨城県つくば市苅間689,,,,36.079238658621,140.0956036591,
79,E0822000013111,小野川交流センター,茨城県つくば市館野477-1,,,,36.044730240877,140.11191287261,
80,E0822000014111,小野川小学校,茨城県つくば市館野731,,,,36.040969739199,140.11503982007,
81,E0822000016111,吉沼小学校,茨城県つくば市吉沼1010,,,,36.144339838663,140.01508602145,
82,E0822000017111,吉沼交流センター,茨城県つくば市吉沼790,,,,36.147376040341,140.01514701538,
83,E0822000018121,特別養護老人ホームつくばの杜,茨城県つくば市吉瀬1017-1,,,要配慮者,36.075402,140.149187,
84,E0822000019111,谷田部南小学校,茨城県つくば市境田191-1,,,,36.010552006087,140.08014712733,
85,E0822000020121,県立つくば特別支援学校,茨城県つくば市玉取2100,,,要配慮者,36.126645,140.105038,
86,E0822000022111,栄小学校,茨城県つくば市金田54,,,,36.103353967585,140.14342287133,
87,E0822000023111,栗原小学校,茨城県つくば市栗原2018,,,,36.127821228395,140.11745152429,
88,E0822000024111,桜老人福祉センター,茨城県つくば市栗原2470,,,,36.124118854938,140.11496916441,
89,E0822000025111,栗原交流センター,茨城県つくば市栗原5386-2,,,,36.123279378557,140.12334897103,
90,E0822000026111,つくば市役所コミュニティ棟,茨城県つくば市研究学園1-1-1,,,,36.084083408057,140.07708902794,
91,E0822000118112,研究学園中学校,茨城県つくば市研究学園2-26,,,,36.081688,140.071075,
92,E0822000118111,研究学園小学校,茨城県つくば市研究学園2-26,,,,36.081688,140.071075,
93,E0822000027112,吾妻交流センター,茨城県つくば市吾妻1-10-1,,,,36.082031061049,140.11414385531,
94,E0822000028111,（株）常陽銀行　常陽つくばビル,茨城県つくば市吾妻1-14-2,,,,36.08260668105,140.11490615158,
95,E0822000029111,吾妻小学校,茨城県つくば市吾妻2-16,,,,36.083935812211,140.10993206791,
96,E0822000030111,高崎中学校,茨城県つくば市高崎1730,,,,36.00603184273,140.12466784268,
97,E0822000031111,茎崎第一小学校,茨城県つくば市高崎2290,,,,35.999120898138,140.12470900947,
98,E0822000032111,豊里交流センター,茨城県つくば市高野1197-20,,,,36.104153993834,140.03756232354,
99,E0822000033111,豊里中学校,茨城県つくば市高野1213,,,,36.108247293222,140.03680939161,
100,E0822000115111,豊里体育館,茨城県つくば市高野1240-3,,,,36.103317593214,140.03630692819,
101,E0822000034111,今鹿島小学校,茨城県つくば市今鹿島1762,,,,36.128935471898,140.04278887513,
102,E0822000116111,豊里柔剣道場,茨城県つくば市今鹿島4262,,,,36.10932266125,140.03759706063,
103,E0822000036111,（旧）筑波西中学校,茨城県つくば市作谷578-2,,,,36.189218471004,140.04985972563,
104,E0822000037111,（旧）山口小学校,茨城県つくば市山口913,,,,36.175366274811,140.11066875361,
105,E0822000038111,大穂中学校,茨城県つくば市篠崎475,,,,36.138994967881,140.0618183144,
106,E0822000039111,春日交流センター,茨城県つくば市春日2-36-1,,,,36.089034802369,140.09909238239,
107,E0822000040111,春日学園義務教育学校,茨城県つくば市春日2-47,,,,36.088991871281,140.09735365753,
108,E0822000041111,茎崎交流センター,茨城県つくば市小茎318,,,,35.986802622622,140.11868870803,
109,E0822000042111,茎崎中学校,茨城県つくば市小茎450,,,,35.990570898558,140.11602127287,
110,E0822000043111,茎崎第三小学校,茨城県つくば市小茎798-1,,,,35.99466891049,140.11024890222,
111,E0822000044111,（旧）小田小学校,茨城県つくば市小田3107,,,,36.153100990339,140.11230766594,
112,E0822000123121,グループホーム美桜,茨城県つくば市小野川10-12,,,要配慮者,36.049975,140.112618,
113,E0822000045121,つくば根学園,茨城県つくば市小和田366,,,要配慮者,36.16693,140.110449,
114,E0822000046121,ラ・フィーネつくば根,茨城県つくば市小和田476-1,,,要配慮者,36.16784,140.110921,
115,E0822000047111,松代小学校,茨城県つくば市松代3-3-1,,,,36.070457919598,140.10200706342,
116,E0822000048111,松代交流センター,茨城県つくば市松代4-16-3,,,,36.062854713536,140.10401365877,
117,E0822000049111,手代木南小学校,茨城県つくば市松代4-24,,,,36.066068658293,140.10286333371,
118,E0822000050111,手代木中学校,茨城県つくば市松代5-10,,,,36.063015257542,140.10644407388,
119,E0822000051111,桜交流センター,茨城県つくば市松塚1036-2,,,,36.105567779683,140.14237600977,
120,E0822000052111,沼崎小学校,茨城県つくば市沼崎1650,,,,36.111660137048,140.05844535772,
121,E0822000053112,働く婦人の家,茨城県つくば市沼田40-2,,,,36.207294453742,140.07772533921,
122,E0822000054111,九重小学校,茨城県つくば市上ノ室2126,,,,36.085343418148,140.13082115165,
123,E0822000056121,小規模特別養護老人ホーム　トレランス田村,茨城県つくば市上横場2290-9,,,要配慮者,36.039799,140.089969,
124,E0822000057122,特別養護老人ホームアイリスコート,茨城県つくば市上横場429-1,,,要配慮者,36.051838,140.087827,
125,E0822000058111,茎崎第二小学校,茨城県つくば市上岩崎1076,,,,35.979134762123,140.10167939236,
126,E0822000062121,特別養護老人ホーム　フロンティア,茨城県つくば市上郷1600-3,,,要配慮者,36.106121,140.012402,
127,E0822000063111,上郷小学校,茨城県つくば市上郷2499,,,,36.096293137348,140.01540016794,
128,E0822000065111,真瀬小学校,茨城県つくば市真瀬2103,,,,36.058264622893,140.03505820791,
129,E0822000066111,（旧）田井小学校,茨城県つくば市神郡1200,,,,36.192857543909,140.09630525812,
130,E0822000068111,（旧）田水山小学校,茨城県つくば市水守620,,,,36.170573688949,140.06710753444,
131,E0822000069121,みもり園,茨城県つくば市水守859-4,,,要配慮者,36.169734,140.052241,
132,E0822000113111,吉沼体育館,茨城県つくば市西高野821,,,,36.141385309531,140.02036573654,
133,E0822000070111,株式会社カスミ,茨城県つくば市西大橋599-1,,,,36.073404620886,140.08423204356,
134,E0822000071111,前野小学校,茨城県つくば市前野1367,,,,36.139884607065,140.05634916725,
135,E0822000122121,サンシャインコンフォートつくば,茨城県つくば市台町2-3-10,,,要配慮者,36.038602,140.083907,
136,E0822000072111,桜南小学校,茨城県つくば市大角豆789-1,,,,36.064616946243,140.15121108991,
137,E0822000073111,総合教育研究所,茨城県つくば市大形1333-1,,,,36.144761193208,140.12794832149,
138,E0822000074111,大曽根小学校,茨城県つくば市大曽根2917,,,,36.136808698618,140.08946384005,
139,E0822000076111,つくば市谷田部農業協同組合,茨城県つくば市谷田部2074-1,,,,36.034736492776,140.07079270056,
140,E0822000077111,谷田部小学校,茨城県つくば市谷田部2938,,,,36.034226571281,140.07415943199,
141,E0822000078121,グループホーム　たんぽぽ,茨城県つくば市谷田部3393-1,,,要配慮者,36.022065,140.078832,
142,E0822000079111,谷田部交流センター,茨城県つくば市谷田部4774-18,,,,36.03701205024,140.07469660152,
143,E0822000080111,谷田部中学校,茨城県つくば市谷田部6100,,,,36.045171,140.079584,
144,E0822000120121,介護老人保健施設　プレミエール元気館,茨城県つくば市谷田部6107-1,,,要配慮者,36.042914,140.08043,
145,E0822000120122,グループホーム筑水苑,茨城県つくば市谷田部6107-1,,,要配慮者,36.043096,140.081246,
146,E0822000121121,サンシャイン・ヴィラつくば倶楽夢,茨城県つくば市谷田部6107-2,,,要配慮者,36.042294,140.08067,
147,E0822000081111,つくばカピオ,茨城県つくば市竹園1-10-1,,,,36.078977680911,140.11592643911,
148,E0822000082111,（株）筑波銀行　つくば本部ビル,茨城県つくば市竹園1-7,,,,36.079409814725,140.11203228299,
149,E0822000083111,竹園西小学校,茨城県つくば市竹園2-19-4,,,,36.076155818382,140.1186639012,
150,E0822000084111,竹園東中学校,茨城県つくば市竹園3-11,,,,36.082282851878,140.12627237593,
151,E0822000085111,竹園東小学校,茨城県つくば市竹園3-13,,,,36.080748855768,140.12373999171,
152,E0822000086111,竹園交流センター,茨城県つくば市竹園3-19-2,,,,36.080244596546,140.12536388438,
153,E0822000087112,大穂体育館,茨城県つくば市筑穂1-10-4,,,,36.136553923375,140.08198649337,
154,E0822000087111,大穂交流センター,茨城県つくば市筑穂1-10-4,,,,36.136553923375,140.08198649337,
155,E0822000088111,（旧）菅間小学校,茨城県つくば市中菅間877,,,,36.198660484677,140.06707345922,
156,E0822000089111,吾妻中学校,茨城県つくば市天久保1-9-1,,,,36.093070346809,140.10778914478,
157,E0822000090111,島名小学校,茨城県つくば市島名537-1,,,,36.070885509993,140.04799335243,
158,E0822000091111,島名交流センター,茨城県つくば市島名784-30,,,,36.073531569688,140.05103390612,
159,E0822000128111,かとりだい交流館,茨城県つくば市島名１７１６（香取台Ａ５０街区１）,,,,36.063315,140.054695,
160,E0822000132111,香取台小学校,茨城県つくば市島名１７１６（香取台Ａ５０街区１画地）,,,,36.062408,140.054594,
161,E0822000092111,東小学校,茨城県つくば市東2-24,,,,36.055032067062,140.13039964626,
162,E0822000093111,谷田部東中学校,茨城県つくば市東2-25-1,,,,36.053691513432,140.13172505724,
163,E0822000114111,東光台体育館,茨城県つくば市東光台5-13-5,,,,36.092304172353,140.06735708157,
164,E0822000129111,洞峰公園,茨城県つくば市二の宮2-20,1,,,36.059723,140.121521,
165,E0822000095111,二の宮小学校,茨城県つくば市二の宮4-11,,,,36.058994078205,140.11796441212,
166,E0822000096111,二の宮交流センター,茨城県つくば市二の宮4-6-2,,,,36.060905100279,140.11839653286,
167,E0822000097111,千勝神社,茨城県つくば市泊崎173,,,,35.955291913615,140.11013290233,
168,E0822000098121,筑峯学園,茨城県つくば市平沢655-4,,,要配慮者,36.182,140.110225,
169,E0822000099111,並木小学校,茨城県つくば市並木2-12,,,,36.066463885785,140.14108879911,
170,E0822000100111,並木中学校,茨城県つくば市並木3-8,,,,36.063543456883,140.14734068872,
171,E0822000101111,並木交流センター,茨城県つくば市並木4-2-1,,,,36.06353432344,140.14270583766,
172,E0822000105111,市民研修センター,茨城県つくば市北条1477-1,1,,,36.174977256378,140.10514496228,
173,E0822000106111,（旧）筑波東中学校,茨城県つくば市北条4160,,,,36.174586119341,140.09561906665,
174,E0822000107121,小規模多機能型居宅介護　なかよし,茨城県つくば市北条4326-2,,,要配慮者,36.175946,140.090044,
175,E0822000108111,筑波交流センター,茨城県つくば市北条5060,,,,36.173851915817,140.08727350047,
176,E0822000108112,市民ホールつくばね,茨城県つくば市北条5060,,,,36.174129055672,140.08755245021,
177,E0822000109111,秀峰筑波義務教育学校,茨城県つくば市北条5073,,,,36.172650242757,140.08675837566,
178,E0822000110111,柳橋小学校,茨城県つくば市柳橋360,,,,36.059085,140.082472,
179,E0822000111121,あいリレーつくば,茨城県つくば市要273-1,,,要配慮者,36.117027,140.086723,
180,E0822000112111,要小学校,茨城県つくば市要449-1,,,,36.110519352973,140.07936368337,
181,E0822100001111,阿字ヶ浦ふれあい交流館,茨城県ひたちなか市阿字ケ浦町610,1,,,36.38742521,140.6070821,
182,E0822100002111,旧磯崎小学校,茨城県ひたちなか市磯崎町4598,1,,,36.38042921,140.6242117,
183,E0822100003111,美乃浜学園,茨城県ひたちなか市磯崎町5135,1,,,36.371395163812,140.61974922102,
184,E0822100004111,佐和高等学校,茨城県ひたちなか市稲田636-1,1,,,36.4410205646,140.53628630913,
185,E0822100005111,佐野小学校,茨城県ひたちなか市稲田76,1,,,36.435318008371,140.53259800245,
186,E0822100006111,那珂湊中学校,茨城県ひたちなか市廻り目2896,1,,,36.350044150333,140.59606855464,
187,E0822100007111,大島コミュニティセンター,茨城県ひたちなか市外野1-1-1,1,,,36.403833987997,140.53536913387,
188,E0822100008111,外野小学校,茨城県ひたちなか市外野1-30-1,1,,,36.40623248893,140.53738982308,
189,E0822100009121,金上ふれあいセンター,茨城県ひたちなか市金上562-1,1,,要配慮者,36.371282602325,140.53997935169,
190,E0822100009111,金上ふれあいセンター,茨城県ひたちなか市金上562-1,1,,,36.371282602325,140.53997935169,
191,E0822100010111,中央図書館,茨城県ひたちなか市元町5-3,1,,,36.396479059367,140.52740707167,
192,E0822100011111,佐野コミュニティセンター,茨城県ひたちなか市高場190,1,,,36.43470049925,140.53357452647,
193,E0822100012111,茨城県立勝田特別支援学校,茨城県ひたちなか市高場2452,1,,,36.433041906754,140.52867532057,
194,E0822100013111,老人福祉センター高場荘,茨城県ひたちなか市高場594-2,1,,,36.427953213131,140.53982029803,
195,E0822100013121,老人福祉センター高場荘,茨城県ひたちなか市高場594-2,1,,要配慮者,36.427953213131,140.53982029803,
196,E0822100014111,高野小学校,茨城県ひたちなか市高野474,1,,,36.424781390077,140.5469987496,
197,E0822100015111,佐野中学校,茨城県ひたちなか市佐和1504,1,,,36.440871571437,140.53000067907,
198,E0822100016111,笠松運動公園,茨城県ひたちなか市佐和2197-28,1,,,36.453767834874,140.53905855677,
199,E0822100017111,三反田小学校,茨城県ひたちなか市三反田3065,1,,,36.365105840726,140.55522629193,
200,E0822100018111,那珂湊第一小学校,茨城県ひたちなか市山ノ上町1-1,1,,,36.340805452724,140.5853471493,
201,E0822100019111,那珂湊高等学校,茨城県ひたちなか市山ノ上町4-6,1,,,36.342934,140.584574,
202,E0822100020111,市毛小学校,茨城県ひたちなか市市毛825,1,,,36.401650509092,140.50273689509,
203,E0822100021111,勝田第二中学校,茨城県ひたちなか市市毛979,1,,,36.397252081281,140.50980942683,
204,E0822100022111,市毛コミュニティセンター,茨城県ひたちなか市市毛980,1,,,36.395703,140.511631,
205,E0822100023111,枝川小学校,茨城県ひたちなか市枝川160,1,,,36.381538124965,140.49315499791,
206,E0822100024111,勝倉小学校,茨城県ひたちなか市勝倉3010,1,,,36.376924332465,140.52535939652,
207,E0822100026111,松戸体育館,茨城県ひたちなか市松戸町2-6-1,1,,,36.394518,140.547044,
208,E0822100027111,勝田工業高等学校,茨城県ひたちなか市松戸町3-10-1,1,,,36.390485442133,140.54662431894,
209,E0822100028111,総合体育館,茨城県ひたちなか市新光町49,1,,,36.393440786391,140.58465611002,
210,E0822100029111,那珂湊第三小学校,茨城県ひたちなか市西十三奉行13251-1,1,,,36.359982,140.593157,
211,E0822100030111,総合福祉センター,茨城県ひたちなか市西大島3-16-1,1,,,36.408667765351,140.52328466947,
212,E0822100030121,総合福祉センター,茨城県ひたちなか市西大島3-16-1,1,,要配慮者,36.408667765351,140.52328466947,
213,E0822100031111,文化会館,茨城県ひたちなか市青葉町1-1,1,,,36.387432895452,140.52824300263,
214,E0822100032111,子育て支援・多世代交流施設（ふぁみりこらぼ）,茨城県ひたちなか市石川町11-1,1,,,36.390211746399,140.52807758577,
215,E0822100033111,勝田中等教育学校,茨城県ひたちなか市足崎1458,1,,,36.40581617,140.554615,
216,E0822100034111,勝田第一中学校,茨城県ひたちなか市大成町38-1,1,,,36.386506102585,140.53705919764,
217,E0822100035111,那珂湊コミュニティセンター,茨城県ひたちなか市鍛治屋窪3566,1,,,36.352753918875,140.59229338509,
218,E0822100036111,中根小学校,茨城県ひたちなか市中根1863,1,,,36.38184334355,140.56056051482,
219,E0822100037111,茨城工業高等専門学校,茨城県ひたちなか市中根866,1,,,36.400003133149,140.55108493416,
220,E0822100038111,１中地区コミュニティセンター,茨城県ひたちなか市長堀町3-4-1,1,,,36.388094301909,140.54240146768,
221,E0822100039111,長堀小学校,茨城県ひたちなか市長堀町3-5-1,1,,,36.389170583923,140.54250725302,
222,E0822100040111,茨城大学附属特別支援学校,茨城県ひたちなか市津田1955,1,,,36.413395340103,140.50758180513,
223,E0822100041111,津田コミュニティセンター,茨城県ひたちなか市津田2732,1,,,36.406397505111,140.49578298085,
224,E0822100042111,津田小学校,茨城県ひたちなか市津田東1-1-1,1,,,36.413110859155,140.50576765879,
225,E0822100043111,田彦中学校,茨城県ひたちなか市田彦1442-1,1,,,36.411955747619,140.51773499893,
226,E0822100044111,田彦小学校,茨城県ひたちなか市田彦1457,1,,,36.411089689633,140.52057549138,
227,E0822100045111,田彦コミュニティセンター,茨城県ひたちなか市田彦950-128,1,,,36.419662211167,140.51746945435,
228,E0822100046111,東石川小学校,茨城県ひたちなか市東石川1-1-1,1,,,36.39634701845,140.52827422613,
229,E0822100047111,ワークプラザ勝田,茨城県ひたちなか市東石川1279,1,,,36.398574148156,140.5377602036,
230,E0822100048111,大島中学校,茨城県ひたちなか市東大島4-6-1,1,,,36.404482581769,140.53348744675,
231,E0822100049111,那珂湊総合福祉センター（しあわせプラザ）,茨城県ひたちなか市南神敷台17-6,1,,,36.353997687562,140.59295320383,
232,E0822100049121,那珂湊総合福祉センター（しあわせプラザ）,茨城県ひたちなか市南神敷台17-6,1,,要配慮者,36.353997687562,140.59295320383,
233,E0822100050111,前渡コミュニティセンター,茨城県ひたちなか市馬渡2980-1,1,,,36.411660619114,140.57116270826,
234,E0822100051111,勝田第三中学校,茨城県ひたちなか市馬渡2982,1,,,36.411218464605,140.57145712455,
235,E0822100052111,前渡小学校,茨城県ひたちなか市馬渡309,1,,,36.403805462584,140.57459220926,
236,E0822100053111,那珂湊第二小学校,茨城県ひたちなか市富士ノ上10-1,1,,,36.347040035891,140.59895153339,
237,E0822100055111,旧平磯小学校,茨城県ひたちなか市平磯町250,1,,,36.35711105,140.6090016,
238,E0822100056111,堀口小学校,茨城県ひたちなか市堀口588,1,,,36.387802846838,140.51511754022,
239,E0822100057111,湊公園ふれあい館,茨城県ひたちなか市湊中央1-1-1,1,,,36.340523445345,140.58885448827,
240,E0822100058111,那珂湊コミュニティセンター柳沢館,茨城県ひたちなか市柳沢472,1,,,36.357501,140.570096,
241,E0822100059121,那珂湊保健相談センター,茨城県ひたちなか市和田町2-11-21,1,,要配慮者,36.34393790813,140.60063207305,
242,E0822100059111,那珂湊保健相談センター,茨城県ひたちなか市和田町2-11-21,1,,,36.34393790813,140.60063207305,
243,E0844300001111,かすみ公民館,茨城県阿見町阿見2083-2,1,,,36.043617,140.218708,
244,E0844300004121,総合保健福祉会館,茨城県阿見町阿見4671-1,,,要配慮者,36.0249,140.209529,
245,E0844300005111,阿見第二小学校,茨城県阿見町阿見4988,1,,,36.032039,140.203813,
246,E0844300006121,阿見翔裕園,茨城県阿見町阿見5137,,,要配慮者,36.030347,140.198932,
247,E0844300007111,阿見第一小学校,茨城県阿見町岡崎3-19,1,,,36.038608,140.218156,
248,E0844300009111,吉原交流センター,茨城県阿見町吉原614,1,,,35.996613,140.220941,
249,E0844300010111,本郷小学校,茨城県阿見町荒川本郷1400,1,,,36.017331,140.170815,
250,E0844300011111,朝日中学校,茨城県阿見町荒川本郷1855-1,1,,,36.015316,140.185226,
251,E0844300012121,スーペリア３６０,茨城県阿見町荒川本郷2033-508,,,要配慮者,36.024453,140.186865,
