NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E1522300034111,保健福祉センター京和荘,新潟県阿賀野市姥ヶ橋1104,1,,,37.843009,139.18568,
2,E1522300035111,京ヶ瀬中学校体育館,新潟県阿賀野市姥ヶ橋739,1,,,37.8413728923081,139.18348769912,
3,E1522300036111,京ヶ瀬小学校体育館,新潟県阿賀野市姥ヶ橋749,1,,,37.8423129596566,139.185329596038,
4,E1522300004111,水原総合体育館,新潟県阿賀野市岡山町10-15,1,,,37.8337926362979,139.225497810959,
5,E1522300005111,水原小学校体育館,新潟県阿賀野市岡山町4-35,1,,,37.8355853754712,139.224391529892,
6,E1522300006111,福祉会館,新潟県阿賀野市外城町10-5,1,,,37.839443,139.231843,
7,E1522300007111,阿賀野高等学校体育館,新潟県阿賀野市学校町3-9,1,,,37.831757129806,139.225223902519,
8,E1522300008111,水原中学校体育館,新潟県阿賀野市学校町9-9,1,,,37.8283475947263,139.225328343906,
9,E1522300009111,県立駒林特別支援学校体育館,新潟県阿賀野市駒林5050,1,,,37.8558221110002,139.205430611144,
10,E1522300010111,笹神体育館,新潟県阿賀野市笹岡157-1,1,,,37.8401888208871,139.266384215842,
11,E1522300011111,笹神中学校体育館,新潟県阿賀野市笹岡200,1,,,37.8411760461238,139.266283148429,
12,E1522300012111,水原公民館,新潟県阿賀野市山口町1-2-14,1,,,37.840367,139.217575,
13,E1522300013111,笹岡小学校体育館,新潟県阿賀野市山崎1443-1,1,,,37.8343662838153,139.271088932674,
14,E1522300014111,ふれあい会館,新潟県阿賀野市山崎77,1,,,37.83677,139.268556,
15,E1522300015111,笹神保健センター,新潟県阿賀野市山崎89,1,,,37.8358935718778,139.268742676981,
16,E1522300016111,神山小学校体育館,新潟県阿賀野市山倉107,1,,,37.8709564483113,139.254746482227,
17,E1522300017111,旧寺社小学校体育館,新潟県阿賀野市寺社甲2009,1,,,37.797681182401,139.224263906869,
18,E1522300018111,総合福祉施設かがやき苑体育館,新潟県阿賀野市寺社甲3848-212,1,,,37.7855452519101,139.234546461773,
19,E1522300018121,総合福祉施設かがやき苑,新潟県阿賀野市寺社甲3848-212,1,,,37.7855894139739,139.234409669106,
20,E1522300019111,大和体育館,新潟県阿賀野市小浮2443,1,,,37.778938252094,139.202917634207,
21,E1522300020111,笹神農民研修所,新潟県阿賀野市上一分134,1,,,37.845464,139.289335,
22,E1522300021111,コミュニティセンター瓢湖憩の家,新潟県阿賀野市水原314-19,1,,,37.836141,139.237159,
23,E1522300022111,旧前山小学校体育館,新潟県阿賀野市前山305-1,1,,,37.8225843579374,139.191887094449,
24,E1522300023111,五頭山麓うららの森,新潟県阿賀野市村杉3946-163,1,,,37.802710292108,139.28945126172,
25,E1522300024111,旧分田小学校体育館,新潟県阿賀野市東町995,1,,,37.7938512596402,139.200257193004,
26,E1522300025111,安野小学校体育館,新潟県阿賀野市南安野町7-1,1,,,37.8371410301875,139.213587237414,
27,E1522300026111,山手体育館,新潟県阿賀野市福永910,1,,,37.7780982191628,139.249014126766,
28,E1522300027111,分田農村環境改善センター,新潟県阿賀野市分田1322-1,1,,,37.7976,139.198685,
29,E1522300028111,安田交流センター,新潟県阿賀野市保田1756-1,1,,,37.7738818504025,139.234268471775,
30,E1522300029111,安田中学校体育館,新潟県阿賀野市保田4419,1,,,37.7705822753227,139.237537165455,
