NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E2421400001201,員弁西小学校,三重県いなべ市員弁町笠田新田607,1,1,,1,,1,,,1,35.115093,136.554067,
2,E2421400002201,市之原公民館,三重県いなべ市員弁町市之原1178,1,1,,1,,1,,,1,35.145232,136.561053,
3,E2421400003201,員弁運動公園体育館,三重県いなべ市員弁町楚原936,1,1,,1,,1,,,1,35.117366,136.564405,
4,E2421400004201,員弁東小学校,三重県いなべ市員弁町大泉1201,1,1,,1,,1,,,1,35.098882,136.567885,
5,E2421400005201,員弁中学校,三重県いなべ市員弁町大泉新田1739,1,1,,1,,1,,,1,35.108897,136.565359,
6,E2421400006201,大安中学校,三重県いなべ市大安町石榑東2977,1,1,,1,,1,,,1,35.099658,136.537576,
7,E2421400007201,石榑小学校,三重県いなべ市大安町石榑南611,1,1,,1,,1,,,1,35.104868,136.504907,
8,E2421400008201,丹生川小学校,三重県いなべ市大安町丹生川中1189,1,1,,1,,1,,,1,35.12318,136.520512,
9,E2421400009201,三里小学校,三重県いなべ市大安町平塚1247,1,1,,1,,1,,,1,35.103095,136.534529,
10,E2421400012201,藤原中学校,三重県いなべ市藤原町市場491,1,1,,1,,1,,,1,35.17285,136.491399,
11,E2421400013201,藤原文化センター,三重県いなべ市藤原町市場493-1,1,1,,1,,1,,,1,35.174397,136.48684,
12,E2421400014201,旧東藤原小学校,三重県いなべ市藤原町石川989,1,1,,1,,1,,,1,35.158343,136.498077,
13,E2421400015201,ふじわら保育園,三重県いなべ市藤原町川合770,1,1,,1,,1,,,1,35.173648,136.498172,
14,E2421400017201,農業公園梅林公園直売所,三重県いなべ市藤原町鼎342,1,1,,1,,1,,,1,35.221008,136.495316,
15,E2421400018201,北勢中学校,三重県いなべ市北勢町阿下喜2480,1,1,,1,,1,,,1,35.155512,136.526365,
16,E2421400019201,阿下喜小学校,三重県いなべ市北勢町阿下喜2562-1,1,1,,1,,1,,,1,35.156716,136.52438,
17,E2421400020201,いなべ市役所駐車場,三重県いなべ市北勢町阿下喜40,1,1,,1,,1,,,,35.158806,136.514778,
18,E2421400021201,いなべ市防災拠点施設,三重県いなべ市北勢町阿下喜66-3,1,1,,1,,1,,,,35.154959123443,136.5139331561,
19,E2421400022201,川原多目的集会所,三重県いなべ市北勢町川原916,1,1,,1,,1,,,1,35.21394,136.512529,
20,E2421400023201,山郷小学校,三重県いなべ市北勢町大辻新田276,1,1,,1,,1,,,1,35.149936,136.54182,
21,E2421400024201,田辺農業振興センター,三重県いなべ市北勢町田辺745-2,1,1,,1,,1,,,1,35.19502,136.524763,
22,E2421400025201,治田小学校,三重県いなべ市北勢町東村30-1,1,1,,1,,1,,,1,35.132196,136.511473,
23,E2421600001201,ＤＭＧＭＯＲⅠアリーナ,三重県伊賀市ゆめが丘1-3,1,1,,1,,1,,,1,34.73927212,136.158478,
24,E2421600002201,友生小学校運動場,三重県伊賀市ゆめが丘2-11,1,1,,1,,1,,,1,34.7369134730698,136.164013969976,
25,E2421600002203,友生小学校　体育館,三重県伊賀市ゆめが丘2-11,1,1,,1,,1,,,1,34.7376099903699,136.164507496434,
26,E2421600002202,友生小学校　校舎,三重県伊賀市ゆめが丘2-11,1,1,,1,,1,,,1,34.7370809904245,136.164507496434,
27,E2421600003201,ゆめが丘保育園　園舎,三重県伊賀市ゆめが丘5-14-1,1,1,,1,,1,,,1,34.73488544,136.1612109,
28,E2421600004201,さくら保育園　園舎,三重県伊賀市阿保1152,,1,,1,,1,,,1,34.66669561,136.1788667,
29,E2421600005201,青山ホール　,三重県伊賀市阿保1411-1,,1,,1,,1,,,1,34.6692727,136.1775024,
30,E2421600006203,青山小学校　体育館,三重県伊賀市阿保1789,1,,,1,,1,,,1,34.6643698500266,136.184455707239,
31,E2421600006202,青山小学校　校舎,三重県伊賀市阿保1789,1,,,1,,1,,,1,34.6645198654578,136.183956816356,
32,E2421600006201,青山小学校　運動場,三重県伊賀市阿保1789,1,,,1,,1,,,1,34.6652346411323,136.184573724433,
33,E2421600007203,青山中学校　体育館,三重県伊賀市阿保1870,1,1,,1,,1,,,1,34.6640521693945,136.185646608042,
34,E2421600007201,青山中学校　運動場,三重県伊賀市阿保1870,1,1,,1,,1,,,1,34.6628652684792,136.185410573644,
35,E2421600007202,青山中学校　校舎,三重県伊賀市阿保1870,1,1,,1,,1,,,1,34.663337383519,136.184707834883,
36,E2421600012202,城東中学校　校舎,三重県伊賀市印代450,1,1,,1,,1,,,1,34.786842086131,136.145624251317,
37,E2421600012203,城東中学校　体育館,三重県伊賀市印代450,,1,,1,,1,,,1,34.7870976157889,136.145055623006,
38,E2421600012201,城東中学校　運動場,三重県伊賀市印代450,,1,,1,,1,,,1,34.7859609433068,136.145377488088,
39,E2421600013201,大山田東体育館　体育館,三重県伊賀市猿野1316,,,,1,,1,,,1,34.76563658,136.2814485,
40,E2421600014201,ライトピアおおやまだ,三重県伊賀市奥馬野17,1,,,1,,1,,,1,34.7340327,136.247578,
41,E2421600015203,上野南小学校　体育館,三重県伊賀市沖265,,1,,1,,1,,,1,34.7204271404527,136.152859960133,
42,E2421600015202,上野南小学校　校舎,三重県伊賀市沖265,1,1,,1,,1,,,1,34.720458005094,136.152334247165,
