NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E0823000001201,安飾コミュニティステーション,茨城県かすみがうら市安食1075-1,1,1,,1,,,,,1,36.11378972367,140.347698406306,
2,E0823000003202,逆西第一児童公園,茨城県かすみがうら市稲吉2-6-25,1,1,,1,,,,,,36.124317,140.249987,
3,E0823000004201,逆西防災広場,茨城県かすみがうら市稲吉2-9-18,1,1,,1,,,,,,36.1228777978,140.249886246,
4,E0823000005201,下稲吉コミュニティセンター,茨城県かすみがうら市稲吉3-15-67,1,1,,1,,,,,1,36.124801,140.248373,
5,E0823000006201,稲吉ふれあい公園,茨城県かすみがうら市稲吉4-10-1,1,1,,1,,,,,,36.12775706,140.24570783,
6,E0823000007201,下稲吉小学校,茨城県かすみがうら市下稲吉1623-5,1,1,,1,,,,,1,36.1351839127311,140.239503506939,
7,E0823000008201,大塚ふれあいセンター,茨城県かすみがうら市下稲吉1868-22,1,1,,1,,,,,1,36.1321059991,140.239129,
8,E0823000049201,大塚ファミリー公園,茨城県かすみがうら市下稲吉1873-3,1,1,,1,,,,,,36.131749,140.238588,
9,E0823000009201,下稲吉中学校,茨城県かすみがうら市下稲吉2273-2,1,1,,1,,,,,1,36.1326417467692,140.24778100348,
10,E0823000010201,下稲吉東小学校,茨城県かすみがうら市下稲吉2286,1,1,,1,,,,,1,36.1310096367164,140.251457851336,
11,E0823000050201,桜塚公園,茨城県かすみがうら市下稲吉2607-72,1,1,,1,,,,,,36.122999,140.253094,
12,E0823000012201,わかぐり保育所,茨城県かすみがうら市下稲吉519-2,1,1,,1,,,,,1,36.149718,140.245788,
13,E0823000013201,霞ヶ浦北小学校,茨城県かすみがうら市下軽部1232,1,1,,1,,,,,1,36.0974785813144,140.342710633203,
14,E0823000044201,下大津コミュニティステーション,茨城県かすみがうら市加茂4472,1,1,,1,,,,,1,36.080097,140.28569,
15,E0823000015201,牛渡コミュニティステーション,茨城県かすみがうら市牛渡2862-3,1,1,,1,,,,,1,36.0666487444798,140.331370795705,
16,E0823000017201,やまゆり保育所,茨城県かすみがうら市五反田298-20,1,1,,1,,,,,1,36.1776230648,140.219979956,
17,E0823000054201,かすみがうら市歴史博物館研修施設,茨城県かすみがうら市坂1029-1,1,1,,1,,1,1,,1,36.074395,140.372949,
18,E0823000056201,かすみがうら市交流センター,茨城県かすみがうら市坂4784,,,,1,,1,,,,36.06999,140.374736,
19,E0823000021201,志士庫コミュニティステーション,茨城県かすみがうら市宍倉1594,1,1,,1,,,,,1,36.1220009721656,140.321851987422,
20,E0823000022201,戸沢公園運動広場,茨城県かすみがうら市宍倉3604-1,1,1,,1,,,,,,36.126388,140.307928,
21,E0823000023201,かすみがうらウエルネスプラザ,茨城県かすみがうら市宍倉5462,1,1,,1,,,,,1,36.128566111499,140.286431374231,
22,E0823000025201,旧七会小学校,茨城県かすみがうら市上稲吉182-2,1,1,,1,,,,,1,36.1432191479528,140.22053743108,
23,E0823000026201,関鉄自動車工業,茨城県かすみがうら市上稲吉1828,1,1,,1,,,,,,36.1292223978,140.213096027,
24,E0823000027201,旧上佐谷小学校,茨城県かすみがうら市上佐谷1837,1,1,,1,,,,,1,36.1650475549258,140.205060050562,
25,E0823000028201,千代田義務教育学校,茨城県かすみがうら市上佐谷990,1,1,,1,,,,,1,36.162248005806,140.223896219261,
