NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
72,E1832200013202,松岡中学校　武道場,福井県永平寺町松岡吉野堺61-10-1,1,,,,,,1,,1,36.086795,136.299871,
73,E1832200013203,松岡中学校,福井県永平寺町松岡吉野堺61-10-1,1,,,,,,1,,1,36.086168,136.299696,
74,E1832200015202,御陵小学校,福井県永平寺町松岡兼定島39-15,1,,,,,,1,,1,36.1079737057381,136.289463107126,
75,E1832200015201,御陵小学校グラウンド,福井県永平寺町松岡兼定島39-15,,,,1,,1,,,1,36.1074073424378,136.289487718854,
76,E1832200016202,福井県立大学体育館,福井県永平寺町松岡兼定島4-1-1,,,,,,,1,,1,36.1082066212361,136.27718268631,
77,E1832200016201,福井県立大学グラウンド,福井県永平寺町松岡兼定島4-1-1,,,,1,,1,,,1,36.1071815627556,136.277935316909,
78,E1832200016203,福井県立大学交流センター,福井県永平寺町松岡兼定島4-1-1,1,,,,,,1,,1,36.1085620037367,136.278132188309,
79,E1832200017201,松岡ふるさと学習館,福井県永平寺町松岡松ケ原4-803,1,,,,,,1,,1,36.093141,136.28764,
80,E1832200018201,松岡河川公園,福井県永平寺町松岡上合月地先,,,,1,,1,,,,36.099048,136.298639,
81,E1832200019201,松岡公民館,福井県永平寺町松岡神明1-129,1,1,,,,,1,,1,36.093886,136.300768,
82,E1832200020201,松岡小学校グラウンド,福井県永平寺町松岡神明3-132,,,,1,,1,,,1,36.0907475932299,136.300706933002,
83,E1832200020202,松岡小学校,福井県永平寺町松岡神明3-132,1,1,,,,,1,,1,36.0909990173674,136.300422618846,
84,E1832200021201,松岡総合運動公園,福井県永平寺町松岡湯谷33-1-1,,,,1,,1,,,,36.063418,136.294831,
85,E1832200023201,上志比グラウンド,福井県永平寺町石上28-55,,,,1,,1,,,,36.0713245810613,136.400806098086,
86,E1832200024201,上志比文化会館サンサンホール,福井県永平寺町石上29-67-1,1,,,,,,1,,1,36.07084,136.403209,
87,E1832200025201,志比小学校グラウンド,福井県永平寺町谷口1-70,,,,1,,1,,,1,36.094197867687,136.33411565315,
88,E1832200025202,志比小学校,福井県永平寺町谷口1-70,1,1,,,,,1,,1,36.094606,136.334279,
89,E1832200026201,永平寺河川公園,福井県永平寺町谷口地先,,,,1,,1,,,,36.094491,136.336733,
90,E1832200027201,中島河川公園,福井県永平寺町中島地先,,,,1,,1,,,,36.078064,136.412179,
91,E1832200028202,永平寺中学校,福井県永平寺町東古市22-46,1,1,,,,,1,,1,36.098772,136.328724,
92,E1832200028201,永平寺中学校グラウンド,福井県永平寺町東古市22-46,,,,1,,1,,,1,36.0993055433658,136.329009541768,
93,E1820900001201,越前市いまだて芸術館,福井県越前市粟田部町11-1-1,1,1,,1,,,,,1,35.91873680856,136.24743286226,
94,E1820900122201,花筐公民館・児童館,福井県越前市粟田部町41-11-1,1,1,,1,,,,,1,35.913966,136.241056,
95,E1820900002201,花筐小学校,福井県越前市粟田部町41-12,1,1,,1,,,,,1,35.914179871116,136.23967554318,
96,E1820900003201,稲寄第一公園,福井県越前市稲寄町23-11-33,,1,,1,,,,,,35.920736486787,136.18813273235,
97,E1820900004202,瓜生水と緑公園体育館,福井県越前市瓜生町19-7-1,1,1,,1,,,,,1,35.926682,136.183401,
98,E1820900004201,瓜生水と緑公園,福井県越前市瓜生町19-7-1,,1,,1,,,,,1,35.927922414446,136.18478126761,
99,E1820900005201,瓜生公園,福井県越前市瓜生町33-25-3,,1,,1,,,,,,35.923631624961,136.17777348501,
100,E1820900006201,八王子公園,福井県越前市横市町3-1,,1,,1,,,,,,35.910322602273,136.19068351313,
101,E1820900007201,家久南部公園,福井県越前市家久町1001,,1,,1,,,,,,35.926516162826,136.17286868399,
102,E1820900008201,家久スポーツ公園,福井県越前市家久町105-1,,1,,1,,,,,,35.920004759144,136.17312414513,
103,E1820900009201,コミュニティーセンター柳荘,福井県越前市家久町105-10-1,1,1,,1,,,,,1,35.920463237519,136.17190049834,
104,E1820900010201,柳原公園,福井県越前市家久町105-14,,1,,1,,,,,,35.922246387958,136.17202980385,
105,E1820900011201,家久公園,福井県越前市家久町2-47,,1,,1,,,,,,35.931184689478,136.16950655213,
106,E1820900012201,今立南部公園,福井県越前市岩本町1-12,1,1,,1,,,,,,35.909065475615,136.24067107364,
107,E1820900013201,越前市今立体育センター,福井県越前市岩本町1-9,1,1,,1,,,,,1,35.909886343311,136.24068746522,
108,E1820900014201,岩本公園,福井県越前市岩本町6-29,1,1,,1,,,,,,35.90898358971,136.24456866149,
109,E1820900015201,武生東運動公園,福井県越前市宮谷町35-10,,1,,1,,,,,,35.892509658925,136.21974447892,
110,E1820900016201,あかしや公園,福井県越前市宮谷町47-6-18,1,1,,1,,,,,,35.89078764303,136.22160060082,
111,E1820900017201,富永公園,福井県越前市栗田部町45-49,,1,,1,,,,,,35.912902629955,136.23968703638,
112,E1820900018201,粟田部児童公園,福井県越前市栗田部町中央1-601,1,1,,1,,,,,,35.919756116041,136.24332644335,
113,E1820900019201,月見公園,福井県越前市月見町22,1,1,,1,,,,,,35.879387032214,136.16240619431,
114,E1820900020201,向が丘公園,福井県越前市向が丘町105,1,1,,1,,,,,,35.893747049841,136.13794294318,
115,E1820900021201,夕陽公園,福井県越前市向陽町188,1,1,,1,,,,,,35.873510052767,136.15022622879,
116,E1820900022201,神山小学校,福井県越前市広瀬町102-43,1,1,,1,,,,,1,35.88537915048,136.1356486696,
117,E1820900110201,神山公民館,福井県越前市広瀬町102-55-2,1,1,,1,,,,,1,35.88588,136.135578,
118,E1820900023201,新小野ふれあい公園,福井県越前市広瀬町117-1-16,1,1,,1,,,,,,35.89204663583,136.13987086321,
119,E1820900024201,ひばりが丘第二公園,福井県越前市広瀬町168-18-46,1,1,,1,,,,,,35.881602897033,136.12295685316,
120,E1820900025201,ひばりが丘第一公園,福井県越前市広瀬町53-1-2,1,1,,1,,,,,,35.881376883299,136.12508116269,
121,E1820900026201,わかすぎ公園,福井県越前市行松町2-1-12,1,1,,1,,,,,,35.880964808107,136.16124211561,
122,E1820900027201,陣屋第一公園,福井県越前市高森町12-1-9,1,1,,1,,,,,,35.905388924145,136.13940597731,
123,E1820900028201,大虫小学校,福井県越前市高森町14-15,1,1,,1,,,,,1,35.906207730044,136.1414242853,
124,E1820900029201,陣屋第二公園,福井県越前市高森町7-1-40,1,1,,1,,,,,,35.903624791401,136.13699198921,
125,E1820900030201,高瀬公園,福井県越前市高瀬1-170,,1,,1,,,,,,35.894534985775,136.1572734048,
126,E1820900031201,武生中央公園,福井県越前市高瀬2-26,,1,,1,,,,,,35.899853660504,136.15828811013,
127,E1820900032201,高木町泓運動公園,福井県越前市高木町201,1,1,,1,,,,,,35.91798431707,136.19357078582,
128,E1820900033201,国高小学校,福井県越前市国高1-15-5,1,1,,1,,,,,1,35.912326042695,136.1854113661,
129,E1820900034201,国高さくら公園,福井県越前市国高1-8-1,,1,,1,,,,,,35.909631746277,136.18554985088,
130,E1820900035201,国高公園,福井県越前市国高2-259,,1,,1,,,,,,35.909633508376,136.18773720056,
131,E1820900036201,国高フラワー公園,福井県越前市国高2-320-1,,1,,1,,,,,,35.911952799284,136.18778893309,
132,E1820900112201,国高公民館,福井県越前市国高2-324-13,1,1,,1,,,,,1,35.911359,136.189841,
133,E1820900037201,武生東小学校,福井県越前市国府2-9-12,1,1,,1,,,,,1,35.908562052505,136.16804062214,
134,E1820900037202,武生東公民館,福井県越前市国府2-9-12,1,1,,1,,,,,1,35.909004,136.167799,
135,E1820900038201,王子保小学校,福井県越前市今宿町5-14,1,1,,1,,,,,1,35.865845341026,136.16821963423,
136,E1820900039201,三ツ口公園,福井県越前市三ツ口町48,1,1,,1,,,,,,35.887457245096,136.15902152285,
137,E1820900040201,武生第六中学校,福井県越前市四郎丸町16-1,1,1,,1,,,,,1,35.865806299599,136.15864229706,
138,E1820900041201,こまどり第一公園,福井県越前市四郎丸町16-5-45,1,1,,1,,,,,,35.865919326491,136.1604209758,
139,E1820900042201,こまどり第二公園,福井県越前市四郎丸町19-4-38,1,1,,1,,,,,,35.864501822377,136.16112603573,
140,E1820900043201,朝霞公園,福井県越前市四郎丸町64-42,,1,,1,,,,,,35.868858028041,136.1698838092,
141,E1820900116201,王子保公民館,福井県越前市四郎丸町65-2-1,1,1,,1,,,,,1,35.867465,136.168878,
142,E1820900044201,芝原第二公園,福井県越前市芝原1-203,,1,,1,,,,,,35.919224814687,136.1629465812,
143,E1820900045201,芝原第一公園,福井県越前市芝原1-642-1,,1,,1,,,,,,35.918286430322,136.16109049256,
144,E1820900046201,芝原公園,福井県越前市芝原5-16-1,,1,,1,,,,,,35.925153094202,136.16235398003,
145,E1820900047201,武生芝原公園,福井県越前市芝原5-908,,1,,1,,,,,,35.923241702015,136.16310499854,
146,E1820900048201,ひまわり公園,福井県越前市小松2-4-33,,1,,1,,,,,,35.907804197245,136.15694339253,
147,E1820900049201,北日野小学校,福井県越前市小野谷町2-2,1,1,,1,,,,,1,35.889224638386,136.1902613122,
148,E1820900050201,羽衣公園,福井県越前市上太田町26,,1,,1,,,,,,35.900228143921,136.15101320636,
149,E1820900051201,常久徳神遺跡公園,福井県越前市常久町115,1,1,,1,,,,,,35.884931786044,136.16213066913,
150,E1820900052201,新在家公園,福井県越前市新在家町6-45,1,1,,1,,,,,,35.912798810325,136.24487686163,
151,E1820900124201,南中山公民館・児童館,福井県越前市西庄境町21-7-1,1,1,,1,,,,,1,35.929197,136.248169,
152,E1820900053201,万葉中学校,福井県越前市西尾谷町48-18,1,1,,1,,,,,1,35.892126377929,136.21309123085,
153,E1820900054201,千福第二公園,福井県越前市千福町314,,1,,1,,,,,,35.890278685807,136.15387611613,
154,E1820900055201,千福公園,福井県越前市千福町522,1,1,,1,,,,,,35.886111396132,136.15491674856,
155,E1820900056201,村国芦山第二公園,福井県越前市村国2-193,,1,,1,,,,,,35.906063991128,136.17722967075,
156,E1820900057201,武生第三中学校,福井県越前市村国2-3-56,,1,,1,,,,,1,35.905996237314,136.17507573516,
157,E1820900058201,村国芦山第一公園,福井県越前市村国2-76,,1,,1,,,,,,35.907048143145,136.1749283354,
158,E1820900059201,村国公園,福井県越前市村国3-22-1,,1,,1,,,,,,35.911150573184,136.17928249702,
159,E1820900060201,梨ノ木公園,福井県越前市村国3-41-9,,1,,1,,,,,,35.912569610474,136.18346766211,
160,E1820900061201,城間出公園,福井県越前市村国3-64-1,,1,,1,,,,,,35.9083220477,136.18214613435,
161,E1820900062201,押田公園,福井県越前市村国町53-3-3,1,1,,1,,,,,,35.903597092887,136.1853878184,
162,E1820900063201,日野川河川緑地公園（右岸）,福井県越前市村国町87,,1,,1,,,,,,35.900517843176,136.17567508726,
163,E1820900064201,桜が丘公園,福井県越前市大虫町69-7-18,1,1,,1,,,,,,35.894995958263,136.12541800441,
164,E1820900065201,朝霧公園,福井県越前市沢町61,,1,,1,,,,,,35.895072107689,136.153001716,
165,E1820900114201,大虫公民館大虫公民館・大虫体育館,福井県越前市丹生郷町13-20-1,1,1,,1,,,,,1,35.907671,136.141524,
166,E1820900066201,ライオンズの丘第二公園,福井県越前市池ノ上町82-114,1,1,,1,,,,,,35.879439273251,136.13708414429,
167,E1820900067201,味真野小学校,福井県越前市池泉町9-1,1,1,,1,,,,,1,35.891024201288,136.2328395459,
168,E1820900126201,越前市武道館,福井県越前市中央1-8-15,1,1,,1,,,,,1,35.900936,136.156507,
169,E1820900068201,武生西小学校,福井県越前市中央2-2-13,1,1,,1,,,,,1,35.902421569683,136.15729100651,
170,E1820900107201,武生西公民館,福井県越前市中央2-5-35,1,1,,1,,,,,1,35.902104,136.156535,
171,E1820900069201,長土呂公園,福井県越前市長土呂町3-1-19,,1,,1,,,,,,35.919396239157,136.18879645377,
172,E1820900070201,福万公園,福井県越前市塚町201,1,1,,1,,,,,,35.910851769572,136.19853961791,
173,E1820900071201,岡本小学校,福井県越前市定友町10-15,1,1,,1,,,,,1,35.915028677542,136.24446073897,
174,E1820900123201,"岡本公民館
（今立生涯学習センター）",福井県越前市定友町10-2-2,1,1,,1,,,,,1,35.913823,136.244871,
175,E1820900072201,白山小学校,福井県越前市都辺町24-2,1,1,,1,,,,,1,35.888130173779,136.05312387053,
176,E1820900073201,武生第五中学校,福井県越前市都辺町36-73,1,1,,1,,,,,1,35.888702203371,136.05637728531,
177,E1820900121201,白山公民館,福井県越前市都辺町36-84,1,1,,1,,,,,1,35.887877,136.055768,
178,E1820900074201,紫式部公園,福井県越前市東千福町369,,1,,1,,,,,,35.889583333055,136.15766339525,
179,E1820900115201,坂口公民館,福井県越前市湯谷町24-18-1,1,1,,1,,,,,1,35.8599,136.08711,
180,E1820900075201,坂口小学校,福井県越前市湯谷町24-25,1,1,,1,,,,,1,35.858872093839,136.08670581933,
181,E1820900076201,服間小学校,福井県越前市藤木町12-11,1,1,,1,,,,,1,35.935633868944,136.26443362756,
182,E1820900125201,"服間公民館
（服間改善センター）",福井県越前市藤木町12-39-1,1,1,,1,,,,,1,35.934705,136.263773,
183,E1820900077201,畷公園,福井県越前市畷町4,,1,,1,,,,,,35.888054994451,136.16674242035,
184,E1820900113201,福井県立武生高等学校,福井県越前市八幡1-25-15,,1,,1,,,,,1,35.910569,136.175706,
185,E1820900078201,八幡公園,福井県越前市八幡1-5,,1,,1,,,,,,35.91376959586,136.17771783278,
186,E1820900079201,帆山公園,福井県越前市帆山町10-13-1,1,1,,1,,,,,,35.896434732362,136.1783213298,
187,E1820900080201,南元公園,福井県越前市姫川1-106,,1,,1,,,,,,35.891376738457,136.16824398751,
188,E1820900081201,姫川公園,福井県越前市姫川2-77,,1,,1,,,,,,35.893936417659,136.16964946501,
189,E1820900082201,茶の木公園,福井県越前市富士見が丘1-5-4,,1,,1,,,,,,35.872948836958,136.16915298335,
190,E1820900108201,武生南公民館,福井県越前市武生柳町12-27,1,1,,1,,,,,1,35.895308,136.164081,
191,E1820900083201,武生南小学校,福井県越前市武生柳町13-20,1,1,,1,,,,,1,35.89435160146,136.16422381619,
192,E1820900109201,"福井県立武生商工高等学校
工業キャンパス",福井県越前市文京1-14-16,,1,,1,,,,,1,35.888981,136.162321,
193,E1820900084201,文京公園,福井県越前市文京2-91,,1,,1,,,,,,35.894211400838,136.16109093399,
194,E1820900085201,武生第一中学校,福井県越前市平出1-6-1,1,1,,1,,,,,1,35.908154143041,136.15786071262,
195,E1820900086201,加茂公園,福井県越前市平出1-932,,1,,1,,,,,,35.90837889577,136.16230605925,
196,E1820900087201,石原公園,福井県越前市平出2-1712,,1,,1,,,,,,35.912471048144,136.16146424382,
197,E1820900088201,西浦公園,福井県越前市平出2-441,,1,,1,,,,,,35.909918485602,136.15909853545,
198,E1820900089201,五郎公園,福井県越前市平出3-1202,,1,,1,,,,,,35.914192370616,136.15702174849,
199,E1820900090201,枚井手公園,福井県越前市平出3-2901,,1,,1,,,,,,35.91587843238,136.16186340317,
200,E1820900091201,西ノ郷第１公園,福井県越前市北山町21-3-5,1,1,,1,,,,,,35.912873187171,136.13575088549,
201,E1820900092201,北山公園,福井県越前市北山町43-1-32,1,1,,1,,,,,,35.919945111998,136.13112808543,
202,E1820900093201,唐松公園,福井県越前市北千福町34,,1,,1,,,,,,35.898459293944,136.15317304595,
203,E1820900094201,北新庄小学校,福井県越前市北町47-6,1,1,,1,,,,,1,35.913951680512,136.21063030393,
204,E1820900118201,北新庄公民館・北新庄体育館,福井県越前市北町54-25,1,1,,1,,,,,1,35.912676,136.211048,
205,E1820900119201,福井県立武生東高等学校,福井県越前市北町89-10,1,1,,1,,,,,1,35.908127,136.217516,
206,E1820900095201,北府ふれあい公園,福井県越前市北府4-125,,1,,1,,,,,,35.916089319605,136.16633857886,
207,E1820900096201,武生きたご公園,福井県越前市北府4-320,,1,,1,,,,,,35.918218105026,136.16620983281,
208,E1820900097201,錦公園,福井県越前市堀川町18-1,,1,,1,,,,,,35.899691237035,136.17219637965,
209,E1820900098201,日野川河川緑地公園（左岸）,福井県越前市堀川町6,,1,,1,,,,,,35.900184083249,136.17338281032,
210,E1820900099201,吉野小学校,福井県越前市本保町17-1,1,1,,1,,,,,1,35.925817930823,136.15773658848,
211,E1820900111201,吉野公民館,福井県越前市本保町19-6,1,1,,1,,,,,1,35.926434,136.158282,
212,E1820900100201,上本保団地公園,福井県越前市本保町24-34,,1,,1,,,,,,35.924996861952,136.15859264366,
213,E1820900120201,味真野公民館,福井県越前市味真野町7-2-1,1,1,,1,,,,,1,35.887386,136.226679,
214,E1820900101201,神山南部式部公園,福井県越前市妙法寺町392,1,1,,1,,,,,,35.883090962389,136.15950086681,
215,E1820900102201,武生第二中学校,福井県越前市妙法寺町42-15,1,1,,1,,,,,1,35.887235077995,136.1608302766,
216,E1820900103201,妙法寺公園,福井県越前市妙法寺町648,1,1,,1,,,,,,35.880676589953,136.15783747101,
217,E1820900104201,南越中学校,福井県越前市野岡町28-4,1,1,,1,,,,,1,35.926345068397,136.24915000127,
218,E1820900105201,今立中央公園,福井県越前市野岡町29-9-1,1,1,,1,,,,,,35.92619972931,136.25071600438,
219,E1820900117201,北日野公民館・北日野体育館,福井県越前市矢放町21-11,1,1,,1,,,,,1,35.88965,136.188679,
220,E1820900106202,丹南総合公園体育館,福井県越前市余田町50-4-1,1,1,,1,,,,,1,35.929862,136.154163,
221,E1820900106201,丹南総合公園（グラウンド部分）,福井県越前市余田町50-4-1,,1,,1,,,,,1,35.928969647432,136.15389033472,
222,E1842300161201,円満ふれあい会館,福井県越前町円満13-29-18,1,1,,,,,,,,35.9296,136.125443,
223,E1842300002201,横山公民館ふれあい広場,福井県越前町横山56-15-3,1,1,,,,,,,,35.977994832418,136.10845964677,
224,E1842300003201,乙坂区民会館,福井県越前町乙坂23-25,,1,,,,,,,,35.988234048966,136.14061159144,
225,E1842300004201,下河原集落農事集会所,福井県越前町下河原28-4,1,,,,,,,,,35.941758469515,136.05679486474,
226,E1842300006201,織田中央公園,福井県越前町下河原37-19-1,,,,1,,,,,,35.949167,136.056543,
227,E1842300008201,矢倉集落センター,福井県越前町下河原37-3,1,1,,,,,,,,35.951466666007,136.05847823353,
228,E1842300009201,山中児童館,福井県越前町下山中6-3-1,1,1,,1,,,,,,35.9572290391,136.029876457,
229,E1842300010201,野田ふる里集落センター,福井県越前町下糸生106-39,1,1,,,,,,,,35.987997,136.092802,
230,E1842300011201,葛野区民会館,福井県越前町下糸生130-4-1,1,1,,,,,,,,35.990662685124,136.09617786508,
231,E1842300012201,下糸生多目的集会施設,福井県越前町下糸生33-40,1,1,,,,,,,,35.986389,136.084789,
