NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E3938600001111,伊野中学校,高知県いの町1152,1,,,33.545147278786,133.43024266898,
2,E3938600002111,すこやかセンター伊野,高知県いの町1400,1,,,33.546871493553,133.43189291847,
3,E3938600002121,特別養護老人ホーム偕楽荘,高知県いの町1400,1,,高齢者（要介護認定者）,33.546518292638,133.43181960432,
4,E3938600003111,駅南老人里の家,高知県いの町1407,,,,33.546315034387,133.43131532904,
5,E3938600004121,介護老人保健施設仁淀清流苑,高知県いの町1482-2,,,高齢者（要介護認定者）,33.547688622054,133.43285363478,
6,E3938600005111,是友防災備蓄倉庫,高知県いの町158-2,1,,,33.548018,133.443321,
7,E3938600006111,駅前町集会所,高知県いの町1648,,,,33.549204923625,133.43191253409,
8,E3938600008111,新町集会所,高知県いの町1713-5,,,,33.548872428768,133.42872498097,
9,E3938600010111,枝川南高齢者生きがいセンター,高知県いの町23-1,,,,33.550186762025,133.44694992539,
10,E3938600011111,谷老人里の家,高知県いの町2960-1,,,,33.553673559583,133.4164768086,
11,E3938600012111,いの町商工会,高知県いの町3165-1,,,,33.549137723649,133.42256515457,
12,E3938600013111,伊野商業高等学校,高知県いの町332-1,,,,33.55145960216,133.44483533068,
13,E3938600014111,伊野体育館,高知県いの町3596,,,,33.548700422219,133.42565542093,
14,E3938600015111,伊野公民館,高知県いの町3597,1,,,33.54876567214,133.42605969279,
15,E3938600019111,天神集会所,高知県いの町4126-2,,,,33.543133536698,133.42794444257,
16,E3938600020111,音竹老人憩の家,高知県いの町5217,,,,33.539764333413,133.43382006519,
17,E3938600021112,２０－３区集会所（ウェルネス伊野）,高知県いの町6032-2,,,,33.54380082,133.43086612,
18,E3938600022121,ウェルネス伊野（南棟）,高知県いの町6032-3,,,高齢者（要介護認定者）,33.543566,133.430913,
19,E3938600023111,是友公民館,高知県いの町6479-1,,,,33.546646374633,133.4447690035,
20,E3938600025111,北山・駅東集会所,高知県いの町駅東町57,,,,33.549487284215,133.43529327746,
21,E3938600026111,越裏門公民館,高知県いの町越裏門246-6,,,,33.728828948722,133.23439939551,
22,E3938600027111,越裏門小学校,高知県いの町越裏門340-8,1,,,33.730801113616,133.23309931208,
23,E3938600028111,下八川公民館,高知県いの町下八川乙408-2,,,,33.608115,133.297645,
24,E3938600126111,十田集会所,高知県いの町下八川十田1599,,,,33.61455681,133.27635954,
25,E3938600029111,下八川小学校体育館,高知県いの町下八川丁3800,1,,,33.606188761944,133.297141552,
26,E3938600032111,加田老人憩の家,高知県いの町加田300,,,,33.548918923496,133.39817056144,
27,E3938600034111,加茂老人憩の家,高知県いの町加茂町56,,,,33.550991368217,133.42497305213,
28,E3938600035111,葛原集会所,高知県いの町葛原10-1,,,,33.77496,133.325518,
29,E3938600036111,川内小学校,高知県いの町鎌田216,1,,,33.542640264662,133.4187875791,
