NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
1,E2620300001111,綾部工業団地・交流プラザ,京都府綾部市とよさか町4,,,,35.330139,135.288167,
2,E2620300005111,京都府立農業大学校,京都府綾部市位田町桧前30,1,,,35.324333,135.234083,
3,E2620300007111,綾部市農村婦人の家,京都府綾部市岡安町岡22-1,1,,,35.33686944,135.2944083,
4,E2620300008111,綾部市立西八田小学校,京都府綾部市岡安町家ノ下10,1,,,35.33581111,135.2916722,
5,E2620300009111,京都府立綾部高等学校（四尾山キャンパス）,京都府綾部市岡町長田18,1,,,35.300556,135.236861,
6,E2620300012111,綾部市林業センター,京都府綾部市宮代町前田20-5,,,,35.30225,135.244972,
7,E2620300013111,綾部市宮代コミュニティセンター,京都府綾部市宮代町土代2-3,1,,,35.30181944,135.2425167,
8,E2620300014111,綾部市立綾部中学校,京都府綾部市宮代町明知7,1,,,35.30077222,135.2453083,
9,E2620300015111,綾部市立豊里小学校,京都府綾部市栗町花貝2,1,,,35.31508056,135.2218583,
10,E2620300016111,綾部市人権福祉センター栗文化センター,京都府綾部市栗町相定47-3,,,,35.309083,135.225306,
11,E2620300017111,綾部市豊里コミュニティセンター,京都府綾部市栗町大野1-202,1,,,35.32501944,135.2282306,
12,E2620300018111,綾部市林業者等健康管理センター,京都府綾部市故屋岡町三反田15,1,,,35.38518611,135.4590972,
13,E2620300021111,五泉荘,京都府綾部市五泉町西巻12,1,,,35.39871111,135.4146667,
14,E2620300024111,山家城址公園梅里苑,京都府綾部市広瀬町上ノ町85,,,,35.300583,135.318111,
15,E2620300025111,山家城址館,京都府綾部市広瀬町上ノ町８５－庚,,,,35.3005656424714,135.318097075936,
16,E2620300028111,綾部市高津コミュニティセンター,京都府綾部市高津町西ノ開市8-1,1,,,35.30199167,135.201875,
17,E2620300032111,綾部市立志賀小学校,京都府綾部市志賀郷町丁田8,1,,,35.37091944,135.2413389,
18,E2620300033111,綾部市志賀郷公民館・多目的ホール,京都府綾部市志賀郷町北町17,1,,,35.36825278,135.2408083,
19,E2620300036111,京都府立綾部高等学校（由良川キャンパス）,京都府綾部市糸川町堀ノ内18,,,,35.298889,135.262694,
20,E2620300042111,綾部市まちづくりセンター,京都府綾部市若竹町8-1,,,,35.298583,135.258611,
21,E2620300050111,綾部市総合運動公園体育館,京都府綾部市上杉町大宝山10,1,,,35.363222,135.314306,
22,E2620300051111,綾部市立東八田小学校,京都府綾部市上杉町中島2,,,,35.35460556,135.3135111,
23,E2620300054111,綾部市研修センター,京都府綾部市上杉町日後30,1,,,35.36332222,135.3173889,
24,E2620300057111,綾部市立綾部小学校,京都府綾部市上野町上野168,1,,,35.2952,135.2593583,
25,E2620300060111,Ｉ・Ｔビル,京都府綾部市西町1-49-1,,,,35.298028,135.25625,
26,E2620300061111,綾部市市民センター,京都府綾部市西町３丁目南大坪39-10,1,,,35.29765556,135.262825,
27,E2620300063121,綾部市保健福祉センター,京都府綾部市青野町東馬場下15-6,,,高齢者や障害者などのうち、特別の配慮が必要とする方,35.302481451634,135.25432126476,
28,E2620300066111,綾部市農業振興センター,京都府綾部市多田町寺田2-2,1,,,35.31803611,135.2698917,
29,E2620300068111,綾部市立中筋小学校,京都府綾部市大島町外山田8-1,1,,,35.302125,135.2304861,
30,E2620300069111,綾部市ふれあいセンター,京都府綾部市大島町内山田32,1,,,35.30138333,135.2312833,
31,E2620300071111,綾部市立東綾小学校・東綾中学校,京都府綾部市鷹栖町小丸山25,1,,,35.296541036025,135.31498460846,
32,E2620300072111,綾部市基幹集落センター,京都府綾部市鷹栖町豊後田32,1,,,35.29444167,135.3114556,
33,E2620300073111,綾部市里山交流研修センター,京都府綾部市鍛治屋町茅倉9,,,,35.341333,135.201528,
34,E2620300076111,綾部市田野コミュニティセンター,京都府綾部市田野町赤坂55,,,,35.284611,135.248861,
35,E2620300078111,綾部市東八田公民館,京都府綾部市梅迫町溝尻1-16,1,,,35.34838333,135.3109222,
36,E2620300079111,綾部市立八田中学校,京都府綾部市梅迫町大野20,1,,,35.34709167,135.3142889,
37,E2620300083111,綾部市観光センター,京都府綾部市八津合町縄手1,1,,,35.36146111,135.4015389,
38,E2620300084111,綾部市立上林小学校・上林中学校,京都府綾部市八津合町片山17,1,,,35.368925,135.4147778,
39,E2620300085111,綾部市健康ファミリーセンター,京都府綾部市武吉町中井根35,1,,,35.33398056,135.3514694,
40,E2620300086111,綾部市立物部保育園,京都府綾部市物部町建田15,1,,,35.345944,135.220444,
41,E2620300087111,綾部市立何北中学校,京都府綾部市物部町高倉前18,1,,,35.36238056,135.2247167,
42,E2620300089111,綾部市人権福祉センター物部会館,京都府綾部市物部町西樋ノ口25,1,,,35.35649167,135.23645,
43,E2620300092111,綾部市物部営農指導センター,京都府綾部市物部町東野46-1,1,,,35.35120833,135.2243306,
44,E2620300093111,綾部市立物部小学校,京都府綾部市物部町北前田51,1,,,35.35583333,135.2176194,
45,E2620300096111,綾部市立豊里中学校,京都府綾部市豊里町三宅53,1,,,35.32066111,135.2129194,
46,E2620300098111,あやべ山の家,京都府綾部市睦寄町今竹10,1,,,35.37245556,135.4379528,
47,E2620300101111,大本綾部梅松苑松香館,京都府綾部市本宮町東四ツ辻3,,,,35.296389,135.261667,
48,E2620300102111,綾部市人権福祉センター綾部会館,京都府綾部市味方町石風呂50-5,1,,,35.30101944,135.2683833,
49,E2620300105111,綾部市立吉美小学校,京都府綾部市有岡町田坂16,1,,,35.32636389,135.2676556,
50,E2620300107111,綾部市中央公民館,京都府綾部市里町久田21-20,1,,,35.31283611,135.2642056,
51,E2620300108111,綾部市清山荘,京都府綾部市里町潜り9-1,,,,35.314083,135.263417,
52,E2646300001111,伊根町国民健康保険総合保健施設（伊根町保健センター）,京都府伊根町字日出646,,,,35.674752630877,135.272442049635,
53,E2646300001121,伊根町国民健康保険総合保健施設（伊根町保健センター）,京都府伊根町字日出646,,,,35.674774,135.272307,
54,E2646300002111,伊根町コミュニティセンター（伊根町ほっと館）,京都府伊根町字日出651,1,,,35.67516709,135.272742,
55,E2634300001121,井手町立玉川保育園,京都府井手町大字井手小字玉ノ井47,1,,要配慮者,34.80077885,135.8097817,
56,E2634300002111,京都府立山城勤労者福祉会館,京都府井手町大字井手小字大塚99-35,1,,,34.80573867,135.8135282,
57,E2634300003121,井手町立老人福祉センター「玉泉苑」,京都府井手町大字井手小字東前田23,1,,要配慮者,34.79867935,135.8158192,
58,E2634300004111,井手町立自然休養村管理センター,京都府井手町大字井手小字二本松2-1,1,,,34.806183297948,135.81486056812,
59,E2634300006111,井手町立井手小学校,京都府井手町大字井手小字野神38,1,,,34.797431237087,135.80837893135,
60,E2634300007111,井手町立多賀小学校,京都府井手町大字多賀小字内垣内20,1,,,34.81795937,135.8068616,
61,E2634300008111,井手町立井手小学校有王分校,京都府井手町大字田村新田小字有王13,1,,,34.80751746,135.8522216,
62,E2620400001111,宇治市立伊勢田小学校,京都府宇治市伊勢田町井尻3,1,,,34.88426471,135.7729114,
63,E2620400002111,京都府立城南勤労者福祉会館,京都府宇治市伊勢田町新中ノ荒21-8,,,,34.8805029,135.771423,
64,E2620400003111,宇治市立西宇治中学校,京都府宇治市伊勢田町南山21-1,1,,,34.88025552,135.7751434,
65,E2620400004111,宇治市立西小倉小学校,京都府宇治市伊勢田町遊田69,1,,,34.89210379,135.7721964,
66,E2620400004112,宇治市立西小倉保育所,京都府宇治市伊勢田町遊田69,1,,,34.8912414,135.7729972,
67,E2620400006111,宇治市善法青少年センター,京都府宇治市宇治善法110-1,,,,34.886684252083,135.80476843439,
68,E2620400007111,宇治市立善法保育所,京都府宇治市宇治善法116-2,,,,34.88687592,135.8048073,
69,E2620400008111,コミュニティワークうじ館,京都府宇治市宇治善法31,,,,34.88419656,135.803439,
70,E2620400009111,宇治市立菟道小学校,京都府宇治市宇治塔川102,1,,,34.886341278894,135.80804197354,
71,E2620400010111,京都翔英高等学校第二体育館,京都府宇治市宇治東内40-8-2,,,,34.893965325969,135.80908828305,
72,E2620400074111,宇治市立宇治保育所,京都府宇治市宇治弐番84-10,,,,34.8851166,135.7972805,
73,E2620400012111,宇治市生涯学習センター,京都府宇治市宇治琵琶45-14,,,,34.8825336,135.8000224,
74,E2620400013111,宇治市立菟道第二小学校,京都府宇治市宇治琵琶63-3,1,,,34.88212299,135.798556,
75,E2620400014111,宇治市立神明幼稚園,京都府宇治市宇治野神57,,,,34.88159333,135.7947621,
76,E2620400015111,宇治市立宇治中学校,京都府宇治市宇治矢落64-1,1,,,34.88736279,135.7958459,
77,E2620400016111,ゆめりあうじ,京都府宇治市宇治里尻5-9,,,,34.8904389,135.801327,
78,E2620400028111,宇治市立東宇治幼稚園,京都府宇治市五ケ庄,,,,34.9125779,135.8016703,
79,E2620400018111,宇治市立南部小学校,京都府宇治市五ケ庄戸ノ内15-1,1,,,34.906193890778,135.7989423951,
80,E2620400019111,京都府立莵道高等学校,京都府宇治市五ケ庄五雲峰4-1,,,,34.90994629,135.8161807,
81,E2620400075111,黄檗体育館（黄檗公園）,京都府宇治市五ケ庄三番割,,,,34.91256602,135.812877,
82,E2620400022111,宇治市立宇治小学校・黄檗中学校,京都府宇治市五ケ庄三番割27,1,,,34.916377937663,135.80235811217,
83,E2620400023111,宇治市東宇治コミュニティセンター,京都府宇治市五ケ庄三番割36-5,,,,34.91658108,135.8035304,
84,E2620400025111,宇治市立岡屋小学校,京都府宇治市五ケ庄寺界道37-3,1,,,34.917346951721,135.79542738466,
85,E2620400027111,宇治市立東宇治中学校,京都府宇治市五ケ庄池ノ浦36-1,,,,34.911989798354,135.80114119748,
86,E2620400029111,京都府立宇治支援学校,京都府宇治市広野町丸山10,,,,34.875566,135.785506,
87,E2620400030111,宇治市広野公民館,京都府宇治市広野町寺山17-403,,,,34.87261259,135.781414,
88,E2620400031111,宇治市立広野中学校,京都府宇治市広野町尖山3,1,,,34.87271643,135.7942732,
89,E2620400032111,宇治市立大開小学校,京都府宇治市広野町大開35,1,,,34.87405952,135.7927606,
90,E2620400033111,宇治市立大久保小学校,京都府宇治市広野町中島1-1,1,,,34.87387315,135.78291029986,
91,E2620400034111,立命館宇治中学校・高等学校,京都府宇治市広野町八軒屋谷33-1,,,,34.86847214,135.7971785,
92,E2620400039111,京都府立城南菱創高等学校,京都府宇治市小倉町,,,,34.89195151,135.7745075,
93,E2620400035111,宇治市小倉公民館,京都府宇治市小倉町寺内91,,,,34.89818736,135.7851005,
94,E2620400037111,宇治市立小倉小学校,京都府宇治市小倉町西畑1-4,1,,,34.88734938,135.7824006,
95,E2620400036111,宇治市立小倉双葉園保育所,京都府宇治市小倉町西畑13,,,,34.88814399,135.782877,
96,E2620400038111,宇治市立南小倉小学校,京都府宇治市小倉町南浦40-1,1,,,34.88964688,135.7750047,
97,E2620400040111,宇治市西小倉コミュニティセンター,京都府宇治市小倉町南堀池107-1,,,,34.89465898,135.7788399,
98,E2620400041111,宇治市立北小倉小学校,京都府宇治市小倉町堀池72,1,,,34.89876627,135.7755106,
