NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
30,E2721100029111,春日丘高等学校,大阪府茨木市春日2-1-2,1,,,34.817715,135.560564,
31,E2721100030111,茨木工科高等学校,大阪府茨木市春日5-6-41,1,,,34.825202,135.564258,
32,E2721100031111,市民体育館,大阪府茨木市小川町2-1,1,,,34.810602,135.569793,
33,E2721100032111,庄栄小学校,大阪府茨木市庄2-26-5,1,,,34.826569,135.581397,
34,E2721100033111,春日コミュニティセンター,大阪府茨木市上穂積2-13-30,1,,,34.825308,135.559846,
35,E2721100034111,春日小学校,大阪府茨木市上穂東町5-18,1,,,34.823424,135.561224,
36,E2721100035111,郡山小学校,大阪府茨木市新郡山2-30-18,1,,,34.830785,135.542982,
37,E2721100036111,茨木高等学校,大阪府茨木市新庄町12-1,1,,,34.813349,135.570993,
38,E2721100037111,中条小学校,大阪府茨木市新中条町7-12,1,,,34.810098,135.565624,
39,E2721100038111,葦原小学校,大阪府茨木市新和町13-50,1,,,34.795576,135.576382,
40,E2721100039111,玉櫛小学校,大阪府茨木市水尾3-1-51,1,,,34.804375,135.573016,
41,E2721100040111,水尾小学校,大阪府茨木市水尾4-7-16,1,,,34.805707,135.57882,
42,E2721100041111,三島中学校,大阪府茨木市西河原1-17-10,1,,,34.829607,135.576452,
43,E2721100042111,西河原多世代交流センター,大阪府茨木市西河原2-17-4,1,,,34.832637,135.576158,
44,E2721100043111,三島コミュニティセンター,大阪府茨木市西河原2-7-12,1,,,34.830695,135.575082,
45,E2721100044111,西河原小学校,大阪府茨木市西河原北町7-33,1,,,34.834599,135.571597,
46,E2721100045111,福井市民体育館,大阪府茨木市西福井3-30-45,1,,,34.845656,135.549317,
47,E2721100046121,あけぼの学園,大阪府茨木市西穂積町8-11,,,要配慮者,34.821162,135.551753,
48,E2721100047121,障害者生活支援センターともしび園,大阪府茨木市西穂積町8-2,,,要配慮者,34.821451,135.552135,
49,E2721100048111,総持寺いのち・愛・ゆめセンター,大阪府茨木市総持寺2-5-36,1,,,34.830101,135.585263,
50,E2721100049111,蔵垣内会館,大阪府茨木市蔵垣内3-11-23,1,,,34.792532,135.55606,
51,E2721100050111,太田公民館,大阪府茨木市太田3-6-18,1,,,34.842786,135.578472,
52,E2721100051111,見山公民館,大阪府茨木市大字下音羽163,1,,,34.901672,135.540203,
53,E2721100052111,清溪小学校,大阪府茨木市大字泉原857,1,,,34.884141,135.521618,
54,E2721100053111,忍頂寺小学校,大阪府茨木市大字忍頂寺31-2,1,,,34.895331,135.541485,
55,E2721100054111,大池小学校,大阪府茨木市大池1-5-8,1,,,34.812474,135.580031,
56,E2721100055111,天王中学校,大阪府茨木市沢良宜西3-8-5,1,,,34.795502,135.56227,
57,E2721100056111,玉櫛コミュニティセンター,大阪府茨木市沢良宜東町5-39,1,,,34.79889,135.573208,
58,E2721100057111,沢良宜いのち・愛・ゆめセンター,大阪府茨木市沢良宜浜3-12-19,1,,,34.794364,135.572696,
59,E2721100058111,中津小学校,大阪府茨木市中津町10-15,1,,,34.816428,135.583702,
60,E2721100059111,春日丘小学校,大阪府茨木市中穂積3-3-43,1,,,34.815628,135.553995,
61,E2721100060111,天王小学校,大阪府茨木市天王2-13-57,1,,,34.800008,135.562191,
62,E2721100061111,南市民体育館,大阪府茨木市島3-8-19,1,,,34.790429,135.573857,
63,E2721100062111,茨木公民館,大阪府茨木市東宮町1-19,1,,,34.822565,135.574587,
64,E2721100063111,東奈良小学校,大阪府茨木市東奈良2-5-36,1,,,34.805134,135.569013,
65,E2721100064111,福井多世代交流センター,大阪府茨木市東福井2-23-22,1,,,34.849001,135.55553,
66,E2721100065111,福井小学校,大阪府茨木市東福井2-4-20,1,,,34.845523,135.55295,
67,E2721100066111,豊川中学校,大阪府茨木市藤の里1-16-8,1,,,34.840214,135.545056,
68,E2721100067111,豊川コミュニティセンター,大阪府茨木市藤の里2-16-8,1,,,34.836738,135.537137,
69,E2721100068111,北中学校,大阪府茨木市南安威3-10-3,1,,,34.842869,135.559075,
70,E2721100069111,西陵中学校,大阪府茨木市南春日丘1-19-6,1,,,34.812417,135.543795,
71,E2721100070111,沢池小学校,大阪府茨木市南春日丘3-11-6,1,,,34.816139,135.538834,
72,E2721100071111,白川小学校,大阪府茨木市白川1-4-1,1,,,34.81643,135.598053,
73,E2721100072111,生涯学習センターきらめき（中央公民館）,大阪府茨木市畑田町1-43,1,,,34.827908,135.565544,
74,E2721100073111,畑田小学校,大阪府茨木市畑田町3-31,1,,,34.827928,135.564242,
75,E2721100074111,平田中学校,大阪府茨木市平田1-8-20,1,,,34.805495,135.587391,
76,E2721100075111,玉島公民館,大阪府茨木市平田2-25-9,1,,,34.804338,135.590029,
77,E2721100076121,障害福祉センターハ－トフル,大阪府茨木市片桐町4-26,,,要配慮者,34.819872,135.570646,
78,E2721100077111,茨木小学校,大阪府茨木市片桐町8-40,1,,,34.820288537578,135.5715195582,
79,E2721100078111,豊川いのち・愛・ゆめセンター,大阪府茨木市豊川4-4-28,1,,,34.832024,135.533042,
80,E2721100079111,西小学校,大阪府茨木市北春日丘3-12-23,1,,,34.820803,135.536328,
81,E2721100080111,東中学校,大阪府茨木市末広町7-4,1,,,34.820182,135.580106,
82,E2722200002111,埴生南小学校,大阪府羽曳野市はびきの6-6-1,1,,,34.552058,135.585104,
83,E2722200004111,はびきの埴生学園,大阪府羽曳野市伊賀5-8-1,1,,,34.559595,135.583433,
84,E2722200010111,羽曳が丘小学校,大阪府羽曳野市羽曳が丘6-8-1,1,,,34.540455,135.592778,
85,E2722200023111,駒ヶ谷小学校,大阪府羽曳野市駒ケ谷344-1,1,,,34.541984,135.626789,
86,E2722200025111,丹比小学校,大阪府羽曳野市郡戸206,1,,,34.551194,135.57485,
87,E2722200029121,羽曳野市立生活文化情報センター　ＬＩＣはびきの,大阪府羽曳野市軽里1-1-1,1,,要配慮者,34.553768,135.597738,
88,E2722200031111,古市小学校,大阪府羽曳野市古市1-2-5,1,,,34.554095,135.610417,
89,E2722200033111,古市南小学校,大阪府羽曳野市古市5-14-38,1,,,34.547678,135.611007,
90,E2722200034111,青少年児童センター,大阪府羽曳野市向野3-1-33,1,,,34.560733,135.579866,
91,E2722200036111,西浦東小学校,大阪府羽曳野市広瀬75-3,1,,,34.531452,135.612853,
92,E2722200037111,高鷲南小学校,大阪府羽曳野市高鷲2-12-1,1,,,34.566469,135.585399,
93,E2722200038111,高鷲南中学校,大阪府羽曳野市高鷲2-2-1,1,,,34.568365,135.584219,
94,E2722200042111,西浦小学校,大阪府羽曳野市西浦1050,1,,,34.537129,135.603479,
95,E2722200043111,府立西浦支援学校,大阪府羽曳野市西浦2-1797,1,,,34.544517,135.605619,
96,E2722200044111,峰塚中学校,大阪府羽曳野市西浦6-48,1,,,34.549868,135.596953,
97,E2722200045111,府立懐風館高等学校,大阪府羽曳野市大黒776,1,,,34.539447,135.622426,
98,E2722200046111,高鷲小学校,大阪府羽曳野市島泉2-1-19,1,,,34.574128,135.577949,
99,E2722200047111,高鷲北小学校,大阪府羽曳野市島泉4-3-33,1,,,34.578613,135.578317,
100,E2722200048121,羽曳野市立陵南の森総合センター,大阪府羽曳野市島泉8-8-1,1,,要配慮者,34.575721,135.585208,
101,E2722200049111,高鷲中学校,大阪府羽曳野市島泉9-15-4,1,,,34.573262,135.582596,
102,E2722200052111,河原城中学校,大阪府羽曳野市桃山台4-123,1,,,34.549652,135.580165,
103,E2722200055121,羽曳野市立総合スポーツセンター　はびきのコロセアム,大阪府羽曳野市南恵我之荘4-237-4,1,,要配慮者,34.563178,135.573354,
104,E2722200057111,恵我之荘小学校,大阪府羽曳野市南恵我之荘7-8-35,1,,,34.572276,135.570606,
105,E2722200058111,白鳥小学校,大阪府羽曳野市白鳥3-8-17,1,,,34.555866,135.603626,
106,E2722200061111,羽曳野市民会館,大阪府羽曳野市誉田1-4-4,1,,,34.555349,135.610417,
107,E2722200063111,誉田中学校,大阪府羽曳野市誉田6-5-37,1,,,34.561555,135.61241,
108,E2721600001111,西中学校,大阪府河内長野市下里町257-3,1,,,34.436414188882,135.54061762968,
109,E2721600002111,天野小学校,大阪府河内長野市下里町365,1,,,34.437684853322,135.53874997479,
110,E2721600003111,加賀田小学校,大阪府河内長野市加賀田568-1,1,,,34.42454729381,135.56382933136,
111,E2721600004111,加賀田公民館,大阪府河内長野市加賀田617-4,1,,,34.42313240706,135.564153837,
112,E2721600005111,天見公民館,大阪府河内長野市岩瀬1244,1,,,34.412429906966,135.59197993966,
113,E2721600007111,高向公民館,大阪府河内長野市高向515-3,1,,,34.43844054527,135.55105129384,
114,E2721600008111,高向小学校,大阪府河内長野市高向86,1,,,34.434047132656,135.54579523722,
115,E2721600009111,三日市市民ホール,大阪府河内長野市三日市町32-1,1,,,34.436817122362,135.57016466237,
116,E2721600010111,千代田中学校,大阪府河内長野市市町1367-1,1,,,34.467840864083,135.57081293415,
117,E2721600011111,川上公民館,大阪府河内長野市寺元501,1,,,34.43546837411,135.59846932519,
118,E2721600012111,汐の宮こども園,大阪府河内長野市汐の宮町8-39,1,,,34.46901583163,135.57978190026,
119,E2721600014111,あやたホール,大阪府河内長野市小山田町1824-4,1,,,34.446174140633,135.54734393196,
120,E2721600014121,あやたホール,大阪府河内長野市小山田町1824-4,1,,要配慮者,34.446174140633,135.54734393196,
121,E2721600015121,障がい者福祉センターあかみね,大阪府河内長野市小山田町379-16,,,要配慮者,34.451522,135.552956,
122,E2721600016111,小山田小学校,大阪府河内長野市小山田町590-1,1,,,34.457012083734,135.55666927518,
123,E2721600018111,キックス,大阪府河内長野市昭栄町7-1,1,,,34.454472921399,135.56045467053,
124,E2721600021111,ゆうゆうスペース,大阪府河内長野市上田町200-1,1,,,34.440669749848,135.56849348261,
125,E2721600022111,三日市小学校,大阪府河内長野市上田町380,1,,,34.438665144793,135.56552548509,
126,E2721600024111,川上小学校,大阪府河内長野市清見台4-18-1,1,,,34.436511370413,135.58619660923,
127,E2721600025111,くすのかホール,大阪府河内長野市清見台4-18-2,1,,,34.436855741204,135.58650739662,
128,E2721600025121,くすのかホール,大阪府河内長野市清見台4-18-2,1,,要配慮者,34.436855741204,135.58650739662,
129,E2721600027111,ラブリーホール,大阪府河内長野市西代町12-46,1,,,34.453051395787,135.56659408604,
130,E2721600028111,長野小学校,大阪府河内長野市西代町14-1,1,,,34.453998836747,135.56472093201,
131,E2721600029111,加賀田中学校,大阪府河内長野市石仏570,1,,,34.420565,135.573934,
132,E2721600030111,石仏小学校,大阪府河内長野市石仏662,1,,,34.422128798149,135.57371606896,
133,E2721600031111,市民総合体育館,大阪府河内長野市大師町25-1,1,,,34.445222484029,135.57172917493,
134,E2721600032111,福祉センター　錦渓苑,大阪府河内長野市大師町26-1,1,,,34.446122676995,135.57194276596,
135,E2721600032121,福祉センター　錦渓苑,大阪府河内長野市大師町26-1,1,,要配慮者,34.446122676995,135.57194276596,
136,E2721600033111,滝畑ふるさと文化財の森センター,大阪府河内長野市滝畑483-3,1,,,34.387727884689,135.52594551019,
137,E2721600034111,ノバティホール,大阪府河内長野市長野町5-1-303,1,,,34.450512411736,135.57195405912,
138,E2721600035111,天見小学校,大阪府河内長野市天見2370-1,1,,,34.398812583287,135.59435112638,
139,E2721600036111,天野公民館,大阪府河内長野市天野町1520-5,1,,,34.437981898007,135.53541095671,
140,E2721600037111,南花台小学校跡地,大阪府河内長野市南花台2-11-1,1,,,34.430326183627,135.56023818658,
141,E2721600038111,錦秀会看護専門学校,大阪府河内長野市南花台4-24-1,1,,,34.423759186346,135.55388756147,
142,E2721600039111,南花台小学校・南花台中学校,大阪府河内長野市南花台6-6-1,1,,,34.434068792604,135.55533595434,
143,E2721600040111,南花台公民館,大阪府河内長野市南花台8-4-1,1,,,34.434481226294,135.56221849841,
144,E2721600041111,楠小学校,大阪府河内長野市楠町東1011,1,,,34.469993496226,135.56219620786,
145,E2721600042111,東中学校,大阪府河内長野市日東町26-1,1,,,34.438467873496,135.57833614273,
146,E2721600043111,みのでホール,大阪府河内長野市日野980,1,,,34.4204826511169,135.540306473488,
147,E2721600045111,美加の台小学校,大阪府河内長野市美加の台3-25-1,1,,,34.425976538626,135.58758828776,
148,E2721600047111,美加の台中学校,大阪府河内長野市美加の台7-2-1,1,,,34.42427294277,135.58704648154,
149,E2721600048111,長野中学校,大阪府河内長野市本多町3-1,1,,,34.455082561597,135.5673655901,
150,E2721600049111,千代田公民館,大阪府河内長野市木戸西町1-2-9,1,,,34.466936348231,135.56699540495,
151,E2721600050111,千代田小学校,大阪府河内長野市木戸町649,1,,,34.469135519767,135.5715070286,
152,E2721600051111,保健センター,大阪府河内長野市木戸東町2-1,1,,,34.451729639484,135.57369827357,
153,E2738200001111,かなん桜小学校,大阪府河南町さくら坂1-1-1,1,,,34.475735,135.648975,
154,E2738200004111,さくら坂地区集会所,大阪府河南町さくら坂4-14-1,,,,34.477781,135.646601,
155,E2738200009111,さくら坂南地区集会所,大阪府河南町さくら南6-6,,,,34.47428,135.643628,
156,E2738200011111,一須賀地区・老人集会所,大阪府河南町一須賀662-1,,,,34.507268,135.627073,
157,E2738200012111,石川こども園,大阪府河南町一須賀76-1,1,,,34.508143,135.624001,
158,E2738200013111,南加納地区・老人集会所,大阪府河南町加納668,,,,34.489282,135.640282,
159,E2738200014121,特別養護老人ホーム「あんり」,大阪府河南町寛弘寺101,,,要配慮者,34.482535,135.624409,
160,E2738200015111,芹生谷地区・老人集会所,大阪府河南町芹生谷230,,,,34.469323,135.632037,
161,E2738200016111,山城地区・老人集会所,大阪府河南町山城747-15,,,,34.501805,135.625908,
162,E2738200017111,寺田地区・老人集会所,大阪府河南町寺田460-5,,,,34.495037,135.634437,
163,E2738200057111,総合体育館,大阪府河南町寺田580,,,,34.49611,135.63518,
164,E2738200018111,持尾地区集落センター,大阪府河南町持尾1042-1,,,,34.485959,135.65815,
165,E2738200019111,中村こども園,大阪府河南町神山19,1,,,34.47922,135.626501,
166,E2738200020111,神山地区・老人集会所,大阪府河南町神山453-3,,,,34.477997,135.621949,
167,E2738200021111,農村活性化センター,大阪府河南町神山523-1,,,,34.478403,135.617116,
168,E2738200022111,旧河南ふれあいセンター,大阪府河南町大ケ塚110,,,,34.505622,135.625789,
169,E2738200023111,大ヶ塚地区・老人集会所,大阪府河南町大ケ塚316,,,,34.504474,135.627147,
170,E2738200026111,大宝地区公民館,大阪府河南町大宝1-2-4,,,,34.504755,135.632409,
171,E2738200030111,近つ飛鳥小学校,大阪府河南町大宝3-4-1,1,,,34.503058,135.638942,
172,E2738200031111,大宝地区北集会所,大阪府河南町大宝3-41-51,,,,34.506218,135.638974,
173,E2738200037111,中地区・老人集会所,大阪府河南町中758-1,,,,34.478098,135.632093,
174,E2738200038111,大阪芸術大学総合体育館第１アリーナ,大阪府河南町東山469,1,,,34.510194,135.632861,
175,E2738200039121,障害者福祉施設「草笛の家」,大阪府河南町白木1033-4,,,要配慮者,34.484211,135.627692,
176,E2738200040111,今堂地区・老人集会所,大阪府河南町白木1170,,,,34.48794,135.630041,
177,E2738200041111,中央公民館　分室,大阪府河南町白木1257-1,,,,34.489419,135.630554,
178,E2738200042111,河南町立中学校,大阪府河南町白木1285,1,,,34.491108,135.629069,
179,E2738200043121,保健福祉センター,大阪府河南町白木1371,,,要配慮者,34.492898,135.631644,
180,E2738200043111,保健福祉センター,大阪府河南町白木1371,,,,34.492898,135.631644,
181,E2738200044111,中央公民館,大阪府河南町白木1387,,,,34.492082,135.631067,
182,E2738200045111,農村環境改善センター,大阪府河南町白木1388,,,,34.492065,135.631297,
183,E2738200046111,長坂地区・老人集会所,大阪府河南町白木24,,,,34.487858,135.632912,
184,E2738200047111,白木地区・老人集会所,大阪府河南町白木440-1,,,,34.487058,135.634801,
185,E2738200048121,大阪府立軽費老人ホーム「河南荘」,大阪府河南町白木905,,,要配慮者,34.485807,135.630082,
186,E2738200058111,鈴美台１丁目地区集会所,大阪府河南町鈴美台1-2-6,,,,34.48428,135.64672,
187,E2738200052111,鈴美台３丁目地区集会所,大阪府河南町鈴美台3-1-7,,,,34.483922,135.641375,
188,E2720800002111,第一中学校体育館,大阪府貝塚市加神1-5-1,1,,,34.441607,135.357125,
189,E2720800050111,ひと・ふれあいセンター,大阪府貝塚市海塚2-28-49,1,,,34.443636,135.362478,
190,E2720800007111,第四中学校体育館,大阪府貝塚市橋本1385,1,,,34.41943,135.363115,
191,E2720800008111,府立貝塚南高等学校体育館,大阪府貝塚市橋本620,1,,,34.421873,135.367335,
192,E2720800009111,かいづか　いぶき温泉体育館,大阪府貝塚市蕎原2114,1,,,34.370477,135.413552,
193,E2720800010111,木島小学校体育館,大阪府貝塚市三ツ松1048,1,,,34.412049,135.381636,
194,E2720800011111,永寿小学校体育館,大阪府貝塚市三ツ松2020,1,,,34.404367,135.378659,
195,E2720800012111,東小学校体育館,大阪府貝塚市小瀬1-25-5,1,,,34.445565,135.367357,
196,E2720800015111,南小学校体育館,大阪府貝塚市地蔵堂286,1,,,34.428117,135.356869,
197,E2720800016111,北小学校体育館,大阪府貝塚市中町4-1,1,,,34.449109,135.356815,
198,E2720800017111,津田小学校体育館,大阪府貝塚市津田南町1-1,1,,,34.451663,135.362312,
199,E2720800018111,やすらぎ老人福祉センター,大阪府貝塚市東79-1,1,,,34.44449,135.363227,
200,E2720800020111,東山小学校体育館,大阪府貝塚市東山5-11-1,1,,,34.411573,135.390669,
201,E2720800021111,山手地区公民館,大阪府貝塚市東山7-10-1,1,,,34.407524,135.387676,
202,E2720800022111,第三中学校体育館,大阪府貝塚市東山7-4-1,1,,,34.408621,135.389684,
203,E2720800024111,二色学園体育館,大阪府貝塚市二色1-3-1,1,,,34.448662,135.343322,
204,E2720800026111,二色学園（旧第五中学校）体育館,大阪府貝塚市二色2-3-1,1,,,34.446177,135.343137,
205,E2720800030111,浜手地区公民館,大阪府貝塚市二色2-7-2,1,,,34.4468,135.3436,
206,E2720800033111,府立貝塚高等学校体育館,大阪府貝塚市畠中1-1-1,1,,,34.440618,135.359187,
207,E2720800034111,総合体育館,大阪府貝塚市畠中1-13-1,1,,,34.437812,135.36,
208,E2720800046121,老人福祉センター,大阪府貝塚市畠中1-17-1,,,要配慮者,34.43739,135.358135,
209,E2720800035111,第二中学校体育館,大阪府貝塚市福田100,1,,,34.442678,135.365953,
210,E2720800037111,青少年人権教育交流館,大阪府貝塚市福田91,1,,,34.444,135.364366,
211,E2720800041111,中央小学校体育館,大阪府貝塚市麻生中854,1,,,34.4319,135.372358,
212,E2720800042111,葛城小学校体育館,大阪府貝塚市木積2032,1,,,34.397945,135.392307,
213,E2720800044111,西小学校体育館,大阪府貝塚市脇浜4-6-1,1,,,34.439708,135.347432,
214,E2720200001111,大芝地区公民館,大阪府岸和田市磯上町1-14-41,,,,34.4849012416667,135.392373952778,
215,E2720200003111,大芝小学校,大阪府岸和田市磯上町2-4-1,1,,,34.4858082888889,135.388424005556,
216,E2720200004121,岸和田北特別養護老人ホーム,大阪府岸和田市磯上町3-3-13,,,避難行動要支援者のうち、医師の判断による,34.487357443304,135.384395682167,
217,E2720200005121,特別養護老人ホームいなば荘,大阪府岸和田市稲葉町1066,,,避難行動要支援者のうち、医師の判断による,34.4322060967784,135.447597396134,
218,E2720200006111,山滝地区公民館,大阪府岸和田市稲葉町134-15,,,,34.4316025583333,135.439122261111,
219,E2720200007111,山直南小学校,大阪府岸和田市稲葉町20,1,,,34.4341697722222,135.437105133333,
220,E2720200008111,久米田青少年会館,大阪府岸和田市岡山町450-1,,,,34.4557214277778,135.421325808333,
221,E2720200009111,桜台中学校,大阪府岸和田市下松町1225,1,,,34.4516363916667,135.406634694444,
222,E2720200122111,桜台市民センター,大阪府岸和田市下松町4-17-1,,,,34.453829,135.394803,
223,E2720200125111,常盤小学校,大阪府岸和田市下松町4-6-1,1,,,34.454855,135.397674,
224,E2720200012111,八木北小学校,大阪府岸和田市下池田町3-6-4,1,,,34.4708143111111,135.406763911111,
225,E2720200014111,野村中学校,大阪府岸和田市下野町2-13-18,1,,,34.4724218611111,135.377243694444,
226,E2720200016111,大宮地区公民館,大阪府岸和田市加守町4-6-18,,,,34.4706181666667,135.389629305556,
227,E2720200017111,東葛城小学校,大阪府岸和田市河合町1833-4,1,,,34.4067810527778,135.416867422222,
228,E2720200018111,久米田高等学校,大阪府岸和田市額原町1100,,,,34.4618438611111,135.398216702778,
229,E2720800045111,府立岸和田高等学校体育館,大阪府岸和田市岸城町10-1,,,,34.457675002573,135.37229867169,
230,E2720200019111,岸和田高等学校,大阪府岸和田市岸城町10-1,1,,,34.45809705,135.371655175,
231,E2720200126111,二の丸広場観光交流センター,大阪府岸和田市岸城町7-22,,,,34.459495,135.369713,
232,E2720200023111,城北地区公民館,大阪府岸和田市吉井町1-21-1,,,,34.4789890055556,135.398976758333,
233,E2720200024111,大宮小学校,大阪府岸和田市宮前町7-1,1,,,34.4690583166667,135.387785866667,
234,E2720200025111,浪切ホール,大阪府岸和田市港緑町1-1,1,,,34.466391575,135.369671088889,
235,E2720200026111,文化会館（マドカホール）,大阪府岸和田市荒木町1-17-1,,,,34.4711113166667,135.397082544444,
236,E2720200027111,城北小学校,大阪府岸和田市荒木町2-1-1,1,,,34.4766198083333,135.396764194444,
237,E2720200029111,新条地区公民館,大阪府岸和田市荒木町2-22-8,,,,34.4757694333333,135.401135761111,
238,E2720200030111,新条小学校,大阪府岸和田市荒木町2-4-33,1,,,34.4762337944444,135.399645333333,
239,E2720200033111,市立公民館・中央地区公民館,大阪府岸和田市堺町1-1,1,,,34.4617602333333,135.372978597222,
240,E2720200034111,中央小学校,大阪府岸和田市堺町1-10,1,,,34.4622232222222,135.372536408333,
241,E2720200036111,中央体育館,大阪府岸和田市作才町1-7-15,,,,34.4553779305556,135.383317536111,
242,E2720200037121,岸和田採光学園,大阪府岸和田市三ケ山町211,,,避難行動要支援者のうち、医師の判断による,34.4296058155932,135.415293435,
243,E2720200038121,岸和田光生療護園,大阪府岸和田市三ケ山町214-4,,,避難行動要支援者のうち、医師の判断による,34.4289251466805,135.415156523774,
244,E2720200039121,岸和田光が丘学園,大阪府岸和田市三ケ山町379,,,避難行動要支援者のうち、医師の判断による,34.4287227712035,135.421996629029,
245,E2720200039122,岸和田光が丘療護園,大阪府岸和田市三ケ山町379,,,避難行動要支援者のうち、医師の判断による,34.4286917980615,135.421803509973,
246,E2720200041111,山直中学校,大阪府岸和田市三田町1030,1,,,34.457305775,135.427954086111,
247,E2720200042111,城東小学校,大阪府岸和田市三田町146,1,,,34.461088675,135.430303291667,
248,E2720200043111,山直市民センター,大阪府岸和田市三田町715-1,,,,34.4520145166667,135.430588891667,
249,E2720200044121,山直ホーム,大阪府岸和田市山直中町840,,,避難行動要支援者のうち、医師の判断による,34.4415549292247,135.431873801923,
250,E2720200045111,浜小学校,大阪府岸和田市紙屋町12-20,1,,,34.4624139361111,135.366860011111,
251,E2720200046111,北中学校,大阪府岸和田市春木旭町33-1,1,,,34.4780554416667,135.395388747222,
252,E2720200047111,春木小学校,大阪府岸和田市春木宮川町11-13,1,,,34.4798253666667,135.387648841667,
253,E2720200048111,春木地区公民館・春木青少年会館,大阪府岸和田市春木宮川町5-16,,,,34.4794231722222,135.386546719444,
254,E2720200049111,春木市民センター,大阪府岸和田市春木若松町21-1,1,,,34.4786525333333,135.392179575,
255,E2720200053111,八木南小学校,大阪府岸和田市小松里町768-1,1,,,34.4600031305556,135.405625505556,
256,E2720200054121,特別養護老人ホームひまわりの郷,大阪府岸和田市小松里町938-2,,,避難行動要支援者のうち、医師の判断による,34.4631632923016,135.406223496405,
257,E2720200055111,春木中学校,大阪府岸和田市松風町10-65,1,,,34.4838901138889,135.384507688889,
258,E2720200057111,朝陽小学校,大阪府岸和田市上野町西1-28,1,,,34.4666361916667,135.379080255556,
259,E2720200059121,岸和田軽費老人ホーム幸福荘,大阪府岸和田市神須屋町409-1,,,避難行動要支援者のうち、医師の判断による,34.4413172210397,135.394715587916,
260,E2720200060111,岸和田市総合体育館,大阪府岸和田市西之内町45-1,,,,34.4684110611111,135.395739075,
261,E2720200062121,特別養護老人ホーム千亀利荘,大阪府岸和田市積川町358,,,避難行動要支援者のうち、医師の判断による,34.4246692375055,135.439662568507,
262,E2720200064111,八木小学校,大阪府岸和田市大町3-22-1,1,,,34.4685052277778,135.410598866667,
263,E2720200067111,八木市民センター,大阪府岸和田市池尻町339-2,,,,34.462990675,135.412725113889,
264,E2720200068121,軽費老人ホーム久米田寿老園,大阪府岸和田市池尻町695-1,,,避難行動要支援者のうち、医師の判断による,34.4571652418535,135.410381128556,
