NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E0632100001201,元泉農村公園,山形県河北町字畑中213-4,,,,1,,1,1,,,38.409828025834,140.30086926735,
2,E0632100002201,天満農村公園,山形県河北町西里139-2,1,,,1,,1,1,,,38.413343559202,140.27862001391,
3,E0632100003202,西里小学校,山形県河北町西里562,1,,,1,,1,1,,1,38.41478818799,140.28517830612,
4,E0632100003201,西里小学校グラウンド,山形県河北町西里562,1,,,1,,1,1,,1,38.414489003686,140.28604229928,
5,E0632100004202,両所活性化センター,山形県河北町西里6346,1,1,,1,,1,1,,1,38.420210667418,140.2792461363,
6,E0632100004201,両所活性化センター駐車場,山形県河北町西里6346,1,1,,1,,1,1,,1,38.419962696854,140.27939634,
7,E0632100005201,河北すこやかふれあい交流センター駐車場,山形県河北町西里667-11,1,,,1,,1,1,,,38.414250341077,140.28664831789,
8,E0632100006201,西里農村環境改善センター駐車場,山形県河北町西里750-7,1,1,,1,,1,1,,1,38.417327,140.287281,
9,E0632100006202,西里農村環境改善センター,山形県河北町西里750-7,1,1,,1,,1,1,,1,38.417820108414,140.28789485541,
10,E0632100007201,根際農村公園,山形県河北町西里字根際1964-1,1,,,1,,1,1,,,38.428439507138,140.28830025248,
11,E0632100008201,両所農村公園,山形県河北町西里字両所1682-1,1,,,1,,1,1,,,38.418659199131,140.27406966363,
12,E0632100009201,岩木農村公園,山形県河北町大字岩木字岩木135-4,1,,,1,,1,1,,,38.452117701125,140.30938513809,
13,E0632100010201,笹本農村公園,山形県河北町大字岩木字岩木東948-2,1,,,1,,1,1,,,38.45391741458,140.31325734158,
14,E0632100011201,北谷地小学校グラウンド,山形県河北町大字吉田367,1,,,1,,1,1,,1,38.444123686911,140.31536606217,
15,E0632100011202,北谷地小学校,山形県河北町大字吉田367,1,,,1,,1,1,,1,38.444572236716,140.31459326427,
16,E0632100012202,北谷地構造改善センター,山形県河北町大字吉田字馬場261,1,1,,1,,1,1,,1,38.445339522988,140.31396803694,
17,E0632100012201,北谷地構造改善センター駐車場,山形県河北町大字吉田字馬場261,1,1,,1,,1,1,,1,38.445092353011,140.31447926591,
18,E0632100013201,旧北谷地保育所駐車場,山形県河北町大字吉田字馬場422,1,,,1,,1,1,,,38.444564986325,140.31696744085,
19,E0632100014201,溝延小学校グラウンド,山形県河北町大字溝延字小堤312-1,,,,1,,1,1,,1,38.396008468603,140.31714973721,
20,E0632100014202,溝延小学校,山形県河北町大字溝延字小堤312-1,1,,,1,,1,1,,1,38.396460050151,140.31740658525,
