NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E4421100001201,総合保健福祉センター,大分県宇佐市安心院町下毛2111-1,1,1,,1,,1,,1,1,33.439355101216,131.35491391092,洪水時は2階以上へ避難
2,E4421100002201,安心院中学校　体育館,大分県宇佐市安心院町下毛2222-1,,1,,1,,1,1,,1,33.436104,131.356284,
3,E4421100002202,安心院中学校,大分県宇佐市安心院町下毛2222-1,1,,,1,,,,,1,33.435746,131.356765,洪水時は2階以上へ避難
4,E4421100003202,津房小学校,大分県宇佐市安心院町五郎丸380-2,1,,,1,,,,1,1,33.391063,131.396718,
5,E4421100003201,津房小学校　体育館,大分県宇佐市安心院町五郎丸380-2,1,,,1,,1,1,1,1,33.390682,131.396207,
6,E4421100004201,佐田小学校　体育館,大分県宇佐市安心院町佐田215,1,,,1,,1,1,,1,33.441905,131.395887,
7,E4421100004202,佐田小学校,大分県宇佐市安心院町佐田215,1,,,1,,1,,,1,33.441606,131.395751,
8,E4421100005201,佐田地区公民館,大分県宇佐市安心院町佐田246-1,1,,,1,,1,,,1,33.442258,131.395812,
9,E4421100006202,安心院小学校,大分県宇佐市安心院町木裳115-1,1,,,1,,,,,1,33.43533,131.35841,洪水時は2階以上へ避難
10,E4421100006201,安心院小学校　体育館,大分県宇佐市安心院町木裳115-1,,1,,1,,1,1,,1,33.435628,131.357772,
11,E4421100007201,深見地区公民館,大分県宇佐市安心院町矢畑25-1,1,1,,1,,1,1,,1,33.394318,131.341364,
12,E4421100008201,深見小学校　体育館,大分県宇佐市安心院町矢畑40-2,1,1,,1,,1,1,,1,33.393963,131.34151,
13,E4421100008202,深見小学校,大分県宇佐市安心院町矢畑40-2,1,,,1,,,,,1,33.393449,131.341128,
14,E4421100009201,津房地区公民館,大分県宇佐市安心院町六郎丸666-2,1,1,,1,,,,,1,33.392869,131.394046,
